,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,77.0,105.0,,96.0,80.0,6.0,82.0,100.0,,,4.0,39.0,4.0,2.0,39.0,,48.0,46.0,26.0,40.0,10.0,73.0,87.0,9.0,2.0
2022,42.0,81.0,,73.0,48.0,2.0,31.0,92.0,,,1.0,4.0,,1.0,27.0,,64.0,26.0,6.0,25.0,12.0,62.0,46.0,3.0,
2023,28.0,33.0,,36.0,24.0,1.0,23.0,38.0,,,1.0,9.0,3.0,1.0,11.0,11.0,21.0,4.0,11.0,21.0,6.0,22.0,32.0,,1.0
2024,26.0,60.0,,43.0,41.0,2.0,19.0,67.0,,,4.0,4.0,2.0,3.0,13.0,38.0,17.0,5.0,5.0,18.0,7.0,30.0,48.0,1.0,
2025,46.0,57.0,,52.0,47.0,4.0,34.0,69.0,,,6.0,2.0,,,32.0,29.0,21.0,13.0,10.0,11.0,6.0,48.0,48.0,1.0,
