場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
中山,1,1,フェーングロッテン,ブラックタイド,111.0,103.0,,,,,,,107.0,1.0
中山,1,2,スラーヴァ,シャンハイボビー,84.0,105.0,,,,,,,94.5,6.0
中山,1,3,ゴールデンルーキー,Catholic Boy,,,,,,,,,,
中山,1,4,シュハリ,カレンブラックヒル,92.0,102.0,,,,,,,97.0,5.0
中山,1,5,ゴーツウキリシマ,ナムラタイタン,,,,,,,,,,
中山,1,6,スティルシャイニン,メイショウボーラー,91.0,93.0,,,,,,,92.0,7.0
中山,1,7,フォーディアライフ,ドレフォン,100.0,107.0,,,,,,,103.5,3.0
中山,1,8,アルカンサス,シルバーステート,118.0,92.0,,,,,,,105.0,2.0
中山,1,9,リケアルフナ,ディーマジェスティ,99.0,102.0,,,,,,,100.5,4.0
中山,2,1,スターオブブライト,ウインブライト,110.0,107.0,97.0,100.0,102.0,99.0,76.0,,98.714,5.0
中山,2,2,ユキノサイエンス,ノヴェリスト,92.0,80.0,105.0,81.0,88.0,102.0,,,91.333,10.0
中山,2,3,リュウセイコウテイ,ウインブライト,110.0,107.0,97.0,100.0,102.0,99.0,76.0,,98.714,5.0
中山,2,4,ラブデウザ,リアルスティール,113.0,113.0,105.0,109.0,112.0,104.0,,,109.333,3.0
中山,2,5,エンカウンターベイ,ダノンスマッシュ,,,,,,,,,,
中山,2,6,キリシマネロ,ネロ,89.0,113.0,138.0,101.0,115.0,110.0,,,111.0,2.0
中山,2,7,セイウンヤオヨロズ,セイウンコウセイ,,,,,,,,,,
中山,2,8,フクチャンショウ,イスラボニータ,106.0,103.0,113.0,109.0,107.0,102.0,,,106.667,4.0
中山,2,9,ソークール,オーヴァルエース,,,,,,,,,,
中山,2,10,スレドナゴラ,フィエールマン,158.0,123.0,111.0,112.0,107.0,103.0,,,119.0,1.0
中山,2,11,ロンドンオービタル,タワーオブロンドン,68.0,107.0,108.0,103.0,102.0,98.0,,,97.667,7.0
中山,2,12,ニシノコハルビヨリ,セイウンコウセイ,,,,,,,,,,
中山,2,13,エレクトロン,ビーチパトロール,87.0,98.0,99.0,73.0,92.0,98.0,97.0,,92.0,9.0
中山,2,14,カシノリアーナ,サトノクラウン,107.0,86.0,94.0,92.0,99.0,95.0,,,95.5,8.0
中山,2,15,トラスコンガーデン,ダノンスマッシュ,,,,,,,,,,
中山,2,16,ムーンリットレイン,アドマイヤムーン,94.0,91.0,99.0,78.0,93.0,92.0,,,91.167,11.0
中山,3,1,ソードスレイプニル,インディチャンプ,,,,,,,,,,
中山,3,2,ラブソング,ミスターメロディ,58.0,96.0,56.0,95.0,98.0,91.0,114.0,75.0,85.375,11.0
中山,3,3,パソドブレ,リアルインパクト,98.0,104.0,99.0,91.0,103.0,99.0,115.0,92.0,100.125,5.0
中山,3,4,カラーオブサクセス,ゴールドドリーム,90.0,66.0,94.0,92.0,52.0,102.0,,,82.667,12.0
中山,3,5,アビエーション,アメリカンペイトリオット,111.0,99.0,95.0,103.0,100.0,106.0,88.0,88.0,98.75,6.0
中山,3,6,リケアリングイネ,リアルスティール,113.0,113.0,108.0,109.0,112.0,104.0,106.0,107.0,109.0,2.0
中山,3,7,サトミノアカリ,シャンハイボビー,84.0,105.0,101.0,103.0,101.0,104.0,131.0,92.0,102.625,4.0
中山,3,8,クイーンレグナント,タワーオブロンドン,68.0,107.0,81.0,103.0,102.0,98.0,,,93.167,9.0
中山,3,9,フレンドリーエール,スマートファルコン,,,,,,,,,,
中山,3,10,トーセンクリステル,ダイワメジャー,97.0,94.0,92.0,96.0,97.0,96.0,,,95.333,8.0
中山,3,11,ニャンモロー,フィレンツェファイア,,,,,,,,,,
中山,3,12,リュウノエッセンス,アドマイヤマーズ,80.0,95.0,169.0,105.0,104.0,116.0,,,111.5,1.0
中山,3,13,ビップムーラン,アルアイン,84.0,82.0,84.0,92.0,88.0,88.0,,,86.333,10.0
中山,3,14,セイウンマナウス,ディスクリートキャット,106.0,106.0,101.0,97.0,109.0,106.0,127.0,113.0,108.125,3.0
中山,3,15,フラゲルムデイ,ベストウォーリア,96.0,88.0,99.0,92.0,101.0,97.0,,,95.5,7.0
中山,4,1,シューティングガイ,マジェスティックウォリアー,100.0,91.0,103.0,91.0,104.0,105.0,,,99.0,8.0
中山,4,2,モウエエデショー,ダノンプレミアム,,,,,,,,,,
中山,4,3,ハクシンスマイル,ヘンリーバローズ,76.0,83.0,76.0,77.0,91.0,86.0,,,81.5,9.0
中山,4,4,パワポケウォーズ,リアルスティール,113.0,113.0,108.0,109.0,103.0,104.0,,,108.333,1.0
中山,4,5,ヤマタケボニータ,イスラボニータ,106.0,103.0,92.0,109.0,94.0,102.0,103.0,97.0,100.75,5.0
中山,4,6,ショウナンタヅナ,ドレフォン,100.0,107.0,107.0,99.0,105.0,104.0,106.0,107.0,104.375,2.0
中山,4,7,スターオブアダム,ブラックタイド,111.0,103.0,109.0,97.0,103.0,102.0,,,104.167,3.0
中山,4,8,ワンダーディーン,ディーマジェスティ,99.0,102.0,106.0,88.0,102.0,105.0,,,100.333,6.0
中山,4,9,エルアン,アドマイヤマーズ,80.0,95.0,169.0,105.0,108.0,116.0,107.0,21.0,100.125,7.0
中山,4,10,コウソクルリアン,サトノダイヤモンド,106.0,108.0,100.0,102.0,99.0,98.0,,,102.167,4.0
中山,4,11,サマーマッドネス,Good Magic,,,,,,,,,,
中山,5,1,マイネルパーロル,ゴールドシップ,96.0,98.0,101.0,95.0,102.0,103.0,,,99.167,5.0
中山,5,2,シュガーシャック,リアルスティール,113.0,109.0,105.0,109.0,103.0,104.0,,,107.167,2.0
中山,5,3,ホールドミーワンス,ブリックスアンドモルタル,104.0,100.0,104.0,99.0,104.0,97.0,,,101.333,4.0
中山,5,4,アクアマーズ,アドマイヤマーズ,80.0,109.0,95.0,105.0,108.0,116.0,,,102.167,3.0
中山,5,5,センジュキヨマル,アニマルキングダム,94.0,116.0,75.0,66.0,100.0,101.0,,,92.0,10.0
中山,5,6,ライヒスアドラー,シスキン,142.0,135.0,135.0,107.0,185.0,,,,140.8,1.0
中山,5,7,タイセイカラーズ,サトノクラウン,107.0,110.0,94.0,92.0,88.0,95.0,,,97.667,7.0
中山,5,8,ダンシングアウェイ,ジャスタウェイ,95.0,92.0,99.0,98.0,99.0,102.0,,,97.5,8.0
中山,5,9,メイショウユウブ,スワーヴリチャード,109.0,80.0,97.0,98.0,105.0,92.0,,,96.833,9.0
中山,5,10,ツルノマイハシ,モーリス,95.0,99.0,99.0,98.0,99.0,98.0,,,98.0,6.0
中山,6,1,ブレゲアン,シルバーステート,118.0,92.0,77.0,98.0,97.0,99.0,,,96.833,13.0
中山,6,2,ハーレムシャフル,ダノンレジェンド,111.0,102.0,116.0,110.0,113.0,114.0,105.0,114.0,110.625,3.0
中山,6,3,ギャランドゥ,サトノダイヤモンド,106.0,108.0,100.0,97.0,99.0,98.0,,,101.333,7.0
中山,6,4,リカード,サンダースノー,129.0,112.0,116.0,115.0,106.0,114.0,,,115.333,2.0
中山,6,5,クラウンアールシー,ブリックスアンドモルタル,104.0,98.0,94.0,103.0,104.0,97.0,,,100.0,9.0
中山,6,6,ウラルト,リアルインパクト,98.0,104.0,99.0,111.0,97.0,99.0,115.0,92.0,101.875,6.0
中山,6,7,ドラゴンバスター,マクフィ,91.0,98.0,99.0,93.0,102.0,100.0,,,97.167,12.0
中山,6,8,ステイアンビシャス,ドレフォン,100.0,107.0,107.0,105.0,105.0,104.0,110.0,107.0,105.625,5.0
中山,6,9,フラッシュタイム,エイシンフラッシュ,96.0,94.0,87.0,85.0,90.0,86.0,,,89.667,15.0
中山,6,10,ダブルメッセージ,モーニン,89.0,90.0,88.0,80.0,89.0,92.0,93.0,95.0,89.5,16.0
中山,6,11,センジュコスモス,グレーターロンドン,136.0,114.0,120.0,113.0,121.0,119.0,,,120.5,1.0
中山,6,12,フローラルデザイン,イスラボニータ,106.0,103.0,92.0,103.0,94.0,102.0,,,100.0,9.0
中山,6,13,サラニキケン,ルーラーシップ,100.0,107.0,99.0,102.0,96.0,100.0,,,100.667,8.0
中山,6,14,ポリアンセモス,リアルスティール,113.0,113.0,108.0,110.0,103.0,104.0,95.0,107.0,106.625,4.0
中山,6,15,ジーティーニャント,シルバーステート,118.0,92.0,77.0,98.0,97.0,99.0,,,96.833,13.0
中山,6,16,マキャベリー,シャンハイボビー,84.0,105.0,101.0,97.0,94.0,104.0,,,97.5,11.0
中山,7,1,ストレートブラック,トーセンラー,93.0,91.0,98.0,96.0,84.0,99.0,,,93.5,16.0
中山,7,2,シャンソンドール,レイデオロ,96.0,100.0,96.0,89.0,95.0,91.0,,,94.5,14.0
中山,7,3,イサムダイヤモンド,サトノダイヤモンド,106.0,108.0,97.0,97.0,99.0,98.0,,,100.833,7.0
中山,7,4,ケイツーブル,グレーターロンドン,136.0,114.0,117.0,113.0,121.0,119.0,,,120.0,1.0
中山,7,5,テンドリームガール,モーリス,95.0,100.0,99.0,99.0,99.0,98.0,101.0,,98.714,10.0
中山,7,6,クラシカルカイザー,リアルスティール,113.0,113.0,105.0,110.0,103.0,104.0,106.0,,107.714,2.0
中山,7,7,ピコラ,レイデオロ,96.0,100.0,96.0,89.0,95.0,91.0,100.0,,95.286,13.0
中山,7,8,レガーロカリーノ,レイデオロ,96.0,100.0,96.0,89.0,95.0,91.0,,,94.5,14.0
中山,7,9,デルマサターン,イスラボニータ,106.0,103.0,113.0,103.0,94.0,102.0,115.0,,105.143,3.0
中山,7,10,ミッキーラサルダン,サートゥルナーリア,74.0,101.0,94.0,89.0,96.0,71.0,,,87.5,18.0
中山,7,11,ムーンストラック,シュヴァルグラン,67.0,88.0,98.0,99.0,93.0,94.0,80.0,,88.429,17.0
中山,7,12,マイネルトラオム,ノヴェリスト,92.0,80.0,105.0,94.0,101.0,102.0,104.0,,96.857,11.0
中山,7,13,ピュルテ,ルーラーシップ,100.0,107.0,101.0,102.0,96.0,100.0,107.0,,101.857,4.0
中山,7,14,マイネルアウルム,ゴールドシップ,96.0,102.0,101.0,102.0,102.0,103.0,,,101.0,5.0
中山,7,15,グラツィオーソ,ロゴタイプ,98.0,85.0,94.0,97.0,108.0,99.0,,,96.833,12.0
中山,7,16,テーオービースト,ディーマジェスティ,99.0,102.0,97.0,108.0,102.0,105.0,89.0,,100.286,8.0
中山,7,17,テンミラージュ,ルーラーシップ,100.0,107.0,101.0,102.0,96.0,100.0,,,101.0,5.0
中山,7,18,スピアッジャローザ,ビーチパトロール,87.0,98.0,99.0,109.0,105.0,98.0,97.0,,99.0,9.0
中山,8,1,オブシディアン,ホッコータルマエ,103.0,98.0,102.0,82.0,100.0,98.0,110.0,104.0,99.625,7.0
中山,8,2,シンボリノエル,ドレフォン,100.0,105.0,107.0,106.0,105.0,104.0,106.0,107.0,105.0,5.0
中山,8,3,キョウキランブ,エスケンデレヤ,103.0,114.0,112.0,119.0,115.0,118.0,,,113.5,4.0
中山,8,4,レイズサンライズ,モズアスコット,94.0,117.0,146.0,117.0,98.0,163.0,,,122.5,2.0
中山,8,5,アンガアヴィス,ルーラーシップ,100.0,96.0,99.0,102.0,96.0,100.0,107.0,96.0,99.5,8.0
中山,8,6,ブレイクザアイス,ラニ,126.0,118.0,115.0,160.0,112.0,119.0,143.0,116.0,126.125,1.0
中山,8,7,ソラノキャンバス,ニューイヤーズデイ,98.0,100.0,100.0,100.0,101.0,97.0,88.0,105.0,98.625,12.0
中山,8,8,ニシノブレイゼスト,シルバーステート,118.0,96.0,77.0,98.0,97.0,99.0,96.0,87.0,96.0,13.0
中山,8,9,ハルノアラシ,ミスターメロディ,58.0,21.0,56.0,59.0,91.0,114.0,75.0,,67.714,16.0
中山,8,10,ノーブルニードル,ファインニードル,102.0,104.0,95.0,127.0,114.0,100.0,92.0,81.0,101.875,6.0
中山,8,11,カンレイスキー,デクラレーションオブウォー,102.0,97.0,96.0,102.0,95.0,100.0,93.0,111.0,99.5,8.0
中山,8,12,シャドウキャッスル,イスラボニータ,106.0,100.0,92.0,103.0,94.0,102.0,,,99.5,8.0
中山,8,13,ジャクソン,サトノアラジン,93.0,101.0,95.0,84.0,93.0,97.0,102.0,91.0,94.5,14.0
中山,8,14,ルシャルムール,ルヴァンスレーヴ,118.0,21.0,106.0,114.0,133.0,77.0,91.0,,94.286,15.0
中山,8,15,マーゴットソラーレ,ノヴェリスト,92.0,114.0,88.0,109.0,101.0,102.0,93.0,91.0,98.75,11.0
中山,8,16,フジレイメイ,サンダースノー,129.0,117.0,116.0,115.0,106.0,114.0,,,116.167,3.0
中山,9,1,ミスティア,キタサンブラック,90.0,103.0,99.0,105.0,104.0,103.0,112.0,,102.286,3.0
中山,9,2,ガルサブランカ,キズナ,104.0,105.0,105.0,103.0,99.0,104.0,,,103.333,2.0
中山,9,3,ピコローズ,サトノダイヤモンド,106.0,95.0,97.0,97.0,102.0,98.0,89.0,,97.714,7.0
中山,9,4,メイショウヨゾラ,グレーターロンドン,136.0,124.0,117.0,111.0,117.0,119.0,,,120.667,1.0
中山,9,5,ロムネヤ,ディープインパクト,105.0,97.0,99.0,98.0,99.0,97.0,101.0,,99.429,6.0
中山,9,6,ネーヴェフレスカ,ニューイヤーズデイ,98.0,100.0,105.0,100.0,101.0,97.0,100.0,,100.143,4.0
中山,9,7,スマートミストラル,エピファネイア,91.0,88.0,97.0,94.0,92.0,93.0,88.0,,91.857,8.0
中山,9,8,ケイデンシーマーク,ロードカナロア,100.0,99.0,98.0,102.0,102.0,96.0,,,99.5,5.0
中山,10,1,ブラックシールド,キタサンブラック,90.0,103.0,99.0,114.0,101.0,103.0,109.0,,102.714,4.0
中山,10,2,ミカッテヨンデイイ,イスラボニータ,106.0,100.0,113.0,111.0,94.0,102.0,115.0,,105.857,1.0
中山,10,3,ホークフィールド,キズナ,104.0,105.0,105.0,103.0,105.0,104.0,114.0,,105.714,2.0
中山,10,4,マイネルニコラス,キングカメハメハ,95.0,97.0,102.0,100.0,104.0,101.0,,,99.833,7.0
中山,10,5,モズマーヴェリック,リアルスティール,113.0,102.0,105.0,88.0,103.0,104.0,,,102.5,5.0
中山,10,6,ソリダリティ,ハーツクライ,98.0,96.0,93.0,95.0,95.0,94.0,,,95.167,11.0
中山,10,7,ダニーデン,リアルスティール,113.0,102.0,105.0,103.0,104.0,95.0,,,103.667,3.0
中山,10,8,ココクレーター,エピファネイア,91.0,88.0,97.0,81.0,97.0,93.0,95.0,,91.714,13.0
中山,10,9,ホウオウムサシ,ドゥラメンテ,96.0,96.0,99.0,89.0,98.0,99.0,96.0,,96.143,9.0
中山,10,10,イヤサカ,アイルハヴアナザー,80.0,96.0,115.0,94.0,99.0,99.0,97.0,,97.143,8.0
中山,10,11,フェミナフォルテ,エピファネイア,91.0,88.0,97.0,81.0,97.0,93.0,88.0,,90.714,14.0
中山,10,12,アマイ,ダノンバラード,69.0,97.0,107.0,93.0,104.0,103.0,,,95.5,10.0
中山,10,13,アスクナイスショー,シルバーステート,118.0,96.0,104.0,94.0,97.0,99.0,,,101.333,6.0
中山,10,14,レッドヴェロシティ,ワールドエース,92.0,91.0,97.0,101.0,90.0,86.0,90.0,,92.429,12.0
中山,11,1,ルクスメテオール,ダイワメジャー,97.0,90.0,92.0,94.0,97.0,96.0,86.0,84.0,92.0,14.0
中山,11,2,ジャスパーゴールド,Khozan,,,,,,,,,,
中山,11,3,ポッドベイダー,リオンディーズ,105.0,97.0,99.0,92.0,97.0,102.0,,,98.667,13.0
中山,11,4,サウザンサニー,タリスマニック,99.0,115.0,102.0,104.0,99.0,,,,103.8,8.0
