場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
中山,1,1,フェーングロッテン,ブラックタイド,601.0,253.0,,,,,,,854.0,2.0
中山,1,2,スラーヴァ,シャンハイボビー,-752.0,722.0,,,,,,,-30.0,4.0
中山,1,3,ゴールデンルーキー,Catholic Boy,,,,,,,,,,
中山,1,4,シュハリ,カレンブラックヒル,-420.0,322.0,,,,,,,-98.0,5.0
中山,1,5,ゴーツウキリシマ,ナムラタイタン,,,,,,,,,,
中山,1,6,スティルシャイニン,メイショウボーラー,-100.0,-459.0,,,,,,,-559.0,7.0
中山,1,7,フォーディアライフ,ドレフォン,-3.0,2712.0,,,,,,,2709.0,1.0
中山,1,8,アルカンサス,シルバーステート,1918.0,-2175.0,,,,,,,-257.0,6.0
中山,1,9,リケアルフナ,ディーマジェスティ,-72.0,138.0,,,,,,,66.0,3.0
中山,2,1,スターオブブライト,ウインブライト,385.0,664.0,-402.0,15.0,84.0,-102.0,-653.0,,-9.0,6.0
中山,2,2,ユキノサイエンス,ノヴェリスト,-125.0,-777.0,407.0,-486.0,-406.0,154.0,,,-1233.0,8.0
中山,2,3,リュウセイコウテイ,ウインブライト,385.0,664.0,-402.0,15.0,84.0,-102.0,-653.0,,-9.0,6.0
中山,2,4,ラブデウザ,リアルスティール,1291.0,3353.0,1953.0,1249.0,3839.0,1961.0,,,13646.0,1.0
中山,2,5,エンカウンターベイ,ダノンスマッシュ,,,,,,,,,,
中山,2,6,キリシマネロ,ネロ,-189.0,261.0,1676.0,1.0,881.0,427.0,,,3057.0,4.0
中山,2,7,セイウンヤオヨロズ,セイウンコウセイ,,,,,,,,,,
中山,2,8,フクチャンショウ,イスラボニータ,668.0,693.0,4154.0,944.0,3209.0,620.0,,,10288.0,2.0
中山,2,9,ソークール,オーヴァルエース,,,,,,,,,,
中山,2,10,スレドナゴラ,フィエールマン,1278.0,1356.0,869.0,1182.0,292.0,140.0,,,5117.0,3.0
中山,2,11,ロンドンオービタル,タワーオブロンドン,-642.0,494.0,796.0,338.0,197.0,-157.0,,,1026.0,5.0
中山,2,12,ニシノコハルビヨリ,セイウンコウセイ,,,,,,,,,,
中山,2,13,エレクトロン,ビーチパトロール,-500.0,-346.0,-68.0,-1264.0,-735.0,-346.0,-220.0,,-3479.0,10.0
中山,2,14,カシノリアーナ,サトノクラウン,422.0,-3346.0,-1605.0,-479.0,-221.0,-1479.0,,,-6708.0,11.0
中山,2,15,トラスコンガーデン,ダノンスマッシュ,,,,,,,,,,
中山,2,16,ムーンリットレイン,アドマイヤムーン,-146.0,-620.0,-63.0,-437.0,-919.0,-766.0,,,-2951.0,9.0
中山,3,1,ソードスレイプニル,インディチャンプ,,,,,,,,,,
中山,3,2,ラブソング,ミスターメロディ,-463.0,-228.0,-1856.0,-567.0,-167.0,-473.0,195.0,-347.0,-3906.0,9.0
中山,3,3,パソドブレ,リアルインパクト,-125.0,567.0,-301.0,-368.0,533.0,-153.0,1346.0,-583.0,916.0,5.0
中山,3,4,カラーオブサクセス,ゴールドドリーム,-263.0,-1060.0,-384.0,-564.0,-2512.0,108.0,,,-4675.0,10.0
中山,3,5,アビエーション,アメリカンペイトリオット,851.0,-181.0,-1007.0,215.0,-87.0,1481.0,-939.0,-797.0,-464.0,7.0
中山,3,6,リケアリングイネ,リアルスティール,1291.0,3353.0,3041.0,1249.0,3839.0,1961.0,1095.0,673.0,16502.0,1.0
中山,3,7,サトミノアカリ,シャンハイボビー,-752.0,722.0,264.0,151.0,145.0,873.0,2106.0,-569.0,2940.0,3.0
中山,3,8,クイーンレグナント,タワーオブロンドン,-642.0,494.0,-614.0,338.0,197.0,-157.0,,,-384.0,6.0
中山,3,9,フレンドリーエール,スマートファルコン,,,,,,,,,,
中山,3,10,トーセンクリステル,ダイワメジャー,-90.0,-1218.0,-1906.0,-198.0,-1303.0,-1639.0,,,-6354.0,11.0
中山,3,11,ニャンモロー,フィレンツェファイア,,,,,,,,,,
中山,3,12,リュウノエッセンス,アドマイヤマーズ,-223.0,-240.0,1511.0,563.0,266.0,968.0,,,2845.0,4.0
中山,3,13,ビップムーラン,アルアイン,-758.0,-3469.0,-1694.0,-704.0,-1576.0,-2238.0,,,-10439.0,12.0
中山,3,14,セイウンマナウス,ディスクリートキャット,388.0,684.0,293.0,-165.0,2616.0,1280.0,2208.0,824.0,8128.0,2.0
中山,3,15,フラゲルムデイ,ベストウォーリア,-75.0,-1001.0,-175.0,-128.0,51.0,-227.0,,,-1555.0,8.0
中山,4,1,シューティングガイ,マジェスティックウォリアー,1.0,-2275.0,1907.0,-664.0,1357.0,2076.0,,,2402.0,5.0
中山,4,2,モウエエデショー,ダノンプレミアム,,,,,,,,,,
中山,4,3,ハクシンスマイル,ヘンリーバローズ,-343.0,-646.0,-508.0,-406.0,-272.0,-603.0,,,-2778.0,9.0
中山,4,4,パワポケウォーズ,リアルスティール,1291.0,3353.0,3041.0,1249.0,1180.0,1961.0,,,12075.0,2.0
中山,4,5,ヤマタケボニータ,イスラボニータ,668.0,693.0,-2141.0,944.0,-990.0,620.0,474.0,-272.0,-4.0,8.0
中山,4,6,ショウナンタヅナ,ドレフォン,-3.0,2712.0,5543.0,-187.0,2178.0,2542.0,1886.0,1677.0,16348.0,1.0
中山,4,7,スターオブアダム,ブラックタイド,601.0,253.0,1243.0,-131.0,537.0,501.0,,,3004.0,3.0
中山,4,8,ワンダーディーン,ディーマジェスティ,-72.0,138.0,699.0,-665.0,150.0,869.0,,,1119.0,7.0
