場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
中山,1,1,フェーングロッテン,高田潤　,63.0,92.0,,,,,77.5,8.0
中山,1,2,スラーヴァ,坂口智康,274.0,123.0,,,,,198.5,1.0
中山,1,3,ゴールデンルーキー,草野太郎,77.0,90.0,,,,,83.5,6.0
中山,1,4,シュハリ,大江原圭,98.0,94.0,,,,,96.0,4.0
中山,1,5,ゴーツウキリシマ,黒岩悠　,225.0,90.0,,,,,157.5,2.0
中山,1,6,スティルシャイニン,伴啓太　,67.0,104.0,,,,,85.5,5.0
中山,1,7,フォーディアライフ,石神深一,78.0,88.0,,,,,83.0,7.0
中山,1,8,アルカンサス,西谷誠　,106.0,87.0,,,,,96.5,3.0
中山,1,9,リケアルフナ,水沼元輝,59.0,90.0,,,,,74.5,9.0
中山,2,1,スターオブブライト,小林脩斗,91.0,84.0,72.0,97.0,90.0,,86.8,13.0
中山,2,2,ユキノサイエンス,上里直汰,,,,,,,,
中山,2,3,リュウセイコウテイ,野中悠太,103.0,103.0,99.0,103.0,97.0,,101.0,5.0
中山,2,4,ラブデウザ,水沼元輝,59.0,90.0,54.0,83.0,87.0,,74.6,14.0
中山,2,5,エンカウンターベイ,横山琉人,99.0,93.0,93.0,93.0,97.0,,95.0,9.0
中山,2,6,キリシマネロ,佐藤翔馬,142.0,107.0,95.0,106.0,105.0,,111.0,1.0
中山,2,7,セイウンヤオヨロズ,原優介　,99.0,84.0,91.0,96.0,95.0,,93.0,11.0
中山,2,8,フクチャンショウ,戸崎圭太,98.0,101.0,100.0,98.0,101.0,,99.6,6.0
中山,2,9,ソークール,黛弘人　,112.0,108.0,102.0,99.0,109.0,,106.0,2.0
中山,2,10,スレドナゴラ,柴田善臣,91.0,104.0,89.0,102.0,97.0,,96.6,7.0
中山,2,11,ロンドンオービタル,津村明秀,102.0,105.0,104.0,106.0,99.0,,103.2,3.0
中山,2,12,ニシノコハルビヨリ,石田拓郎,21.0,108.0,70.0,80.0,90.0,,73.8,15.0
中山,2,13,エレクトロン,杉原誠人,103.0,95.0,107.0,98.0,103.0,,101.2,4.0
中山,2,14,カシノリアーナ,石神深道,94.0,97.0,79.0,86.0,81.0,,87.4,12.0
中山,2,15,トラスコンガーデン,吉田豊　,97.0,95.0,94.0,99.0,93.0,,95.6,8.0
中山,2,16,ムーンリットレイン,小林美駒,92.0,90.0,102.0,94.0,96.0,,94.8,10.0
中山,3,1,ソードスレイプニル,菅原明良,96.0,104.0,102.0,104.0,99.0,109.0,102.333,4.0
中山,3,2,ラブソング,丸田恭介,116.0,98.0,108.0,103.0,106.0,98.0,104.833,2.0
中山,3,3,パソドブレ,柴田大知,95.0,91.0,89.0,84.0,93.0,99.0,91.833,12.0
中山,3,4,カラーオブサクセス,菊沢一樹,102.0,115.0,108.0,112.0,108.0,116.0,110.167,1.0
中山,3,5,アビエーション,内田博幸,97.0,97.0,96.0,99.0,94.0,88.0,95.167,9.0
中山,3,6,リケアリングイネ,原優介　,99.0,84.0,102.0,96.0,95.0,85.0,93.5,10.0
中山,3,7,サトミノアカリ,小林美駒,92.0,90.0,90.0,94.0,96.0,112.0,95.667,8.0
中山,3,8,クイーンレグナント,荻野極　,131.0,97.0,101.0,109.0,92.0,88.0,103.0,3.0
中山,3,9,フレンドリーエール,江田照男,100.0,111.0,89.0,89.0,95.0,77.0,93.5,10.0
中山,3,10,トーセンクリステル,木幡巧也,96.0,103.0,101.0,100.0,98.0,94.0,98.667,5.0
中山,3,11,ニャンモロー,石田拓郎,21.0,108.0,95.0,80.0,90.0,90.0,80.667,14.0
中山,3,12,リュウノエッセンス,遠藤汰月,,,,,,,,
中山,3,13,ビップムーラン,戸崎圭太,98.0,101.0,96.0,98.0,101.0,95.0,98.167,6.0
中山,3,14,セイウンマナウス,吉田豊　,97.0,95.0,101.0,99.0,93.0,102.0,97.833,7.0
中山,3,15,フラゲルムデイ,水沼元輝,59.0,90.0,95.0,83.0,87.0,137.0,91.833,12.0
中山,4,1,シューティングガイ,斎藤新　,102.0,102.0,102.0,97.0,102.0,109.0,102.333,3.0
中山,4,2,モウエエデショー,原田和真,76.0,57.0,95.0,83.0,90.0,119.0,86.667,8.0
中山,4,3,ハクシンスマイル,土田真翔,54.0,122.0,67.0,42.0,98.0,71.0,75.667,10.0
中山,4,4,パワポケウォーズ,上里直汰,,,,,,,,
中山,4,5,ヤマタケボニータ,原優介　,99.0,84.0,102.0,99.0,95.0,85.0,94.0,7.0
中山,4,6,ショウナンタヅナ,佐々木大,102.0,102.0,101.0,98.0,104.0,113.0,103.333,2.0
中山,4,7,スターオブアダム,木幡巧也,96.0,103.0,101.0,101.0,98.0,94.0,98.833,4.0
中山,4,8,ワンダーディーン,石田拓郎,21.0,108.0,95.0,93.0,90.0,90.0,82.833,9.0
中山,4,9,エルアン,三浦皇成,103.0,108.0,104.0,102.0,104.0,112.0,105.5,1.0
中山,4,10,コウソクルリアン,武藤雅　,95.0,94.0,99.0,94.0,94.0,99.0,95.833,6.0
中山,4,11,サマーマッドネス,戸崎圭太,98.0,101.0,96.0,99.0,101.0,95.0,98.333,5.0
中山,5,1,マイネルパーロル,野中悠太,103.0,98.0,99.0,92.0,97.0,,97.8,8.0
中山,5,2,シュガーシャック,戸崎圭太,98.0,93.0,100.0,99.0,101.0,,98.2,7.0
