場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
中山,1,1,マリンディーゼル,マクフィ,91.0,98.0,99.0,107.0,98.0,100.0,106.0,,99.857,7.0
中山,1,2,タマリスペクト,カリフォルニアクローム,107.0,108.0,105.0,95.0,107.0,105.0,123.0,,107.143,2.0
中山,1,3,ミラクルスパート,タワーオブロンドン,68.0,107.0,81.0,103.0,102.0,98.0,82.0,,91.571,11.0
中山,1,4,タイセイガナール,タワーオブロンドン,68.0,107.0,81.0,103.0,102.0,98.0,,,93.167,10.0
中山,1,5,アンバサダネージュ,シニスターミニスター,116.0,123.0,115.0,126.0,110.0,119.0,123.0,,118.857,1.0
中山,1,6,ビップムーラン,アルアイン,84.0,82.0,84.0,92.0,88.0,88.0,74.0,,84.571,13.0
中山,1,7,リオンアンサー,リオンディーズ,105.0,94.0,99.0,109.0,97.0,102.0,103.0,,101.286,4.0
中山,1,8,リケアペンネ,アメリカンペイトリオット,111.0,99.0,95.0,103.0,100.0,106.0,,,102.333,3.0
中山,1,9,アルバニクス,ダノンバラード,69.0,100.0,102.0,120.0,110.0,103.0,,,100.667,5.0
中山,1,10,ルルマーレ,ビッグアーサー,101.0,88.0,87.0,98.0,96.0,96.0,93.0,,94.143,9.0
中山,1,11,リバテイー,ヴァンキッシュラン,,,,,,,,,,
中山,1,12,エルドラド,ファインニードル,102.0,97.0,95.0,94.0,101.0,100.0,,,98.167,8.0
中山,1,13,コウユーニポポニコ,タリスマニック,99.0,107.0,102.0,89.0,104.0,99.0,,,100.0,6.0
中山,1,14,ポセイドンテソーロ,シュヴァルグラン,67.0,88.0,89.0,90.0,91.0,94.0,,,86.5,12.0
中山,1,15,ミラビリオン,ベンバトル,,,,,,,,,,
中山,2,1,リケアフェデリーニ,カリフォルニアクローム,107.0,108.0,105.0,95.0,100.0,105.0,94.0,,102.0,6.0
中山,2,2,イデアクリスタル,ホークビル,36.0,105.0,51.0,72.0,105.0,90.0,115.0,,82.0,10.0
中山,2,3,グラスベリー,シニスターミニスター,116.0,123.0,115.0,126.0,118.0,119.0,123.0,,120.0,1.0
中山,2,4,フライスカイハイ,ロードカナロア,100.0,98.0,100.0,88.0,93.0,96.0,96.0,,95.857,9.0
中山,2,5,タイセイルビー,サトノダイヤモンド,106.0,108.0,100.0,102.0,99.0,98.0,,,102.167,4.0
中山,2,6,ハニーオーケストラ,ダノンスマッシュ,,,,,,,,,,
中山,2,7,イサチルクイーン,リオンディーズ,105.0,94.0,99.0,109.0,100.0,102.0,,,101.5,7.0
中山,2,8,フュルスティン,ダノンキングリー,,,,,,,,,,
中山,2,9,フィクセルリリア,モズアスコット,94.0,109.0,117.0,117.0,146.0,117.0,98.0,,114.0,2.0
中山,2,10,パルストリス,ドレフォン,100.0,107.0,107.0,99.0,105.0,104.0,106.0,,104.0,3.0
中山,2,11,ハウスオンファイア,パイロ,95.0,104.0,105.0,95.0,108.0,106.0,,,102.167,4.0
中山,2,12,ルージュアリスタ,コントレイル,,,,,,,,,,
中山,2,13,リケアマカロニ,ニューイヤーズデイ,98.0,98.0,100.0,103.0,101.0,97.0,88.0,,97.857,8.0
中山,3,1,アージェンタイド,ブラックタイド,111.0,103.0,93.0,97.0,94.0,102.0,94.0,,99.143,8.0
中山,3,2,エコロセレナ,コントレイル,,,,,,,,,,
中山,3,3,ピコパープル,キタサンブラック,90.0,106.0,99.0,105.0,104.0,103.0,109.0,,102.286,4.0
中山,3,4,ベアサナエチャン,レイデオロ,96.0,100.0,96.0,109.0,102.0,91.0,100.0,,99.143,8.0
中山,3,5,クロムハーツガール,カリフォルニアクローム,107.0,108.0,96.0,95.0,107.0,105.0,,,103.0,2.0
中山,3,6,ミュークトーマス,オルフェーヴル,101.0,103.0,105.0,95.0,101.0,103.0,112.0,,102.857,3.0
中山,3,7,ガミーヌ,フィエールマン,158.0,123.0,111.0,112.0,107.0,103.0,,,119.0,1.0
中山,3,8,ニシノマーレ,ダノンプレミアム,,,,,,,,,,
中山,3,9,ツウキンカイソク,サトノアラジン,93.0,94.0,95.0,87.0,99.0,97.0,102.0,,95.286,10.0
中山,3,10,アースヴィンチ,アルアイン,84.0,82.0,88.0,92.0,88.0,88.0,74.0,,85.143,11.0
中山,3,11,ミナヅキ,ガルボ,,,,,,,,,,
中山,3,12,スミッコディスコ,ダノンプレミアム,,,,,,,,,,
中山,3,13,イバラヒメ,サトノダイヤモンド,106.0,108.0,97.0,102.0,102.0,98.0,,,102.167,5.0
中山,3,14,アクアマーズ,アドマイヤマーズ,80.0,95.0,95.0,105.0,104.0,116.0,107.0,,100.286,7.0
中山,3,15,テンハートビート,リオンディーズ,105.0,94.0,98.0,109.0,97.0,102.0,,,100.833,6.0
中山,4,1,イントゥゴールデン,ミスチヴィアスアレックス,,,,,,,,,,
中山,4,2,ホウショウリュウ,アメリカンペイトリオット,111.0,99.0,95.0,103.0,102.0,106.0,91.0,,101.0,5.0
中山,4,3,ショウナンパトス,ルヴァンスレーヴ,118.0,90.0,106.0,114.0,114.0,133.0,77.0,,107.429,1.0
中山,4,4,ミクニフラッシュ,ダイワメジャー,97.0,94.0,92.0,96.0,95.0,96.0,99.0,,95.571,9.0
中山,4,5,キセログラフィカ,ナダル,122.0,95.0,112.0,97.0,108.0,101.0,,,105.833,2.0
中山,4,6,フルールサシェ,ベンバトル,,,,,,,,,,
中山,4,7,ミラクルカイザー,マクフィ,91.0,98.0,99.0,107.0,102.0,100.0,95.0,,98.857,6.0
中山,4,8,サイモフェーン,クリソベリル,,,,,,,,,,
中山,4,9,カシマライフウ,シュヴァルグラン,67.0,88.0,89.0,90.0,93.0,94.0,121.0,,91.714,10.0
中山,4,10,エマープ,リアルインパクト,98.0,104.0,99.0,91.0,97.0,99.0,98.0,,98.0,8.0
