場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
中山,1,1,マリンディーゼル,南田美知,-739.0,-2065.0,-2460.0,-2977.0,-3960.0,-1452.0,,,-13653.0,15.0
中山,1,2,タマリスペクト,相沢郁　,688.0,-1345.0,-726.0,349.0,-1186.0,-5.0,-1027.0,,-3252.0,9.0
中山,1,3,ミラクルスパート,小野次郎,-91.0,-341.0,-356.0,-1282.0,49.0,1266.0,,,-755.0,3.0
中山,1,4,タイセイガナール,伊藤圭三,-1387.0,-680.0,919.0,-742.0,244.0,-144.0,,,-1790.0,6.0
中山,1,5,アンバサダネージュ,武藤善則,-761.0,-20.0,-1252.0,-732.0,-550.0,268.0,,,-3047.0,8.0
中山,1,6,ビップムーラン,田島俊明,-977.0,-704.0,670.0,-854.0,-107.0,-186.0,,,-2158.0,7.0
中山,1,7,リオンアンサー,佐藤吉勝,-792.0,-1237.0,753.0,-2088.0,451.0,-1071.0,,,-3984.0,10.0
中山,1,8,リケアペンネ,上原博之,-93.0,-597.0,-279.0,-395.0,-492.0,268.0,,,-1588.0,5.0
中山,1,9,アルバニクス,田村康仁,-927.0,-267.0,-584.0,14.0,30.0,-1042.0,-1591.0,,-4367.0,11.0
中山,1,10,ルルマーレ,伊藤大士,-1154.0,-722.0,-1063.0,-540.0,-1213.0,-926.0,,,-5618.0,12.0
中山,1,11,リバテイー,小笠倫弘,-405.0,-993.0,-35.0,83.0,414.0,-134.0,,,-1070.0,4.0
中山,1,12,エルドラド,蛯名利弘,-668.0,-1588.0,-705.0,-3347.0,-1358.0,-1183.0,,,-8849.0,14.0
中山,1,13,コウユーニポポニコ,竹内正洋,35.0,269.0,1159.0,1157.0,1653.0,-57.0,-279.0,,3937.0,2.0
中山,1,14,ポセイドンテソーロ,牧光二　,-404.0,1408.0,911.0,960.0,473.0,816.0,,,4164.0,1.0
中山,1,15,ミラビリオン,伊坂重信,-1441.0,-636.0,-1935.0,-254.0,-1715.0,-1876.0,,,-7857.0,13.0
中山,2,1,リケアフェデリーニ,蛯名利弘,-668.0,-1588.0,-705.0,-3347.0,-1311.0,-1183.0,,,-8802.0,13.0
中山,2,2,イデアクリスタル,小西一男,-343.0,-1792.0,-297.0,-1016.0,-189.0,-61.0,,,-3698.0,8.0
中山,2,3,グラスベリー,佐藤吉勝,-792.0,-1237.0,753.0,-2088.0,-691.0,-1071.0,,,-5126.0,11.0
中山,2,4,フライスカイハイ,菊川正達,-1256.0,71.0,-1135.0,-820.0,-811.0,-721.0,,,-4672.0,9.0
中山,2,5,タイセイルビー,千葉直人,320.0,1414.0,-38.0,588.0,-1175.0,-1051.0,,,58.0,5.0
中山,2,6,ハニーオーケストラ,稲垣幸雄,1099.0,257.0,1550.0,432.0,606.0,635.0,,,4579.0,1.0
中山,2,7,イサチルクイーン,竹内正洋,35.0,269.0,1159.0,1157.0,-377.0,-57.0,,,2186.0,3.0
中山,2,8,フュルスティン,加藤士津,1659.0,-612.0,637.0,280.0,562.0,-541.0,-4.0,,1981.0,4.0
中山,2,9,フィクセルリリア,田中博康,73.0,-148.0,112.0,-316.0,-94.0,-16.0,,,-389.0,7.0
中山,2,10,パルストリス,手塚貴久,392.0,824.0,-673.0,804.0,492.0,353.0,321.0,,2513.0,2.0
中山,2,11,ハウスオンファイア,岩戸孝樹,-560.0,-1774.0,-991.0,-748.0,-1395.0,-2043.0,-274.0,,-7785.0,12.0
中山,2,12,ルージュアリスタ,宮田敬介,-913.0,-275.0,-842.0,-724.0,-580.0,-1342.0,,,-4676.0,10.0
中山,2,13,リケアマカロニ,小野次郎,-91.0,-341.0,-356.0,-1282.0,549.0,1266.0,,,-255.0,6.0
中山,3,1,アージェンタイド,池上昌和,886.0,336.0,1307.0,-135.0,42.0,697.0,,,3133.0,3.0
中山,3,2,エコロセレナ,斎藤誠　,-160.0,1148.0,-547.0,54.0,2099.0,202.0,,,2796.0,5.0
中山,3,3,ピコパープル,上原博之,-93.0,-597.0,-40.0,-395.0,-492.0,268.0,169.0,,-1180.0,8.0
中山,3,4,ベアサナエチャン,杉浦宏昭,-663.0,458.0,298.0,-16.0,882.0,835.0,,,1794.0,6.0
中山,3,5,クロムハーツガール,伊藤圭三,-1387.0,-680.0,-816.0,-742.0,244.0,-144.0,,,-3525.0,11.0
中山,3,6,ミュークトーマス,粕谷昌央,396.0,-201.0,-1578.0,-255.0,480.0,-1213.0,-1749.0,,-4120.0,12.0
中山,3,7,ガミーヌ,水野貴広,760.0,-41.0,-1655.0,-638.0,-1754.0,1207.0,,,-2121.0,10.0
中山,3,8,ニシノマーレ,伊藤大士,-1154.0,-722.0,-1071.0,-540.0,-1213.0,-926.0,,,-5626.0,13.0
中山,3,9,ツウキンカイソク,岩戸孝樹,-560.0,-1774.0,-1964.0,-748.0,-1558.0,-2043.0,,,-8647.0,14.0
中山,3,10,アースヴィンチ,蛯名正義,-104.0,1896.0,-298.0,730.0,451.0,428.0,,,3103.0,4.0
中山,3,11,ミナヅキ,清水英克,-235.0,929.0,2475.0,144.0,1.0,1660.0,,,4974.0,2.0
中山,3,12,スミッコディスコ,鈴木慎太,588.0,882.0,949.0,1066.0,1696.0,1281.0,1055.0,,7517.0,1.0
中山,3,13,イバラヒメ,新開幸一,-245.0,-329.0,-381.0,-20.0,-535.0,-367.0,,,-1877.0,9.0
中山,3,14,アクアマーズ,浅利英明,,,,,,,,,,
中山,3,15,テンハートビート,西田雄一,635.0,739.0,-1989.0,850.0,252.0,-65.0,,,422.0,7.0
中山,4,1,イントゥゴールデン,和田雄二,147.0,161.0,-2355.0,-365.0,-675.0,-731.0,-728.0,,-4546.0,10.0
中山,4,2,ホウショウリュウ,本間忍　,-1056.0,-1127.0,-1531.0,318.0,-1301.0,-2583.0,,,-7280.0,13.0
中山,4,3,ショウナンパトス,中舘英二,706.0,-320.0,607.0,159.0,-137.0,-76.0,,,939.0,6.0
中山,4,4,ミクニフラッシュ,矢嶋大樹,667.0,924.0,-1484.0,-576.0,-1950.0,-1344.0,,,-3763.0,9.0
中山,4,5,キセログラフィカ,大和田成,-1150.0,1366.0,991.0,359.0,-594.0,-1485.0,-872.0,,-1385.0,8.0
中山,4,6,フルールサシェ,水野貴広,760.0,-41.0,1066.0,-638.0,1090.0,1207.0,,,3444.0,2.0
中山,4,7,ミラクルカイザー,武市康男,-1162.0,-2410.0,-2334.0,-96.0,-511.0,-1800.0,,,-8313.0,14.0
中山,4,8,サイモフェーン,高木登　,149.0,1384.0,959.0,-12.0,1330.0,311.0,,,4121.0,1.0
中山,4,9,カシマライフウ,伊藤伸一,730.0,-1973.0,-1993.0,-82.0,-876.0,-698.0,,,-4892.0,11.0
中山,4,10,エマープ,青木孝文,568.0,270.0,-599.0,-252.0,147.0,1683.0,,,1817.0,4.0
中山,4,11,モントーヤ,浅利英明,,,,,,,,,,
中山,4,12,テンレディーゴー,菊川正達,-1256.0,71.0,-1135.0,-820.0,-811.0,-721.0,-265.0,,-4937.0,12.0
中山,4,13,メイクイット,土田稔　,-1087.0,-2629.0,-2924.0,-1536.0,-1075.0,-1331.0,-562.0,,-11144.0,15.0
中山,4,14,ビップルーク,嘉藤貴行,-137.0,415.0,476.0,-322.0,319.0,574.0,,,1325.0,5.0
中山,4,15,トルネードアイル,鹿戸雄一,-72.0,249.0,57.0,1697.0,596.0,246.0,,,2773.0,3.0
中山,4,16,オルブライト,杉浦宏昭,-663.0,458.0,203.0,-16.0,-233.0,835.0,,,584.0,7.0
中山,5,1,エコロゼット,岩戸孝樹,-560.0,-712.0,-1964.0,-748.0,-1395.0,-2043.0,,,-7422.0,18.0
中山,5,2,ボールドフロント,尾形和幸,-323.0,-295.0,410.0,-719.0,381.0,-596.0,,,-1142.0,11.0
中山,5,3,ハイランドパレス,鹿戸雄一,-72.0,1061.0,1756.0,1697.0,596.0,246.0,,,5284.0,3.0
中山,5,4,マイネルエトルタ,和田正一,-32.0,-194.0,1673.0,340.0,981.0,1232.0,,,4000.0,4.0
中山,5,5,レフィノス,和田勇介,-461.0,-24.0,-107.0,-415.0,134.0,-558.0,,,-1431.0,13.0
中山,5,6,ベストブラザーズ,辻哲英　,1211.0,405.0,1651.0,553.0,1065.0,683.0,,,5568.0,2.0
中山,5,7,エースフライト,池江泰寿,115.0,-312.0,-643.0,-346.0,-489.0,-718.0,,,-2393.0,15.0
中山,5,8,ソーシャルコード,萱野浩二,1058.0,-458.0,187.0,-545.0,-351.0,-450.0,,,-559.0,9.0
中山,5,9,スカイプレリュード,大竹正博,-210.0,399.0,-659.0,61.0,-453.0,-1188.0,,,-2050.0,14.0
中山,5,10,イモータリス,手塚貴久,392.0,-72.0,1523.0,804.0,492.0,353.0,,,3492.0,5.0
中山,5,11,ニシノカーロ,上原博之,-93.0,222.0,-40.0,-395.0,-296.0,268.0,,,-334.0,8.0
中山,5,12,レッドリアライズ,黒岩陽一,-179.0,23.0,358.0,-233.0,-545.0,-509.0,,,-1085.0,10.0
中山,5,13,ベアドッキューン,千葉直人,320.0,574.0,938.0,588.0,-1175.0,-1051.0,,,194.0,7.0
中山,5,14,ゴディアーモ,森一誠　,913.0,570.0,864.0,474.0,2136.0,2107.0,,,7064.0,1.0
中山,5,15,マイネルラズライト,奥村武　,-493.0,63.0,206.0,38.0,-662.0,-309.0,,,-1157.0,12.0
中山,5,16,アルティーノ,伊坂重信,-1441.0,490.0,-1385.0,-254.0,-1440.0,-1876.0,,,-5906.0,17.0
中山,5,17,キリスパークル,勢司和浩,-12.0,1228.0,-350.0,759.0,-808.0,-126.0,,,691.0,6.0
中山,5,18,ドッグウッド,斎藤誠　,-160.0,-962.0,-547.0,54.0,-1630.0,202.0,,,-3043.0,16.0
中山,6,1,ゴーゴーマンゴー,田村康仁,-927.0,339.0,-584.0,14.0,30.0,-1042.0,,,-2170.0,11.0
中山,6,2,イルダメリーノ,前川恭子,,,,,,,,,,
中山,6,3,ヴァルク,武市康男,-1162.0,1129.0,-2334.0,-96.0,-1688.0,-1800.0,,,-5951.0,14.0
中山,6,4,ツクバアヴァロン,奥平雅士,257.0,480.0,-503.0,386.0,46.0,1552.0,,,2218.0,2.0
中山,6,5,トワイライトサイト,嘉藤貴行,-137.0,-202.0,476.0,-322.0,552.0,574.0,,,941.0,4.0
中山,6,6,スケダチムヨウ,根本康広,687.0,259.0,1364.0,-166.0,-516.0,755.0,,,2383.0,1.0
中山,6,7,メイショウオタモイ,高柳瑞樹,-405.0,360.0,-836.0,435.0,-440.0,-246.0,,,-1132.0,9.0
中山,6,8,ナムラハンナ,石栗龍彦,-470.0,547.0,722.0,178.0,1232.0,-251.0,,,1958.0,3.0
中山,6,9,タマモシルエット,伊藤圭三,-1387.0,-235.0,919.0,-742.0,244.0,-144.0,,,-1345.0,10.0
中山,6,10,グレイトエイト,国枝栄　,-472.0,-124.0,-611.0,-123.0,-841.0,-856.0,,,-3027.0,12.0
中山,6,11,ミツカネメルクリオ,清水英克,-235.0,-256.0,-1236.0,144.0,1.0,1660.0,,,78.0,6.0
中山,6,12,ティーエンティー,久保田貴,-472.0,101.0,-72.0,257.0,470.0,-668.0,,,-384.0,7.0
中山,6,13,ナックスプレンダー,小野次郎,-91.0,-228.0,-356.0,-1282.0,49.0,1266.0,,,-642.0,8.0
中山,6,14,ライヴマティーニ,尾形和幸,-323.0,-295.0,-1767.0,-719.0,-1436.0,-596.0,,,-5136.0,13.0
中山,6,15,エイチエヌライ,天間昭一,-796.0,-1159.0,-1845.0,160.0,-1327.0,-1438.0,,,-6405.0,15.0
中山,6,16,ニシノバリキング,小手川準,259.0,19.0,1019.0,-63.0,-138.0,-949.0,,,147.0,5.0
中山,7,1,オメガストリーム,土田稔　,-1087.0,-780.0,-2924.0,-1508.0,-2647.0,-1331.0,,,-10277.0,14.0
中山,7,2,グッドヴァイブス,高柳瑞樹,-405.0,-1250.0,-836.0,-603.0,-440.0,-246.0,290.0,,-3490.0,10.0
中山,7,3,パシーヴ,上原博之,-93.0,-93.0,-279.0,-19.0,-492.0,268.0,169.0,,-539.0,6.0
中山,7,4,アカツキロットリー,根本康広,687.0,-732.0,1364.0,-227.0,-516.0,755.0,242.0,,1573.0,4.0
中山,7,5,ピコテンダー,上原佑紀,828.0,2171.0,729.0,247.0,1473.0,2645.0,,,8093.0,1.0
中山,7,6,ラヴァグロウ,畠山吉宏,246.0,-555.0,314.0,-389.0,-1056.0,-356.0,,,-1796.0,7.0
中山,7,7,カップッチョ,南田美知,-739.0,-1599.0,-2460.0,214.0,-3960.0,-1452.0,,,-9996.0,12.0
中山,7,8,カガバベル,萱野浩二,1058.0,-538.0,-1278.0,-332.0,-555.0,-450.0,,,-2095.0,9.0
中山,7,9,タイセイピューマ,新開幸一,-245.0,-388.0,-651.0,360.0,-535.0,-367.0,,,-1826.0,8.0
中山,7,10,ブルーリヴァーサル,的場均　,-217.0,-2938.0,-2673.0,-1870.0,-3862.0,-229.0,-869.0,,-12658.0,16.0
中山,7,11,ブエナディオサ,奥平雅士,257.0,-209.0,-503.0,-471.0,46.0,1552.0,24.0,,696.0,5.0
中山,7,12,ベニシア,粕谷昌央,396.0,-2432.0,-863.0,-162.0,480.0,-1213.0,,,-3794.0,11.0
中山,7,13,ハジメテノチュウ,南田美知,-739.0,-1599.0,-2460.0,214.0,-3960.0,-1452.0,,,-9996.0,12.0
中山,7,14,フォクシー,石栗龍彦,-470.0,504.0,722.0,-120.0,1232.0,-251.0,,,1617.0,3.0
中山,7,15,アイスブレイカー,伊坂重信,-1441.0,-2878.0,-1935.0,-777.0,-1715.0,-1876.0,,,-10622.0,15.0
中山,7,16,エポカスピーガ,田中剛　,266.0,189.0,820.0,2070.0,247.0,1035.0,-245.0,,4382.0,2.0
中山,8,1,ホウオウエクレール,宮徹　　,126.0,-282.0,-208.0,-199.0,-29.0,-151.0,-339.0,,-1082.0,8.0
中山,8,2,タマモエース,宮地貴稔,-79.0,-79.0,919.0,1592.0,,,,,2353.0,2.0
中山,8,3,ゴールドブリーズ,深山雅史,1683.0,411.0,-197.0,-7.0,-183.0,1932.0,1010.0,,4649.0,1.0
中山,8,4,ピーターサイト,村田一誠,-2449.0,347.0,500.0,340.0,338.0,-2769.0,26.0,,-3667.0,10.0
中山,8,5,フォージドブリック,西田雄一,635.0,20.0,23.0,-45.0,-170.0,-65.0,-503.0,,-105.0,6.0
中山,8,6,ヘザルフェン,昆貢　　,51.0,192.0,-158.0,-149.0,-420.0,-818.0,,,-1302.0,9.0
中山,8,7,タイキフロリゼル,谷潔　　,6.0,83.0,-11.0,-362.0,-80.0,804.0,-609.0,,-169.0,7.0
中山,8,8,フームスムート,水野貴広,760.0,-216.0,-121.0,152.0,14.0,1207.0,,,1796.0,4.0
中山,8,9,ヴィンテージボンド,西園正都,229.0,360.0,0.0,1007.0,-49.0,377.0,,,1924.0,3.0
中山,8,10,クラップサンダー,牧田和弥,1086.0,420.0,664.0,-83.0,814.0,-2502.0,,,399.0,5.0
中山,8,11,アルデドゥオーモ,矢野英一,-275.0,-473.0,41.0,-1054.0,-493.0,-1440.0,,,-3694.0,11.0
中山,8,12,ブラビオ,緒方努　,-35.0,-788.0,138.0,-1542.0,-9.0,-1582.0,-1925.0,,-5743.0,12.0
