場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
函館,1,未勝利,芝,1200,良,1,ストームサンダー,2歳,小林美駒,安達昭夫,逃げ,100.0,100.0,短距離,右回り,,Lv3 ,ヘンリーバローズ,,,6,C,12.6,10.0,12.6,10.0,36.2,,34.8,3.0,D,,,,
函館,1,未勝利,芝,1200,良,2,クワイエットアイ,2歳,柴田裕一,中竹和也,先行,100.0,100.0,短距離,右回り,,Lv3 ,St Mark's Basilica,,,4,C,12.1,2.0,12.5,9.0,34.9,7.0,35.0,5.0,C,D,,,
函館,1,未勝利,芝,1200,良,3,ライトアズフェザー,2歳,松本大輝,千葉直人,追込,,,短距離,右回り,,Lv3 ,アルアイン,,距離短縮,12,E,14.0,16.0,14.0,16.0,37.3,,36.7,,C,,,,
函館,1,未勝利,芝,1200,良,4,コルテオソレイユ,2歳,鮫島克駿,佐藤悠太,差し,,100.0,短距離,右回り,,Lv3 ,ウインブライト,,,3,C,13.0,12.0,13.0,12.0,37.0,,34.8,3.0,D,,,,
函館,1,未勝利,芝,1200,良,5,ファンシーフリル,2歳,松岡正海,蛯名利弘,先行,0.0,0.0,短距離,右回り,,Lv3 ,フォーウィールドライブ,連闘,,10,D,12.2,3.0,12.2,2.0,34.4,3.0,35.5,,C,,,,
函館,1,未勝利,芝,1200,良,6,ロードベルファスト,2歳,斎藤新,畑端省吾,差し,0.0,0.0,短距離,右回り,,Lv3 ,ロジャーバローズ,,,9,D,12.4,6.0,12.4,4.0,35.3,,35.7,,D,,,,
函館,1,未勝利,芝,1200,良,7,ロンドンオービタル,2歳,横山武史,岩戸孝樹,先行,0.0,0.0,短距離,右回り,,Lv3 ,タワーオブロンドン,,,7,D,12.2,3.0,12.2,2.0,34.7,5.0,35.7,,C,,,,
函館,1,未勝利,芝,1200,良,8,ハチハチローズ,2歳,橋木太希,松永康利,先行,0.0,0.0,短距離,右回り,,Lv3 ,ルヴァンスレーヴ,,,15,E,12.4,6.0,12.4,4.0,34.3,2.0,36.8,,D,,,,
函館,1,未勝利,芝,1200,良,9,エミフルソウタ,2歳,キング,根本康広,差し,0.0,0.0,短距離,右回り,,Lv3 ,キタサンブラック,,,2,C,12.7,11.0,12.7,11.0,35.6,,35.4,7.0,B,,,,
函館,1,未勝利,芝,1200,良,10,マジッククッキー,2歳,和田陽希,加藤士津,追込,0.0,0.0,短距離,右回り,,Lv3 ,マインドユアビスケッツ,,,14,E,13.3,14.0,13.3,14.0,37.3,,35.6,,B,,,,
函館,1,未勝利,芝,1200,良,11,ケイベエ,2歳,武豊,杉浦宏昭,先行,0.0,0.0,短距離,右回り,,Lv3 ,エピファネイア,,,5,C,12.4,6.0,12.4,4.0,35.0,8.0,35.4,7.0,C,,,,
函館,1,未勝利,芝,1200,良,12,ヨッシーリオ,2歳,池添謙一,北出成人,差し,0.0,0.0,短距離,右回り,,Lv3 ,フィエールマン,,,11,D,13.2,13.0,13.2,13.0,37.1,,34.4,1.0,B,,,,
函館,1,未勝利,芝,1200,良,13,ヘクセンハウス,2歳,丹内祐次,吉田直弘,先行,50.0,50.0,短距離,右回り,,Lv3 ,ウインブライト,,,8,D,12.2,3.0,12.4,4.0,34.2,1.0,35.2,6.0,C,C,,,
函館,1,未勝利,芝,1200,良,14,ミルトハッピー,2歳,舟山瑠泉,武市康男,逃げ,0.0,0.0,短距離,右回り,,Lv3 ,タワーオブロンドン,,,13,E,12.0,1.0,12.0,1.0,34.7,5.0,37.1,,D,,,,
函館,1,未勝利,芝,1200,良,15,モルトカリーナ,2歳,原田和真,粕谷昌央,追込,0.0,0.0,短距離,右回り,,Lv3 ,ミスターメロディ,,,16,E,13.3,14.0,13.3,14.0,36.1,,38.1,,B,,,,
