場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
東京,1,未勝利,ダート,1400,良,1,ニシノゲッパク,3歳,松岡正海,伊藤伸一,差し,0.0,0.0,短距離,左回り,,Lv2 ,セイウンコウセイ,,,11,E,12.9,7.0,13.7,11.0,36.5,6.0,37.0,2.0,C,C,C,,
東京,1,未勝利,ダート,1400,良,2,マカイゾウ,3歳,横山武史,竹内正洋,逃げ,100.0,100.0,短距離,左回り,,Lv2 ,フィレンツェファイア,休明初戦,,2,B,12.7,4.0,13.1,7.0,36.2,4.0,38.0,4.0,C,C,,,
東京,1,未勝利,ダート,1400,良,3,ドルマバフチェ,3歳,ルメール,千葉直人,差し,,,短距離,左回り,,Lv2 ,Palace Pier,休明初戦,,6,D,12.8,6.0,13.5,10.0,,,,,B,C,B,B,
東京,1,未勝利,ダート,1400,良,4,ギンケイ,3歳,菅原明良,中川公成,,,,短距離,左回り,,Lv2 ,ルヴァンスレーヴ,,,7,D,,,,,,,,,,,,,
東京,1,未勝利,ダート,1400,良,5,アンチェーン,3歳,三浦皇成,嘉藤貴行,差し,,,短距離,左回り,,Lv2 ,ヘニーヒューズ,,距離延長,5,C,12.7,4.0,12.7,3.0,36.7,7.0,39.4,7.0,D,,,,
東京,1,未勝利,ダート,1400,良,6,アイアンロッキー,3歳,佐藤翔馬,本間忍,,,,短距離,左回り,,Lv2 ,ディーマジェスティ,,,16,E,,,,,,,,,,,,,
東京,1,未勝利,ダート,1400,良,7,アルマサーガ,3歳,上里直汰,中舘英二,差し,,,短距離,左回り,,Lv2 ,ミッキーロケット,休明初戦,,14,E,13.7,12.0,13.7,11.0,,,,,B,,,,
東京,1,未勝利,ダート,1400,良,8,メビウスロマンス,3歳,戸崎圭太,矢嶋大樹,先行,100.0,100.0,短距離,左回り,,Lv2 ,ニューイヤーズデイ,休明初戦,,1,B,12.9,7.0,12.9,4.0,35.9,2.0,36.3,1.0,C,,,,
東京,1,未勝利,ダート,1400,良,9,ヨルヴィック,3歳,キング,稲垣幸雄,先行,0.0,,短距離,左回り,,Lv2 ,ナダル,休明初戦,距離短縮,4,C,12.2,1.0,12.2,1.0,36.3,5.0,38.4,5.0,C,,,,
東京,1,未勝利,ダート,1400,良,10,クアロアランチ,3歳,ハマーハ,西田雄一,先行,,,短距離,左回り,,Lv2 ,ドレフォン,休明初戦,距離短縮,3,C,12.9,7.0,12.9,4.0,,,,,C,,,,
