場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
中山,1,1,アウフヴィント,戸田博文,108.0,111.0,96.0,106.0,90.0,99.0,,,101.667,5.0
中山,1,2,オーガスタフラッグ,田中剛　,105.0,113.0,107.0,120.0,116.0,112.0,87.0,113.0,109.125,1.0
中山,1,3,コンティオ,和田勇介,91.0,105.0,95.0,108.0,101.0,95.0,,,99.167,8.0
中山,1,4,フローラルデザイン,畠山吉宏,104.0,97.0,103.0,96.0,105.0,97.0,,,100.333,7.0
中山,1,5,ミルキーハニー,尾形和幸,95.0,94.0,85.0,95.0,103.0,96.0,,,94.667,12.0
中山,1,6,ブルームワルツ,稲垣幸雄,119.0,103.0,111.0,107.0,106.0,106.0,,,108.667,2.0
中山,1,7,ニシノフローレス,小手川準,104.0,98.0,106.0,90.0,93.0,94.0,,,97.5,9.0
中山,1,8,マジカルレインボー,尾関知人,96.0,92.0,93.0,88.0,100.0,99.0,,,94.667,12.0
中山,1,9,ハニードレス,牧光二　,96.0,110.0,104.0,106.0,111.0,104.0,,,105.167,4.0
中山,1,10,ヴォーパルソード,武市康男,87.0,82.0,84.0,88.0,96.0,88.0,,,87.5,15.0
中山,1,11,エスキモーギャル,杉浦宏昭,91.0,105.0,102.0,107.0,97.0,105.0,,,101.167,6.0
中山,1,12,ビスケットマリー,和田雄二,102.0,101.0,81.0,108.0,93.0,94.0,,,96.5,10.0
中山,1,13,フィルトラージュ,小島茂之,118.0,104.0,98.0,104.0,108.0,105.0,,,106.167,3.0
中山,1,14,プレイアブルゲーム,小笠倫弘,95.0,92.0,100.0,90.0,89.0,99.0,98.0,103.0,95.75,11.0
中山,1,15,カシマスウィープ,伊藤伸一,112.0,84.0,82.0,77.0,88.0,94.0,,,89.5,14.0
中山,2,1,エコロカディス,森一誠　,123.0,127.0,107.0,135.0,88.0,130.0,,,118.333,1.0
中山,2,2,ホワイトマジック,田中剛　,105.0,113.0,107.0,120.0,102.0,112.0,118.0,113.0,111.25,2.0
中山,2,3,ソラムパレード,久保田貴,92.0,101.0,99.0,97.0,104.0,94.0,,,97.833,11.0
中山,2,4,セイムトゥーユー,斎藤誠　,98.0,109.0,103.0,103.0,109.0,101.0,106.0,109.0,104.75,3.0
中山,2,5,ガストフロント,水野貴広,109.0,100.0,106.0,100.0,86.0,106.0,115.0,93.0,101.875,7.0
中山,2,6,アラスカフレイバー,松永康利,86.0,99.0,102.0,105.0,95.0,101.0,,,98.0,9.0
中山,2,7,タルトポワール,清水英克,97.0,109.0,90.0,107.0,100.0,111.0,,,102.333,6.0
中山,2,8,コウユーウィズユー,竹内正洋,101.0,103.0,107.0,99.0,112.0,100.0,,,103.667,5.0
中山,2,9,グランシャット,宮田敬介,85.0,96.0,89.0,95.0,89.0,86.0,109.0,83.0,91.5,14.0
中山,2,10,サマニタイショウ,武市康男,87.0,82.0,84.0,88.0,86.0,88.0,,,85.833,16.0
中山,2,11,フクノジョヴァンニ,伊藤圭三,86.0,95.0,103.0,103.0,101.0,101.0,99.0,107.0,99.375,8.0
中山,2,12,ラナイ,伊藤大士,87.0,94.0,92.0,94.0,93.0,95.0,,,92.5,13.0
中山,2,13,アルパインハット,上原博之,99.0,93.0,98.0,100.0,96.0,102.0,,,98.0,9.0
中山,2,14,エクストラチャージ,田村康仁,91.0,98.0,97.0,98.0,100.0,93.0,,,96.167,12.0
中山,2,15,サスケエトワール,加藤和宏,83.0,90.0,89.0,99.0,91.0,80.0,79.0,103.0,89.25,15.0
中山,2,16,ピコグリーン,牧光二　,96.0,110.0,104.0,106.0,103.0,104.0,,,103.833,4.0
中山,3,1,ファストパスキー,田中剛　,105.0,113.0,107.0,120.0,116.0,112.0,,,112.167,1.0
中山,3,2,キタノマーシャル,奥平雅士,104.0,97.0,97.0,95.0,102.0,112.0,,,101.167,6.0
中山,3,3,ダブルイーグル,国枝栄　,94.0,86.0,91.0,86.0,95.0,95.0,94.0,97.0,92.25,11.0
中山,3,4,フロムザワールド,佐藤吉勝,88.0,88.0,107.0,82.0,90.0,90.0,33.0,96.0,84.25,13.0
中山,3,5,シリウスライト,和田正一,99.0,110.0,101.0,115.0,118.0,113.0,,,109.333,3.0
中山,3,6,マンボルンバ,加藤征弘,93.0,103.0,100.0,102.0,94.0,93.0,106.0,101.0,99.0,9.0
中山,3,7,スムースオペレター,岩戸孝樹,93.0,84.0,93.0,88.0,86.0,86.0,,,88.333,12.0
中山,3,8,ミエノシリウス,田中勝春,,,,,,,,,,
中山,3,9,ロードスカイブルー,和田勇介,91.0,105.0,95.0,108.0,101.0,95.0,,,99.167,8.0
中山,3,10,ライフゲート,伊藤圭三,86.0,95.0,103.0,103.0,93.0,101.0,,,96.833,10.0
中山,3,11,モンサンプレシャス,牧光二　,96.0,110.0,104.0,106.0,111.0,104.0,,,105.167,4.0
中山,3,12,グレイスザクラウン,上原博之,99.0,93.0,98.0,100.0,97.0,102.0,98.0,111.0,99.75,7.0
中山,3,13,ブルージャイアント,蛯名正義,98.0,124.0,98.0,98.0,93.0,104.0,,,102.5,5.0
中山,3,14,マードラド,鈴木慎太,108.0,109.0,109.0,110.0,107.0,110.0,122.0,114.0,111.125,2.0
中山,4,1,ワカギミ,佐藤吉勝,88.0,88.0,107.0,82.0,90.0,90.0,,,90.833,13.0
中山,4,2,カリヨンベル,萱野浩二,114.0,97.0,90.0,96.0,96.0,96.0,,,98.167,7.0
中山,4,3,リアライズオネスト,池上昌和,116.0,104.0,103.0,105.0,113.0,106.0,,,107.833,2.0
中山,4,4,ダウントゥアース,尾関知人,96.0,92.0,93.0,88.0,100.0,99.0,,,94.667,8.0
中山,4,5,ユーウェイン,高橋文雅,108.0,95.0,100.0,90.0,87.0,102.0,83.0,91.0,94.5,9.0
中山,4,6,ジェイルブレイク,蛯名利弘,89.0,86.0,93.0,103.0,85.0,90.0,,,91.0,12.0
中山,4,7,ナルサー,武市康男,87.0,82.0,84.0,88.0,96.0,88.0,,,87.5,16.0
中山,4,8,パーシーテソーロ,栗田徹　,96.0,91.0,90.0,89.0,98.0,94.0,,,93.0,11.0
中山,4,9,レヴァントリ,大和田成,85.0,113.0,107.0,108.0,96.0,89.0,,,99.667,6.0
中山,4,10,ホウオウサンサール,高木登　,102.0,114.0,106.0,106.0,109.0,102.0,,,106.5,3.0
中山,4,11,トキノカンピオーネ,矢野英一,96.0,96.0,92.0,94.0,77.0,88.0,,,90.5,14.0
中山,4,12,ゴールドブリーダー,千葉直人,108.0,118.0,100.0,110.0,77.0,87.0,85.0,134.0,102.375,5.0
中山,4,13,ダブルメッセージ,和田正一,99.0,110.0,101.0,115.0,118.0,113.0,,,109.333,1.0
中山,4,14,サーフギャラクシー,松山将樹,70.0,100.0,97.0,86.0,104.0,84.0,,,90.167,15.0
中山,4,15,ブラーブデシジョン,牧光二　,96.0,110.0,104.0,106.0,111.0,104.0,94.0,105.0,103.75,4.0
中山,4,16,ブレトワルダ,新開幸一,95.0,97.0,95.0,89.0,94.0,96.0,,,94.333,10.0
中山,5,1,ブレイクバウンズ,林徹　　,106.0,95.0,95.0,99.0,102.0,98.0,,,99.167,11.0
中山,5,2,グレイトレッグ,菊沢隆徳,88.0,104.0,107.0,104.0,97.0,95.0,,,99.167,11.0
中山,5,3,プルミエソルティ,斎藤誠　,98.0,109.0,97.0,103.0,90.0,101.0,97.0,95.0,98.75,13.0
中山,5,4,エレレラナキラ,牧光二　,96.0,110.0,106.0,106.0,111.0,104.0,94.0,113.0,105.0,5.0
中山,5,5,アップリンク,和田勇介,91.0,105.0,99.0,108.0,101.0,95.0,104.0,94.0,99.625,10.0
中山,5,6,ニヴルヘイム,栗田徹　,96.0,91.0,97.0,89.0,98.0,94.0,,,94.167,16.0
中山,5,7,ブランフォルテ,辻哲英　,122.0,109.0,123.0,105.0,112.0,107.0,,,113.0,2.0
中山,5,8,ドゥマーヴェリック,萩原清　,106.0,108.0,92.0,102.0,107.0,103.0,94.0,88.0,100.0,9.0
中山,5,9,クラレット,古賀慎明,104.0,109.0,101.0,105.0,97.0,96.0,,,102.0,7.0
中山,5,10,テンミラージュ,深山雅史,125.0,105.0,109.0,100.0,102.0,113.0,,,109.0,3.0
中山,5,11,コスモアチーブ,相沢郁　,107.0,89.0,93.0,87.0,98.0,100.0,90.0,97.0,95.125,14.0
中山,5,12,スティーヴバローズ,上原佑紀,114.0,95.0,111.0,102.0,105.0,118.0,,,107.5,4.0
中山,5,13,パルピタシオン,天間昭一,84.0,98.0,96.0,80.0,95.0,90.0,,,90.5,17.0
中山,5,14,ワスカル,森一誠　,123.0,127.0,113.0,135.0,140.0,130.0,103.0,151.0,127.75,1.0
中山,5,15,ムーンストラック,武市康男,87.0,82.0,100.0,88.0,96.0,88.0,,,90.167,18.0
中山,5,16,エオアリイ,田中博康,101.0,98.0,92.0,102.0,99.0,100.0,90.0,75.0,94.625,15.0
中山,5,17,グランカッサ,加藤士津,121.0,94.0,96.0,90.0,106.0,104.0,,,101.833,8.0
中山,5,18,エバーグリーン,青木孝文,107.0,102.0,103.0,101.0,101.0,109.0,91.0,117.0,103.875,6.0
中山,6,1,クニノハッピー,田中剛　,105.0,103.0,107.0,120.0,102.0,112.0,118.0,113.0,110.0,1.0
中山,6,2,ルシード,田島俊明,89.0,103.0,104.0,105.0,99.0,99.0,,,99.833,8.0
中山,6,3,トニケンサンバ,西田雄一,109.0,85.0,104.0,92.0,102.0,99.0,,,98.5,11.0
中山,6,4,ペイシャマリーン,菊川正達,82.0,93.0,90.0,96.0,90.0,95.0,,,91.0,16.0
中山,6,5,ヨリノレジェンド,奥村豊　,122.0,100.0,103.0,103.0,106.0,107.0,,,106.833,3.0
中山,6,6,アルデショワ,田中博康,101.0,101.0,101.0,102.0,95.0,100.0,90.0,99.0,98.625,10.0
中山,6,7,ヤマメキング,田島俊明,89.0,103.0,104.0,105.0,99.0,99.0,,,99.833,8.0
中山,6,8,ニシノタンギー,水野貴広,109.0,102.0,106.0,100.0,86.0,106.0,,,101.5,7.0
中山,6,9,エベリンテソーロ,加藤士津,121.0,103.0,104.0,90.0,98.0,104.0,,,103.333,6.0
中山,6,10,ワンダーリズム,高柳大輔,109.0,108.0,107.0,106.0,110.0,107.0,,,107.833,2.0
中山,6,11,ポップグルーヴ,小手川準,104.0,91.0,106.0,90.0,99.0,94.0,,,97.333,14.0
中山,6,12,サノノアメリカン,中舘英二,109.0,100.0,103.0,89.0,97.0,99.0,97.0,94.0,98.5,11.0
中山,6,13,サヨノジャンボリー,小笠倫弘,95.0,100.0,100.0,90.0,104.0,99.0,,,98.0,13.0
中山,6,14,タッカージーティー,鈴木伸尋,96.0,90.0,91.0,103.0,96.0,99.0,,,95.833,15.0
中山,6,15,エルオレンス,深山雅史,125.0,99.0,98.0,100.0,106.0,113.0,,,106.833,3.0
中山,6,16,スリーピース,武井亮　,107.0,102.0,110.0,105.0,105.0,106.0,103.0,103.0,105.125,5.0
中山,7,1,ダイタジャスティス,小野次郎,98.0,109.0,96.0,106.0,107.0,110.0,,,104.333,4.0
中山,7,2,オウケンシルヴァー,松永康利,86.0,101.0,102.0,94.0,97.0,101.0,,,96.833,6.0
中山,7,3,ヒットアンドロール,田中勝春,,,,,,,,,,
中山,7,4,キャストロペペ,堀内岳志,73.0,82.0,86.0,96.0,79.0,90.0,,,84.333,12.0
中山,7,5,ウヌボレヤサン,本間忍　,83.0,76.0,88.0,63.0,82.0,79.0,118.0,75.0,83.0,13.0
中山,7,6,チャコワールド,根本康広,109.0,95.0,108.0,97.0,106.0,105.0,96.0,121.0,104.625,3.0
中山,7,7,マンダリンボレロ,伊藤伸一,112.0,110.0,82.0,88.0,88.0,94.0,86.0,77.0,92.125,10.0
中山,7,8,マッスルバック,水野貴広,109.0,102.0,106.0,102.0,108.0,106.0,119.0,93.0,105.625,2.0
中山,7,9,ヴァンナチュール,林徹　　,106.0,95.0,94.0,88.0,102.0,98.0,73.0,91.0,93.375,8.0
中山,7,10,パーセルペーパー,和田雄二,102.0,74.0,81.0,64.0,93.0,94.0,81.0,88.0,84.625,11.0
中山,7,11,ロードインフェルノ,尾形和幸,95.0,100.0,85.0,100.0,103.0,96.0,,,96.5,7.0
中山,7,12,メンドロントット,杉浦宏昭,91.0,101.0,102.0,93.0,97.0,105.0,,,98.167,5.0
中山,7,13,ソニックライン,浅利英明,,,,,,,,,,
中山,7,14,ウインイメル,深山雅史,125.0,99.0,98.0,106.0,102.0,113.0,,,107.167,1.0
中山,7,15,サクセスパルス,高柳瑞樹,94.0,84.0,91.0,92.0,95.0,98.0,105.0,85.0,93.0,9.0
中山,7,16,タナサンブラック,伊坂重信,78.0,76.0,88.0,81.0,84.0,87.0,,,82.333,14.0
中山,8,1,キミハスコール,加藤征弘,93.0,97.0,100.0,97.0,102.0,93.0,103.0,101.0,98.25,8.0
中山,8,2,アツキヤマト,小西一男,95.0,93.0,98.0,93.0,93.0,99.0,,,95.167,12.0
中山,8,3,スプランドゥール,和田雄二,102.0,74.0,81.0,64.0,88.0,94.0,,,83.833,16.0
中山,8,4,ホイッスルソング,黒岩陽一,97.0,104.0,96.0,97.0,106.0,96.0,120.0,77.0,99.125,7.0
中山,8,5,クインズポラリス,上原博之,99.0,99.0,98.0,94.0,96.0,102.0,,,98.0,9.0
中山,8,6,タイセイピューマ,新開幸一,95.0,94.0,95.0,109.0,94.0,96.0,,,97.167,10.0
中山,8,7,モズマサニャン,加藤征弘,93.0,97.0,100.0,97.0,102.0,93.0,,,97.0,11.0
中山,8,8,ゴールデンシーカー,天間昭一,84.0,93.0,82.0,96.0,89.0,90.0,116.0,109.0,94.875,14.0
中山,8,9,カルフ,大和田成,85.0,105.0,107.0,105.0,115.0,89.0,85.0,108.0,99.875,6.0
中山,8,10,キボウノホシ,奥平雅士,104.0,98.0,97.0,92.0,100.0,112.0,,,100.5,5.0
