場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷
函館,1,未勝利,芝,1200,良,1,ヘクセンハウス,2歳,丹内祐次,吉田直弘,先行,0.0,0.0,短距離,右回り,,Lv2 ,408,,
函館,1,未勝利,芝,1200,良,2,ダイヤテソーロ,2歳,木幡巧也,牧光二,追込,,,短距離,右回り,,Lv2 ,430,,距離短縮
函館,1,未勝利,芝,1200,良,3,ムーンリットアイル,2歳,藤岡佑介,武英智,先行,100.0,100.0,短距離,右回り,,Lv2 ,442,,距離延長
函館,1,未勝利,芝,1200,良,4,アニマレイ,2歳,佐々木大,須貝尚介,先行,100.0,100.0,短距離,右回り,,Lv2 ,468,,
函館,1,未勝利,芝,1200,良,5,シーグルロス,2歳,小林美駒,尾形和幸,差し,,,短距離,右回り,,Lv2 ,446,,距離短縮
函館,1,未勝利,芝,1200,良,6,マルモリラピダス,2歳,鮫島克駿,緒方努,先行,0.0,0.0,短距離,右回り,,Lv2 ,420,,距離延長
函館,1,未勝利,芝,1200,良,7,ジャストビート,2歳,岩田康誠,安達昭夫,追込,0.0,0.0,短距離,右回り,,Lv2 ,420,,距離延長
函館,1,未勝利,芝,1200,良,8,ステイフリー,2歳,古川奈穂,高橋義忠,追込,0.0,0.0,短距離,右回り,,Lv2 ,444,連闘,
函館,1,未勝利,芝,1200,良,9,ルーセントムーン,2歳,斎藤新,高橋一哉,追込,0.0,0.0,短距離,右回り,,Lv2 ,464,,
函館,1,未勝利,芝,1200,良,10,ラインカシウス,2歳,古川吉洋,水野貴広,追込,0.0,0.0,短距離,右回り,,Lv2 ,390,連闘,
函館,1,未勝利,芝,1200,良,11,カレンショー,2歳,北村友一,安田翔伍,追込,0.0,0.0,短距離,右回り,,Lv2 ,426,連闘,
函館,1,未勝利,芝,1200,良,12,プレザントトーン,2歳,浜中俊,武幸四郎,追込,0.0,0.0,短距離,右回り,,Lv2 ,444,,距離延長
函館,2,未勝利,ダート,1000,良,1,メイショウハボマイ,3歳,松本大輝,本田優,先行,100.0,100.0,短距離,右回り,,Lv2 ,466,休明3走,
函館,2,未勝利,ダート,1000,良,2,サッポロキタコ,3歳,森田誠也,田中克典,先行,,,短距離,右回り,,Lv2 ,472,休明3走,距離短縮
函館,2,未勝利,ダート,1000,良,3,ウォーターカルミア,3歳,和田陽希,藤野健太,差し,,,短距離,右回り,,Lv2 ,406,,距離短縮
函館,2,未勝利,ダート,1000,良,4,ダブルシルバー,3歳,柴田裕一,小椋研介,先行,0.0,0.0,短距離,右回り,,Lv2 ,468,,
函館,2,未勝利,ダート,1000,良,5,オンサイト,3歳,橋木太希,小西一男,先行,,0.0,短距離,右回り,,Lv2 ,462,,距離短縮
函館,2,未勝利,ダート,1000,良,6,ストラテージュ,3歳,古川奈穂,矢作芳人,先行,0.0,0.0,短距離,右回り,,Lv2 ,460,休明3走,
函館,2,未勝利,ダート,1000,良,7,コッコラーレ,3歳,小林美駒,鈴木孝志,先行,100.0,25.0,短距離,右回り,,Lv2 ,482,,
函館,2,未勝利,ダート,1000,良,8,ママアリガトー,3歳,小林脩斗,石栗龍彦,追込,,,短距離,右回り,,Lv2 ,430,,距離短縮
函館,2,未勝利,ダート,1000,良,9,ブラックエトワール,3歳,丹内祐次,新開幸一,先行,,,短距離,右回り,,Lv2 ,446,休明2走,
函館,2,未勝利,ダート,1000,良,10,ドラマツルギー,3歳,古川吉洋,大根田裕,差し,,0.0,短距離,右回り,,Lv2 ,426,休明初戦,距離短縮
函館,2,未勝利,ダート,1000,良,11,バスキュラリティ,3歳,鮫島克駿,羽月友彦,差し,,,短距離,右回り,,Lv2 ,460,,距離短縮
函館,2,未勝利,ダート,1000,良,12,ショウナンラリー,3歳,横山和生,嘉藤貴行,逃げ,0.0,60.0,短距離,右回り,,Lv2 ,488,連闘,
函館,3,未勝利,芝,1200,良,1,ルナティックアイ,3歳,横山和生,村田一誠,差し,0.0,25.0,短距離,右回り,,Lv2 ,430,連闘,
函館,3,未勝利,芝,1200,良,2,ペイシャアーサー,3歳,丹内祐次,本間忍,先行,100.0,100.0,短距離,右回り,,Lv2 ,454,,
函館,3,未勝利,芝,1200,良,3,ファリア,3歳,古川奈穂,土田稔,追込,0.0,0.0,短距離,右回り,,Lv2 ,450,連闘,
函館,3,未勝利,芝,1200,良,4,オースミストロング,3歳,古川吉洋,高橋亮,追込,0.0,,短距離,右回り,,Lv2 ,490,連闘,距離短縮
函館,3,未勝利,芝,1200,良,5,タッカーバリアント,3歳,鮫島克駿,田島俊明,差し,,0.0,短距離,右回り,,Lv2 ,468,,距離短縮
函館,3,未勝利,芝,1200,良,6,アンビシャスヨシノ,3歳,松本大輝,吉田直弘,追込,0.0,50.0,短距離,右回り,,Lv2 ,466,,
函館,3,未勝利,芝,1200,良,7,ヒロノエクスカリバ,3歳,菅原隆一,小手川準,差し,0.0,0.0,短距離,右回り,,Lv2 ,442,休明初戦,
函館,3,未勝利,芝,1200,良,8,スティルシャイニン,3歳,木幡巧也,天間昭一,追込,0.0,0.0,短距離,右回り,,Lv2 ,458,連闘,
函館,3,未勝利,芝,1200,良,9,ブラヴォケラトプス,3歳,小林美駒,辻哲英,先行,,,短距離,右回り,,Lv2 ,506,,距離短縮
函館,3,未勝利,芝,1200,良,10,ロードステイタス,3歳,中井裕二,四位洋文,差し,,,短距離,右回り,,Lv2 ,456,休明3走,距離短縮
函館,3,未勝利,芝,1200,良,11,サマースピリット,3歳,浜中俊,国枝栄,先行,100.0,100.0,短距離,右回り,,Lv2 ,470,休明2走,
函館,3,未勝利,芝,1200,良,12,スペースリーガ,3歳,黛弘人,森一誠,差し,,,短距離,右回り,,Lv2 ,458,休明初戦,距離短縮
函館,4,未勝利,ダート,1700,良,1,エムティヒララ,3歳,鷲頭虎太,千田輝彦,追込,,,中距離,右回り,,Lv1 ,418,連闘,距離短縮
函館,4,未勝利,ダート,1700,良,2,クレドール,3歳,原田和真,小笠倫弘,差し,,,中距離,右回り,,Lv1 ,474,連闘,距離延長
函館,4,未勝利,ダート,1700,良,3,エポカリーナ,3歳,古川奈穂,土田稔,差し,100.0,66.66666666666666,中距離,右回り,,Lv1 ,456,休明2走,
函館,4,未勝利,ダート,1700,良,4,マナミン,3歳,橋木太希,高橋康之,追込,,,中距離,右回り,,Lv1 ,438,連闘,距離短縮
函館,4,未勝利,ダート,1700,良,5,オオタチ,3歳,木幡巧也,久保田貴,追込,0.0,75.0,中距離,右回り,,Lv1 ,454,連闘,距離延長
函館,4,未勝利,ダート,1700,良,6,ミッキーコンドル,3歳,藤岡佑介,大久保龍,先行,,100.0,中距離,右回り,,Lv1 ,448,,距離短縮
