場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷
函館,1,未勝利,芝,1200,良,1,フリアフロリダ,3歳,北村友一,小栗実,先行,,,短距離,右回り,,Lv3 ,Trapeze Artist,,距離短縮
函館,1,未勝利,芝,1200,良,2,ブラックティンカー,3歳,吉田隼人,和田雄二,逃げ,,33.33333333333333,短距離,右回り,,Lv3 ,シルバーステート,,
函館,1,未勝利,芝,1200,良,3,クレドール,3歳,原田和真,小笠倫弘,差し,,,短距離,右回り,,Lv3 ,ダイワメジャー,休明2走,距離短縮
函館,1,未勝利,芝,1200,良,4,ファリア,3歳,古川奈穂,土田稔,追込,,,短距離,右回り,,Lv3 ,メイショウボーラー,連闘,距離延長
函館,1,未勝利,芝,1200,良,5,ゴールドサニーデイ,3歳,藤岡佑介,渡辺薫彦,差し,0.0,0.0,短距離,右回り,,Lv3 ,トーセンラー,連闘,
函館,1,未勝利,芝,1200,良,6,フィリグラン,3歳,原優介,森田直行,先行,,0.0,短距離,右回り,,Lv3 ,ダイワメジャー,,
函館,1,未勝利,芝,1200,良,7,ワタシマツワ,3歳,小林美駒,竹内正洋,先行,,0.0,短距離,右回り,,Lv3 ,グレーターロンドン,休明初戦,
函館,1,未勝利,芝,1200,良,8,デルタニュートラル,3歳,上里直汰,加藤士津,差し,,0.0,短距離,右回り,,Lv3 ,モズアスコット,,距離延長
函館,1,未勝利,芝,1200,良,9,ロネット,3歳,長浜鴻緒,浜田多実,差し,,50.0,短距離,右回り,,Lv3 ,モーリス,,
函館,1,未勝利,芝,1200,良,10,ルブリアン,3歳,鷲頭虎太,佐々木晶,差し,,100.0,短距離,右回り,,Lv3 ,シルバーステート,休明3走,距離短縮
函館,1,未勝利,芝,1200,良,11,グッバイウェーブ,3歳,横山武史,中川公成,差し,,50.0,短距離,右回り,,Lv3 ,ミスターメロディ,,距離延長
