場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
福島,1,未勝利,ダート,1150,良,1,スプリングドリーム,3歳,上里直汰,加藤士津,逃げ,,100.0,短距離,右回り,,Lv3 ,モズアスコット,休明2走,距離短縮,1,B,11.9,2.0,11.9,1.0,34.9,3.0,39.3,,C,C,,,
福島,1,未勝利,ダート,1150,良,2,スイーヴル,3歳,松若風馬,小椋研介,先行,,50.0,短距離,右回り,,Lv3 ,タワーオブロンドン,,距離延長,3,C,12.2,8.0,12.2,6.0,35.0,4.0,36.7,1.0,C,C,C,B,C
福島,1,未勝利,ダート,1150,良,3,イングラム,3歳,藤懸貴志,千田輝彦,逃げ,,,短距離,右回り,,Lv3 ,モズアスコット,,距離短縮,13,E,12.0,4.0,12.0,3.0,35.8,,41.8,,C,D,,,
福島,1,未勝利,ダート,1150,良,4,カンフージョン,3歳,川又賢治,吉村圭司,逃げ,,0.0,短距離,右回り,,Lv3 ,Frosted,,距離延長,10,D,12.3,9.0,12.9,9.0,35.5,7.0,37.8,6.0,C,B,C,C,
福島,1,未勝利,ダート,1150,良,5,オレンジキャンパス,3歳,武藤雅,武藤善則,差し,,0.0,短距離,右回り,,Lv3 ,ヴァンゴッホ,,距離短縮,11,D,12.0,4.0,12.1,5.0,35.6,8.0,39.3,,B,D,C,B,
福島,1,未勝利,ダート,1150,良,6,チュラヴェール,3歳,丹内祐次,松山将樹,先行,66.66666666666666,42.85714285714285,短距離,右回り,,Lv3 ,ホッコータルマエ,,距離延長,6,D,11.8,1.0,13.1,11.0,34.6,1.0,37.0,2.0,C,C,C,B,C
福島,1,未勝利,ダート,1150,良,7,ラインカシウス,3歳,永島まな,水野貴広,追込,0.0,0.0,短距離,右回り,,Lv3 ,リアルスティール,休明2走,距離短縮,14,E,12.1,7.0,13.1,11.0,35.2,5.0,38.3,8.0,C,C,C,C,C
福島,1,未勝利,ダート,1150,良,8,フレンズプラス,3歳,荻野琢真,宮本博,先行,,50.0,短距離,右回り,,Lv3 ,クリソベリル,休明初戦,距離短縮,8,D,12.7,12.0,13.3,15.0,35.6,8.0,37.4,4.0,B,C,C,C,
福島,1,未勝利,ダート,1150,良,9,セイウンサクラサケ,3歳,河原田菜,青木孝文,追込,,0.0,短距離,右回り,,Lv3 ,セイウンコウセイ,,距離短縮,16,E,13.1,16.0,13.1,11.0,36.6,,38.5,,D,,,,
福島,1,未勝利,ダート,1150,良,10,ゲレイロ,3歳,和田陽希,今野貞一,差し,,0.0,短距離,右回り,,Lv3 ,ミスターメロディ,,距離短縮,5,C,12.9,15.0,13.4,16.0,37.2,,37.1,3.0,B,C,C,E,C
福島,1,未勝利,ダート,1150,良,11,ジェム,3歳,小沢大仁,杉山佳明,差し,0.0,0.0,短距離,右回り,,Lv3 ,ブルドッグボス,休明2走,距離延長,12,E,12.4,11.0,13.2,14.0,36.1,,37.4,4.0,C,C,B,C,D
福島,1,未勝利,ダート,1150,良,12,ダイイズキャスト,3歳,田山旺佑,新谷功一,逃げ,,,短距離,右回り,,Lv3 ,Blame,,距離短縮,7,D,12.3,9.0,12.3,7.0,36.0,,39.1,,C,C,,,
福島,1,未勝利,ダート,1150,良,13,ヨドノティアラ,3歳,小林美駒,矢嶋大樹,先行,,0.0,短距離,右回り,,Lv3 ,マテラスカイ,休明3走,距離短縮,2,B,11.9,2.0,11.9,1.0,34.8,2.0,39.1,,C,C,D,D,C
福島,1,未勝利,ダート,1150,良,14,クインズヒマワリ,3歳,石神深道,和田正一,差し,,0.0,短距離,右回り,,Lv3 ,マジェスティックウォリアー,,距離短縮,15,E,12.8,13.0,12.8,8.0,36.3,,38.7,,D,,,,
福島,1,未勝利,ダート,1150,良,15,ミュージックレイン,3歳,江田照男,村田一誠,先行,,0.0,短距離,右回り,,Lv3 ,マテラスカイ,休明2走,距離短縮,4,C,12.0,4.0,12.0,3.0,35.2,5.0,38.1,7.0,C,C,D,D,C
福島,1,未勝利,ダート,1150,良,16,ヴィビーム,3歳,菊沢一樹,岩戸孝樹,先行,0.0,0.0,短距離,右回り,,Lv3 ,ベストウォーリア,休明初戦,距離短縮,9,D,12.8,13.0,13.0,10.0,35.7,,38.7,,C,C,C,,
