場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
東京,1,1,オーシャンステラ,丹内祐次,-1109.0,665.0,3364.0,-600.0,60.0,,2380.0,2.0
東京,1,2,ウインドオブヘヴン,横山武史,-1885.0,69.0,-190.0,-1784.0,-2451.0,,-6241.0,10.0
東京,1,3,ニシノカルラ,大野拓弥,-746.0,-593.0,1845.0,445.0,-334.0,,617.0,4.0
東京,1,4,マイネルメテオーラ,石神深道,-533.0,-455.0,-2027.0,-2057.0,-4525.0,,-9597.0,12.0
東京,1,5,ストロボエッジ,岩部純二,-1184.0,-1282.0,-878.0,-2020.0,-2287.0,,-7651.0,11.0
東京,1,6,ツキノマバタキ,石橋脩　,-1295.0,-366.0,-2893.0,1273.0,132.0,,-3149.0,9.0
東京,1,7,サザンテイオー,戸崎圭太,-1122.0,318.0,100.0,-943.0,-1178.0,,-2825.0,8.0
東京,1,8,ジェイドテソーロ,木幡巧也,368.0,715.0,-867.0,-122.0,266.0,,360.0,5.0
東京,1,9,グランマエストロ,ルメール,826.0,-874.0,-170.0,-844.0,392.0,,-670.0,7.0
東京,1,10,グランセレスト,三浦皇成,882.0,1497.0,-435.0,328.0,-202.0,,2070.0,3.0
東京,1,11,マリノリュミエール,黛弘人　,-695.0,1090.0,383.0,-86.0,-788.0,,-96.0,6.0
東京,1,12,シュガームーン,菊沢一樹,316.0,3343.0,2869.0,3695.0,2621.0,,12844.0,1.0
東京,2,1,ニシノゲッパク,今村聖奈,0.0,-1511.0,-1053.0,-913.0,-20.0,-728.0,-4225.0,6.0
東京,2,2,エクスプレスナイト,原優介　,1603.0,-4128.0,644.0,-1704.0,122.0,-1617.0,-5080.0,8.0
東京,2,3,フォークスアップ,団野大成,1417.0,-1726.0,3499.0,742.0,1821.0,487.0,6240.0,2.0
東京,2,4,ユイノカタリベ,木幡初也,-584.0,-343.0,-623.0,-130.0,-665.0,-382.0,-2727.0,5.0
東京,2,5,リスペクトライト,石神深道,-533.0,-455.0,-3589.0,-2057.0,-4525.0,419.0,-10740.0,10.0
東京,2,6,ランニングビーチ,木幡巧也,368.0,715.0,298.0,-122.0,266.0,-621.0,904.0,3.0
東京,2,7,アクロスメモリア,プーシャ,,,,,,,,
東京,2,8,スーパーチャイルド,菊沢一樹,316.0,3343.0,2401.0,3695.0,2621.0,1230.0,13606.0,1.0
東京,2,9,マイネルテオドロス,Ｃ．デム,,,,,,,,
東京,2,10,イーアンベ,柴田大知,-2388.0,-1585.0,-2164.0,-2932.0,-2210.0,-34.0,-11313.0,11.0
東京,2,11,ティブロン,横山和生,-607.0,-784.0,896.0,109.0,-1147.0,334.0,-1199.0,4.0
東京,2,12,ホテルストリート,横山武史,-1885.0,69.0,-2911.0,-1784.0,-2451.0,-796.0,-9758.0,9.0
東京,2,13,ウィングブルー,レーン　,,,,,,,,
東京,2,14,ヘリテージブルーム,戸崎圭太,-1122.0,318.0,-1345.0,-943.0,-1178.0,-474.0,-4744.0,7.0
東京,3,1,ファーザーアウェイ,三浦皇成,882.0,1497.0,-435.0,623.0,-202.0,,2365.0,2.0
東京,3,2,ユイアンゴロー,原田和真,242.0,-3300.0,892.0,-1005.0,1664.0,,-1507.0,5.0
東京,3,3,マイネルディザイア,丹内祐次,-1109.0,665.0,3364.0,3048.0,60.0,,6028.0,1.0
東京,3,4,モリインビクタス,小林脩斗,-252.0,-1210.0,-2159.0,-883.0,-396.0,,-4900.0,7.0
東京,3,5,ルンベーラ,吉田隼人,23.0,-220.0,-533.0,-112.0,-263.0,,-1105.0,4.0
