場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
東京,1,1,オーシャンステラ,丹内祐次,75.0,102.0,107.0,98.0,100.0,,96.4,7.0
東京,1,2,ウインドオブヘヴン,横山武史,92.0,100.0,100.0,95.0,91.0,,95.6,9.0
東京,1,3,ニシノカルラ,大野拓弥,95.0,97.0,107.0,102.0,98.0,,99.8,4.0
東京,1,4,マイネルメテオーラ,石神深道,79.0,97.0,79.0,86.0,60.0,,80.2,11.0
東京,1,5,ストロボエッジ,岩部純二,75.0,84.0,81.0,81.0,63.0,,76.8,12.0
東京,1,6,ツキノマバタキ,石橋脩　,90.0,98.0,88.0,105.0,101.0,,96.4,7.0
東京,1,7,サザンテイオー,戸崎圭太,96.0,101.0,100.0,98.0,97.0,,98.4,6.0
東京,1,8,ジェイドテソーロ,木幡巧也,101.0,103.0,97.0,100.0,101.0,,100.4,3.0
東京,1,9,グランマエストロ,ルメール,103.0,95.0,100.0,97.0,101.0,,99.2,5.0
東京,1,10,グランセレスト,三浦皇成,104.0,108.0,99.0,101.0,99.0,,102.2,2.0
東京,1,11,マリノリュミエール,黛弘人　,70.0,108.0,102.0,99.0,89.0,,93.6,10.0
東京,1,12,シュガームーン,菊沢一樹,105.0,115.0,110.0,112.0,111.0,,110.6,1.0
東京,2,1,ニシノゲッパク,今村聖奈,54.0,83.0,91.0,92.0,99.0,81.0,83.333,11.0
東京,2,2,エクスプレスナイト,原優介　,106.0,84.0,102.0,96.0,100.0,85.0,95.5,6.0
東京,2,3,フォークスアップ,団野大成,147.0,94.0,108.0,102.0,108.0,104.0,110.5,2.0
東京,2,4,ユイノカタリベ,木幡初也,79.0,93.0,93.0,98.0,86.0,86.0,89.167,9.0
東京,2,5,リスペクトライト,石神深道,79.0,97.0,75.0,86.0,60.0,114.0,85.167,10.0
東京,2,6,ランニングビーチ,木幡巧也,101.0,103.0,101.0,100.0,101.0,94.0,100.0,3.0
東京,2,7,アクロスメモリア,プーシャ,,,,,,,,
東京,2,8,スーパーチャイルド,菊沢一樹,105.0,115.0,108.0,112.0,111.0,116.0,111.167,1.0
東京,2,9,マイネルテオドロス,Ｃ．デム,,,,,,,,
東京,2,10,イーアンベ,柴田大知,85.0,91.0,89.0,84.0,88.0,99.0,89.333,8.0
東京,2,11,ティブロン,横山和生,97.0,96.0,103.0,100.0,95.0,104.0,99.167,4.0
東京,2,12,ホテルストリート,横山武史,92.0,100.0,92.0,95.0,91.0,92.0,93.667,7.0
東京,2,13,ウィングブルー,レーン　,,,,,,,,
東京,2,14,ヘリテージブルーム,戸崎圭太,96.0,101.0,96.0,98.0,97.0,95.0,97.167,5.0
東京,3,1,ファーザーアウェイ,三浦皇成,104.0,108.0,99.0,102.0,99.0,,102.4,1.0
東京,3,2,ユイアンゴロー,原田和真,106.0,57.0,115.0,83.0,125.0,,97.2,5.0
東京,3,3,マイネルディザイア,丹内祐次,75.0,102.0,107.0,107.0,100.0,,98.2,4.0
東京,3,4,モリインビクタス,小林脩斗,87.0,84.0,72.0,83.0,95.0,,84.2,9.0
東京,3,5,ルンベーラ,吉田隼人,112.0,97.0,96.0,99.0,96.0,,100.0,2.0
東京,3,6,タッセルノット,ルメール,103.0,95.0,100.0,99.0,101.0,,99.6,3.0
東京,3,7,カイトアザリー,石神深道,79.0,97.0,79.0,53.0,60.0,,73.6,10.0
東京,3,8,マイネルアルゴー,木幡初也,79.0,93.0,98.0,90.0,86.0,,89.2,8.0
東京,3,9,トーアシチフクジン,江田照男,79.0,111.0,90.0,86.0,83.0,,89.8,7.0
東京,3,10,イデアジュアンイハ,石橋脩　,90.0,98.0,88.0,91.0,101.0,,93.6,6.0
東京,4,1,フューチャプライム,プーシャ,,,,,,,,
東京,4,2,モンペリエ,菊沢一樹,105.0,114.0,110.0,112.0,111.0,,110.4,2.0
東京,4,3,ウインモアナ,石神深道,79.0,21.0,79.0,86.0,60.0,,65.0,12.0
東京,4,4,ニシノナスタチウム,内田博幸,98.0,83.0,90.0,99.0,94.0,,92.8,10.0
東京,4,5,ワイズファミリア,菅原明良,103.0,95.0,100.0,104.0,102.0,,100.8,4.0
東京,4,6,ワンワールド,戸崎圭太,96.0,93.0,100.0,98.0,97.0,,96.8,8.0
東京,4,7,ベルサンローラン,団野大成,147.0,100.0,98.0,102.0,108.0,,111.0,1.0
東京,4,8,モートンアイランド,ルメール,103.0,97.0,100.0,97.0,101.0,,99.6,7.0
東京,4,9,シヴィータス,横山和生,97.0,109.0,102.0,100.0,95.0,,100.6,5.0
東京,4,10,グレイシエーション,レーン　,,,,,,,,
東京,4,11,アンジュリオ,吉田豊　,102.0,103.0,94.0,99.0,101.0,,99.8,6.0
東京,4,12,ペリバジャ,横山武史,92.0,96.0,100.0,95.0,91.0,,94.8,9.0
東京,4,13,ライヴギムレット,上里直汰,,,,,,,,
東京,4,14,シェーロドラート,津村明秀,101.0,108.0,104.0,106.0,105.0,,104.8,3.0
東京,4,15,オドラタス,丹内祐次,75.0,79.0,107.0,98.0,100.0,,91.8,11.0
東京,4,16,ペスキエーラ,Ｃ．デム,,,,,,,,
東京,5,1,アイアムコロンブス,武豊　　,100.0,93.0,95.0,97.0,96.0,,96.2,6.0
東京,5,2,アレステリオス,大野拓弥,95.0,101.0,107.0,102.0,98.0,,100.6,3.0
東京,5,3,アドマイヤフク,プーシャ,,,,,,,,
東京,5,4,ラブトゥエニイワン,横山典弘,103.0,97.0,97.0,105.0,108.0,,102.0,1.0
東京,5,5,アローメタル,ルメール,103.0,97.0,100.0,99.0,101.0,,100.0,4.0
東京,5,6,ミョンソクコムドリ,黛弘人　,70.0,93.0,102.0,108.0,89.0,,92.4,7.0
東京,5,7,ツインドライヴ,石田拓郎,82.0,40.0,70.0,93.0,90.0,,75.0,8.0
東京,5,8,オメガディコン,戸崎圭太,96.0,93.0,100.0,99.0,97.0,,97.0,5.0
東京,5,9,ヴォンサクレ,横山和生,97.0,109.0,102.0,104.0,95.0,,101.4,2.0
東京,6,1,ニシノジーク,内田博幸,98.0,90.0,96.0,99.0,94.0,88.0,94.167,13.0
東京,6,2,マーゴットレーヴ,丸田恭介,98.0,103.0,108.0,103.0,102.0,98.0,102.0,5.0
東京,6,3,サイモンカーチス,丸山元気,87.0,91.0,95.0,97.0,98.0,111.0,96.5,12.0
東京,6,4,クニノハッピー,Ｃ．デム,,,,,,,,
東京,6,5,キョウエイスレーヴ,原優介　,106.0,108.0,102.0,96.0,100.0,85.0,99.5,8.0
東京,6,6,カフェブーケット,横山和生,97.0,102.0,103.0,100.0,95.0,104.0,100.167,6.0
東京,6,7,アンクエンチャブル,三浦皇成,104.0,98.0,104.0,101.0,99.0,112.0,103.0,3.0
東京,6,8,ポッドベル,横山武史,92.0,93.0,92.0,95.0,91.0,92.0,92.5,14.0
東京,6,9,クラウンウルル,吉田隼人,112.0,97.0,96.0,91.0,96.0,99.0,98.5,9.0
東京,6,10,リッキースタイル,石橋脩　,90.0,104.0,107.0,105.0,101.0,114.0,103.5,2.0
東京,6,11,メッエフアパラ,大野拓弥,95.0,98.0,95.0,102.0,98.0,98.0,97.667,10.0
東京,6,12,プライムブルー,石田拓郎,82.0,80.0,95.0,80.0,90.0,90.0,86.167,15.0
東京,6,13,シャドウキャッスル,戸崎圭太,96.0,98.0,96.0,98.0,97.0,95.0,96.667,11.0
東京,6,14,メレカリキマカ,菊沢一樹,105.0,101.0,108.0,112.0,111.0,116.0,108.833,1.0
東京,6,15,クリーンエア,津村明秀,101.0,95.0,100.0,106.0,105.0,92.0,99.833,7.0
東京,6,16,フレイムジョーカー,菅原明良,103.0,97.0,102.0,104.0,102.0,109.0,102.833,4.0
東京,7,1,ディースプレマシー,木幡巧也,101.0,91.0,101.0,100.0,101.0,94.0,98.0,8.0
東京,7,2,エースアビリティ,原田和真,106.0,157.0,95.0,119.0,125.0,119.0,120.167,1.0
東京,7,3,ロンドンアームズ,菊沢一樹,105.0,101.0,108.0,112.0,111.0,116.0,108.833,3.0
東京,7,4,ウォーハンマー,石川裕紀,100.0,99.0,100.0,99.0,97.0,91.0,97.667,9.0
東京,7,5,サムワンライクユー,内田博幸,98.0,90.0,96.0,99.0,94.0,88.0,94.167,13.0
東京,7,6,ジェイエルマスター,横山典弘,103.0,94.0,106.0,97.0,108.0,109.0,102.833,4.0
東京,7,7,ファンタイムギフト,レーン　,,,,,,,,
東京,7,8,スパークインザアイ,武藤雅　,95.0,91.0,99.0,88.0,90.0,99.0,93.667,14.0
東京,7,9,ドゥマーヴェリック,Ｃ．デム,,,,,,,,
東京,7,10,ボルトテソーロ,戸崎圭太,96.0,98.0,96.0,98.0,97.0,95.0,96.667,10.0
東京,7,11,ルヴァレドクール,横山和生,97.0,102.0,103.0,100.0,95.0,104.0,100.167,6.0
東京,7,12,スクレイピング,岩田康誠,94.0,97.0,99.0,93.0,93.0,100.0,96.0,12.0
東京,7,13,ヘインズポイント,ルメール,103.0,104.0,98.0,97.0,101.0,100.0,100.5,5.0
東京,7,14,コーカサスゴールド,武豊　　,100.0,98.0,100.0,97.0,96.0,99.0,98.333,7.0
東京,7,15,ゴットランド,団野大成,147.0,113.0,108.0,102.0,108.0,104.0,113.667,2.0
東京,7,16,エーデル,丹内祐次,75.0,108.0,100.0,98.0,100.0,97.0,96.333,11.0
東京,8,1,ガローファノ,ルメール,103.0,104.0,100.0,99.0,101.0,,101.4,2.0
東京,8,2,フォルテアンジェロ,戸崎圭太,96.0,98.0,100.0,99.0,97.0,,98.0,4.0
東京,8,3,アッカン,池添謙一,119.0,97.0,101.0,103.0,108.0,,105.6,1.0
東京,8,4,コスモエルヴァル,丹内祐次,75.0,108.0,107.0,107.0,100.0,,99.4,3.0
東京,8,5,エリプティクカーブ,横山武史,92.0,93.0,100.0,97.0,91.0,,94.6,5.0
東京,9,1,ジルバーン,池添謙一,119.0,97.0,101.0,97.0,108.0,,104.4,2.0
東京,9,2,アンパドゥ,ルメール,103.0,104.0,100.0,97.0,101.0,,101.0,4.0
東京,9,3,ワンモアスマイル,レーン　,,,,,,,,
東京,9,4,マテンロウバローズ,横山典弘,103.0,94.0,97.0,97.0,108.0,,99.8,6.0
東京,9,5,コリカンチャ,Ｃ．デム,,,,,,,,
東京,9,6,ヒロノゴウカイ,菅原隆一,68.0,47.0,54.0,74.0,96.0,,67.8,8.0
東京,9,7,ストレイトトーカー,大野拓弥,95.0,98.0,107.0,102.0,98.0,,100.0,5.0
東京,9,8,エンペラーズソード,菅原明良,103.0,97.0,100.0,104.0,102.0,,101.2,3.0
東京,9,9,アルゲンテウス,武豊　　,100.0,98.0,95.0,97.0,96.0,,97.2,7.0
東京,9,10,ツルマウカタチ,嶋田純次,130.0,87.0,108.0,101.0,116.0,,108.4,1.0
東京,10,1,キュムロンニンバス,内田博幸,98.0,90.0,96.0,99.0,94.0,88.0,94.167,11.0
東京,10,2,ガンウルフ,丹内祐次,75.0,108.0,100.0,98.0,100.0,97.0,96.333,9.0
東京,10,3,ジャスリー,プーシャ,,,,,,,,
東京,10,4,ドーバーホーク,原優介　,106.0,108.0,102.0,96.0,100.0,85.0,99.5,5.0
東京,10,5,トクシーカイザー,石川裕紀,100.0,99.0,100.0,99.0,97.0,91.0,97.667,6.0
東京,10,6,ドラゴンウェルズ,戸崎圭太,96.0,98.0,96.0,98.0,97.0,95.0,96.667,7.0
東京,10,7,マーズオデッセイ,三浦皇成,104.0,98.0,104.0,101.0,99.0,112.0,103.0,3.0
東京,10,8,ハードワイヤード,岩田康誠,94.0,97.0,99.0,93.0,93.0,100.0,96.0,10.0
東京,10,9,アンシール,石橋脩　,90.0,104.0,107.0,105.0,101.0,114.0,103.5,2.0
東京,10,10,タマモダイジョッキ,丸山元気,87.0,91.0,95.0,97.0,98.0,111.0,96.5,8.0
東京,10,11,エコロアゼル,団野大成,147.0,113.0,108.0,102.0,108.0,104.0,113.667,1.0
東京,10,12,カフェニクス,菅原明良,103.0,97.0,102.0,104.0,102.0,109.0,102.833,4.0
東京,11,1,コスモキュランダ,津村明秀,101.0,105.0,104.0,96.0,105.0,,102.2,4.0
東京,11,2,アーバンシック,プーシャ,,,,,,,,
東京,11,3,ジャスティンパレス,団野大成,147.0,111.0,98.0,105.0,108.0,,113.8,1.0
東京,11,4,ソールオリエンス,丹内祐次,75.0,88.0,107.0,107.0,100.0,,95.4,11.0
東京,11,5,タスティエーラ,レーン　,,,,,,,,
東京,11,6,ブレイディヴェーグ,戸崎圭太,96.0,105.0,100.0,99.0,97.0,,99.4,7.0
東京,11,7,マスカレードボール,ルメール,103.0,98.0,100.0,99.0,101.0,,100.2,6.0
東京,11,8,ホウオウビスケッツ,岩田康誠,94.0,120.0,96.0,102.0,93.0,,101.0,5.0
東京,11,9,ミュージアムマイル,Ｃ．デム,,,,,,,,
東京,11,10,エコロヴァルツ,三浦皇成,104.0,80.0,99.0,102.0,99.0,,96.8,10.0
東京,11,11,シランケド,横山武史,92.0,106.0,100.0,97.0,91.0,,97.2,9.0
東京,11,12,セイウンハーデス,菅原明良,103.0,116.0,100.0,98.0,102.0,,103.8,2.0
東京,11,13,メイショウタバル,武豊　　,100.0,100.0,95.0,97.0,96.0,,97.6,8.0
東京,11,14,クイーンズウォーク,川田将雅,100.0,104.0,102.0,105.0,103.0,,102.8,3.0
東京,12,1,サイモンソーラン,原優介　,106.0,108.0,102.0,96.0,100.0,85.0,99.5,6.0
東京,12,2,コスモマルーン,吉田豊　,102.0,103.0,101.0,99.0,101.0,102.0,101.333,3.0
東京,12,3,ワンダーカモン,松岡正海,93.0,88.0,88.0,101.0,91.0,99.0,93.333,12.0
東京,12,4,アリエスキング,戸崎圭太,96.0,98.0,96.0,98.0,97.0,95.0,96.667,9.0
東京,12,5,ダンツファイター,三浦皇成,104.0,98.0,104.0,101.0,99.0,112.0,103.0,2.0
東京,12,6,トリリオンボーイ,吉田隼人,112.0,97.0,96.0,91.0,96.0,99.0,98.5,7.0
東京,12,7,クリノクリスタル,岩田康誠,94.0,97.0,99.0,93.0,93.0,100.0,96.0,11.0
東京,12,8,オコタンペ,横山和生,97.0,102.0,103.0,100.0,95.0,104.0,100.167,5.0
東京,12,9,ショウナンカブト,大野拓弥,95.0,98.0,95.0,102.0,98.0,98.0,97.667,8.0
東京,12,10,コスモオピニオン,丹内祐次,75.0,108.0,100.0,98.0,100.0,97.0,96.333,10.0
東京,12,11,マーシヴィガラス,菊沢一樹,105.0,101.0,108.0,112.0,111.0,116.0,108.833,1.0
東京,12,12,テーオーライマン,Ｃ．デム,,,,,,,,
東京,12,13,ロッシニアーナ,ルメール,103.0,104.0,98.0,97.0,101.0,100.0,100.5,4.0
京都,1,1,メイショウテスコ,酒井学　,109.0,94.0,103.0,99.0,104.0,96.0,100.833,6.0
京都,1,2,ユイノディスタンス,長岡禎仁,106.0,119.0,121.0,103.0,107.0,119.0,112.5,1.0
京都,1,3,パークヒルシューズ,斎藤新　,111.0,102.0,102.0,97.0,102.0,109.0,103.833,5.0
京都,1,4,テイエムゴッホ,和田竜二,110.0,100.0,95.0,96.0,99.0,88.0,98.0,11.0
京都,1,5,テーオーレックス,菱田裕二,111.0,101.0,107.0,102.0,104.0,99.0,104.0,4.0
京都,1,6,スギノダイナミック,横山琉人,93.0,103.0,106.0,97.0,101.0,,100.0,7.0
京都,1,7,ナウオアネヴァー,小崎綾也,61.0,81.0,101.0,107.0,91.0,89.0,88.333,13.0
京都,1,8,リヴァデラルナ,西村淳也,99.0,98.0,97.0,100.0,98.0,98.0,98.333,10.0
京都,1,9,ロードステラート,富田暁　,80.0,97.0,96.0,96.0,93.0,93.0,92.5,12.0
京都,1,10,スラッシュ,田口貫太,106.0,96.0,104.0,99.0,102.0,87.0,99.0,8.0
京都,1,11,ポッドジーク,吉村誠之,102.0,108.0,106.0,108.0,106.0,114.0,107.333,3.0
京都,1,12,コンテナヒーロー,鮫島克駿,110.0,107.0,105.0,107.0,106.0,113.0,108.0,2.0
京都,1,13,キングスペード,森田誠也,,,,,,,,
京都,1,14,カセノコンコルド,和田陽希,,,,,,,,
京都,1,15,ロードアマルフィ,岩田望来,97.0,101.0,98.0,98.0,103.0,95.0,98.667,9.0
京都,2,1,インフィオラータ,浜中俊　,103.0,103.0,107.0,103.0,103.0,,103.8,3.0
京都,2,2,ロゼア,西村淳也,99.0,98.0,103.0,100.0,98.0,,99.6,6.0
京都,2,3,ワンダフルボンド,岩田望来,97.0,101.0,106.0,98.0,103.0,,101.0,4.0
京都,2,4,ロングホリデー,鮫島克駿,110.0,107.0,103.0,107.0,106.0,,106.6,1.0
京都,2,5,オドワローズ,小沢大仁,101.0,96.0,91.0,104.0,104.0,,99.2,7.0
京都,2,6,ダイシンヨーク,和田竜二,110.0,100.0,98.0,96.0,99.0,,100.6,5.0
京都,2,7,タガノアルトゥーラ,吉村誠之,102.0,108.0,99.0,108.0,106.0,,104.6,2.0
京都,3,1,エールドリー,荻野琢真,126.0,81.0,104.0,130.0,112.0,107.0,110.0,3.0
京都,3,2,アームズレジェンド,岩田望来,97.0,113.0,98.0,107.0,103.0,95.0,102.167,8.0
京都,3,3,クレスコフェーヴ,中井裕二,121.0,155.0,107.0,108.0,95.0,101.0,114.5,1.0
京都,3,4,スマートグロワール,大久保友,98.0,57.0,86.0,65.0,87.0,61.0,75.667,16.0
京都,3,5,ショーンバローズ,田口貫太,106.0,86.0,104.0,103.0,102.0,87.0,98.0,11.0
京都,3,6,メロウアンバー,吉村誠之,102.0,97.0,106.0,102.0,106.0,114.0,104.5,5.0
京都,3,7,フロムザムーン,国分恭介,100.0,97.0,112.0,114.0,112.0,126.0,110.167,2.0
京都,3,8,アスタウイン,国分優作,114.0,134.0,102.0,102.0,104.0,95.0,108.5,4.0
京都,3,9,タイムレスラブ,藤懸貴志,107.0,84.0,105.0,105.0,107.0,111.0,103.167,7.0
