場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
東京,1,1,オーシャンステラ,菊沢隆徳,112.0,104.0,107.0,94.0,109.0,111.0,,,106.167,4.0
東京,1,2,ウインドオブヘヴン,戸田博文,103.0,111.0,103.0,108.0,108.0,101.0,,,105.667,6.0
東京,1,3,ニシノカルラ,和田勇介,94.0,105.0,99.0,90.0,91.0,100.0,,,96.5,9.0
東京,1,4,マイネルメテオーラ,小笠倫弘,90.0,92.0,95.0,102.0,104.0,99.0,,,97.0,8.0
東京,1,5,ストロボエッジ,萱野浩二,89.0,97.0,102.0,92.0,95.0,96.0,,,95.167,10.0
東京,1,6,ツキノマバタキ,牧光二　,103.0,110.0,106.0,110.0,103.0,105.0,,,106.167,4.0
東京,1,7,サザンテイオー,根本康広,90.0,116.0,93.0,97.0,97.0,99.0,,,98.667,7.0
東京,1,8,ジェイドテソーロ,千葉直人,137.0,118.0,113.0,110.0,120.0,133.0,102.0,,119.0,1.0
東京,1,9,グランマエストロ,木村哲也,106.0,113.0,105.0,109.0,102.0,104.0,,,106.5,3.0
東京,1,10,グランセレスト,竹内正洋,115.0,103.0,102.0,124.0,112.0,112.0,,,111.333,2.0
東京,1,11,マリノリュミエール,村田一誠,73.0,75.0,82.0,61.0,76.0,72.0,,,73.167,11.0
東京,1,12,シュガームーン,的場均　,46.0,85.0,75.0,54.0,68.0,47.0,29.0,,57.714,12.0
東京,2,1,ニシノゲッパク,伊藤伸一,82.0,84.0,82.0,98.0,94.0,89.0,,,88.167,12.0
東京,2,2,エクスプレスナイト,青木孝文,86.0,102.0,96.0,96.0,93.0,85.0,,,93.0,8.0
東京,2,3,フォークスアップ,勢司和浩,66.0,79.0,88.0,121.0,94.0,83.0,,,88.5,11.0
東京,2,4,ユイノカタリベ,竹内正洋,115.0,103.0,107.0,124.0,112.0,112.0,,,112.167,1.0
東京,2,5,リスペクトライト,和田正一,114.0,110.0,101.0,109.0,110.0,108.0,,,108.667,2.0
東京,2,6,ランニングビーチ,牧光二　,103.0,110.0,104.0,110.0,103.0,105.0,,,105.833,3.0
東京,2,7,アクロスメモリア,田島俊明,106.0,94.0,104.0,87.0,99.0,104.0,,,99.0,5.0
東京,2,8,スーパーチャイルド,本間忍　,101.0,92.0,88.0,107.0,97.0,105.0,,,98.333,6.0
東京,2,9,マイネルテオドロス,菊川正達,78.0,101.0,90.0,84.0,90.0,86.0,,,88.167,12.0
東京,2,10,イーアンベ,和田雄二,77.0,101.0,81.0,95.0,88.0,79.0,,,86.833,14.0
東京,2,11,ティブロン,矢嶋大樹,86.0,117.0,82.0,86.0,90.0,85.0,,,91.0,9.0
東京,2,12,ホテルストリート,伊藤大士,83.0,94.0,92.0,88.0,93.0,91.0,,,90.167,10.0
東京,2,13,ウィングブルー,斎藤誠　,100.0,109.0,103.0,101.0,109.0,99.0,,,103.5,4.0
東京,2,14,ヘリテージブルーム,伊藤圭三,99.0,95.0,103.0,90.0,101.0,99.0,,,97.833,7.0
東京,3,1,ファーザーアウェイ,尾関知人,90.0,92.0,93.0,85.0,100.0,87.0,,,91.167,6.0
東京,3,2,ユイアンゴロー,栗田徹　,91.0,91.0,97.0,98.0,98.0,92.0,,,94.5,5.0
東京,3,3,マイネルディザイア,西園正都,104.0,95.0,93.0,98.0,106.0,107.0,,,100.5,2.0
東京,3,4,モリインビクタス,伊藤伸一,82.0,84.0,100.0,98.0,88.0,89.0,,,90.167,8.0
東京,3,5,ルンベーラ,菊川正達,78.0,101.0,93.0,84.0,92.0,86.0,75.0,,87.0,9.0
東京,3,6,タッセルノット,林徹　　,94.0,95.0,95.0,102.0,102.0,91.0,,,96.5,3.0
東京,3,7,カイトアザリー,和田雄二,77.0,101.0,99.0,95.0,93.0,79.0,,,90.667,7.0
東京,3,8,マイネルアルゴー,清水英克,78.0,109.0,119.0,103.0,110.0,97.0,,,102.667,1.0
東京,3,9,トーアシチフクジン,村田一誠,73.0,75.0,82.0,61.0,72.0,72.0,,,72.5,10.0
東京,3,10,イデアジュアンイハ,小野次郎,87.0,96.0,111.0,73.0,107.0,98.0,,,95.333,4.0
東京,4,1,フューチャプライム,相沢郁　,78.0,112.0,93.0,105.0,88.0,85.0,,,93.5,15.0
東京,4,2,モンペリエ,土田稔　,68.0,71.0,90.0,66.0,75.0,69.0,,,73.167,16.0
東京,4,3,ウインモアナ,千葉直人,137.0,130.0,113.0,110.0,120.0,133.0,,,123.833,1.0
東京,4,4,ニシノナスタチウム,武市康男,101.0,134.0,100.0,99.0,86.0,98.0,,,103.0,8.0
東京,4,5,ワイズファミリア,本間忍　,101.0,173.0,95.0,107.0,97.0,105.0,,,113.0,3.0
東京,4,6,ワンワールド,藤岡健一,120.0,106.0,99.0,103.0,100.0,107.0,,,105.833,5.0
東京,4,7,ベルサンローラン,清水久詞,92.0,93.0,101.0,94.0,98.0,91.0,,,94.833,13.0
東京,4,8,モートンアイランド,手塚貴久,106.0,97.0,107.0,115.0,104.0,103.0,,,105.333,6.0
東京,4,9,シヴィータス,大竹正博,102.0,120.0,97.0,103.0,96.0,99.0,,,102.833,9.0
東京,4,10,グレイシエーション,栗田徹　,91.0,100.0,97.0,98.0,86.0,92.0,,,94.0,14.0
東京,4,11,アンジュリオ,高橋文雅,99.0,111.0,95.0,102.0,102.0,94.0,,,100.5,11.0
東京,4,12,ペリバジャ,和田正一,114.0,89.0,116.0,109.0,110.0,108.0,,,107.667,4.0
東京,4,13,ライヴギムレット,大和田成,127.0,106.0,104.0,109.0,115.0,127.0,,,114.667,2.0
東京,4,14,シェーロドラート,加藤士津,105.0,105.0,96.0,105.0,98.0,97.0,,,101.0,10.0
東京,4,15,オドラタス,林徹　　,94.0,110.0,95.0,102.0,86.0,91.0,,,96.333,12.0
