場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷
中山,1,未勝利,ダート,1800,稍重,1,リザンテラ,3歳,木幡初也,竹内正洋,追込,0.0,0.0,中距離,右回り,ダ道悪,Lv3 ,474.0,,
中山,1,未勝利,ダート,1800,稍重,2,アイガー,3歳,武藤雅,武藤善則,追込,0.0,0.0,中距離,右回り,ダ道悪,Lv3 ,480.0,,
中山,1,未勝利,ダート,1800,稍重,3,キープオントップ,3歳,長浜鴻緒,西田雄一,,,,中距離,右回り,ダ道悪,Lv3 ,514.0,,
中山,1,未勝利,ダート,1800,稍重,4,フジレイメイ,3歳,松岡正海,小笠倫弘,差し,50.0,50.0,中距離,右回り,ダ道悪,Lv3 ,484.0,,
中山,1,未勝利,ダート,1800,稍重,5,エポカリーナ,3歳,杉原誠人,土田稔,追込,100.0,100.0,中距離,右回り,ダ道悪,Lv3 ,458.0,,
中山,1,未勝利,ダート,1800,稍重,6,グラスビジョン,3歳,木幡巧也,佐藤吉勝,差し,0.0,0.0,中距離,右回り,ダ道悪,Lv3 ,424.0,,
中山,1,未勝利,ダート,1800,稍重,7,カイトヴィント,3歳,柴田大知,和田雄二,追込,0.0,0.0,中距離,右回り,ダ道悪,Lv3 ,480.0,休明初戦,
中山,1,未勝利,ダート,1800,稍重,8,アルデツヨシ,3歳,江田照男,田中剛,追込,0.0,0.0,中距離,右回り,ダ道悪,Lv3 ,478.0,休明2走,
中山,1,未勝利,ダート,1800,稍重,9,ロジアヴァンセ,3歳,三浦皇成,新開幸一,差し,0.0,0.0,中距離,右回り,ダ道悪,Lv3 ,498.0,,
中山,1,未勝利,ダート,1800,稍重,10,ドリームパンジャ,3歳,Ｍ．デム,金成貴史,差し,0.0,,中距離,右回り,ダ道悪,Lv3 ,420.0,休明2走,距離延長
中山,1,未勝利,ダート,1800,稍重,11,シップウジョー,3歳,横山琉人,相沢郁,追込,,,中距離,右回り,ダ道悪,Lv3 ,446.0,休明初戦,距離延長
中山,1,未勝利,ダート,1800,稍重,12,カフェノーチェ,3歳,北村宏司,古賀慎明,先行,0.0,0.0,中距離,右回り,ダ道悪,Lv3 ,516.0,,距離短縮
中山,1,未勝利,ダート,1800,稍重,13,ミスターロスカボス,3歳,遠藤汰月,伊藤伸一,追込,,0.0,中距離,右回り,ダ道悪,Lv3 ,472.0,,
中山,1,未勝利,ダート,1800,稍重,14,チェインズモーカー,3歳,黛弘人,森一誠,,,,中距離,右回り,ダ道悪,Lv3 ,498.0,,
中山,1,未勝利,ダート,1800,稍重,15,ブラザービート,3歳,内田博幸,奥村武,差し,0.0,0.0,中距離,右回り,ダ道悪,Lv3 ,530.0,,距離延長
中山,1,未勝利,ダート,1800,稍重,16,ミヤグリフォン,3歳,菊沢一樹,千葉直人,,,,中距離,右回り,ダ道悪,Lv3 ,468.0,,
中山,2,未勝利,ダート,1200,稍重,1,スマートアシェル,3歳,西村太一,加藤征弘,,,,短距離,右回り,ダ道悪,Lv3 ,486.0,,
中山,2,未勝利,ダート,1200,稍重,2,サヨノスピークロウ,3歳,菊沢一樹,和田正一,追込,0.0,0.0,短距離,右回り,ダ道悪,Lv3 ,462.0,休明初戦,
中山,2,未勝利,ダート,1200,稍重,3,キーベスト,3歳,遠藤汰月,黒岩陽一,先行,0.0,0.0,短距離,右回り,ダ道悪,Lv3 ,498.0,休明3走,距離延長
中山,2,未勝利,ダート,1200,稍重,4,ジルクン,3歳,小林美駒,鈴木慎太,差し,0.0,0.0,短距離,右回り,ダ道悪,Lv3 ,402.0,,距離短縮
中山,2,未勝利,ダート,1200,稍重,5,タッカーバリアント,3歳,吉田豊,田島俊明,先行,50.0,50.0,短距離,右回り,ダ道悪,Lv3 ,468.0,,
中山,2,未勝利,ダート,1200,稍重,6,カウンターセブン,3歳,松岡正海,村田一誠,先行,0.0,0.0,短距離,右回り,ダ道悪,Lv3 ,488.0,,距離短縮
中山,2,未勝利,ダート,1200,稍重,7,チュラット,3歳,武藤雅,水野貴広,差し,33.33333333333333,20.0,短距離,右回り,ダ道悪,Lv3 ,440.0,,距離短縮
中山,2,未勝利,ダート,1200,稍重,8,コーシューパンジャ,3歳,北村宏司,勢司和浩,差し,,,短距離,右回り,ダ道悪,Lv3 ,496.0,休明2走,距離短縮
中山,2,未勝利,ダート,1200,稍重,9,ナックオリオン,3歳,佐藤翔馬,杉浦宏昭,差し,33.33333333333333,20.0,短距離,右回り,ダ道悪,Lv3 ,468.0,,
