場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
中山,1,1,イッツソーブライト,ストーミーシー,,,,,,,,,,
中山,1,2,キタノトゥシャイン,アメリカンペイトリオット,111.0,99.0,95.0,97.0,100.0,106.0,,,101.333,2.0
中山,1,3,プラチナムディスク,ゴールドドリーム,90.0,66.0,94.0,52.0,102.0,,,,80.8,11.0
中山,1,4,ヘイマー,アドマイヤムーン,94.0,91.0,79.0,93.0,93.0,92.0,86.0,,89.714,10.0
中山,1,5,グレイシエーション,モーリス,95.0,100.0,93.0,99.0,97.0,98.0,96.0,,96.857,6.0
中山,1,6,モーゲンセン,Mendelssohn,129.0,148.0,123.0,130.0,110.0,124.0,,,127.333,1.0
中山,1,7,ツクバヴァンガード,リーチザクラウン,95.0,97.0,95.0,99.0,93.0,95.0,,,95.667,8.0
中山,1,8,アルクノワール,シルバーステート,118.0,92.0,77.0,98.0,97.0,99.0,95.0,,96.571,7.0
中山,1,9,ロット,ダノンバラード,69.0,100.0,102.0,98.0,110.0,103.0,110.0,,98.857,4.0
中山,1,10,マーガレットクレア,ミスチヴィアスアレックス,,,,,,,,,,
中山,1,11,リナシタ,ダノンスマッシュ,,,,,,,,,,
中山,1,12,クリオロゴールド,ロードカナロア,100.0,98.0,100.0,97.0,102.0,96.0,,,98.833,5.0
中山,1,13,ネオアカジョウ,ダノンスマッシュ,,,,,,,,,,
中山,1,14,ポルタシャーンス,デクラレーションオブウォー,102.0,99.0,96.0,102.0,105.0,100.0,,,100.667,3.0
中山,1,15,ジャンプストリート,サトノジェネシス,,,,,,,,,,
中山,1,16,ステキサプライズ,ゴールドシップ,96.0,102.0,94.0,102.0,75.0,103.0,96.0,,95.429,9.0
中山,2,1,イサチルクイーン,リオンディーズ,105.0,94.0,99.0,92.0,100.0,102.0,,,98.667,9.0
中山,2,2,ローズプリンセス,ロジャーバローズ,80.0,89.0,96.0,97.0,89.0,81.0,,,88.667,11.0
中山,2,3,タートルインメイ,ロージズインメイ,100.0,105.0,97.0,98.0,95.0,93.0,102.0,,98.571,10.0
中山,2,4,レイナロハルンバ,ウインブライト,110.0,107.0,121.0,99.0,99.0,,,,107.2,5.0
中山,2,5,ピアス,キセキ,,,,,,,,,,
中山,2,6,デルマホダカ,ブリックスアンドモルタル,104.0,98.0,94.0,103.0,104.0,97.0,103.0,,100.429,7.0
中山,2,7,サラサチャチャチャ,ダノンスマッシュ,,,,,,,,,,
中山,2,8,エイシンイクサボシ,エイシンヒカリ,122.0,124.0,104.0,115.0,98.0,114.0,,,112.833,2.0
中山,2,9,コスモシュンライ,サンダースノー,129.0,112.0,116.0,115.0,106.0,114.0,74.0,,109.429,3.0
中山,2,10,バオシェテンシ,サンダースノー,129.0,112.0,116.0,115.0,106.0,114.0,74.0,,109.429,3.0
中山,2,11,アルデバローズ,ダノンスマッシュ,,,,,,,,,,
中山,2,12,ゲンパチミスティ,コントレイル,,,,,,,,,,
中山,2,13,クイーンズホリデー,オルフェーヴル,101.0,103.0,99.0,104.0,103.0,103.0,,,102.167,6.0
中山,2,14,レヴェンドール,カレンブラックヒル,92.0,102.0,107.0,92.0,102.0,102.0,97.0,,99.143,8.0
中山,2,15,ルベライトテソーロ,フィエールマン,158.0,123.0,118.0,114.0,103.0,68.0,,,114.0,1.0
中山,2,16,ライブリピュア,クリエイター2,,,,,,,,,,
中山,3,1,チェストー,レッドファルクス,107.0,98.0,113.0,100.0,107.0,98.0,133.0,,108.0,3.0
中山,3,2,アラビアンドリーム,ゴールドドリーム,90.0,66.0,94.0,163.0,102.0,,,,103.0,4.0
中山,3,3,グスタフ,クリソベリル,,,,,,,,,,
中山,3,4,クルスデルスール,ベストウォーリア,96.0,88.0,99.0,91.0,71.0,97.0,,,90.333,10.0
中山,3,5,ベルウッドバイオ,ダノンスマッシュ,,,,,,,,,,
中山,3,6,フロステリオン,ディープブリランテ,99.0,88.0,83.0,98.0,90.0,96.0,87.0,,91.571,9.0
中山,3,7,ジェネラスキング,ルーラーシップ,100.0,107.0,99.0,102.0,96.0,100.0,,,100.667,6.0
中山,3,8,パラダイスフェイス,エスポワールシチー,118.0,115.0,108.0,106.0,106.0,110.0,,,110.5,2.0
中山,3,9,サイモフェーン,クリソベリル,,,,,,,,,,
中山,3,10,フライデイゼーン,モズアスコット,94.0,109.0,117.0,146.0,117.0,98.0,,,113.5,1.0
中山,3,11,ツインドライヴ,ブリックスアンドモルタル,104.0,98.0,94.0,103.0,104.0,97.0,103.0,,100.429,7.0
中山,3,12,ヨドノヒロイン,マジェスティックウォリアー,100.0,91.0,103.0,105.0,104.0,105.0,102.0,,101.429,5.0
中山,3,13,ディレクティオ,ニューイヤーズデイ,98.0,98.0,100.0,100.0,101.0,97.0,,,99.0,8.0
中山,4,1,カイコウ,スクリーンヒーロー,101.0,105.0,,,,,,,103.0,1.0
中山,4,2,アニージョ,ケープブランコ,,,,,,,,,,
中山,4,3,ネイチャーシップ,ゴールドシップ,96.0,102.0,,,,,,,99.0,4.0
中山,4,4,サトノエピック,キタサンブラック,90.0,106.0,,,,,,,98.0,5.0
中山,4,5,プレミアブルー,トーセンラー,93.0,91.0,,,,,,,92.0,8.0
中山,4,6,ワカムシャ,バゴ,82.0,87.0,,,,,,,84.5,11.0
中山,4,7,アスクオンディープ,ディープインパクト,105.0,98.0,,,,,,,101.5,2.0
中山,4,8,ビッグショータイム,ワールドエース,92.0,92.0,,,,,,,92.0,8.0
中山,4,9,リードアクトレス,マジェスティックウォリアー,100.0,91.0,,,,,,,95.5,6.0
中山,4,10,コスモアミマネラ,Study of Man,,,,,,,,,,
中山,4,11,ビジューブリランテ,ディープブリランテ,99.0,88.0,,,,,,,93.5,7.0
中山,4,12,ゴールデンステップ,ブリックスアンドモルタル,104.0,98.0,,,,,,,101.0,3.0
中山,4,13,サダージ,シュヴァルグラン,67.0,88.0,,,,,,,77.5,12.0
中山,4,14,クリアクォーツ,タワーオブロンドン,68.0,107.0,,,,,,,87.5,10.0
中山,5,1,ウインアプローチ,ウインブライト,110.0,84.0,97.0,102.0,99.0,,,,98.4,6.0
中山,5,2,ピコブロッサム,Ocean Park,,,,,,,,,,
中山,5,3,キタノボストン,ファインニードル,102.0,100.0,104.0,100.0,101.0,100.0,,,101.167,4.0
中山,5,4,ティーナ,Earthlight,,,,,,,,,,
中山,5,5,ターンザテーブルス,ポエティックフレア,,,,,,,,,,
中山,5,6,ダノンケリー,サートゥルナーリア,74.0,98.0,94.0,105.0,96.0,,,,93.4,11.0
中山,5,7,グンバイ,ジャスタウェイ,95.0,92.0,99.0,100.0,103.0,102.0,,,98.5,5.0
中山,5,8,サンプレクス,シルバーステート,118.0,108.0,104.0,98.0,97.0,99.0,,,104.0,1.0
中山,5,9,チャリティチャリス,ブリックスアンドモルタル,104.0,100.0,104.0,103.0,100.0,97.0,,,101.333,3.0
中山,5,10,ヤジロベエバランス,ディーマジェスティ,99.0,77.0,97.0,108.0,103.0,105.0,,,98.167,7.0
中山,5,11,ジンカイト,キタサンブラック,90.0,96.0,99.0,97.0,104.0,103.0,,,98.167,7.0
中山,5,12,カムオンオーバー,エピファネイア,91.0,119.0,97.0,94.0,92.0,93.0,,,97.667,9.0
中山,5,13,オラロア,マインドユアビスケッツ,84.0,105.0,110.0,90.0,102.0,93.0,,,97.333,10.0
中山,5,14,ドロワ,シルバーステート,118.0,108.0,104.0,98.0,97.0,99.0,,,104.0,1.0
中山,5,15,トリトマフロックス,Maurice,,,,,,,,,,
中山,5,16,スピニンググローブ,サートゥルナーリア,74.0,98.0,94.0,105.0,96.0,,,,93.4,11.0
中山,6,1,テイラーテソーロ,ヴィクトワールピサ,95.0,99.0,88.0,97.0,95.0,88.0,103.0,,95.0,8.0
中山,6,2,アルデツヨシ,マインドユアビスケッツ,84.0,88.0,93.0,105.0,93.0,93.0,101.0,,93.857,10.0
中山,6,3,ウインドワンピース,ヴァンセンヌ,163.0,107.0,100.0,135.0,109.0,96.0,,,118.333,1.0
中山,6,4,ノクターナル,キタサンブラック,90.0,103.0,105.0,114.0,101.0,103.0,,,102.667,5.0
中山,6,5,クールシェルタ,アポロキングダム,103.0,99.0,108.0,62.0,76.0,113.0,,,93.5,12.0
中山,6,6,リラゲイル,ブリックスアンドモルタル,104.0,116.0,94.0,104.0,97.0,,,,103.0,3.0
中山,6,7,ロードインフェルノ,サトノアラジン,93.0,101.0,95.0,84.0,93.0,97.0,,,93.833,11.0
中山,6,8,ツマヤ,キズナ,104.0,105.0,101.0,105.0,105.0,104.0,114.0,,105.429,2.0
中山,6,9,アリステア,キタサンブラック,90.0,103.0,105.0,105.0,101.0,103.0,,,101.167,6.0
中山,6,10,ディースプレマシー,ディーマジェスティ,99.0,108.0,106.0,97.0,102.0,105.0,,,102.833,4.0
中山,6,11,ノアヴィヴァーチェ,モーニン,89.0,66.0,88.0,89.0,92.0,,,,84.8,13.0
中山,6,12,ブレットフライ,フリオーソ,65.0,101.0,101.0,111.0,93.0,99.0,93.0,,94.714,9.0
中山,6,13,エポカリーナ,エポカドーロ,,,,,,,,,,
中山,6,14,ホークライト,ハービンジャー,104.0,97.0,88.0,100.0,98.0,104.0,,,98.5,7.0
中山,7,1,ヴァリディシームス,キズナ,104.0,105.0,105.0,103.0,105.0,104.0,114.0,,105.714,1.0
中山,7,2,オールマイデイズ,リアルスティール,113.0,102.0,105.0,103.0,104.0,106.0,,,105.5,3.0
中山,7,3,ヴァリージア,ドゥラメンテ,96.0,96.0,99.0,89.0,98.0,99.0,,,96.167,11.0
中山,7,4,オストラヴァ,スクリーンヒーロー,101.0,110.0,109.0,102.0,102.0,106.0,109.0,,105.571,2.0
中山,7,5,フィーリウス,キタサンブラック,90.0,103.0,99.0,105.0,101.0,103.0,112.0,,101.857,5.0
中山,7,6,プラニスフェリオ,ドゥラメンテ,96.0,96.0,99.0,89.0,98.0,99.0,96.0,,96.143,13.0
中山,7,7,レイデラルース,レイデオロ,96.0,99.0,96.0,95.0,91.0,100.0,,,96.167,11.0
中山,7,8,ズイウンゴサイ,シュヴァルグラン,67.0,90.0,98.0,93.0,94.0,80.0,,,87.0,15.0
中山,7,9,ウインネモフィラ,ゴールドシップ,96.0,98.0,101.0,88.0,102.0,103.0,96.0,,97.714,10.0
中山,7,10,ウインルピナス,ゴールドシップ,96.0,98.0,101.0,88.0,102.0,103.0,101.0,,98.429,7.0
中山,7,11,オウケンボルト,フェノーメノ,,,,,,,,,,
中山,7,12,レッドバンデ,キズナ,104.0,105.0,105.0,103.0,105.0,104.0,100.0,,103.714,4.0
中山,7,13,ブラックボイス,ブラックタイド,111.0,94.0,93.0,102.0,103.0,102.0,99.0,,100.571,6.0
中山,7,14,マイネルフォルツァ,ゴールドシップ,96.0,98.0,101.0,88.0,102.0,103.0,101.0,,98.429,7.0
中山,7,15,アナレンマ,ディープインパクト,105.0,97.0,99.0,98.0,97.0,97.0,94.0,,98.143,9.0
中山,7,16,セイウンパシュート,ハーツクライ,98.0,96.0,93.0,95.0,95.0,94.0,101.0,,96.0,14.0
中山,8,1,リアルクィーン,リアルスティール,113.0,102.0,108.0,88.0,103.0,104.0,,,103.0,6.0
中山,8,2,カフェアローロ,ダンカーク,114.0,96.0,101.0,89.0,99.0,100.0,,,99.833,11.0
中山,8,3,タイヨウフレア,ドレフォン,100.0,105.0,107.0,106.0,105.0,104.0,106.0,,104.714,2.0
中山,8,4,ロフティーイデアル,サトノクラウン,107.0,115.0,99.0,88.0,95.0,,,,100.8,9.0
中山,8,5,ネクストダンサー,ドレフォン,100.0,105.0,107.0,106.0,105.0,104.0,106.0,,104.714,2.0
中山,8,6,サツキノジョウ,レイデオロ,96.0,99.0,98.0,95.0,91.0,,,,95.8,14.0
中山,8,7,レディーフランシス,オルフェーヴル,101.0,107.0,99.0,108.0,103.0,103.0,112.0,,104.714,2.0
中山,8,8,ヴォンフレ,ブラックタイド,111.0,94.0,109.0,92.0,103.0,102.0,,,101.833,8.0
中山,8,9,リュウノタブーク,オルフェーヴル,101.0,107.0,99.0,102.0,103.0,103.0,112.0,,103.857,5.0
中山,8,10,イゾラフェリーチェ,サトノクラウン,107.0,115.0,99.0,88.0,95.0,93.0,,,99.5,12.0
中山,8,11,エーリアル,リアルインパクト,98.0,99.0,99.0,86.0,97.0,99.0,,,96.333,13.0
中山,8,12,ベルイストワール,ミッキーグローリー,63.0,163.0,108.0,77.0,65.0,,,,95.2,15.0
中山,8,13,オーケーマヒナ,モズアスコット,94.0,117.0,146.0,117.0,,,,,118.5,1.0
中山,8,14,レイバックスピン,リアルスティール,113.0,102.0,108.0,88.0,103.0,104.0,,,103.0,6.0
中山,8,15,コスモマルーン,ロージズインメイ,100.0,84.0,97.0,88.0,95.0,93.0,,,92.833,16.0
中山,8,16,マフィン,ミッキーアイル,100.0,104.0,97.0,101.0,100.0,103.0,99.0,,100.571,10.0
中山,9,1,ジュノー,Dark Angel,164.0,102.0,115.0,130.0,114.0,113.0,127.0,,123.571,1.0
中山,9,2,レッドアトレーヴ,ロードカナロア,100.0,99.0,98.0,102.0,102.0,96.0,,,99.5,10.0
中山,9,3,サムハンター,マジェスティックウォリアー,100.0,111.0,96.0,96.0,100.0,105.0,,,101.333,6.0
中山,9,4,パワーホール,スワーヴリチャード,109.0,103.0,97.0,87.0,92.0,,,,97.6,13.0
中山,9,5,コートアリシアン,サートゥルナーリア,74.0,65.0,94.0,105.0,96.0,,,,86.8,15.0
中山,9,6,ケイデンシーマーク,ロードカナロア,100.0,99.0,98.0,102.0,102.0,96.0,,,99.5,10.0
中山,9,7,ポルカリズム,ロードカナロア,100.0,99.0,98.0,102.0,102.0,96.0,,,99.5,10.0
中山,9,8,グローリーリンク,キズナ,104.0,105.0,105.0,103.0,99.0,104.0,,,103.333,2.0
中山,9,9,ユキノロイヤル,ディーマジェスティ,99.0,108.0,97.0,92.0,103.0,105.0,113.0,,102.429,3.0
中山,9,10,ブランデーロック,マクフィ,91.0,100.0,102.0,103.0,98.0,100.0,106.0,,100.0,8.0
中山,9,11,セブンマジシャン,ジャスタウェイ,95.0,101.0,99.0,103.0,103.0,102.0,,,100.5,7.0
中山,9,12,エリーズダイヤ,ハーツクライ,98.0,96.0,93.0,95.0,96.0,94.0,90.0,,94.571,14.0
中山,9,13,マルチャン,ラブリーデイ,94.0,90.0,108.0,111.0,95.0,100.0,,,99.667,9.0
中山,9,14,メタルスピード,シルバーステート,118.0,96.0,104.0,100.0,97.0,99.0,,,102.333,4.0
中山,9,15,ウインレイアー,シルバーステート,118.0,96.0,104.0,100.0,97.0,99.0,96.0,,101.429,5.0
中山,10,1,ワールズコライド,War Front,,,,,,,,,,
中山,10,2,オーブルクール,デクラレーションオブウォー,102.0,112.0,96.0,97.0,105.0,100.0,93.0,,100.714,8.0
中山,10,3,バンデルオーラ,トーセンラー,93.0,92.0,85.0,59.0,106.0,99.0,,,89.0,14.0
中山,10,4,カンパニョーラ,ジャスタウェイ,95.0,101.0,103.0,103.0,103.0,102.0,,,101.167,6.0
中山,10,5,ジュンウィンダム,カレンブラックヒル,92.0,102.0,107.0,82.0,105.0,102.0,,,98.333,13.0
中山,10,6,エコロアゼル,Shancelot,,,,,,,,,,
中山,10,7,バグラダス,マジェスティックウォリアー,100.0,89.0,103.0,96.0,100.0,105.0,102.0,,99.286,12.0
中山,10,8,ソニックスター,Into Mischief,106.0,83.0,108.0,86.0,109.0,97.0,119.0,,101.143,7.0
中山,10,9,ジョーローリット,ダノンレジェンド,111.0,74.0,116.0,98.0,111.0,114.0,,,104.0,2.0
中山,10,10,アメリカンステージ,Into Mischief,106.0,83.0,108.0,94.0,109.0,97.0,,,99.5,9.0
中山,10,11,サンライズパスカル,ミッキーアイル,100.0,109.0,97.0,101.0,102.0,103.0,114.0,,103.714,3.0
中山,10,12,ロードアウォード,ロードカナロア,100.0,113.0,100.0,102.0,102.0,96.0,,,102.167,5.0
中山,10,13,ポールセン,Into Mischief,106.0,83.0,108.0,94.0,109.0,97.0,,,99.5,9.0
中山,10,14,モンドプリューム,サトノダイヤモンド,106.0,91.0,100.0,102.0,98.0,,,,99.4,11.0
中山,10,15,サウンドアレグリア,キズナ,104.0,108.0,101.0,105.0,99.0,104.0,114.0,,105.0,1.0
中山,10,16,ナムラフランク,ミッキーアイル,100.0,109.0,97.0,101.0,102.0,103.0,114.0,,103.714,3.0
中山,11,1,ブラックハヤテ,ダノンバラード,69.0,112.0,107.0,98.0,104.0,103.0,,,98.833,2.0
中山,11,2,ポッドクロス,レイデオロ,96.0,78.0,96.0,89.0,95.0,91.0,,,90.833,8.0
中山,11,3,ステラスペース,レイデオロ,96.0,78.0,96.0,89.0,95.0,91.0,,,90.833,8.0
中山,11,4,グリーンエナジー,スワーヴリチャード,109.0,96.0,97.0,94.0,105.0,92.0,,,98.833,2.0
中山,11,5,ショウグンマサムネ,スワーヴリチャード,109.0,96.0,97.0,94.0,105.0,92.0,,,98.833,2.0
中山,11,6,アッカン,ホークビル,36.0,21.0,99.0,102.0,105.0,90.0,,,75.5,13.0
中山,11,7,アメテュストス,サートゥルナーリア,74.0,83.0,94.0,89.0,96.0,,,,87.2,12.0
