場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
中山,1,1,イッツソーブライト,ストーミーシー,,,,,,,,,,
中山,1,2,キタノトゥシャイン,アメリカンペイトリオット,-532.0,-1521.0,-1683.0,-1602.0,-83.0,829.0,,,-4592.0,10.0
中山,1,3,プラチナムディスク,ゴールドドリーム,-677.0,-1742.0,-1839.0,-984.0,-2809.0,-277.0,,,-8328.0,12.0
中山,1,4,ヘイマー,アドマイヤムーン,23.0,-780.0,-857.0,-413.0,-682.0,-677.0,-260.0,,-3646.0,8.0
中山,1,5,グレイシエーション,モーリス,-2090.0,-707.0,-2595.0,-1490.0,-2479.0,-4301.0,-598.0,,-14260.0,13.0
中山,1,6,モーゲンセン,Mendelssohn,,,,,,,,,,
中山,1,7,ツクバヴァンガード,リーチザクラウン,213.0,-304.0,-312.0,28.0,-52.0,49.0,,,-378.0,3.0
中山,1,8,アルクノワール,シルバーステート,2039.0,-1281.0,-2374.0,-462.0,-97.0,1278.0,-207.0,,-1104.0,4.0
中山,1,9,ロット,ダノンバラード,-2889.0,-367.0,15.0,221.0,-184.0,-594.0,205.0,,-3593.0,6.0
中山,1,10,マーガレットクレア,ミスチヴィアスアレックス,-598.0,-197.0,2237.0,2186.0,-106.0,,,,3522.0,1.0
中山,1,11,リナシタ,ダノンスマッシュ,412.0,-1092.0,-1088.0,-677.0,-1181.0,,,,-3626.0,7.0
中山,1,12,クリオロゴールド,ロードカナロア,-602.0,-653.0,-292.0,-756.0,945.0,-1931.0,,,-3289.0,5.0
中山,1,13,ネオアカジョウ,ダノンスマッシュ,412.0,-1092.0,-1088.0,-677.0,-1181.0,-785.0,,,-4411.0,9.0
中山,1,14,ポルタシャーンス,デクラレーションオブウォー,676.0,-138.0,-1216.0,750.0,554.0,1075.0,,,1701.0,2.0
中山,1,15,ジャンプストリート,サトノジェネシス,,,,,,,,,,
中山,1,16,ステキサプライズ,ゴールドシップ,-895.0,-923.0,-658.0,-890.0,-1465.0,-1154.0,-697.0,,-6682.0,11.0
中山,2,1,イサチルクイーン,リオンディーズ,659.0,-2276.0,183.0,-2090.0,-343.0,999.0,,,-2868.0,10.0
中山,2,2,ローズプリンセス,ロジャーバローズ,-1018.0,-1022.0,-2477.0,-9.0,-1184.0,-2860.0,,,-8570.0,14.0
中山,2,3,タートルインメイ,ロージズインメイ,-317.0,18.0,30.0,-35.0,-29.0,-296.0,359.0,,-270.0,7.0
中山,2,4,レイナロハルンバ,ウインブライト,-435.0,1791.0,-852.0,488.0,294.0,1809.0,,,3095.0,5.0
中山,2,5,ピアス,キセキ,,,,,,,,,,
中山,2,6,デルマホダカ,ブリックスアンドモルタル,-392.0,718.0,-1580.0,-27.0,326.0,-2201.0,1568.0,,-1588.0,8.0
中山,2,7,サラサチャチャチャ,ダノンスマッシュ,412.0,-1092.0,-1088.0,-1120.0,-1181.0,,,,-4069.0,12.0
中山,2,8,エイシンイクサボシ,エイシンヒカリ,171.0,828.0,462.0,391.0,-97.0,770.0,,,2525.0,6.0
中山,2,9,コスモシュンライ,サンダースノー,1914.0,3456.0,3648.0,3139.0,820.0,2869.0,-438.0,,15408.0,1.0
中山,2,10,バオシェテンシ,サンダースノー,1914.0,3456.0,3648.0,3139.0,820.0,2869.0,-438.0,,15408.0,1.0
中山,2,11,アルデバローズ,ダノンスマッシュ,412.0,-1092.0,-1088.0,-1120.0,-1181.0,-130.0,,,-4199.0,13.0
中山,2,12,ゲンパチミスティ,コントレイル,-425.0,-394.0,-300.0,-419.0,-620.0,,,,-2158.0,9.0
中山,2,13,クイーンズホリデー,オルフェーヴル,607.0,1462.0,-133.0,686.0,505.0,614.0,,,3741.0,4.0
中山,2,14,レヴェンドール,カレンブラックヒル,-556.0,-725.0,240.0,-840.0,129.0,-1405.0,-648.0,,-3805.0,11.0
中山,2,15,ルベライトテソーロ,フィエールマン,2893.0,471.0,-35.0,2611.0,876.0,1515.0,-760.0,,7571.0,3.0
中山,2,16,ライブリピュア,クリエイター2,,,,,,,,,,
中山,3,1,チェストー,レッドファルクス,782.0,231.0,1550.0,6.0,422.0,164.0,1635.0,,4790.0,2.0
中山,3,2,アラビアンドリーム,ゴールドドリーム,-677.0,-1742.0,-1839.0,-984.0,534.0,-277.0,,,-4985.0,12.0
中山,3,3,グスタフ,クリソベリル,669.0,-600.0,-541.0,574.0,299.0,,,,401.0,6.0
中山,3,4,クルスデルスール,ベストウォーリア,366.0,-370.0,592.0,-30.0,-109.0,968.0,,,1417.0,5.0
中山,3,5,ベルウッドバイオ,ダノンスマッシュ,412.0,-1092.0,-1088.0,-1120.0,-1181.0,,,,-4069.0,11.0
中山,3,6,フロステリオン,ディープブリランテ,763.0,-524.0,-830.0,-307.0,-748.0,-46.0,-301.0,,-1993.0,10.0
中山,3,7,ジェネラスキング,ルーラーシップ,-93.0,638.0,-1150.0,-87.0,-4162.0,-959.0,,,-5813.0,13.0
中山,3,8,パラダイスフェイス,エスポワールシチー,628.0,627.0,1023.0,-143.0,107.0,1186.0,,,3428.0,3.0
中山,3,9,サイモフェーン,クリソベリル,669.0,-600.0,-541.0,574.0,299.0,,,,401.0,6.0
中山,3,10,フライデイゼーン,モズアスコット,1264.0,3811.0,3010.0,2625.0,3044.0,1792.0,-1692.0,,13854.0,1.0
中山,3,11,ツインドライヴ,ブリックスアンドモルタル,-392.0,718.0,-1580.0,-27.0,326.0,-2201.0,1568.0,,-1588.0,9.0
中山,3,12,ヨドノヒロイン,マジェスティックウォリアー,-324.0,-1942.0,396.0,258.0,49.0,339.0,229.0,,-995.0,8.0
中山,3,13,ディレクティオ,ニューイヤーズデイ,442.0,190.0,643.0,-135.0,261.0,630.0,,,2031.0,4.0
中山,4,1,カイコウ,スクリーンヒーロー,675.0,497.0,,,,,,,1172.0,2.0
中山,4,2,アニージョ,ケープブランコ,,,,,,,,,,
中山,4,3,ネイチャーシップ,ゴールドシップ,-895.0,-923.0,,,,,,,-1818.0,10.0
