場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
中山,1,1,イッツソーブライト,小林脩斗,91.0,84.0,99.0,97.0,90.0,,92.2,14.0
中山,1,2,キタノトゥシャイン,柴田大知,95.0,91.0,89.0,84.0,93.0,,90.4,15.0
中山,1,3,プラチナムディスク,長浜鴻緒,99.0,107.0,98.0,96.0,101.0,,100.2,2.0
中山,1,4,ヘイマー,遠藤汰月,,,,,,,,
中山,1,5,グレイシエーション,杉原誠人,103.0,95.0,93.0,98.0,103.0,,98.4,8.0
中山,1,6,モーゲンセン,戸崎圭太,98.0,101.0,96.0,98.0,101.0,,98.8,7.0
中山,1,7,ツクバヴァンガード,内田博幸,97.0,97.0,96.0,99.0,94.0,,96.6,11.0
中山,1,8,アルクノワール,木幡巧也,96.0,103.0,101.0,100.0,98.0,,99.6,4.0
中山,1,9,ロット,嶋田純次,93.0,99.0,95.0,101.0,97.0,,97.0,9.0
中山,1,10,マーガレットクレア,原優介　,99.0,84.0,102.0,96.0,95.0,,95.2,12.0
中山,1,11,リナシタ,丹内祐次,97.0,102.0,100.0,98.0,104.0,,100.2,2.0
中山,1,12,クリオロゴールド,横山武史,99.0,100.0,92.0,95.0,98.0,,96.8,10.0
中山,1,13,ネオアカジョウ,横山和生,106.0,96.0,103.0,100.0,106.0,,102.2,1.0
中山,1,14,ポルタシャーンス,武藤雅　,95.0,94.0,99.0,88.0,94.0,,94.0,13.0
中山,1,15,ジャンプストリート,松岡正海,101.0,102.0,88.0,101.0,104.0,,99.2,5.0
中山,1,16,ステキサプライズ,木幡初也,109.0,93.0,93.0,98.0,102.0,,99.0,6.0
中山,2,1,イサチルクイーン,木幡初也,109.0,93.0,93.0,90.0,102.0,,97.4,9.0
中山,2,2,ローズプリンセス,荻野極　,131.0,97.0,101.0,92.0,92.0,,102.6,2.0
中山,2,3,タートルインメイ,松岡正海,101.0,102.0,88.0,98.0,104.0,,98.6,7.0
中山,2,4,レイナロハルンバ,石田拓郎,21.0,108.0,95.0,93.0,90.0,,81.4,15.0
中山,2,5,ピアス,石橋脩　,97.0,98.0,107.0,91.0,95.0,,97.6,8.0
