場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
中山,1,1,コスモシンテイ,金成貴史,266.0,891.0,491.0,875.0,-489.0,-672.0,,,1362.0,4.0
中山,1,2,ポップグルーヴ,小手川準,-1002.0,-892.0,-278.0,-300.0,-291.0,-1004.0,,,-3767.0,9.0
中山,1,3,ユリオプスイエロー,武市康男,-1301.0,-1433.0,-2119.0,-219.0,-1952.0,-2552.0,,,-9576.0,15.0
中山,1,4,フェリスナビダ,本間忍　,-839.0,-1260.0,-2195.0,-166.0,-1603.0,-2132.0,,,-8195.0,13.0
中山,1,5,ヴィンブルレー,矢野英一,-374.0,-197.0,-342.0,-507.0,-729.0,-1641.0,,,-3790.0,10.0
中山,1,6,コウソクグルーヴ,中舘英二,82.0,-367.0,-364.0,-294.0,-586.0,-982.0,,,-2511.0,7.0
中山,1,7,セイカエイレーネー,南田美知,-549.0,-1722.0,-2586.0,-1574.0,-2809.0,-706.0,,,-9946.0,16.0
中山,1,8,ブルーオブウインド,的場均　,11.0,-874.0,-1780.0,-1379.0,-3175.0,100.0,,,-7097.0,12.0
中山,1,9,スマイルディシー,中川公成,-661.0,259.0,304.0,-513.0,96.0,-1390.0,100.0,,-1805.0,6.0
中山,1,10,イエスユイキャン,竹内正洋,147.0,699.0,1770.0,524.0,1674.0,-220.0,,,4594.0,1.0
中山,1,11,ピエノダモーレ,松山将樹,-771.0,-666.0,-867.0,28.0,-487.0,-959.0,,,-3722.0,8.0
中山,1,12,サスペンスクィーン,和田雄二,801.0,1395.0,-938.0,1251.0,-34.0,852.0,-548.0,,2779.0,3.0
中山,1,13,ミヤマイルス,伊藤圭三,-1295.0,-1156.0,-1372.0,-818.0,-1515.0,-833.0,-1771.0,,-8760.0,14.0
中山,1,14,ミリオンヒット,伊坂重信,-1125.0,-72.0,-1904.0,-391.0,-1077.0,-1667.0,,,-6236.0,11.0
中山,1,15,パーティーガール,根本康広,-405.0,226.0,377.0,-367.0,-637.0,-165.0,,,-971.0,5.0
中山,1,16,ジュリスタ,稲垣幸雄,911.0,726.0,678.0,806.0,888.0,399.0,,,4408.0,2.0
中山,2,1,ノイシュタット,牧光二　,-649.0,471.0,-62.0,158.0,16.0,-5.0,,,-71.0,7.0
中山,2,2,グリーンエリクサー,青木孝文,341.0,193.0,-257.0,131.0,-389.0,1033.0,,,1052.0,5.0
中山,2,3,オストラヴァ,林徹　　,772.0,30.0,349.0,-106.0,169.0,218.0,,,1432.0,4.0
中山,2,4,アイアンオバーカム,南田美知,-549.0,-1722.0,-2586.0,-1574.0,-1375.0,-706.0,,,-8512.0,12.0
中山,2,5,ボンボニエーレ,土田稔　,-953.0,-2306.0,-2298.0,-661.0,562.0,-720.0,,,-6376.0,10.0
中山,2,6,ロードスカイブルー,和田勇介,44.0,858.0,137.0,-261.0,1068.0,139.0,429.0,,2414.0,3.0
中山,2,7,ルグランヴァン,高木登　,-246.0,1021.0,18.0,46.0,1539.0,111.0,,,2489.0,2.0
中山,2,8,フィーチャリング,和田正一,147.0,986.0,-124.0,569.0,1148.0,1738.0,,,4464.0,1.0
中山,2,9,スマートクオーレ,粕谷昌央,139.0,-2148.0,-1737.0,-273.0,-2462.0,-769.0,,,-7250.0,11.0
中山,2,10,クラインシュミット,木村哲也,118.0,458.0,-841.0,270.0,-186.0,-399.0,,,-580.0,8.0
