場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷
東京,1,未勝利,ダート,1300,良,1,チュラット,3歳,武藤雅,水野貴広,差し,0.0,0.0,短距離,左回り,,Lv3 ,440,,距離延長
東京,1,未勝利,ダート,1300,良,2,ジルクン,3歳,内田博幸,鈴木慎太,差し,0.0,0.0,短距離,左回り,,Lv3 ,408,,距離延長
東京,1,未勝利,ダート,1300,良,3,アルマリカシバ,3歳,吉田豊,中舘英二,追込,,,短距離,左回り,,Lv3 ,450,,距離延長
東京,1,未勝利,ダート,1300,良,4,ジョイナーテソーロ,3歳,戸崎圭太,畠山吉宏,先行,0.0,0.0,短距離,左回り,,Lv3 ,438,休明3走,距離延長
東京,1,未勝利,ダート,1300,良,5,ロベルタカリーナ,3歳,木幡巧也,牧光二,差し,0.0,0.0,短距離,左回り,,Lv3 ,450,休明初戦,距離短縮
東京,1,未勝利,ダート,1300,良,6,サブアトミック,3歳,長浜鴻緒,伊藤圭三,差し,,,短距離,左回り,,Lv3 ,462,,距離延長
東京,1,未勝利,ダート,1300,良,7,ナックメテオ,3歳,北村宏司,勢司和浩,追込,,,短距離,左回り,,Lv3 ,510,,距離延長
東京,1,未勝利,ダート,1300,良,8,グラスティアラ,3歳,野中悠太,菊川正達,差し,,,短距離,左回り,,Lv3 ,442,,距離短縮
東京,1,未勝利,ダート,1300,良,9,マテンロウバディ,3歳,菅原明良,久保田貴,逃げ,,,短距離,左回り,,Lv3 ,444,,距離短縮
東京,1,未勝利,ダート,1300,良,10,ヘイケ,3歳,田辺裕信,尾形和幸,先行,0.0,0.0,短距離,左回り,,Lv3 ,512,休明2走,距離短縮
東京,1,未勝利,ダート,1300,良,11,ウインラテアート,3歳,原田和真,宗像義忠,追込,,,短距離,左回り,,Lv3 ,476,休明初戦,距離短縮
東京,1,未勝利,ダート,1300,良,12,エイトビートレター,3歳,嶋田純次,佐藤吉勝,差し,,,短距離,左回り,,Lv3 ,436,休明初戦,距離延長
東京,1,未勝利,ダート,1300,良,13,ラストシャリナ,3歳,石川裕紀,矢嶋大樹,逃げ,,,短距離,左回り,,Lv3 ,486,休明初戦,距離短縮
東京,1,未勝利,ダート,1300,良,14,マサノユニコーン,3歳,横山琉人,小島茂之,差し,0.0,0.0,短距離,左回り,,Lv3 ,460,,距離短縮
東京,1,未勝利,ダート,1300,良,15,キチロクキャップ,3歳,木幡育也,松永康利,差し,,,短距離,左回り,,Lv3 ,528,,距離延長
東京,1,未勝利,ダート,1300,良,16,レイアポポ,3歳,原優介,青木孝文,逃げ,0.0,0.0,短距離,左回り,,Lv3 ,486,休明初戦,
東京,2,未勝利,ダート,2100,良,1,フロウオブタイム,3歳,木幡巧也,大和田成,先行,,,中距離,左回り,,Lv3 ,448,休明初戦,距離延長
