2026,03,15,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1200,良(暫定),16,"Lv3 ",1,,1,,,,,,,グラデュエール,,牝,3,8,1,17,中山,D,1200,,,★,05,,,良,9,13,未勝利,39.2,中団,4,,40.3,39.1,12,21,中山,T,1600,,,,,,,重,14,16,新馬,38.7,後方,初,,44.0,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,15,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1200,良(暫定),16,"Lv3 ",1,,2,,,,,,,サマースプラッシュ,,牝,3,12,12,21,中山,D,1200,,,,,,,重,12,11,新馬,38.2,後方,初,,46.1,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,15,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1200,良(暫定),16,"Lv3 ",2,,3,,,,,,,ツキノマバタキ,,牝,3,15,11,30,東京,T,1600,,,,,,,良,10,7,未勝利*,34.0,後方,4,,59.6,57.6,11,2,東京,T,1600,,,,,,,良,5,8,未勝利*,34.4,後方,3,,55.3,52.3,10,12,東京,T,2000,,,,,,,良,8,8,未勝利*,36.3,逃げ,8,,50.5,54.5,8,16,新潟,T,1400,,,,,,,良,9,8,新馬・牝,36.1,中団,初,,48.5,49.1,,,,,,,,,,,,,,,,,,,,,
2026,03,15,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1200,良(暫定),16,"Lv3 ",2,,4,,,,,,,コパノキャメロン,Ｃ,牝,3,3,2,21,東京,D,1400,,,,,,,良,4,6,未勝利・牝,38.5,先行,21,+,44.7,45.1,9,27,中山,D,1200,△,03,▲,05,,,良,4,4,未勝利*,37.7,差し,4,,43.9,43.5,8,31,新潟,D,1800,,,,,,,良,8,4,新馬,39.8,中団,初,,48.5,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,15,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1200,良(暫定),16,"Lv3 ",3,,5,,,,,,,ラングロワブリッジ,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,15,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1200,良(暫定),16,"Lv3 ",3,,6,,,,,,,マイチバイ,,牝,3,12,12,21,中山,D,1200,,,,,,,不,9,4,未勝利*,37.9,後方,5,,43.9,43.8,11,16,東京,T,1400,,,,,,,良,11,5,未勝利・牝*,35.1,後方,3,,53.0,50.9,10,26,東京,T,1400,○,08,▲,03,,,稍,7,8,新馬,33.3,後方,初,,64.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,15,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1200,良(暫定),16,"Lv3 ",4,,7,,,,,,,カンレイスター,,牝,3,9,1,10,中山,D,1200,,,,,,,良,2,2,未勝利・牝,38.3,先行,3,,41.1,40.6,12,20,中山,D,1200,,,,,,,良,2,6,未勝利*,38.2,先行,4,,40.1,39.8,11,24,福島,T,1200,,,×,01,,,良,12,12,未勝利*,35.7,中団,17,+,46.6,47.7,7,26,札幌,T,1200,○,14,★,02,,,良,4,8,未勝利*,35.4,先行,3,,47.5,48.6,7,5,函館,T,1200,◎,12,,,,,重,6,5,未勝利・牝*,36.0,後方,2,,50.0,43.9
2026,03,15,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1200,良(暫定),16,"Lv3 ",4,,8,,,,,,,ニシノゲッパク,,牝,3,6,1,31,東京,D,1400,,,,,,,良,7,8,未勝利・牝,37.8,中団,9,,50.0,47.1,11,30,東京,D,1400,,,,,,,良,14,9,未勝利*,39.4,中団,4,,44.4,46.3,11,2,東京,D,1400,,,,,,,重,5,9,未勝利*,36.5,後方,2,,51.1,47.6,10,18,新潟,D,1200,,,,,,,良,6,8,新馬,37.6,中団,初,,47.9,45.5,,,,,,,,,,,,,,,,,,,,,
2026,03,15,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1200,良(暫定),16,"Lv3 ",5,,9,,,,,,,ノクスパーピリオ,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,15,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1200,良(暫定),16,"Lv3 ",5,,10,,,,,,,ブーケドリス,,牝,3,2,2,28,中山,D,1200,,,△,00,,,重,2,2,未勝利・牝,37.9,逃げ,15,+,39.7,39.9,11,15,東京,D,1400,,,,,,,良,4,2,未勝利・牝*,38.3,差し,12,+,45.0,46.5,8,23,新潟,T,1600,,,,,,,良,7,3,新馬,34.1,中団,初,,64.9,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,15,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1200,良(暫定),16,"Lv3 ",6,,11,,,,,,,サザンホクトベガ,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,15,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1200,良(暫定),16,"Lv3 ",6,,12,,,,,,,アルナブ,,牝,3,9,1,12,中山,D,1200,,,,,,,良,13,15,新馬,39.5,後方,初,,45.9,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,15,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1200,良(暫定),16,"Lv3 ",7,,13,,,,,,,ソロイノシタク,,牝,3,10,1,4,中山,T,1600,,,,,,,良,11,16,未勝利,35.8,後方,13,+,50.6,49.3,10,5,東京,T,1800,,,,,,,良,10,8,未勝利*,36.6,中団,3,,49.0,54.5,9,13,中山,T,1600,,,,,,,稍,9,13,新馬・牝,35.3,中団,初,,55.6,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,15,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1200,良(暫定),16,"Lv3 ",7,,14,,,,,,,プラチナムディスク,,牝,3,8,1,18,中山,D,1200,,,,,,,良,14,5,未勝利,42.0,先行,2,,30.5,34.6,1,4,中山,D,1200,,,,,,,稍,2,7,未勝利・牝,38.4,差し,3,,40.1,36.9,12,14,中山,D,1200,,,,,,,稍,7,4,新馬,38.3,中団,初,,44.5,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,15,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1200,良(暫定),16,"Lv3 ",8,,15,,,,,,,オレンジリバー,,牝,3,9,1,10,中山,D,1200,,,,,,,良,4,6,未勝利・牝,38.8,先行,3,,40.2,40.6,12,21,中山,D,1200,,,,,,,不,5,9,未勝利*,37.7,中団,9,,42.8,43.8,10,18,新潟,T,1200,,,,,,,良,13,14,未勝利*,35.1,後方,13,+,51.4,46.3,7,19,福島,T,1200,,,,,,,良,11,7,新馬,37.9,逃げ,初,,44.2,47.5,,,,,,,,,,,,,,,,,,,,,
2026,03,15,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1200,良(暫定),16,"Lv3 ",8,B,16,,,,,,,ラストシャイニー,,牝,3,8,1,17,中山,D,1200,,,△,14,,,良,8,9,未勝利,39.1,中団,2,,40.5,39.1,1,4,中山,D,1200,,,,,,,稍,5,5,未勝利・牝,39.2,中団,13,+,38.8,36.9,10,4,東京,D,1600,,,,,,,良,6,5,未勝利*,41.3,先行,3,,37.9,43.3,9,15,中山,T,1600,,,,,,,良,7,7,新馬,34.7,中団,初,,58.8,57.1,,,,,,,,,,,,,,,,,,,,,
2026,03,15,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv3 ",1,B,1,,,,,,,コスモラムバック,,牡,3,3,2,22,東京,D,2100,,,,,,,良,4,5,未勝利,37.5,ﾏｸﾘ,2,,55.0,59.7,2,10,東京,D,2100,,,,,,,稍,4,12,未勝利,39.8,差し,5,,46.8,48.0,1,4,中山,D,1800,,,▲,01,,,稍,8,10,未勝利,41.1,後方,3,,43.2,41.5,12,14,中山,T,2000,,,,,,,稍,9,17,未勝利*,37.5,中団,12,+,50.3,51.6,9,20,中山,T,2000,,,,,,,良,14,13,未勝利*,35.4,後方,2,,57.1,56.9
2026,03,15,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv3 ",1,,2,,,,,,,ウェルックス,,牡,3,5,2,10,東京,D,1600,,,★,04,,,稍,10,7,新馬,38.0,後方,初,,52.5,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
