2026,03,14,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,良(暫定),15,"Lv2 ",6,,11,,,,,,,クイーンズホリデー,,牝,3,8,1,18,中山,D,1800,,,○,04,,,良,4,4,未勝利・牝,41.7,先行,連,=,41.5,42.5,1,11,中山,D,1800,,,△,06,,,良,5,7,未勝利・牝,40.6,先行,5,,45.8,49.1,12,6,中京,D,1400,,,,,,,良,11,13,未勝利・牝*,39.3,中団,8,,43.1,43.2,10,13,東京,D,1600,,,,,,,良,8,5,未勝利・牝*,41.5,中団,3,,38.3,40.4,9,21,中山,D,1800,,,,,,,稍,12,3,新馬,41.4,後方,初,,44.0,49.5
2026,03,14,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,良(暫定),15,"Lv2 ",7,,12,,,,,,,ゴールドビリーヴ,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,14,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,良(暫定),15,"Lv2 ",7,,13,,,,,,,ロット,,牝,3,連,3,8,中山,D,1800,,,,,,,稍,10,11,未勝利,41.2,後方,4,,45.4,47.1,2,7,京都,D,1400,,,,,,,良,10,10,未勝利,37.5,後方,3,,49.8,47.5,1,18,中山,D,1200,,,,,,,良,7,8,未勝利,39.4,中団,5,,38.6,34.6,12,13,中山,T,1600,,,,,,,良,11,9,未勝利*,35.3,後方,7,,52.2,51.3,10,26,東京,T,1600,△,02,△,04,,,稍,3,6,未勝利*,35.7,先行,3,,50.7,46.4
2026,03,14,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,良(暫定),15,"Lv2 ",8,,14,,,,,,,モーニンムスメ,,牝,3,3,2,22,東京,D,1400,,,,,,,良,11,13,新馬,40.7,後方,初,,43.2,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,14,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,良(暫定),15,"Lv2 ",8,,15,,,,,,,フライスカイハイ,,牝,3,2,3,1,中山,D,1800,,,,,,,稍,7,10,未勝利・牝,40.6,中団,12,+,43.7,42.2,12,6,中山,D,1800,,,,,,,良,13,9,未勝利・牝*,44.2,逃げ,8,,36.1,44.4,10,13,東京,D,1600,,,,,,,良,10,6,未勝利・牝*,40.9,後方,4,,41.0,40.4,9,13,中山,D,1800,,,,,,,不,3,7,未勝利・牝*,39.8,追込,連,=,45.1,45.2,9,7,中山,D,1800,,,,,,,良,8,8,新馬,41.2,中団,初,,43.7,44.7
2026,03,14,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv3 ",1,,1,,,,,,,ジェネラスキング,,牡,3,8,1,18,中山,D,1800,,,,,,,良,2,4,未勝利,38.6,差し,3,,50.4,49.9,12,28,中山,D,1800,,,,,,,良,2,10,新馬,39.4,先行,初,,48.6,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,14,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv3 ",1,,2,,,,,,,クリュメノス,,牡,3,2,2,28,中山,D,1800,,,,,,,重,9,4,未勝利,41.1,後方,2,,42.9,45.7,2,15,東京,D,2100,,,◎,01,,,良,6,7,未勝利,39.2,中団,3,,48.9,50.6,1,24,中山,D,1800,,,△,02,,,良,5,11,未勝利,41.1,中団,3,,43.4,38.0,1,4,中山,D,1800,,,,,,,稍,7,8,未勝利,40.0,後方,3,,47.9,51.1,12,13,中山,D,1800,,,,,,,良,7,15,未勝利*,39.1,中団,3,,50.6,49.6
2026,03,14,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv3 ",2,,3,,,,,,,ドゥーニ,,牡,3,2,2,28,中山,D,1800,,,,,,,重,3,5,未勝利,39.4,先行,2,,45.8,50.9,2,14,東京,D,1600,,,,,,,良,9,7,未勝利,37.9,中団,16,+,48.9,49.7,10,25,東京,D,1600,,,,,,,稍,8,7,未勝利*,37.5,先行,2,,49.4,51.7,10,12,東京,D,1600,,,,,,,良,4,10,未勝利*,37.6,追込,10,+,49.3,46.3,8,3,新潟,D,1800,,,,,,,良,10,11,新馬,41.4,中団,初,,45.4,50.4
2026,03,14,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv3 ",2,B,4,,,,,,,ウィリーズロック,,牡,3,3,2,21,東京,D,1600,,,,,,,良,7,11,未勝利,39.6,先行,9,,41.2,43.2,12,20,中山,T,2000,,,,,,,良,12,8,新馬,37.6,逃げ,初,,48.8,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,14,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv3 ",3,,5,,,,,,,ミスターキャンベラ,,牡,3,6,1,31,東京,D,1600,,,,,,,良,3,1,未勝利,37.5,差し,3,,49.0,48.9,1,11,中山,D,1800,,,×,00,,,良,2,1,未勝利,40.9,先行,3,,42.3,44.0,12,20,中山,D,1800,,,,,,,良,2,2,新馬,39.2,先行,初,,47.3,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,14,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv3 ",3,,6,,,,,,,エオリアンリッジ,,牡,3,15,11,30,東京,T,2000,,,,,,,良,11,6,未勝利*,36.7,先行,2,,50.2,57.8,11,15,福島,T,2000,,,,,,,良,11,3,未勝利*,36.0,後方,11,+,52.7,51.3,8,31,新潟,T,1800,,,,,,,良,3,5,新馬,35.1,先行,初,,56.7,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,14,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv3 ",4,,7,,,,,,,セブンワンダーズ,,牡,3,3,2,21,東京,D,1600,,,,,,,良,5,4,未勝利,37.8,中団,2,,47.8,43.2,2,7,東京,D,1600,,,,,,,良,2,4,未勝利,37.9,逃げ,3,,47.7,47.9,1,17,中山,D,1800,,,,,,,良,3,6,未勝利,40.8,逃げ,2,,43.0,45.8,1,5,中山,D,1800,,,,,,,稍,5,9,未勝利,40.8,中団,8,,44.0,46.7,11,9,東京,T,1800,,,,,,,良,13,14,未勝利*,36.4,中団,2,,50.0,52.1
2026,03,14,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv3 ",4,,8,,,,,,,マイネルスラーヴァ,,牡,3,3,2,22,東京,D,2100,,,×,00,,,良,9,7,未勝利,38.7,中団,3,,52.5,59.7,2,1,東京,D,2100,,,△,01,,,良,5,12,未勝利,40.1,後方,3,,46.6,47.8,1,11,中山,D,1800,,,,,,,良,10,13,新馬,40.6,後方,初,,47.0,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,14,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv3 ",5,,9,,,,,,,コパノエイダン,,牡,3,4,2,15,東京,D,2100,,,,,,,良,5,2,未勝利,39.3,中団,3,,48.5,50.6,1,24,中山,D,1800,,,,,,,良,2,4,未勝利,40.5,ﾏｸﾘ,2,,44.4,38.0,1,10,中山,D,1800,,,,,,,良,3,5,未勝利,39.2,差し,14,+,49.0,45.1,10,5,東京,D,1400,,,,,,,良,9,5,未勝利*,39.8,中団,4,,42.1,48.0,9,6,中山,D,1200,,,,,,,稍,3,6,新馬,37.4,差し,初,,45.5,41.8
2026,03,14,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv3 ",5,B,10,,,,,,,ブライトラン,Ｄ,牡,3,3,2,22,東京,D,1400,,,×,00,,,良,8,10,未勝利,37.6,中団,9,,49.9,52.1,12,21,中京,D,1800,,,,,,,稍,12,7,未勝利*,41.2,後方,3,,44.1,48.5,11,30,東京,D,1400,,,,,,,良,10,6,未勝利*,38.1,後方,13,+,48.8,46.3,8,30,札幌,T,1800,,,,,,,稍,6,6,未勝利*,38.3,後方,連,=,49.2,52.9,8,24,札幌,T,2000,○,00,○,06,,,良,8,8,新馬,36.6,中団,初,,54.7,57.9
2026,03,14,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv3 ",6,,11,,,,,,,カンフーヒーロー,,牡,3,2,2,28,中山,D,1800,,,,,,,重,7,12,未勝利,39.9,後方,5,,46.7,45.7,1,25,中山,D,1200,,,,,,,良,11,14,未勝利,39.3,後方,4,,41.6,39.4,12,27,阪神,D,1200,,,,,,,稍,10,14,未勝利*,37.7,後方,連,=,48.7,45.2,12,21,中山,D,1200,,,,,,,不,14,16,未勝利*,38.5,後方,26,+,42.7,43.8,6,21,阪神,T,1400,,,,,,,良,12,12,新馬,38.3,後方,初,,48.7,46.6
2026,03,14,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv3 ",6,,12,,,,,,,ヴァンデスペランス,,牡,3,9,1,12,中山,D,1800,,,○,07,,,良,4,3,未勝利,40.0,差し,3,,46.1,44.9,12,20,中山,D,1800,,,,,,,良,4,1,未勝利*,39.2,先行,8,,48.5,50.1,10,25,東京,T,2000,,,,,,,良,4,4,新馬,34.3,先行,初,,61.5,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,14,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv3 ",7,,13,,,,,,,ウェイヴメカニクス,,牡,3,4,2,15,東京,D,1600,,,◎,10,,,良,10,5,新馬,37.7,後方,初,,51.2,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,14,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv3 ",7,,14,,,,,,,エイシンニラク,,牡,3,4,2,14,小倉,T,2000,,,,,,,良,14,16,未勝利,36.3,後方,3,,51.9,50.4,1,25,中山,T,2000,,,,,,,良,12,8,新馬,35.0,中団,初,,60.0,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,14,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv3 ",8,B,15,,,,,,,ダゴベルト,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,14,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv3 ",8,,16,,,,,,,レイズレガシー,,牡,3,3,2,21,東京,D,1600,,,×,00,,,良,5,2,新馬,38.0,中団,初,,47.9,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,14,中山,3,未勝利,３歳・未勝利(馬齢)[指定],ダート,1200,良(暫定),16,"Lv3 ",1,,1,,,,,,,コハクロン,,牡,3,9,1,12,中山,D,1200,,,,,,,良,12,10,未勝利,38.3,後方,3,,46.3,43.1,12,21,阪神,T,1200,,,△,01,,,重,7,9,新馬,36.5,先行,初,,49.5,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,14,中山,3,未勝利,３歳・未勝利(馬齢)[指定],ダート,1200,良(暫定),16,"Lv3 ",1,,2,,,,,,,ピグマリオン,,牡,3,7,1,24,中山,D,1200,,,,,,,良,7,5,新馬,37.9,後方,初,,49.5,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,14,中山,3,未勝利,３歳・未勝利(馬齢)[指定],ダート,1200,良(暫定),16,"Lv3 ",2,,3,,,,,,,シーシェル,,牝,3,7,1,24,中山,D,1200,,,,,,,良,4,9,新馬,38.8,先行,初,,43.8,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,14,中山,3,未勝利,３歳・未勝利(馬齢)[指定],ダート,1200,良(暫定),16,"Lv3 ",2,,4,,,,,,,ミルトハーバー,,牡,3,2,2,28,中山,D,1200,,,△,09,,,重,3,4,未勝利,36.8,先行,12,+,44.0,43.7,12,7,中山,T,1200,,,×,00,,,良,7,9,新馬,34.6,後方,初,,53.8,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,14,中山,3,未勝利,３歳・未勝利(馬齢)[指定],ダート,1200,良(暫定),16,"Lv3 ",3,,5,,,,,,,チッタデラモーレ,,牡,3,5,2,8,小倉,T,1800,,,★,01,,,良,15,12,未勝利,38.7,中団,7,,45.7,53.4,12,21,中山,D,1200,,,▲,00,,,不,13,11,未勝利*,38.6,中団,3,,41.5,43.8,11,29,東京,T,1400,,,,,,,良,13,18,未勝利*,34.4,後方,5,,56.0,52.1,10,25,東京,T,1800,,,,,,,良,8,8,未勝利*,36.7,先行,5,,51.0,55.1,9,21,中山,D,1800,×,01,★,04,,,稍,14,10,新馬,42.8,後方,初,,40.5,49.5
2026,03,14,中山,3,未勝利,３歳・未勝利(馬齢)[指定],ダート,1200,良(暫定),16,"Lv3 ",3,,6,,,,,,,デルマアソ,,牝,3,7,1,24,中山,D,1200,,,,,,,良,14,15,新馬,40.8,中団,初,,39.7,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,14,中山,3,未勝利,３歳・未勝利(馬齢)[指定],ダート,1200,良(暫定),16,"Lv3 ",4,,7,,,,,,,アシャカバッハ,,牡,3,8,1,17,中山,D,1200,,,×,03,,,良,14,8,未勝利,40.3,中団,29,+,37.8,39.1,6,28,福島,D,1150,,,,,,,良,5,7,新馬,38.5,先行,初,,42.7,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,14,中山,3,未勝利,３歳・未勝利(馬齢)[指定],ダート,1200,良(暫定),16,"Lv3 ",4,,8,,,,,,,アンジュブルー,,牝,3,2,2,28,中山,D,1200,,,,,,,重,外,--,未勝利・牝,----,,2,,,39.9,2,14,東京,D,1400,,,×,02,,,良,外,--,新馬,----,,初,,,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,14,中山,3,未勝利,３歳・未勝利(馬齢)[指定],ダート,1200,良(暫定),16,"Lv3 ",5,,9,,,,,,,エコロバロン,,牡,3,8,1,17,中山,D,1200,,,▲,15,,,良,6,4,未勝利,39.1,中団,2,,39.3,39.1,1,5,中山,D,1200,,,◎,17,,,稍,3,4,未勝利,37.3,差し,12,+,46.0,42.6,10,13,東京,D,1400,○,11,◎,17,10,,良,8,6,未勝利*,39.0,先行,4,,45.2,47.5,9,15,中山,D,1200,◎,09,◎,17,06,,良,3,6,未勝利*,39.3,差し,5,,37.5,35.1,8,10,新潟,D,1200,◎,17,◎,17,12,,稍,9,7,新馬,39.4,中団,初,,41.6,41.1
2026,03,14,中山,3,未勝利,３歳・未勝利(馬齢)[指定],ダート,1200,良(暫定),16,"Lv3 ",5,,10,,,,,,,タイセイギガース,,牡,3,14,12,7,中山,D,1200,,,,,,,良,11,14,未勝利*,39.9,中団,2,,36.7,37.4,11,24,福島,D,1150,,,,,,,良,8,15,未勝利*,38.5,後方,6,,43.8,41.4,10,11,東京,D,1600,,,,,,,稍,15,12,新馬,42.8,中団,初,,37.8,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,14,中山,3,未勝利,３歳・未勝利(馬齢)[指定],ダート,1200,良(暫定),16,"Lv3 ",6,,11,,,,,,,ミリオングローリー,,牡,3,3,2,22,東京,D,1400,,,○,07,,,良,4,8,新馬,39.3,差し,初,,44.7,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,14,中山,3,未勝利,３歳・未勝利(馬齢)[指定],ダート,1200,良(暫定),16,"Lv3 ",6,,12,,,,,,,イゲマジャ,,牡,3,6,1,31,東京,D,1400,,,,,,,良,10,15,新馬,37.1,後方,初,,55.7,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,14,中山,3,未勝利,３歳・未勝利(馬齢)[指定],ダート,1200,良(暫定),16,"Lv3 ",7,,13,,,,,,,ロイヤルスパイア,,牡,3,2,3,1,小倉,T,1200,,,,,,,良,4,3,未勝利,35.5,差し,11,+,45.8,43.3,12,14,中京,D,1400,,,,,,,稍,5,1,未勝利*,40.1,先行,2,,37.5,39.8,11,29,東京,D,1600,,,,,,,良,2,3,未勝利*,38.3,逃げ,9,,46.2,46.9,9,27,中山,T,1600,,,,,,,良,2,2,未勝利*,34.8,先行,3,,52.4,51.9,9,6,中山,T,1600,,,,,,,良,2,2,未勝利*,35.2,差し,2,,50.7,49.3
2026,03,14,中山,3,未勝利,３歳・未勝利(馬齢)[指定],ダート,1200,良(暫定),16,"Lv3 ",7,,14,,,,,,,キイチムーブメント,,セ,3,8,1,17,中山,D,1800,,,×,04,,,良,14,15,新馬,42.2,後方,初,,42.7,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,14,中山,3,未勝利,３歳・未勝利(馬齢)[指定],ダート,1200,良(暫定),16,"Lv3 ",8,,15,,,,,,,ゴールドパレード,,牡,3,5,2,7,小倉,T,1200,,,,,,,良,8,5,未勝利,35.7,中団,9,,45.5,45.2,12,6,中京,T,1200,,,×,01,,,良,3,3,未勝利*,34.5,先行,3,,51.4,49.7,11,15,福島,T,1200,,,,,,,良,4,11,未勝利*,35.0,差し,3,,47.1,44.1,10,26,新潟,T,1400,○,05,,,,,良,5,12,未勝利*,35.9,中団,2,,49.9,46.4,10,11,東京,T,1800,◎,03,○,01,,,良,5,8,未勝利*,34.8,先行,3,,58.3,62.6
2026,03,14,中山,3,未勝利,３歳・未勝利(馬齢)[指定],ダート,1200,良(暫定),16,"Lv3 ",8,,16,,,,,,,ベアゴーフォー,Ｃ,牡,3,6,1,31,小倉,D,1000,,,,,,,良,10,8,未勝利,36.9,中団,4,,44.7,44.7,1,5,中山,D,1200,,,,,,,稍,4,9,未勝利,38.2,先行,3,,41.6,42.6,12,14,中山,D,1200,,,★,01,,,稍,5,7,未勝利*,38.9,中団,7,,39.5,38.4,10,25,新潟,D,1200,,,,,,,良,11,11,未勝利*,39.9,後方,11,+,38.7,41.8,8,9,新潟,D,1200,,,,,,,良,8,9,未勝利*,39.5,先行,2,,37.6,43.4
2026,03,14,中山,4,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv2 ",1,,1,,,,,,,ティブロン,,牡,3,2,2,28,小倉,T,2000,,,,,,,稍,10,12,未勝利,37.3,後方,4,,49.0,49.8,2,1,東京,T,1800,,,,,,,良,11,12,未勝利,35.3,中団,9,,54.0,57.1,11,29,東京,T,1800,,,,,,,良,6,6,未勝利*,34.6,中団,4,,57.1,56.8,11,2,東京,D,1400,,,,,,,重,14,5,未勝利*,38.9,中団,8,,43.9,47.6,9,6,札幌,D,1700,,,,,,,良,6,3,未勝利*,40.2,先行,2,,45.4,47.6
2026,03,14,中山,4,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv2 ",1,,2,,,,,,,オーパパ,,牡,3,5,2,8,小倉,D,1700,,,,,,,良,9,10,未勝利,40.6,後方,5,,42.7,41.0,1,4,中山,D,1800,,,,,,,稍,11,4,未勝利,44.2,後方,9,,34.7,41.5,11,1,東京,D,1600,,,,,,,不,6,9,未勝利*,37.0,中団,2,,47.1,44.4,10,18,東京,T,1600,,,,,,,良,7,10,新馬,34.7,先行,初,,54.4,56.1,,,,,,,,,,,,,,,,,,,,,
2026,03,14,中山,4,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv2 ",2,B,3,,,,,,,セイントクーヤ,,牡,3,3,2,21,東京,T,2400,,,,,,,良,13,10,未勝利,36.1,中団,9,,53.7,56.9,12,20,中京,T,2000,,,,,,,稍,8,12,未勝利*,35.3,中団,2,,56.6,50.2,12,7,中山,T,1800,,,,,,,良,9,10,未勝利*,35.1,中団,7,,56.4,55.1,10,19,東京,T,1800,,,,,,,良,8,9,新馬,34.3,中団,初,,61.7,62.1,,,,,,,,,,,,,,,,,,,,,
