2026,01,10,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1200,良(暫定),16,"Lv2 ",1,,1,,,,,,,キョウエイハル,,牝,3,11,10,26,新潟,D,1800,,,,,,,良,11,9,未勝利・牝*,42.6,逃げ,2,,39.3,45.4,10,12,東京,D,1300,○,02,,,,,良,11,11,新馬,38.8,先行,初,,45.4,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,10,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1200,良(暫定),16,"Lv2 ",1,,2,,,,,,,コウソクユノ,,牝,3,3,12,21,中山,D,1200,,,,,,,重,5,6,新馬,37.0,中団,初,,47.6,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,10,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1200,良(暫定),16,"Lv2 ",2,,3,,,,,,,ジャメビュ,,牝,3,2,12,27,中山,D,1200,,,,,,,稍,4,6,未勝利・牝*,38.1,差し,3,,41.6,38.8,12,7,中山,D,1200,,,,,,,良,5,5,１勝ｸﾗｽ*,36.3,後方,11,+,51.1,48.6,9,21,中山,T,1600,,,▲,01,,,良,13,15,未勝利・牝*,35.9,後方,2,,50.1,48.3,9,6,中山,T,1200,▲,01,○,04,,,良,14,9,新馬,34.1,後方,初,,60.9,48.8,,,,,,,,,,,,,,,,,,,,,
2026,01,10,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1200,良(暫定),16,"Lv2 ",2,,4,,,,,,,ルージュノヴァ,,牝,3,15,9,28,中山,D,1800,,,,,,,良,11,12,未勝利*,42.5,後方,3,,41.1,46.9,9,7,中山,D,1200,,,,,,,良,13,14,未勝利*,39.6,中団,3,,40.4,42.0,8,16,新潟,T,1400,×,01,◎,10,,,良,12,16,新馬・牝,35.8,中団,初,,50.6,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,10,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1200,良(暫定),16,"Lv2 ",3,,5,,,,,,,フラゲルムデイ,,牝,3,17,9,14,中山,D,1200,,,,,,,稍,15,15,未勝利・牝*,41.4,後方,5,,35.5,40.6,8,10,新潟,D,1200,,,,,,,稍,15,13,新馬,39.9,後方,初,,42.5,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,10,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1200,良(暫定),16,"Lv2 ",3,,6,,,,,,,ヴィビーム,,牝,3,25,7,20,福島,D,1150,,,○,04,,,良,4,3,未勝利*,38.3,先行,3,,41.7,44.1,6,28,福島,D,1150,,,▲,04,,,良,4,5,新馬,38.5,先行,初,,41.8,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,10,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1200,良(暫定),16,"Lv2 ",4,B,7,,,,,,,チャーミングアイ,,牝,3,2,12,27,中山,D,1200,,,,,,,稍,8,13,未勝利・牝*,38.9,先行,6,,38.4,38.8,11,16,福島,D,1150,,,,,,,良,12,14,未勝利*,39.0,後方,7,,42.9,43.2,9,28,中山,D,1800,,,,,,,良,12,10,未勝利*,46.2,後方,3,,32.0,46.9,9,6,中山,D,1200,,,,,,,稍,11,5,新馬,40.8,中団,初,,36.3,41.8,,,,,,,,,,,,,,,,,,,,,
2026,01,10,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1200,良(暫定),16,"Lv2 ",4,,8,,,,,,,カンレイスター,,牝,3,3,12,20,中山,D,1200,,,,,,,良,2,6,未勝利*,38.2,先行,4,,40.1,39.8,11,24,福島,T,1200,,,×,01,,,良,12,12,未勝利*,35.7,中団,17,+,46.6,47.7,7,26,札幌,T,1200,○,14,★,02,,,良,4,8,未勝利*,35.4,先行,3,,47.5,48.6,7,5,函館,T,1200,◎,12,,,,,重,6,5,未勝利・牝*,36.0,後方,2,,50.0,43.9,6,22,東京,T,1400,◎,07,,,,,良,10,3,新馬,36.8,中団,初,,48.2,49.6
2026,01,10,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1200,良(暫定),16,"Lv2 ",5,B,9,,,,,,,ローズライズ,,牝,3,9,11,8,東京,D,1300,,,,,,,良,11,8,未勝利*,37.7,後方,3,,51.4,47.5,10,18,新潟,D,1200,,,,,,,良,15,3,新馬,38.4,後方,初,,49.0,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,10,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1200,良(暫定),16,"Lv2 ",5,,10,,,,,,,フェルアフリーゼ,,牝,3,11,10,25,東京,D,1600,,,▲,04,,,稍,7,9,新馬,38.0,先行,初,,47.9,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
