2026,01,25,中山,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,良(暫定),14,"Lv2 ",4,,6,,,,,,,キタノエピックアン,,牝,3,4,12,28,中山,D,1800,,,,,,,良,6,15,新馬,41.6,中団,初,,43.1,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,25,中山,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,良(暫定),14,"Lv2 ",5,,7,,,,,,,ラスターヴァース,,牝,3,3,1,5,中山,T,2000,,,×,01,,,良,8,13,未勝利,35.9,後方,6,,52.8,50.9,11,23,東京,T,1800,,,◎,08,,,良,6,11,未勝利・牝*,34.2,中団,2,,57.9,54.5,11,9,東京,T,2000,◎,01,◎,02,,,良,6,5,新馬,34.3,後方,初,,59.3,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,25,中山,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,良(暫定),14,"Lv2 ",5,,8,,,,,,,リーピングサイン,,牝,3,5,12,21,中山,T,1800,,,,,,,重,13,8,未勝利・牝*,35.8,後方,10,+,59.2,60.3,10,12,東京,T,2000,,,,,,,良,6,9,新馬,34.3,後方,初,,58.8,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,25,中山,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,良(暫定),14,"Lv2 ",6,B,9,,,,,,,ニケフェリーチェ,,牝,3,2,1,11,中山,D,1800,,,,,,,良,11,15,未勝利・牝,41.3,中団,2,,44.9,49.1,12,27,中山,D,1200,,,,,,,稍,11,13,未勝利*,38.4,後方,15,+,42.7,38.7,9,15,中山,D,1200,,,★,02,,,良,15,12,未勝利*,40.1,後方,連,=,38.8,35.1,9,6,中山,D,1800,,,,,,,重,7,7,未勝利*,42.6,後方,4,,40.6,48.7,8,9,新潟,D,1200,,,,,,,良,14,15,未勝利*,37.7,後方,9,,47.9,43.4
2026,01,25,中山,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,良(暫定),14,"Lv2 ",6,,10,,,,,,,ティンブロポップ,,牝,3,2,1,12,中山,D,1800,,,▲,07,,,良,12,9,未勝利・牝,41.0,中団,13,+,45.9,50.0,10,13,東京,T,1600,,,,,,,良,11,13,新馬・牝,34.3,後方,初,,57.1,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,25,中山,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,良(暫定),14,"Lv2 ",7,,11,,,,,,,ジェイエルグリーン,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,25,中山,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,良(暫定),14,"Lv2 ",7,,12,,,,,,,プレイメイカー,,牝,3,2,1,11,中山,D,1800,,,,,,,良,2,5,未勝利・牝,39.2,逃げ,8,,49.1,49.1,11,15,東京,T,1600,,,,,,,良,8,6,未勝利*,34.7,先行,3,,55.1,56.0,10,26,東京,T,1800,,,,,,,稍,6,3,新馬,34.3,中団,初,,60.5,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,25,中山,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,良(暫定),14,"Lv2 ",8,,13,,,,,,,アンデルストープ,,牝,3,2,1,12,中山,D,1800,,,,,,,良,14,11,未勝利・牝,41.7,中団,7,,44.2,50.0,11,22,福島,T,1800,,,,,,,良,12,13,未勝利*,36.5,中団,13,+,50.3,52.3,8,23,札幌,T,1500,,,,,,,稍,5,4,新馬,37.1,先行,初,,50.4,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,25,中山,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,良(暫定),14,"Lv2 ",8,,14,,,,,,,ユニベールクイーン,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,25,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,良(暫定),16,"Lv3 ",1,,1,,,,,,,イトハマー,,牡,3,31,6,22,東京,T,1400,▲,02,,,,,良,13,14,新馬,40.7,逃げ,初,,37.3,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
