2026,02,08,小倉,1,未勝利,３歳・未勝利(馬齢)[指定],ダート,1700,良(暫定),16,"Lv3 ",6,,12,,,,,,,マイネルゼーロス,,牡,3,連,2,1,小倉,D,1700,,,×,01,,,良,5,7,未勝利,39.3,中団,4,,46.2,48.4,1,5,中山,T,2000,,,,,,,良,11,15,未勝利,36.9,先行,11,+,49.0,50.9,10,18,新潟,T,1600,○,00,◎,01,,,良,7,7,未勝利*,34.1,後方,4,,56.8,56.2,9,21,中山,T,1800,×,00,×,01,,,良,5,3,未勝利*,36.2,先行,2,,52.6,54.5,9,7,中山,T,1800,▲,04,★,05,,,良,6,3,新馬,34.9,先行,初,,56.9,57.8
2026,02,08,小倉,1,未勝利,３歳・未勝利(馬齢)[指定],ダート,1700,良(暫定),16,"Lv3 ",7,,13,,,,,,,コパノルーカス,Ｃ,牡,3,15,10,25,京都,D,1800,★,04,×,00,,,良,8,9,未勝利*,39.5,先行,2,,48.9,53.3,10,11,京都,D,1800,,,,,,,良,5,7,未勝利*,38.0,後方,2,,52.9,53.0,9,27,阪神,D,1400,,,,,,,良,8,12,未勝利*,39.2,後方,5,,43.9,46.0,8,23,札幌,T,1500,,,,,,,稍,8,7,新馬,38.9,後方,初,,49.7,55.0,,,,,,,,,,,,,,,,,,,,,
2026,02,08,小倉,1,未勝利,３歳・未勝利(馬齢)[指定],ダート,1700,良(暫定),16,"Lv3 ",7,,14,,,,,,,デルニエジョイ,,牡,3,16,10,18,京都,D,1400,◎,17,,,,,稍,7,3,未勝利*,38.8,逃げ,2,,41.0,42.7,10,5,京都,T,1600,◎,17,○,05,,,稍,5,4,未勝利*,36.1,先行,2,,47.7,49.6,9,20,阪神,T,1600,◎,17,,,,,良,4,6,新馬,34.0,先行,初,,58.7,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,08,小倉,1,未勝利,３歳・未勝利(馬齢)[指定],ダート,1700,良(暫定),16,"Lv3 ",8,,15,,,,,,,ゴーゴーパワー,,牡,3,18,10,4,京都,D,1800,,,,,,,重,10,12,未勝利*,38.7,後方,11,+,48.8,48.8,7,20,小倉,T,1800,,,,,,,良,8,12,新馬,37.5,ﾏｸﾘ,初,,52.8,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,08,小倉,1,未勝利,３歳・未勝利(馬齢)[指定],ダート,1700,良(暫定),16,"Lv3 ",8,,16,,,,,,,ブルーミーティア,Ｃ,牡,3,8,12,14,中京,D,1400,,,,,,,稍,7,10,未勝利*,38.7,中団,2,,43.6,39.8,11,30,東京,D,1400,,,,,,,良,5,3,未勝利*,38.3,先行,2,,46.0,46.3,11,16,東京,D,1400,,,,,,,良,2,1,未勝利*,37.9,逃げ,8,,46.6,46.8,9,20,中山,D,1800,○,04,◎,03,,,重,6,1,未勝利*,42.6,逃げ,3,,38.6,43.9,8,31,新潟,D,1800,▲,06,△,04,,,良,3,7,新馬,38.5,逃げ,初,,51.0,54.0
2026,02,08,小倉,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],芝,1200,良(暫定),17,"Lv3 ",1,,1,,,,,,,シェーロドラート,,牝,3,7,12,21,中京,T,1400,,,,,,,稍,5,3,未勝利*,35.0,先行,4,,51.1,50.5,11,24,東京,T,1400,,,,,,,良,4,4,未勝利*,33.8,差し,3,,57.0,54.3,11,2,東京,T,1600,,,,,,,良,8,3,新馬・牝,35.0,先行,初,,52.0,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,08,小倉,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],芝,1200,良(暫定),17,"Lv3 ",1,,2,,,,,,,ダブルチャレンジ,Ｃ,牝,3,9,12,6,中京,T,1200,,,▲,04,,,良,6,10,未勝利*,34.8,先行,6,,50.3,49.7,10,25,新潟,D,1200,,,,,,,良,14,5,未勝利*,42.2,先行,11,+,32.5,41.8,8,9,中京,T,1200,★,04,△,07,,,良,5,7,未勝利*,35.3,逃げ,2,,46.6,48.3,7,26,中京,T,1400,○,02,◎,02,,,良,9,10,新馬,37.4,逃げ,初,,43.2,48.2,,,,,,,,,,,,,,,,,,,,,
2026,02,08,小倉,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],芝,1200,良(暫定),17,"Lv3 ",2,,3,,,,,,,ルルマーレ,,牝,3,9,12,6,中山,D,1200,,,,,,,良,12,3,未勝利*,40.3,先行,4,,37.3,44.1,11,8,東京,T,1400,,,,,,,良,7,2,新馬,34.9,逃げ,初,,54.9,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,08,小倉,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],芝,1200,良(暫定),17,"Lv3 ",2,,4,,,,,,,ハッピーローヴァー,新,牝,3,7,12,21,中京,T,1400,,,◎,17,03,,稍,6,5,未勝利*,35.2,中団,2,,50.8,50.5,12,7,中京,T,1600,,,○,09,,,良,5,6,未勝利*,34.5,中団,10,+,54.2,52.7,9,27,阪神,T,1600,△,02,△,07,,,良,6,3,新馬・牝,34.9,中団,初,,53.5,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,08,小倉,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],芝,1200,良(暫定),17,"Lv3 ",3,,5,,,,,,,ティンクルバレット,,牝,3,2,1,25,小倉,T,1200,,,△,07,,,良,4,9,未勝利,34.4,先行,14,+,48.5,47.7,10,19,京都,T,1400,△,01,△,07,,,良,9,8,新馬,35.4,中団,初,,51.3,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,08,小倉,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],芝,1200,良(暫定),17,"Lv3 ",3,,6,,,,,,,キョウエイクローム,,牝,3,11,11,22,京都,T,1200,,,▲,11,,,良,止,18,未勝利*,----,,4,,,46.0,10,26,京都,T,1800,▲,01,▲,02,,,稍,8,10,新馬,35.8,先行,初,,57.8,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,08,小倉,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],芝,1200,良(暫定),17,"Lv3 ",4,,7,,,,,,,グレーターグレイ,,牝,3,9,12,7,阪神,T,1600,,,×,02,,,良,16,10,新馬,35.0,中団,初,,57.3,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,08,小倉,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],芝,1200,良(暫定),17,"Lv3 ",4,,8,,,,,,,バランソワール,,牝,3,12,11,15,福島,T,1200,,,,,,,良,2,5,未勝利*,34.6,追込,11,+,49.4,44.1,8,31,新潟,T,1400,,,,,,,良,7,1,未勝利*,36.7,中団,7,,45.8,45.9,7,12,福島,T,1200,,,,,,,良,3,1,新馬,34.7,差し,初,,56.3,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,08,小倉,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],芝,1200,良(暫定),17,"Lv3 ",5,,9,,,,,,,ノーブルマドンナ,,牝,3,8,12,14,阪神,T,1400,,,,,,,稍,8,9,新馬,36.4,先行,初,,46.4,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,08,小倉,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],芝,1200,良(暫定),17,"Lv3 ",5,,10,,,,,,,ゴッドアイ,,牝,3,9,12,7,阪神,T,1400,,,,,,,良,3,7,未勝利*,35.1,先行,15,+,47.6,46.9,8,23,中京,T,1400,,,,,,,良,2,1,新馬,35.1,逃げ,2,,51.3,51.9,8,9,中京,T,1400,,,,,,,良,外,--,新馬,----,,初,,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,08,小倉,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],芝,1200,良(暫定),17,"Lv3 ",6,,11,,,,,,,ミスマリーゴールド,,牝,3,10,11,30,京都,T,1200,,,,,,,良,5,10,新馬,35.4,先行,初,,50.3,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,08,小倉,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],芝,1200,良(暫定),17,"Lv3 ",6,,12,,,,,,,グラディオール,,牝,3,10,11,30,京都,T,1200,,,,,,,良,9,1,新馬,34.6,後方,初,,55.8,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,08,小倉,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],芝,1200,良(暫定),17,"Lv3 ",7,,13,,,,,,,フェンネル,,牝,3,11,11,22,京都,D,1200,,,◎,17,03,,良,14,11,未勝利・牝*,38.5,後方,2,,46.9,48.4,11,8,京都,T,1400,◎,08,◎,15,,,良,7,11,新馬,36.3,先行,初,,48.8,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,08,小倉,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],芝,1200,良(暫定),17,"Lv3 ",7,,14,,,,,,,ディアーモルタル,,牝,3,10,11,30,京都,T,1200,,,×,02,,,良,8,4,新馬,34.4,後方,初,,57.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,08,小倉,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],芝,1200,良(暫定),17,"Lv3 ",8,,15,,,,,,,ハヤテノオジョー,,牝,3,14,11,1,京都,T,1200,○,04,○,15,,,稍,4,4,未勝利*,34.6,差し,2,,52.9,50.9,10,18,新潟,T,1200,×,00,,,,,良,6,7,未勝利*,35.4,先行,11,+,47.5,46.3,8,2,札幌,T,1500,○,06,◎,12,,,良,4,6,新馬,34.8,先行,初,,55.6,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,08,小倉,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],芝,1200,良(暫定),17,"Lv3 ",8,,16,,,,,,,エコロアビス,,牝,3,2,1,25,小倉,T,1200,,,★,05,,,良,3,4,未勝利,34.5,先行,10,+,47.7,47.7,11,15,福島,T,1200,,,,,,,良,6,9,未勝利*,34.8,中団,3,,48.3,44.1,10,26,新潟,T,1600,×,00,,,,,稍,4,9,新馬,34.5,差し,初,,61.5,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,08,小倉,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],芝,1200,良(暫定),17,"Lv3 ",8,,17,,,,,,,フルフィルメント,,牝,3,2,1,24,京都,T,1400,,,△,12,,,良,4,15,未勝利,35.8,逃げ,8,,47.8,49.2,11,29,京都,T,1600,,,,,,,良,7,13,未勝利*,36.2,逃げ,2,,48.5,51.2,11,16,京都,D,1400,,,,,,,良,10,12,未勝利・牝*,38.8,中団,4,,42.0,43.9,10,19,新潟,T,2000,,,,,,,稍,10,9,未勝利*,37.6,先行,9,,47.5,50.3,8,17,中京,T,2000,,,,,,,良,6,6,未勝利*,37.0,逃げ,2,,49.2,54.5
2026,02,08,小倉,3,１勝ｸﾗｽ,４歳以上・１勝クラス/500万下(定量)(混)[指定],ダート,1000,良(暫定),14,"Lv2 ",1,B,1,,,,,,,カジカライズ,,牡,5,8,12,14,中京,D,1200,,,,,,,稍,15,13,１勝ｸﾗｽ,38.6,後方,5,,44.3,48.6,11,9,福島,T,1200,◎,04,,,,,良,14,11,１勝ｸﾗｽ,35.5,中団,4,,47.2,48.0,10,10,園田,D,1400,,,,,,,良,1,2,Ｃ２二,----,先行,4,,,,9,17,園田,D,1400,,,,,,,良,4,2,Ｃ２二,----,差し,2,,,,9,3,園田,D,1400,,,,,,,良,1,1,志知鈩,----,先行,2,,,
2026,02,08,小倉,3,１勝ｸﾗｽ,４歳以上・１勝クラス/500万下(定量)(混)[指定],ダート,1000,良(暫定),14,"Lv2 ",2,,2,,,,,,,アルヘンティニータ,,牝,5,11,11,22,福島,D,1150,,,,,,,良,3,9,１勝ｸﾗｽ,37.3,差し,2,,45.1,42.3,11,8,福島,D,1150,,,,,,,良,4,15,１勝ｸﾗｽ・牝,37.5,先行,24,+,41.6,41.8,5,25,新潟,D,1200,,,,,,,稍,15,12,１勝ｸﾗｽ・牝,39.0,後方,4,,41.0,44.3,4,26,福島,D,1150,,,,,,,良,5,13,１勝ｸﾗｽ・牝,37.8,先行,29,+,42.6,43.3,10,8,門別,D,1200,,,,,,,稍,1,2,十勝軽,----,先行,2,,,
2026,02,08,小倉,3,１勝ｸﾗｽ,４歳以上・１勝クラス/500万下(定量)(混)[指定],ダート,1000,良(暫定),14,"Lv2 ",3,,3,,,,,,,マオノクラッシュ,,牝,4,8,12,13,中山,D,1200,,,▲,00,,,良,6,1,１勝ｸﾗｽ,37.3,中団,16,+,45.2,44.4,8,24,新潟,D,1200,,,,,,,良,1,3,未勝利,36.6,先行,3,,44.8,44.3,8,2,新潟,D,1200,,,,,,,良,3,4,未勝利・牝,37.4,先行,7,,44.1,43.1,6,15,東京,D,1400,◎,05,▲,10,,,重,7,1,未勝利・牝,37.3,中団,6,,45.3,44.5,5,3,東京,D,1400,,,,,,,不,4,6,未勝利・牝,36.1,先行,7,,50.6,51.3
2026,02,08,小倉,3,１勝ｸﾗｽ,４歳以上・１勝クラス/500万下(定量)(混)[指定],ダート,1000,良(暫定),14,"Lv2 ",3,B,4,,,,,,,イチトゼロノアイダ,Ｃ,牝,4,9,12,7,阪神,D,1200,,,,,,,良,9,8,１勝ｸﾗｽ・牝,39.4,逃げ,4,,38.3,42.1,11,8,福島,D,1150,,,,,,,良,6,6,１勝ｸﾗｽ,37.9,先行,11,+,40.4,40.8,8,24,札幌,D,1000,,,,,,,良,2,2,１勝ｸﾗｽ,35.8,逃げ,8,,49.3,49.6,6,28,函館,D,1000,◎,04,◎,17,08,,稍,12,9,１勝ｸﾗｽ,36.8,中団,2,,43.8,44.4,6,14,函館,D,1000,◎,05,◎,17,15,,良,1,1,未勝利,36.4,逃げ,10,+,46.0,46.0
2026,02,08,小倉,3,１勝ｸﾗｽ,４歳以上・１勝クラス/500万下(定量)(混)[指定],ダート,1000,良(暫定),14,"Lv2 ",4,B,5,,,,,,,グッドヴァイブス,,牡,5,9,12,6,中山,D,1200,,,,,,,良,15,2,１勝ｸﾗｽ,40.0,先行,23,+,35.0,40.9,6,29,福島,T,1200,,,,,,,良,止,4,１勝ｸﾗｽ,----,,8,,,43.3,5,4,新潟,D,1200,,,,,,,稍,9,3,１勝ｸﾗｽ,38.3,先行,3,,39.8,39.1,4,13,福島,D,1150,,,,,,,良,3,2,１勝ｸﾗｽ,37.3,差し,8,,44.5,44.1,2,16,小倉,D,1000,,,×,00,,,良,4,2,１勝ｸﾗｽ,36.1,差し,2,,44.7,43.2
2026,02,08,小倉,3,１勝ｸﾗｽ,４歳以上・１勝クラス/500万下(定量)(混)[指定],ダート,1000,良(暫定),14,"Lv2 ",4,,6,,,,,,,シャーンゴッセ,,セ,6,11,11,22,福島,D,1150,,,△,06,,,良,4,2,１勝ｸﾗｽ,37.5,差し,2,,44.5,42.3,11,8,福島,D,1150,○,03,▲,06,,,良,2,7,１勝ｸﾗｽ,36.5,差し,6,,46.2,40.8,9,25,浦和,D,1400,,,,,,,良,5,1,マルチ,----,中団,9,,,,7,26,新潟,D,1200,,,,,,,良,5,3,１勝ｸﾗｽ,37.6,先行,2,,42.0,42.5,7,13,福島,D,1150,,,,,,,良,3,3,１勝ｸﾗｽ,36.9,先行,8,,45.5,39.8
2026,02,08,小倉,3,１勝ｸﾗｽ,４歳以上・１勝クラス/500万下(定量)(混)[指定],ダート,1000,良(暫定),14,"Lv2 ",5,,7,,,,,,,スターチスブーケ,,牝,5,13,11,9,福島,T,1200,,,,,,,良,11,16,１勝ｸﾗｽ,35.2,後方,2,,49.7,45.8,10,25,新潟,T,1000,,,,,,,良,12,7,稲光特別･1勝,32.6,中団,13,+,57.7,55.4,7,26,新潟,D,1200,,,,,,,良,8,12,１勝ｸﾗｽ,36.8,後方,連,=,47.6,42.5,7,19,福島,D,1150,,,,,,,良,8,8,１勝ｸﾗｽ,36.5,中団,9,,51.0,46.2,5,18,新潟,D,1200,,,,,,,良,8,13,１勝ｸﾗｽ,37.1,後方,2,,46.5,40.2
2026,02,08,小倉,3,１勝ｸﾗｽ,４歳以上・１勝クラス/500万下(定量)(混)[指定],ダート,1000,良(暫定),14,"Lv2 ",5,,8,,,,,,,マカニ,,牝,4,2,1,25,小倉,D,1000,,,○,17,01,,良,5,6,１勝ｸﾗｽ,36.5,先行,25,+,45.8,46.1,8,2,札幌,D,1000,▲,07,,,,,良,1,4,未勝利,35.7,逃げ,29,+,47.9,47.9,1,11,中山,D,1200,,,△,05,,,稍,14,3,未勝利,41.2,逃げ,23,+,32.3,37.8,8,3,新潟,D,1800,,,,,,,良,9,5,新馬,43.3,逃げ,初,,36.5,44.1,,,,,,,,,,,,,,,,,,,,,
2026,02,08,小倉,3,１勝ｸﾗｽ,４歳以上・１勝クラス/500万下(定量)(混)[指定],ダート,1000,良(暫定),14,"Lv2 ",6,,9,,,,,,,レネネト,,牝,4,29,7,17,門別,D,1200,,,,,,,稍,1,1,３歳以,----,逃げ,3,,,,7,1,門別,D,1000,,,,,,,良,1,1,バスケ,----,逃げ,18,+,,,2,22,京都,D,1200,△,06,△,12,,,良,12,4,未勝利,39.3,中団,2,,43.1,46.2,2,10,京都,D,1400,,,◎,11,,,良,7,5,未勝利,39.7,逃げ,初,,41.4,46.8,,,,,,,,,,,,,,,,,,,,,
2026,02,08,小倉,3,１勝ｸﾗｽ,４歳以上・１勝クラス/500万下(定量)(混)[指定],ダート,1000,良(暫定),14,"Lv2 ",6,,10,,,,,,,エコロカディス,,セ,4,9,12,7,中京,D,1400,,,,,,,良,13,8,１勝ｸﾗｽ,39.4,先行,3,,38.7,41.5,11,16,東京,D,1600,,,,,,,良,5,9,１勝ｸﾗｽ,38.1,逃げ,16,+,44.0,45.3,7,26,新潟,D,1200,,,,,,,良,10,8,１勝ｸﾗｽ,37.8,中団,3,,43.1,42.5,7,6,福島,D,1150,,,,,,,良,5,2,１勝ｸﾗｽ,37.6,中団,14,+,43.7,43.0,3,30,中山,D,1200,,,,,,,稍,1,3,未勝利,37.6,差し,9,,42.8,39.3
2026,02,08,小倉,3,１勝ｸﾗｽ,４歳以上・１勝クラス/500万下(定量)(混)[指定],ダート,1000,良(暫定),14,"Lv2 ",7,B,11,,,,,,,クインズシフォン,Ｃ,牝,4,3,1,17,中山,D,1200,,,,,,,良,3,9,１勝ｸﾗｽ,37.1,差し,3,,44.1,41.2,12,28,中山,D,1200,,,,,,,良,5,6,１勝ｸﾗｽ,37.7,中団,13,+,43.4,41.5,9,27,中山,D,1200,,,,,,,良,6,9,１勝ｸﾗｽ,37.0,後方,8,,45.4,38.1,8,3,新潟,D,1200,,,,,,,良,10,2,１勝ｸﾗｽ・牝,37.4,後方,10,+,46.8,43.8,5,25,東京,D,1400,▲,02,△,02,,,不,5,8,１勝ｸﾗｽ*,36.1,後方,7,,49.1,46.3
2026,02,08,小倉,3,１勝ｸﾗｽ,４歳以上・１勝クラス/500万下(定量)(混)[指定],ダート,1000,良(暫定),14,"Lv2 ",7,,12,,,,,,,ヨーグルトナン,,牝,4,7,12,21,中京,D,1200,,,,,,,稍,7,8,１勝ｸﾗｽ,37.5,中団,9,,46.0,47.0,10,21,金沢,D,1500,,,,,,,良,2,3,加賀粟,----,逃げ,12,+,,,7,27,中京,D,1800,,,,,,,良,9,8,１勝ｸﾗｽ・牝,41.5,逃げ,10,+,41.4,48.8,5,20,金沢,D,1500,,,,,,,良,1,7,加賀九,----,先行,8,,,,3,23,中京,T,1400,,,,,,,良,13,18,未勝利,36.8,中団,17,+,45.4,46.6
2026,02,08,小倉,3,１勝ｸﾗｽ,４歳以上・１勝クラス/500万下(定量)(混)[指定],ダート,1000,良(暫定),14,"Lv2 ",8,,13,,,,,,,エコロレオナ,,牝,4,11,11,24,福島,D,1150,,,,,,,良,13,3,１勝ｸﾗｽ,37.6,中団,12,+,45.5,45.7,8,30,札幌,D,1000,,,,,,,重,6,4,１勝ｸﾗｽ,35.2,先行,3,,51.0,50.3,8,9,札幌,D,1000,,,,,,,重,4,2,１勝ｸﾗｽ,35.9,先行,2,,46.9,46.2,7,27,札幌,D,1000,,,,,,,不,2,3,１勝ｸﾗｽ,34.6,先行,3,,51.9,49.7,7,6,函館,D,1000,,,,,,,稍,3,5,１勝ｸﾗｽ,35.4,差し,3,,49.6,45.6
