2026,01,17,中山,1,未勝利,３歳・未勝利(馬齢)[指定],ダート,1200,良(暫定),16,"Lv2 ",1,,1,,,,,,,ビックリパラダイス,,牡,3,3,12,27,中山,D,1200,,,,,,,稍,14,16,未勝利*,38.7,後方,13,+,43.5,38.7,9,28,中山,D,1200,,,,,,,良,13,13,新馬,39.2,後方,初,,43.4,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,17,中山,1,未勝利,３歳・未勝利(馬齢)[指定],ダート,1200,良(暫定),16,"Lv2 ",1,,2,,,,,,,カシスピーチ,,牝,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,17,中山,1,未勝利,３歳・未勝利(馬齢)[指定],ダート,1200,良(暫定),16,"Lv2 ",2,,3,,,,,,,アシャカバッハ,,牡,3,29,6,28,福島,D,1150,,,,,,,良,5,7,新馬,38.5,先行,初,,42.7,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,17,中山,1,未勝利,３歳・未勝利(馬齢)[指定],ダート,1200,良(暫定),16,"Lv2 ",2,,4,,,,,,,エコロバロン,,牡,3,2,1,5,中山,D,1200,,,◎,17,05,,稍,3,4,未勝利,37.3,差し,12,+,46.0,42.6,10,13,東京,D,1400,○,11,◎,17,10,,良,8,6,未勝利*,39.0,先行,4,,45.2,47.5,9,15,中山,D,1200,◎,09,◎,17,06,,良,3,6,未勝利*,39.3,差し,5,,37.5,35.1,8,10,新潟,D,1200,◎,17,◎,17,12,,稍,9,7,新馬,39.4,中団,初,,41.6,41.1,,,,,,,,,,,,,,,,,,,,,
2026,01,17,中山,1,未勝利,３歳・未勝利(馬齢)[指定],ダート,1200,良(暫定),16,"Lv2 ",3,,5,,,,,,,アイアムステキ,,牝,3,13,10,18,東京,T,1400,,,,,,,良,5,12,新馬・牝,33.6,中団,初,,61.8,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,17,中山,1,未勝利,３歳・未勝利(馬齢)[指定],ダート,1200,良(暫定),16,"Lv2 ",3,,6,,,,,,,アシャカルッカ,,牝,3,3,12,27,中山,D,1200,,,▲,11,,,稍,5,9,新馬,37.2,中団,2,,47.3,40.7,12,14,中山,D,1200,,,◎,17,,,稍,外,--,新馬,----,,初,,,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,17,中山,1,未勝利,３歳・未勝利(馬齢)[指定],ダート,1200,良(暫定),16,"Lv2 ",4,,7,,,,,,,ウチュウノハナ,,牝,3,7,11,29,東京,D,1400,,,◎,04,,,良,10,9,新馬,39.5,中団,初,,44.2,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,17,中山,1,未勝利,３歳・未勝利(馬齢)[指定],ダート,1200,良(暫定),16,"Lv2 ",4,B,8,,,,,,,ラストシャイニー,,牝,3,2,1,4,中山,D,1200,,,,,,,稍,5,5,未勝利・牝,39.2,中団,13,+,38.8,36.9,10,4,東京,D,1600,,,,,,,良,6,5,未勝利*,41.3,先行,3,,37.9,43.3,9,15,中山,T,1600,,,,,,,良,7,7,新馬,34.7,中団,初,,58.8,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,17,中山,1,未勝利,３歳・未勝利(馬齢)[指定],ダート,1200,良(暫定),16,"Lv2 ",5,,9,,,,,,,イイクニパッション,,牡,3,3,12,28,中山,D,1200,,,,,,,良,2,2,未勝利*,39.5,逃げ,4,,36.3,37.4,11,30,京都,D,1200,,,,,,,良,3,4,未勝利*,37.4,先行,5,,46.0,44.9,10,25,新潟,T,1200,,,,,,,良,12,5,未勝利*,36.6,逃げ,12,+,43.7,45.8,8,2,新潟,T,1000,,,,,,,良,8,1,未勝利*,34.2,先行,3,,48.7,52.4,7,13,福島,T,1200,,,,,,,良,2,1,未勝利*,38.2,逃げ,2,,40.8,43.8
2026,01,17,中山,1,未勝利,３歳・未勝利(馬齢)[指定],ダート,1200,良(暫定),16,"Lv2 ",5,,10,,,,,,,タイセイガナール,,牡,3,3,12,28,中山,D,1200,,,,,,,良,4,8,未勝利*,39.1,先行,3,,38.5,37.4,12,6,中山,D,1200,,,,,,,良,5,6,未勝利*,38.2,中団,6,,43.5,44.1,10,25,新潟,D,1200,△,00,△,02,,,良,9,9,未勝利*,39.0,後方,6,,41.5,41.8,9,15,中山,D,1200,,,,,,,良,16,1,未勝利*,42.3,中団,12,+,30.4,35.1,6,21,函館,D,1000,,,,,,,良,2,3,新馬,36.2,逃げ,初,,47.4,47.6
2026,01,17,中山,1,未勝利,３歳・未勝利(馬齢)[指定],ダート,1200,良(暫定),16,"Lv2 ",6,,11,,,,,,,サントマーレ,,牡,3,3,12,27,中山,D,1200,,,,,,,稍,3,3,未勝利*,38.0,先行,11,+,40.8,38.7,10,11,東京,T,1600,,,,,,,良,9,4,新馬,34.5,先行,初,,59.0,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,17,中山,1,未勝利,３歳・未勝利(馬齢)[指定],ダート,1200,良(暫定),16,"Lv2 ",6,,12,,,,,,,ウシャス,,牝,3,4,12,21,中山,D,1200,,,×,01,,,重,8,14,新馬,37.8,後方,初,,46.3,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,17,中山,1,未勝利,３歳・未勝利(馬齢)[指定],ダート,1200,良(暫定),16,"Lv2 ",7,,13,,,,,,,ヌクレオチド,,牡,3,10,11,9,東京,D,1600,◎,06,▲,07,,,稍,10,10,未勝利*,39.8,逃げ,3,,41.1,47.4,10,19,東京,D,1400,◎,05,▲,06,,,良,7,4,未勝利*,38.6,中団,3,,45.6,43.1,9,28,中山,D,1200,×,03,★,05,,,良,8,11,新馬,37.1,後方,初,,51.3,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,17,中山,1,未勝利,３歳・未勝利(馬齢)[指定],ダート,1200,良(暫定),16,"Lv2 ",7,,14,,,,,,,エバーラスト,,牡,3,19,9,6,中山,T,1200,,,,,,,良,4,5,新馬,34.0,差し,初,,54.4,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,17,中山,1,未勝利,３歳・未勝利(馬齢)[指定],ダート,1200,良(暫定),16,"Lv2 ",8,,15,,,,,,,グラデュエール,,牝,3,4,12,21,中山,T,1600,,,,,,,重,14,16,新馬,38.7,後方,初,,44.0,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,17,中山,1,未勝利,３歳・未勝利(馬齢)[指定],ダート,1200,良(暫定),16,"Lv2 ",8,,16,,,,,,,ジーティーニッツァ,,牡,3,4,12,21,中山,D,1200,,,,,,,不,8,13,未勝利*,38.1,中団,8,,42.1,43.8,10,26,東京,D,1400,,,,,,,不,12,14,未勝利*,39.0,先行,2,,44.8,49.7,10,11,東京,D,1400,,,,,,,稍,11,12,新馬,40.3,先行,初,,41.9,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,17,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv3 ",1,,1,,,,,,,セブンワンダーズ,,牡,3,2,1,5,中山,D,1800,,,,,,,稍,5,9,未勝利,40.8,中団,8,,44.0,46.7,11,9,東京,T,1800,,,,,,,良,13,14,未勝利*,36.4,中団,2,,50.0,52.1,10,26,新潟,T,1600,,,,,,,稍,11,13,新馬,34.9,中団,初,,60.9,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,17,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv3 ",1,,2,,,,,,,ザンテソーロ,,牡,3,2,1,5,中山,D,1800,,,,,,,稍,6,11,未勝利,40.0,後方,2,,47.0,46.7,12,20,中山,D,1800,,,△,01,,,良,7,12,新馬,39.8,中団,初,,47.1,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,17,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv3 ",2,,3,,,,,,,マツリダシリウス,,牡,3,3,12,28,中山,D,1800,,,,,,,良,9,7,未勝利*,39.9,後方,7,,48.5,46.5,11,8,福島,D,1700,,,,,,,良,10,8,未勝利*,40.2,中団,3,,44.2,44.8,10,18,新潟,D,1800,,,,,,,良,4,9,未勝利*,39.6,差し,4,,46.6,47.1,9,20,中山,D,1800,,,,,,,重,5,9,未勝利*,41.6,先行,6,,41.1,43.9,8,10,新潟,T,1400,,,,,,,稍,10,15,未勝利*,35.8,後方,4,,50.6,47.5
2026,01,17,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv3 ",2,,4,,,,,,,ブラックパロット,,牡,3,9,11,15,東京,D,1600,,,,,,,良,9,2,未勝利*,38.7,中団,6,,47.2,46.6,10,4,東京,T,1800,△,00,,,,,良,10,6,新馬,34.2,中団,初,,59.8,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,17,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv3 ",3,,5,,,,,,,トモジャユニベール,,牡,3,14,10,11,東京,D,1600,△,00,,,,,稍,10,9,新馬,39.1,後方,初,,47.0,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,17,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv3 ",3,,6,,,,,,,サムシングニュー,Ｃ,牡,3,16,9,28,中山,T,2000,,,,,,,良,8,10,未勝利*,34.5,中団,3,,59.6,59.7,9,7,中山,T,1800,,,,,,,良,8,9,新馬,35.5,後方,初,,56.2,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,17,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv3 ",4,,7,,,,,,,テンバコウクウ,,牡,3,13,10,18,新潟,D,1800,,,,,,,良,13,13,未勝利*,42.3,後方,4,,41.3,47.1,9,20,中山,D,1800,,,,,,,重,9,12,未勝利*,41.1,後方,2,,44.9,43.9,9,6,札幌,D,1700,,,,,,,良,8,8,未勝利*,40.2,後方,10,+,46.7,47.6,6,28,函館,T,1200,,,,,,,稍,15,15,新馬,35.9,後方,初,,52.5,46.4,,,,,,,,,,,,,,,,,,,,,
2026,01,17,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv3 ",4,,8,,,,,,,ライヴマルガリータ,,牝,3,連,1,11,中山,D,1800,,,○,08,,,良,10,9,未勝利・牝,40.7,後方,4,,46.8,49.1,12,13,中山,T,1600,,,◎,08,,,良,10,11,未勝利*,35.9,中団,18,+,49.3,51.3,8,10,新潟,T,1400,◎,11,▲,11,,,稍,14,10,未勝利*,37.1,先行,3,,44.8,47.5,7,20,福島,D,1150,◎,04,◎,11,,,良,5,1,未勝利*,38.7,先行,2,,40.8,44.1,7,5,福島,T,1200,○,02,○,09,,,稍,3,3,新馬,35.4,先行,初,,51.4,52.6
2026,01,17,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv3 ",5,,9,,,,,,,チャンピオンホース,,牡,3,3,12,28,中山,D,1200,,,,,,,良,14,7,未勝利*,40.5,中団,2,,35.2,37.4,12,14,中山,D,1200,,,,,,,稍,外,--,未勝利*,----,,7,,,38.4,10,25,東京,T,1800,,,,,,,良,7,7,未勝利*,36.5,先行,連,=,51.4,55.1,10,19,新潟,T,1400,,,,,,,稍,10,13,新馬,36.0,中団,初,,51.7,49.9,,,,,,,,,,,,,,,,,,,,,
2026,01,17,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv3 ",5,,10,,,,,,,ユイノナナフシギ,,牡,3,2,1,4,中山,T,1600,,,◎,10,,,良,10,13,未勝利,35.9,中団,17,+,49.8,49.3,9,7,阪神,T,1600,◎,06,◎,08,,,良,6,5,未勝利*,35.6,後方,2,,50.4,51.4,8,23,新潟,T,1600,,,,,,,良,6,11,新馬,33.8,先行,初,,65.7,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,17,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv3 ",6,,11,,,,,,,パワポケウォーズ,,牡,3,3,12,28,中山,D,1800,,,◎,09,,,良,11,9,未勝利*,41.5,先行,2,,43.4,46.5,12,13,阪神,D,1800,,,◎,16,,,良,4,10,未勝利*,38.9,差し,2,,49.4,53.2,11,30,東京,D,1600,,,,,,,良,13,13,未勝利*,39.6,後方,7,,44.2,45.9,10,12,東京,D,1600,,,,,,,良,7,9,未勝利*,38.4,中団,連,=,46.7,46.3,10,4,東京,D,1600,,,,,,,良,5,10,未勝利*,39.3,後方,3,,45.3,43.3
2026,01,17,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv3 ",6,,12,,,,,,,モリインビクタス,,牡,3,2,1,4,中山,D,1800,,,,,,,稍,11,10,未勝利,41.1,後方,4,,45.1,51.1,12,6,中山,T,2000,,,,,,,良,10,11,葉牡丹賞･1勝,37.6,後方,3,,45.9,50.6,11,16,東京,T,1800,,,,,,,良,15,14,未勝利*,36.7,中団,2,,47.8,50.6,11,2,東京,T,1800,,,,,,,良,7,7,未勝利*,35.7,後方,6,,52.5,53.1,9,20,中山,T,2000,,,,,,,良,7,12,未勝利*,35.3,中団,2,,56.1,56.9
2026,01,17,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv3 ",7,,13,,,,,,,ウリズンベー,,牡,3,11,11,1,東京,D,1600,,,,,,,不,5,2,未勝利*,37.0,中団,3,,47.0,44.4,10,11,東京,D,1600,▲,02,○,03,,,稍,2,5,新馬,37.2,追込,初,,51.1,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,17,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv3 ",7,,14,,,,,,,ショウナンバーボン,,牡,3,4,12,20,中山,T,1800,,,▲,02,,,良,10,7,未勝利*,35.2,中団,16,+,55.0,56.4,8,30,札幌,T,1800,,,,,,,稍,3,4,未勝利*,37.6,逃げ,2,,50.4,52.9,8,17,札幌,T,1800,,,,,,,稍,3,3,新馬,37.0,先行,初,,54.2,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,17,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv3 ",8,,15,,,,,,,ツウキンカイソク,,牡,3,4,12,20,中山,T,1800,,,,,,,良,5,12,未勝利*,35.3,先行,2,,53.8,56.4,12,6,中山,T,1600,,,,,,,良,5,8,未勝利*,34.1,先行,5,,58.4,57.4,11,1,東京,T,1400,,,,,,,稍,4,3,未勝利*,34.4,逃げ,2,,57.9,59.2,10,19,新潟,T,1400,,,,,,,稍,4,9,新馬,35.7,差し,初,,52.3,49.9,,,,,,,,,,,,,,,,,,,,,
2026,01,17,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,良(暫定),16,"Lv3 ",8,,16,,,,,,,シャトーベスト,,牡,3,2,1,4,中山,D,1800,,,,,,,稍,12,12,未勝利,43.8,後方,9,,36.5,41.5,11,1,東京,D,1400,,,,,,,不,12,16,新馬,37.9,中団,初,,48.0,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,17,中山,3,新馬,３歳・新馬(馬齢)(混)[指定],ダート,1800,良(暫定),16,"Lv2 ",1,,1,,,,,,,エッジランナー,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,17,中山,3,新馬,３歳・新馬(馬齢)(混)[指定],ダート,1800,良(暫定),16,"Lv2 ",1,,2,,,,,,,エメラルファイン,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,17,中山,3,新馬,３歳・新馬(馬齢)(混)[指定],ダート,1800,良(暫定),16,"Lv2 ",2,,3,,,,,,,サイモングリーマン,,牡,3,初,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
