2026,01,05,中山,1,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,稍(暫定),16,"Lv3 ",1,,1,,,,,,,ストライプブルー,,牡,3,10,10,26,東京,D,1400,,,,,,,不,13,12,未勝利*,39.5,先行,2,,43.0,49.7,10,11,東京,T,1600,,,,,,,良,13,12,新馬,34.8,中団,初,,58.4,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,05,中山,1,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,稍(暫定),16,"Lv3 ",1,,2,,,,,,,バル,,牡,3,3,12,14,中山,D,1200,,,,,,,稍,4,12,新馬,38.1,差し,初,,45.0,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,05,中山,1,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,稍(暫定),16,"Lv3 ",2,B,3,,,,,,,ジャガーライズ,,牡,3,2,12,20,中山,D,1200,,,▲,06,,,良,4,1,未勝利*,38.6,先行,5,,39.6,39.8,11,16,東京,D,1400,,,△,06,,,良,6,3,未勝利*,37.9,先行,3,,47.2,46.8,10,25,東京,D,1400,△,01,▲,06,,,稍,3,2,新馬,37.3,先行,初,,49.9,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,05,中山,1,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,稍(暫定),16,"Lv3 ",2,,4,,,,,,,デアトゥノウ,,牝,3,7,11,16,福島,D,1150,,,,,,,良,15,7,未勝利*,39.9,後方,5,,40.2,43.2,10,12,東京,D,1300,,,,,,,良,12,8,新馬,39.4,逃げ,初,,43.3,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,05,中山,1,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,稍(暫定),16,"Lv3 ",3,,5,,,,,,,ヴァイオスペース,,牡,3,8,11,9,東京,T,1400,,,,,,,良,10,10,未勝利*,35.8,先行,16,+,47.8,50.6,7,20,函館,T,1800,◎,05,▲,07,,,良,9,7,新馬,39.2,後方,初,,45.5,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,05,中山,1,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,稍(暫定),16,"Lv3 ",3,,6,,,,,,,サトノエスケープ,,牡,3,4,12,7,中山,D,1200,,,,,,,良,4,2,未勝利*,39.0,先行,10,+,38.2,37.4,9,28,中山,T,1200,,,×,00,,,良,12,3,未勝利*,34.2,後方,12,+,55.3,50.3,7,6,福島,T,1200,,,,,,,良,4,3,新馬,36.0,先行,初,,50.6,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,05,中山,1,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,稍(暫定),16,"Lv3 ",4,,7,,,,,,,ドリームガッサン,,牝,3,8,11,9,福島,D,1150,,,,,,,良,8,10,未勝利*,38.6,中団,8,,41.6,41.6,9,15,中山,D,1200,,,,,,,良,14,4,未勝利*,41.8,逃げ,5,,30.6,35.1,8,10,新潟,D,1200,,,,,,,稍,6,8,新馬,40.4,逃げ,初,,35.9,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,05,中山,1,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,稍(暫定),16,"Lv3 ",4,,8,,,,,,,エクスプレスナイト,,牡,3,9,11,2,東京,D,1400,,,,,,,重,10,11,未勝利*,38.3,中団,3,,44.2,47.6,10,13,東京,D,1400,,,,,,,良,7,7,未勝利*,37.8,後方,3,,50.0,47.5,9,21,中山,D,1200,◎,02,◎,15,,,稍,6,8,未勝利*,37.9,後方,連,=,45.3,34.6,9,15,中山,D,1200,,,×,00,,,良,5,15,未勝利*,37.9,後方,5,,45.3,35.1,8,10,新潟,D,1200,,,,,,,稍,10,14,新馬,39.1,後方,初,,43.6,41.1
2026,01,05,中山,1,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,稍(暫定),16,"Lv3 ",5,,9,,,,,,,フクノエルデ,,セ,3,3,12,14,中山,D,1200,,,,,,,稍,4,13,未勝利*,37.6,追込,24,+,45.5,38.4,6,28,福島,D,1150,,,,,,,良,9,10,新馬,39.0,後方,初,,47.1,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,05,中山,1,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,稍(暫定),16,"Lv3 ",5,,10,,,,,,,ダイコクヤタエモン,,牡,3,8,11,9,東京,D,1600,,,△,04,,,稍,15,7,未勝利*,42.6,中団,20,+,36.2,47.4,6,22,阪神,D,1200,◎,12,○,10,,,良,7,8,新馬,38.9,後方,初,,44.9,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,05,中山,1,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,稍(暫定),16,"Lv3 ",6,,11,,,,,,,エコロバロン,,牡,3,12,10,13,東京,D,1400,○,11,◎,17,10,,良,8,6,未勝利*,39.0,先行,4,,45.2,47.5,9,15,中山,D,1200,◎,09,◎,17,06,,良,3,6,未勝利*,39.3,差し,5,,37.5,35.1,8,10,新潟,D,1200,◎,17,◎,17,12,,稍,9,7,新馬,39.4,中団,初,,41.6,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,05,中山,1,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,稍(暫定),16,"Lv3 ",6,,12,,,,,,,フレンチブラッサム,Ｃ,牝,3,10,10,25,新潟,D,1200,,,,,,,良,5,10,未勝利*,38.9,中団,2,,40.7,41.8,10,13,東京,D,1400,,,,,,,良,5,8,未勝利*,38.4,先行,6,,46.1,47.5,8,31,新潟,D,1800,,,,,,,良,10,10,新馬,40.0,中団,初,,48.4,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,05,中山,1,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,稍(暫定),16,"Lv3 ",7,,13,,,,,,,オスロクィーン,,牝,3,11,10,19,新潟,D,1200,,,,,,,重,10,5,未勝利*,38.3,後方,14,+,43.7,44.8,7,12,福島,D,1150,◎,08,×,03,,,良,11,1,新馬,40.0,中団,初,,38.9,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,05,中山,1,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,稍(暫定),16,"Lv3 ",7,,14,,,,,,,カシノハンゾウ,Ｃ,牡,3,8,11,9,東京,T,1400,,,,,,,良,止,15,未勝利*,----,,2,,,50.6,10,25,新潟,T,1200,,,,,,,良,10,10,未勝利*,35.4,後方,4,,50.0,45.8,9,27,中山,D,1200,,,,,,,良,13,10,未勝利*,37.9,後方,10,+,46.3,43.5,7,20,小倉,D,1000,,,△,03,,,稍,6,5,未勝利*,37.7,中団,2,,42.7,46.1,7,6,小倉,T,1200,,,,,,,良,5,2,未勝利・九*,36.9,先行,連,=,43.2,44.0
2026,01,05,中山,1,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,稍(暫定),16,"Lv3 ",8,,15,,,,,,,フックセンチョウ,,牡,3,12,10,13,東京,T,1400,,,,,,,良,11,12,未勝利*,35.9,後方,2,,51.3,52.7,9,27,中山,T,1600,,,,,,,良,16,13,未勝利*,35.6,後方,3,,52.5,51.9,9,6,中山,T,1200,,,,,,,良,12,14,新馬,34.2,後方,初,,56.7,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,05,中山,1,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,稍(暫定),16,"Lv3 ",8,,16,,,,,,,ベアゴーフォー,Ｃ,牡,3,3,12,14,中山,D,1200,,,★,01,,,稍,5,7,未勝利*,38.9,中団,7,,39.5,38.4,10,25,新潟,D,1200,,,,,,,良,11,11,未勝利*,39.9,後方,11,+,38.7,41.8,8,9,新潟,D,1200,,,,,,,良,8,9,未勝利*,39.5,先行,2,,37.6,43.4,7,26,新潟,D,1200,,,,,,,良,3,4,未勝利*,38.3,先行,2,,41.6,41.0,7,12,福島,D,1150,△,04,△,04,,,良,6,10,新馬,38.3,中団,初,,45.1,41.9
2026,01,05,中山,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,稍(暫定),16,"Lv3 ",1,,1,,,,,,,ウォータースパウト,,牝,3,6,11,22,福島,D,1700,,,△,07,,,良,6,9,未勝利・牝*,39.7,中団,6,,45.6,45.4,10,12,東京,D,1600,,,△,02,,,良,9,7,未勝利*,39.1,中団,11,+,45.0,46.3,7,26,札幌,D,1700,▲,17,△,15,,,良,7,10,新馬,41.0,中団,初,,40.7,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,05,中山,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,稍(暫定),16,"Lv3 ",1,,2,,,,,,,ブリスフルイヤー,,牝,3,8,11,8,福島,D,1700,,,,,,,良,6,10,未勝利・牝*,39.5,中団,2,,46.4,45.4,10,26,新潟,D,1800,,,,,,,良,6,10,未勝利・牝*,39.6,後方,7,,47.9,45.4,9,7,中山,D,1800,×,00,×,00,,,良,16,13,新馬,44.6,後方,初,,38.7,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,05,中山,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,稍(暫定),16,"Lv3 ",2,,3,,,,,,,ライブリピュア,,牝,3,6,11,22,福島,D,1700,,,,,,,良,12,11,未勝利・牝*,40.0,後方,7,,45.7,45.4,10,5,東京,D,1600,,,,,,,良,8,15,新馬,37.9,後方,初,,53.7,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,01,05,中山,2,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,稍(暫定),16,"Lv3 ",2,,4,,,,,,,オリエンタルガール,,牝,3,4,12,7,中山,D,1200,,,★,03,,,良,13,11,未勝利*,39.4,後方,4,,40.4,37.4,11,9,福島,D,1700,▲,02,×,03,,,良,6,13,新馬,40.5,逃げ,初,,43.6,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
