2026,02,01,東京,1,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1400,良(暫定),16,"Lv3 ",1,,1,,,,,,,リゾートライン,,牡,3,3,1,12,中山,D,1200,,,△,12,,,良,5,7,新馬,38.5,先行,初,,44.3,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,1,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1400,良(暫定),16,"Lv3 ",1,,2,,,,,,,キミガイチバンイイ,,牡,3,18,9,28,中山,D,1200,◎,15,◎,17,03,,良,14,10,新馬,40.8,中団,初,,37.5,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,1,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1400,良(暫定),16,"Lv3 ",2,,3,,,,,,,セーヌデローヴ,,牡,3,3,1,10,中山,T,1600,,,×,03,,,良,5,6,未勝利,34.9,中団,3,,53.2,52.5,12,21,中山,T,1600,,,,,,,重,4,11,新馬,35.9,差し,初,,50.4,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,1,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1400,良(暫定),16,"Lv3 ",2,,4,,,,,,,グラスアロー,,牡,3,28,7,19,福島,T,1800,,,×,00,,,良,15,11,新馬,39.9,中団,初,,45.7,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,1,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1400,良(暫定),16,"Lv3 ",3,,5,,,,,,,アイアンナックル,,牡,3,14,10,26,東京,D,1400,,,,,,,不,3,6,未勝利*,36.5,差し,2,,51.7,49.7,10,11,東京,D,1400,,,,,,,稍,6,7,新馬,37.1,後方,初,,53.9,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,1,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1400,良(暫定),16,"Lv3 ",3,,6,,,,,,,ナックスプレンダー,,牡,3,8,12,6,中山,D,1200,,,▲,02,,,良,2,8,新馬,36.6,差し,初,,50.8,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,1,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1400,良(暫定),16,"Lv3 ",4,,7,,,,,,,シカゴキャッツ,,牡,3,11,11,16,福島,D,1700,,,×,00,,,良,15,14,新馬,43.8,中団,初,,36.7,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,1,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1400,良(暫定),16,"Lv3 ",4,,8,,,,,,,オダイ,,牝,3,7,12,14,中山,D,1200,,,◎,14,,,稍,9,9,未勝利*,39.1,中団,3,,39.5,38.4,11,24,東京,T,1600,,,◎,05,,,良,10,12,新馬・牝,36.0,先行,初,,50.7,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,1,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1400,良(暫定),16,"Lv3 ",5,B,9,,,,,,,タイセイゴッシュ,,牡,3,15,10,19,東京,D,1400,,,,,,,良,3,6,未勝利*,37.9,差し,連,=,47.4,43.1,10,12,東京,D,1600,,,,,,,良,6,12,未勝利*,38.4,中団,3,,46.2,46.3,9,20,中山,T,1600,,,,,,,良,14,16,新馬,34.5,後方,初,,57.7,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,1,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1400,良(暫定),16,"Lv3 ",5,,10,,,,,,,ケブランリ,,牡,3,12,11,9,東京,D,1600,,,,,,,稍,2,3,新馬,37.4,先行,初,,49.3,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,1,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1400,良(暫定),16,"Lv3 ",6,,11,,,,,,,ニンジャトットリ,,牡,3,3,1,12,中山,D,1200,,,,,,,良,4,4,未勝利,37.5,差し,3,,45.5,43.1,12,20,中山,D,1200,,,△,01,,,良,3,3,未勝利*,37.8,差し,3,,43.1,39.8,11,30,東京,D,1400,,,★,01,,,良,6,8,未勝利*,38.5,先行,13,+,45.6,46.3,8,30,新潟,T,1800,★,00,○,01,,,良,8,7,未勝利*,36.4,中団,2,,50.7,54.9,8,16,新潟,T,1600,,,,,,,良,4,3,新馬,34.4,差し,初,,58.8,59.0
2026,02,01,東京,1,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1400,良(暫定),16,"Lv3 ",6,,12,,,,,,,ツイスティドシルク,,牡,3,7,12,13,中山,D,1800,,,,,,,良,6,8,未勝利*,40.7,先行,9,,44.5,49.6,10,11,東京,D,1600,,,,,,,稍,6,14,新馬,38.3,後方,初,,48.7,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,1,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1400,良(暫定),16,"Lv3 ",7,,13,,,,,,,ピコテーパー,,牡,3,17,10,4,東京,T,1400,,,,,,,良,11,6,新馬,34.4,中団,初,,59.7,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,1,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1400,良(暫定),16,"Lv3 ",7,,14,,,,,,,モーゲンセン,,牡,3,2,1,18,中山,D,1200,,,,,,,良,2,3,未勝利,39.5,先行,3,,35.3,34.6,12,28,中山,D,1200,,,,,,,良,3,3,未勝利*,39.0,差し,12,+,38.7,37.4,10,5,東京,D,1400,◎,06,○,07,,,良,8,9,未勝利*,39.1,中団,3,,43.6,48.0,9,15,中山,D,1200,△,00,▲,00,,,良,5,5,新馬,38.5,中団,初,,41.4,42.3,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,1,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1400,良(暫定),16,"Lv3 ",8,,15,,,,,,,ヴァルボナ,,牡,3,12,11,9,福島,T,1200,,,★,00,,,良,8,3,未勝利*,35.8,先行,4,,45.8,46.0,10,12,東京,D,1600,,,,,,,良,3,3,未勝利*,39.0,先行,3,,43.5,46.3,9,20,中山,T,1600,×,00,▲,03,,,良,4,7,新馬,34.7,逃げ,初,,54.4,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,1,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1400,良(暫定),16,"Lv3 ",8,,16,,,,,,,リオンアンサー,,牝,3,8,12,6,中山,D,1200,,,,,,,良,8,10,未勝利*,38.9,中団,5,,41.0,44.1,11,1,東京,T,1400,,,,,,,稍,10,8,未勝利*,33.9,後方,11,+,61.7,59.2,8,17,新潟,T,1600,,,,,,,良,9,11,未勝利・牝*,35.6,後方,5,,54.2,55.2,7,13,福島,T,1200,,,,,,,良,6,5,未勝利*,39.9,先行,4,,37.7,43.8,6,14,東京,T,1600,,,,,,,良,8,7,新馬・牝,36.4,先行,初,,53.2,58.2
2026,02,01,東京,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,2100,良(暫定),13,"Lv2 ",1,,1,,,,,,,アルファシーナ,,牡,3,3,1,11,中山,D,1800,,,,,,,良,6,16,未勝利,40.6,後方,3,,45.6,44.0,12,20,中山,D,1800,,,,,,,良,13,16,未勝利*,39.7,後方,16,+,50.0,50.1,8,30,新潟,D,1800,,,,,,,良,8,15,未勝利*,41.0,後方,4,,45.4,48.7,8,3,新潟,D,1800,,,,,,,良,8,14,新馬,40.0,後方,初,,49.9,50.4,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,2100,良(暫定),13,"Lv2 ",2,B,2,,,,,,,タイガーゲイト,,牡,3,4,1,4,中山,D,1800,,,,,,,稍,6,12,未勝利,40.9,中団,3,,44.4,51.1,12,13,中山,D,1800,,,,,,,良,9,11,未勝利*,41.0,中団,3,,44.6,48.5,11,24,東京,T,2000,,,,,,,良,13,11,未勝利*,36.7,先行,8,,50.0,55.5,9,28,中山,D,1800,○,02,▲,07,,,良,10,8,未勝利*,41.5,後方,3,,42.3,46.9,9,6,札幌,D,1700,◎,04,△,00,,,良,4,7,未勝利*,39.9,ﾏｸﾘ,13,+,45.8,47.6
2026,02,01,東京,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,2100,良(暫定),13,"Lv2 ",3,,3,,,,,,,ウインガネーシャ,,牡,3,3,1,11,中山,D,1800,,,×,00,,,良,7,10,新馬,39.5,中団,初,,48.6,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,2100,良(暫定),13,"Lv2 ",4,,4,,,,,,,ゴーフォアブローク,,牡,3,4,1,4,中山,D,1800,,,○,08,,,稍,3,2,未勝利,39.5,差し,3,,48.0,51.1,12,13,中山,D,1800,,,,,,,良,2,5,未勝利*,39.2,先行,4,,48.5,49.6,11,15,東京,T,1600,,,,,,,良,14,7,未勝利*,34.3,後方,4,,57.8,56.0,10,18,東京,T,1600,,,,,,,良,8,8,新馬,34.1,中団,初,,57.3,56.1,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,2100,良(暫定),13,"Lv2 ",4,B,5,,,,,,,ロジキセキ,,牡,3,4,1,5,中山,D,1800,,,,,,,稍,8,10,未勝利,40.7,後方,5,,45.6,46.7,11,30,東京,T,1600,,,,,,,良,12,13,未勝利*,35.3,後方,23,+,55.0,57.6,6,21,東京,T,1800,,,×,00,,,良,12,10,新馬,35.9,後方,初,,56.3,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,2100,良(暫定),13,"Lv2 ",5,,6,,,,,,,アスパラゴ,,牝,3,3,1,11,中山,D,1800,,,,,,,良,8,12,未勝利・牝,40.6,後方,2,,46.8,49.1,12,28,中山,D,1800,,,▲,00,,,良,10,12,未勝利*,41.1,中団,10,+,44.3,46.5,10,18,新潟,D,1800,,,,,,,良,8,7,未勝利*,40.2,中団,7,,45.6,47.1,8,31,新潟,D,1800,,,,,,,良,5,15,新馬,39.1,中団,初,,50.8,54.0,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,2100,良(暫定),13,"Lv2 ",5,B,7,,,,,,,オルブライト,,牡,3,4,1,4,中山,D,1800,,,▲,05,,,稍,4,4,未勝利,39.3,差し,2,,49.0,51.1,12,20,中山,D,1800,,,×,03,,,良,5,5,未勝利*,39.5,中団,2,,48.1,50.1,12,6,中山,D,1800,,,○,05,,,良,5,8,未勝利*,38.3,先行,4,,50.3,48.1,11,9,東京,D,1600,,,,,,,稍,6,8,未勝利*,38.2,中団,2,,46.4,47.4,10,25,東京,D,1600,,,,,,,稍,10,11,新馬,36.7,後方,初,,53.7,51.8
2026,02,01,東京,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,2100,良(暫定),13,"Lv2 ",6,,8,,,,,,,ルージュアリスタ,,牝,3,8,12,6,中山,D,1800,,,,,,,良,5,1,未勝利・牝*,40.4,中団,4,,44.8,44.4,11,8,福島,D,1700,,,,,,,良,4,2,未勝利・牝*,39.1,差し,12,+,47.0,45.4,8,17,新潟,T,1800,,,,,,,良,6,6,新馬,34.6,中団,初,,60.1,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,2100,良(暫定),13,"Lv2 ",6,,9,,,,,,,ホウオウファミリー,,牡,3,3,1,11,中山,D,1800,,,,,,,良,3,1,新馬,38.9,先行,初,,49.6,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,2100,良(暫定),13,"Lv2 ",7,,10,,,,,,,ゴールドエンバー,,牡,3,3,1,11,中山,T,2200,,,,,,,良,7,13,未勝利,36.1,中団,12,+,52.2,51.5,10,19,新潟,T,2000,,,,,,,稍,8,11,未勝利*,36.3,後方,4,,52.1,50.3,9,21,中山,T,2000,△,01,,,,,良,8,10,新馬,35.0,後方,初,,60.0,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,2100,良(暫定),13,"Lv2 ",7,,11,,,,,,,フロステリオン,,牡,3,2,1,18,中山,D,1800,,,○,04,,,良,10,10,未勝利,42.7,後方,14,+,41.3,49.9,10,12,東京,T,2000,,,◎,05,,,良,9,10,未勝利*,35.5,後方,2,,54.1,54.5,9,28,中山,T,2000,,,◎,05,,,良,11,15,新馬,35.4,中団,初,,56.2,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,2100,良(暫定),13,"Lv2 ",8,,12,,,,,,,グランドスウェル,,牡,3,3,1,11,中山,T,2200,,,×,00,,,良,11,15,未勝利,36.2,中団,5,,52.3,51.5,12,6,阪神,T,2000,,,,,,,良,8,9,新馬,35.4,後方,初,,60.0,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,2100,良(暫定),13,"Lv2 ",8,,13,,,,,,,マイネルスラーヴァ,,牡,3,3,1,11,中山,D,1800,,,,,,,良,10,13,新馬,40.6,後方,初,,47.0,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,3,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1600,良(暫定),16,"Lv3 ",1,,1,,,,,,,カスターニエ,,牝,3,5,12,27,中山,D,1200,,,,,,,稍,16,11,未勝利*,41.4,後方,4,,51.2,38.7,11,29,東京,D,1400,,,,,,,良,9,8,新馬,38.4,後方,初,,48.2,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,3,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1600,良(暫定),16,"Lv3 ",1,,2,,,,,,,グラスハーティー,,牝,3,3,1,12,中山,D,1800,,,,,,,良,5,8,未勝利・牝,39.4,中団,3,,50.0,50.0,12,20,中山,D,1800,,,,,,,良,9,6,未勝利・牝*,41.0,中団,8,,42.1,43.6,10,25,東京,D,1600,,,,,,,稍,7,4,未勝利*,37.1,中団,3,,50.8,51.7,10,5,東京,D,1600,,,,,,,良,4,7,新馬,35.8,追込,初,,59.1,54.8,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,3,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1600,良(暫定),16,"Lv3 ",2,,3,,,,,,,タイセイルビー,,牝,3,8,12,6,中山,D,1800,,,,,,,良,7,5,未勝利・牝*,41.3,中団,2,,42.5,44.4,11,23,東京,T,1800,,,▲,03,,,良,13,10,未勝利・牝*,35.5,中団,12,+,53.0,54.5,8,31,新潟,T,1800,◎,05,○,03,,,良,6,4,新馬,35.4,中団,初,,56.2,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,3,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1600,良(暫定),16,"Lv3 ",2,,4,,,,,,,メリティス,,牝,3,13,11,1,東京,D,1400,▲,01,▲,05,,,不,4,4,新馬,36.0,差し,初,,52.5,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,3,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1600,良(暫定),16,"Lv3 ",3,B,5,,,,,,,フーディエラン,,牝,3,3,1,10,中山,D,1800,,,▲,04,,,良,6,8,未勝利,40.7,中団,11,+,44.3,45.1,10,25,新潟,T,1800,,,,,,,良,6,5,未勝利*,34.4,中団,3,,58.7,58.0,10,4,東京,T,1400,,,,,,,良,8,8,新馬,33.7,後方,初,,63.1,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,3,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1600,良(暫定),16,"Lv3 ",3,,6,,,,,,,イデアクリスタル,,牝,3,3,1,11,中山,D,1800,,,×,01,,,良,6,3,未勝利・牝,40.5,中団,2,,46.8,49.1,12,28,中山,D,1800,,,,,,,良,2,4,未勝利*,39.4,ﾏｸﾘ,3,,48.5,46.5,12,6,中山,D,1800,,,,,,,良,4,8,未勝利・牝*,39.5,追込,3,,47.8,44.4,11,16,東京,T,1600,,,,,,,良,7,7,新馬,34.6,後方,初,,56.8,51.8,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,3,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1600,良(暫定),16,"Lv3 ",4,,7,,,,,,,ボーントゥラブユー,,牝,3,10,11,23,東京,T,1800,,,,,,,良,12,7,未勝利・牝*,34.8,中団,4,,55.7,54.5,10,25,東京,T,1600,,,,,,,良,4,5,未勝利・牝*,34.8,追込,13,+,54.1,51.8,7,26,新潟,T,1600,,,,,,,良,9,4,新馬・牝,34.1,後方,初,,58.7,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,3,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1600,良(暫定),16,"Lv3 ",4,,8,,,,,,,スイートハイデン,,牝,3,3,1,10,中山,D,1800,,,,,,,良,6,7,新馬・牝,41.2,中団,初,,45.1,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,3,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1600,良(暫定),16,"Lv3 ",5,,9,,,,,,,ルージュリリック,,牝,3,15,10,18,新潟,T,1600,,,,,,,良,4,1,未勝利*,34.0,差し,13,+,56.8,56.2,7,19,福島,T,1800,,,,,,,良,3,1,新馬,37.3,先行,初,,52.1,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,3,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1600,良(暫定),16,"Lv3 ",5,,10,,,,,,,ペイシャロッチ,,牝,3,9,11,29,東京,T,1800,,,,,,,良,12,12,未勝利*,36.0,後方,5,,53.3,56.8,10,26,東京,T,1800,,,,,,,稍,15,15,新馬,35.9,後方,初,,57.1,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,3,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1600,良(暫定),16,"Lv3 ",6,,11,,,,,,,ジュワネング,,牝,3,8,12,7,中山,D,1800,,,,,,,良,3,4,新馬,38.5,差し,初,,51.8,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,02,01,東京,3,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1600,良(暫定),16,"Lv3 ",6,,12,,,,,,,サイモンセレーノ,,牝,3,6,12,21,中山,T,1600,,,★,00,,,重,9,14,新馬,36.8,後方,初,,49.5,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
