2026,03,01,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,稍(暫定),16,"Lv2 ",6,,11,,,,,,,イヌボウノサザナミ,,牝,3,2,2,14,京都,T,1800,,,,,,,良,16,16,未勝利,36.6,後方,6,,50.7,49.9,1,5,中山,T,1600,,,○,06,,,良,11,7,新馬,36.4,後方,初,,50.4,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,稍(暫定),16,"Lv2 ",6,,12,,,,,,,ロココ,,牝,3,2,2,14,京都,D,1800,,,,,,,稍,4,7,未勝利・牝,39.3,差し,2,,48.5,46.7,2,4,川崎,D,1400,,,,,,,良,3,2,ガーネ,----,先行,6,,,,12,21,中山,D,1800,,,▲,05,,,不,6,15,未勝利*,39.3,先行,4,,45.7,46.8,11,22,福島,D,1700,,,,,,,良,9,14,未勝利・牝*,39.8,中団,6,,45.5,45.4,10,13,東京,D,1600,,,,,,,良,6,12,未勝利・牝*,40.5,中団,12,+,40.7,40.4
2026,03,01,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,稍(暫定),16,"Lv2 ",7,,13,,,,,,,エリザベスタウン,,牝,3,10,12,20,中山,D,1800,,,,,,,良,10,11,新馬,40.5,後方,初,,45.9,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,稍(暫定),16,"Lv2 ",7,,14,,,,,,,タートルインメイ,,牝,3,3,2,10,東京,D,1600,,,,,,,稍,8,7,未勝利・牝,39.2,先行,3,,44.9,46.6,1,18,中山,D,1800,,,△,00,,,良,3,9,未勝利・牝,41.5,先行,10,+,42.2,42.5,11,8,東京,D,1600,,,,,,,良,9,4,未勝利・牝*,39.9,中団,2,,43.1,49.5,10,25,東京,D,1600,△,01,,,,,稍,6,14,新馬,37.3,中団,初,,50.1,51.8,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,稍(暫定),16,"Lv2 ",8,,15,,,,,,,ピュアエンブレム,,牝,3,11,12,14,中山,T,2000,,,,,,,稍,15,4,未勝利*,37.5,後方,10,+,50.8,51.6,10,5,東京,T,2000,,,,,,,良,4,6,新馬,34.4,差し,初,,58.1,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,1,未勝利・牝,３歳・未勝利(馬齢)(牝)[指定],ダート,1800,稍(暫定),16,"Lv2 ",8,,16,,,,,,,フローラルアーチ,,牝,3,4,2,4,川崎,D,1400,,,,,,,良,9,6,ガーネ,----,後方,7,,,,12,14,中山,D,1200,,,,,,,稍,11,5,新馬,38.9,中団,初,,44.3,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,稍(暫定),16,"Lv3 ",1,,1,,,,,,,アイアムアッパレ,,牡,3,4,1,31,東京,D,1600,,,,,,,良,10,12,未勝利,37.9,中団,3,,48.6,48.9,1,11,中山,D,1800,,,,,,,良,7,10,未勝利,41.6,中団,4,,42.2,44.0,12,14,中山,T,2000,,,,,,,稍,16,11,未勝利*,38.4,中団,22,+,47.5,51.6,7,13,福島,T,1800,◎,05,◎,05,,,良,15,8,新馬,37.7,後方,初,,54.6,58.7,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,稍(暫定),16,"Lv3 ",1,,2,,,,,,,コパノミラノ,,牡,3,8,1,4,中山,D,1800,,,,,,,稍,9,11,未勝利,43.1,中団,4,,37.1,41.5,12,7,中山,D,1800,,,,,,,良,6,7,新馬,38.6,中団,初,,52.7,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,稍(暫定),16,"Lv3 ",2,,3,,,,,,,キリスパークル,,牝,3,6,1,17,中山,T,2000,,,,,,,良,12,16,未勝利,35.3,中団,6,,54.5,52.9,12,6,中山,T,2000,,,×,01,,,良,10,18,新馬,34.4,後方,初,,60.0,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,稍(暫定),16,"Lv3 ",2,,4,,,,,,,クアッドフォルツァ,,牡,3,5,1,24,中山,D,1800,,,,,,,良,6,10,未勝利,41.3,中団,4,,43.0,38.0,12,27,中山,D,1800,,,,,,,稍,8,12,未勝利*,39.5,後方,8,,48.0,48.8,11,1,東京,D,1600,,,,,,,不,10,15,未勝利*,37.8,中団,6,,45.4,44.4,9,21,中山,D,1800,×,00,×,01,,,稍,9,16,新馬,40.5,中団,初,,45.4,49.5,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,稍(暫定),16,"Lv3 ",3,,5,,,,,,,アトラステソーロ,新,牡,3,23,9,21,中山,D,1800,×,00,×,03,,,稍,5,4,新馬,39.5,先行,初,,47.3,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,稍(暫定),16,"Lv3 ",3,,6,,,,,,,ウインドオブヘヴン,,牡,3,4,1,31,東京,T,1600,,,,,,,良,9,8,未勝利,35.0,中団,9,,52.0,51.5,11,30,東京,T,1600,,,,,,,良,6,4,未勝利*,34.9,先行,4,,54.9,57.6,11,2,東京,T,1600,,,,,,,良,4,5,未勝利*,35.0,差し,7,,52.5,52.3,9,15,中山,T,1600,,,,,,,良,9,3,新馬,35.0,中団,初,,57.7,57.1,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,稍(暫定),16,"Lv3 ",4,,7,,,,,,,スーパーハイウェイ,,牡,3,3,2,7,東京,D,1600,,,,,,,良,5,5,未勝利,38.4,先行,8,,47.0,47.9,12,14,中山,T,1600,,,○,06,,,稍,6,5,新馬,36.4,中団,初,,51.0,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,稍(暫定),16,"Lv3 ",4,,8,,,,,,,チェストー,,牡,3,3,2,7,東京,D,1600,,,,,,,良,9,10,未勝利,38.2,後方,3,,49.4,47.9,1,18,中山,D,1800,,,,,,,良,9,8,未勝利,39.5,後方,3,,50.6,49.9,12,28,中山,D,1200,,,,,,,良,6,14,未勝利*,37.6,後方,20,+,46.8,37.4,8,10,新潟,D,1200,,,,,,,稍,14,12,新馬,39.3,後方,初,,43.9,41.1,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,稍(暫定),16,"Lv3 ",5,,9,,,,,,,トーケンジンロック,,セ,3,3,2,7,東京,T,1600,,,,,,,良,16,13,未勝利,36.3,後方,12,+,52.3,53.6,11,15,東京,T,1800,,,,,,,良,6,8,新馬,34.8,先行,初,,57.9,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,稍(暫定),16,"Lv3 ",5,,10,,,,,,,ゴーフォアブローク,,牡,3,4,2,1,東京,D,2100,,,◎,09,,,良,7,2,未勝利,41.4,逃げ,4,,42.4,47.8,1,4,中山,D,1800,,,○,08,,,稍,3,2,未勝利,39.5,差し,3,,48.0,51.1,12,13,中山,D,1800,,,,,,,良,2,5,未勝利*,39.2,先行,4,,48.5,49.6,11,15,東京,T,1600,,,,,,,良,14,7,未勝利*,34.3,後方,4,,57.8,56.0,10,18,東京,T,1600,,,,,,,良,8,8,新馬,34.1,中団,初,,57.3,56.1
2026,03,01,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,稍(暫定),16,"Lv3 ",6,,11,,,,,,,エコロストーム,,牝,3,5,1,25,中山,D,1800,,,★,00,,,良,3,3,未勝利・牝,40.4,差し,2,,47.2,45.6,1,10,中山,D,1800,,,▲,06,,,良,4,10,新馬・牝,40.0,差し,初,,49.0,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,稍(暫定),16,"Lv3 ",6,,12,,,,,,,ケイジ,,牡,3,14,11,23,東京,D,1600,,,,,,,良,10,6,新馬,38.4,中団,初,,48.1,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,稍(暫定),16,"Lv3 ",7,,13,,,,,,,イヌボウノヒカリ,,牝,3,3,2,7,東京,D,1400,,,,,,,良,9,10,未勝利・牝,38.7,後方,初,,46.7,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,稍(暫定),16,"Lv3 ",7,,14,,,,,,,ブルースパーダ,,牡,3,3,2,10,東京,D,2100,,,,,,,稍,8,6,未勝利,41.2,中団,14,+,43.3,48.0,11,1,東京,D,1600,,,,,,,不,9,13,未勝利*,38.0,中団,3,,44.3,44.4,10,11,東京,D,1600,,,,,,,稍,8,10,新馬,39.4,中団,初,,44.4,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,稍(暫定),16,"Lv3 ",8,,15,,,,,,,ガクエンテンゴク,,牡,3,2,2,12,名古,D,1500,,,,,,,稍,2,2,名古屋,----,先行,5,,,,1,11,中山,D,1200,,,,,,,良,13,6,未勝利,39.8,先行,3,,41.0,44.0,12,21,中山,D,1200,,,×,03,,,重,4,15,新馬,37.5,差し,初,,44.1,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,2,未勝利,３歳・未勝利(馬齢)[指定],ダート,1800,稍(暫定),16,"Lv3 ",8,,16,,,,,,,シンエンドーツダ,Ｃ,牡,3,4,2,1,小倉,D,1700,,,○,13,,,良,6,9,未勝利,39.2,中団,4,,46.7,48.4,1,4,中山,D,1800,,,◎,17,,,稍,5,6,未勝利,39.9,後方,3,,47.2,51.1,12,13,中山,D,1800,,,◎,09,,,良,7,9,未勝利*,40.1,先行,3,,46.4,48.5,11,23,東京,T,1600,,,◎,17,07,,良,13,11,未勝利*,36.3,逃げ,15,+,48.5,54.3,8,10,新潟,T,1400,,,△,06,,,稍,8,13,未勝利*,34.7,後方,3,,54.8,47.5
2026,03,01,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,稍(暫定),16,"Lv3 ",1,,1,,,,,,,ジャンプストリート,,牡,3,6,1,18,中山,D,1200,,,,,,,良,9,15,未勝利,39.0,後方,12,+,42.1,34.6,10,26,東京,T,1600,,,,,,,稍,8,8,未勝利*,36.6,先行,2,,48.2,46.4,10,11,東京,T,1600,,,,,,,良,12,14,新馬,34.1,後方,初,,61.6,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,稍(暫定),16,"Lv3 ",1,B,2,,,,,,,ニシノバリキング,,牡,3,12,12,6,中山,D,1200,,,,,,,良,16,10,新馬,43.2,後方,初,,41.0,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,稍(暫定),16,"Lv3 ",2,,3,,,,,,,フォーアライター,,牝,3,11,12,14,中山,T,1600,,,,,,,稍,12,12,新馬,37.5,中団,初,,49.4,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,稍(暫定),16,"Lv3 ",2,,4,,,,,,,ヘヴンズドライブ,,牝,3,11,12,13,中山,D,1200,,,,,,,良,6,9,未勝利・牝*,39.8,中団,連,=,37.2,37.5,12,7,中山,T,1200,,,,,,,良,11,13,新馬,35.3,中団,初,,50.8,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,稍(暫定),16,"Lv3 ",3,,5,,,,,,,ピルスナー,,牝,3,7,1,14,名古,D,1500,,,,,,,良,4,6,名古屋,----,差し,6,,,,11,30,東京,T,1600,,,,,,,良,11,11,未勝利*,34.6,後方,連,=,57.2,57.6,11,23,東京,T,1600,,,,,,,良,11,16,未勝利*,35.4,中団,5,,52.2,54.3,10,19,東京,T,1400,,,,,,,良,12,12,未勝利*,34.0,後方,2,,59.2,48.5,10,5,京都,T,1200,,,,,,,稍,9,11,新馬,34.8,後方,初,,55.7,51.1
2026,03,01,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,稍(暫定),16,"Lv3 ",3,,6,,,,,,,カンノンミッキー,,牡,3,3,2,10,東京,D,1400,,,×,01,,,稍,5,7,未勝利,36.7,中団,4,,55.2,53.3,1,12,中山,D,1200,,,,,,,良,4,12,新馬,38.0,差し,初,,46.3,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,稍(暫定),16,"Lv3 ",4,,7,,,,,,,ネオアカジョウ,,牡,3,6,1,18,中山,D,1200,,,,,,,良,11,11,未勝利,40.1,後方,14,+,37.3,34.6,10,11,東京,D,1400,,,,,,,稍,16,10,新馬,41.8,先行,初,,38.6,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,稍(暫定),16,"Lv3 ",4,,8,,,,,,,ヌクレオチド,,牡,3,3,2,10,東京,D,1400,,,○,17,02,,稍,2,3,未勝利,36.6,先行,3,,54.3,53.3,1,17,中山,D,1200,,,◎,17,03,,良,3,6,未勝利,38.7,先行,10,+,39.1,39.1,11,9,東京,D,1600,◎,06,▲,07,,,稍,10,10,未勝利*,39.8,逃げ,3,,41.1,47.4,10,19,東京,D,1400,◎,05,▲,06,,,良,7,4,未勝利*,38.6,中団,3,,45.6,43.1,9,28,中山,D,1200,×,03,★,05,,,良,8,11,新馬,37.1,後方,初,,51.3,44.1
2026,03,01,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,稍(暫定),16,"Lv3 ",5,,9,,,,,,,マイエラ,,牡,3,9,12,27,中山,T,2000,,,○,10,,,良,14,12,未勝利*,37.6,先行,9,,47.5,49.1,10,26,新潟,T,1600,▲,04,◎,09,,,稍,6,14,新馬,35.3,逃げ,初,,58.4,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,稍(暫定),16,"Lv3 ",5,,10,,,,,,,キョンチャン,,牝,3,7,1,10,中山,D,1200,,,,,,,良,14,13,未勝利,38.7,中団,17,+,44.3,46.5,9,13,中山,T,2000,,,,,,,稍,止,8,新馬,----,,初,,,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,稍(暫定),16,"Lv3 ",6,,11,,,,,,,ボビネット,,牝,3,5,1,25,中山,D,1200,,,▲,06,,,良,14,15,未勝利,39.9,後方,3,,40.0,38.9,1,4,中山,D,1200,,,▲,03,,,稍,10,12,新馬,38.2,後方,初,,49.0,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,稍(暫定),16,"Lv3 ",6,,12,,,,,,,エーデルハイ,,牝,3,6,1,18,中山,T,1600,,,,,,,良,12,14,未勝利・牝,34.9,後方,14,+,54.2,48.3,10,12,東京,T,1600,,,,,,,良,6,9,未勝利*,35.1,先行,4,,52.6,54.9,9,13,中山,T,1600,,,,,,,稍,8,10,新馬・牝,35.4,中団,初,,54.9,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,稍(暫定),16,"Lv3 ",7,,13,,,,,,,フィールマイプラン,,牡,3,7,1,12,中山,D,1800,,,,,,,良,12,5,未勝利,43.8,先行,3,,37.1,44.9,12,21,中山,T,1600,,,,,,,重,5,7,新馬,36.9,逃げ,初,,46.6,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,稍(暫定),16,"Lv3 ",7,,14,,,,,,,モーゲンセン,,牡,3,4,2,1,東京,D,1400,,,,,,,良,4,2,未勝利,37.9,差し,2,,46.4,47.2,1,18,中山,D,1200,,,,,,,良,2,3,未勝利,39.5,先行,3,,35.3,34.6,12,28,中山,D,1200,,,,,,,良,3,3,未勝利*,39.0,差し,12,+,38.7,37.4,10,5,東京,D,1400,◎,06,○,07,,,良,8,9,未勝利*,39.1,中団,3,,43.6,48.0,9,15,中山,D,1200,△,00,▲,00,,,良,5,5,新馬,38.5,中団,初,,41.4,42.3
2026,03,01,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,稍(暫定),16,"Lv3 ",8,,15,,,,,,,シューペルブリアン,,牝,3,5,1,25,中山,D,1200,,,★,00,,,良,12,14,未勝利,39.3,後方,4,,41.6,38.9,12,27,中山,D,1200,,,×,05,,,稍,11,13,新馬,38.3,中団,初,,44.3,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,3,未勝利,３歳・未勝利(馬齢)(混)[指定],ダート,1200,稍(暫定),16,"Lv3 ",8,,16,,,,,,,エリンフレーム,,牝,3,7,1,12,中山,D,1200,,,★,06,,,良,6,4,新馬,38.2,中団,初,,46.3,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,4,１勝ｸﾗｽ*,３歳・１勝クラス/500万下(馬齢)(混)[指定],ダート,1800,稍(暫定),8,"Lv1 ",1,,1,,,,,,,ゴールドブレイズ,,牡,3,10,12,20,中山,D,1800,,,,,,,良,1,3,新馬,39.1,先行,初,,47.3,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,4,１勝ｸﾗｽ*,３歳・１勝クラス/500万下(馬齢)(混)[指定],ダート,1800,稍(暫定),8,"Lv1 ",2,,2,,,,,,,エコロガノン,,牡,3,10,12,20,中山,D,1800,,,,,,,良,1,2,未勝利*,38.4,先行,3,,50.1,50.1,11,30,東京,D,1600,,,,,,,良,4,2,未勝利*,38.3,先行,3,,44.9,45.9,11,9,東京,D,1600,,,★,00,,,稍,3,5,未勝利*,38.0,先行,3,,45.5,47.4,10,19,東京,D,1600,,,×,00,,,良,2,10,新馬,36.7,先行,初,,53.7,53.7,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,4,１勝ｸﾗｽ*,３歳・１勝クラス/500万下(馬齢)(混)[指定],ダート,1800,稍(暫定),8,"Lv1 ",3,,3,,,,,,,ヴァレンティーニ,,牝,3,25,9,7,中山,D,1800,×,00,,,,,良,1,5,新馬,39.2,先行,初,,48.7,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026,03,01,中山,4,１勝ｸﾗｽ*,３歳・１勝クラス/500万下(馬齢)(混)[指定],ダート,1800,稍(暫定),8,"Lv1 ",4,,4,,,,,,,エスシービクトリア,,牡,3,7,1,11,中山,D,1800,,,,,,,良,1,9,新馬,38.5,逃げ,初,,50.5,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
