場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
札幌,1,1,トーセンクリステル,木幡巧也,103.0,97.0,100.0,98.0,,,99.5,7.0
札幌,1,2,ニシノガンリキ,服部茂史,,,,,,,,
札幌,1,3,マーゴットミスト,鮫島克駿,101.0,107.0,103.0,102.0,106.0,,103.8,5.0
札幌,1,4,ココソラーレ,鷲頭虎太,88.0,104.0,105.0,113.0,108.0,,103.6,6.0
札幌,1,5,ハチハチローズ,橋木太希,88.0,163.0,119.0,55.0,,,106.25,2.0
札幌,1,6,マスキュラー,松岡正海,152.0,102.0,108.0,101.0,104.0,,113.4,1.0
札幌,1,7,サンタカリス,古川吉洋,102.0,103.0,112.0,105.0,101.0,,104.6,3.0
札幌,1,8,ウチュウノセカイ,丹内祐次,112.0,102.0,107.0,98.0,104.0,,104.6,3.0
札幌,1,9,ライトアズフェザー,柴田裕一,91.0,69.0,104.0,82.0,,,86.5,9.0
札幌,1,10,ハルヒメ,小林美駒,90.0,102.0,94.0,96.0,,,95.5,8.0
札幌,2,1,クックパイン,キング　,,,,,,,,
札幌,2,2,ステイアンビシャス,松岡正海,152.0,102.0,88.0,91.0,104.0,,107.4,2.0
札幌,2,3,マブアンドフェール,丹内祐次,112.0,102.0,100.0,111.0,104.0,,105.8,3.0
札幌,2,4,キムタックフェイス,鷲頭虎太,88.0,104.0,107.0,49.0,108.0,,91.2,8.0
札幌,2,5,クレヨンポップ,小野楓馬,,,,,,,,
札幌,2,6,キタノアンシェル,原田和真,70.0,57.0,95.0,31.0,90.0,,68.6,9.0
札幌,2,7,カピオラ,森田誠也,,,,,,,,
札幌,2,8,マージャング,古川奈穂,67.0,89.0,94.0,164.0,92.0,,101.2,4.0
札幌,2,9,トモジャイブ,古川吉洋,102.0,103.0,94.0,76.0,101.0,,95.2,7.0
札幌,2,10,ケイアイワイラーパ,武豊　　,97.0,95.0,100.0,104.0,98.0,,98.8,6.0
札幌,2,11,オオタチ,佐々木大,98.0,102.0,101.0,96.0,104.0,,100.2,5.0
札幌,2,12,アルデフォックス,北村友一,122.0,108.0,100.0,110.0,105.0,,109.0,1.0
札幌,3,1,クランドゥイユ,古川奈穂,67.0,89.0,91.0,90.0,92.0,,85.8,13.0
札幌,3,2,アクデニズ,吉田隼人,86.0,97.0,96.0,99.0,96.0,,94.8,12.0
札幌,3,3,アンジュフラム,木幡巧也,103.0,97.0,101.0,98.0,,,99.75,10.0
札幌,3,4,ヒルノレーダン,古川吉洋,102.0,103.0,112.0,104.0,101.0,,104.4,5.0
札幌,3,5,ミステンザン,和田陽希,,,,,,,,
札幌,3,6,ガンビーチ,横山典弘,114.0,106.0,97.0,105.0,96.0,,103.6,6.0
札幌,3,7,メイショウキンタイ,武豊　　,97.0,95.0,95.0,97.0,98.0,,96.4,11.0
札幌,3,8,スマイルラッシュ,北村友一,122.0,108.0,102.0,102.0,105.0,,107.8,2.0
札幌,3,9,エバーステイ,横山和生,103.0,96.0,102.0,104.0,106.0,,102.2,7.0
札幌,3,10,ブライトゲイザー,池添謙一,107.0,102.0,101.0,103.0,98.0,,102.2,7.0
札幌,3,11,ヒルノガリシア,松岡正海,152.0,102.0,108.0,98.0,104.0,,112.8,1.0
札幌,3,12,ヤマノインパクト,丹内祐次,112.0,102.0,107.0,107.0,104.0,,106.4,3.0
札幌,3,13,ラマヌジャン,浜中俊　,109.0,103.0,107.0,103.0,103.0,,105.0,4.0
札幌,3,14,シャインフリーリー,キング　,,,,,,,,
札幌,3,15,ドルチェルナ,佐々木大,98.0,102.0,103.0,98.0,104.0,,101.0,9.0
札幌,3,16,コスタヴェルデ,舟山瑠泉,,,,,,,,
札幌,4,1,マナエトレ,丹内祐次,112.0,102.0,100.0,107.0,104.0,,105.0,2.0
札幌,4,2,エコロアテナ,佐々木大,98.0,102.0,101.0,98.0,104.0,,100.6,5.0
札幌,4,3,ビービーバザーク,武豊　　,97.0,95.0,100.0,97.0,98.0,,97.4,7.0
札幌,4,4,アカオー,舟山瑠泉,,,,,,,,
札幌,4,5,ミュージックマン,キング　,,,,,,,,
札幌,4,6,エムズドリーム,古川吉洋,102.0,103.0,94.0,104.0,101.0,,100.8,4.0
札幌,4,7,パーソナルレコード,松本大輝,157.0,102.0,103.0,93.0,106.0,,112.2,1.0
札幌,4,8,チョウリニア,森田誠也,,,,,,,,
札幌,4,9,アイズミサクラ,岩田康誠,104.0,92.0,99.0,102.0,100.0,,99.4,6.0
