場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
札幌,1,1,トーセンクリステル,杉浦宏昭,136.0,105.0,103.0,100.0,105.0,105.0,,,109.0,2.0
札幌,1,2,ニシノガンリキ,杉浦宏昭,136.0,105.0,103.0,100.0,105.0,105.0,,,109.0,2.0
札幌,1,3,マーゴットミスト,杉山佳明,116.0,112.0,100.0,118.0,108.0,106.0,,,110.0,1.0
札幌,1,4,ココソラーレ,天間昭一,68.0,98.0,96.0,104.0,89.0,90.0,,,90.833,6.0
札幌,1,5,ハチハチローズ,松永康利,69.0,99.0,95.0,55.0,95.0,101.0,,,85.667,7.0
札幌,1,6,マスキュラー,高橋一哉,21.0,65.0,95.0,45.0,75.0,84.0,,,64.167,9.0
札幌,1,7,サンタカリス,秋山真一,,,,,,,,,,
札幌,1,8,ウチュウノセカイ,青木孝文,135.0,102.0,103.0,96.0,93.0,109.0,,,106.333,4.0
札幌,1,9,ライトアズフェザー,千葉直人,21.0,118.0,113.0,110.0,120.0,87.0,21.0,,84.286,8.0
札幌,1,10,ハルヒメ,矢嶋大樹,128.0,117.0,84.0,86.0,90.0,86.0,,,98.5,5.0
札幌,2,1,クックパイン,堀宣行　,90.0,107.0,105.0,101.0,127.0,103.0,,,105.5,2.0
札幌,2,2,ステイアンビシャス,堀内岳志,108.0,97.0,86.0,85.0,75.0,90.0,,,90.167,12.0
札幌,2,3,マブアンドフェール,古賀慎明,85.0,109.0,93.0,105.0,102.0,96.0,,,98.333,8.0
札幌,2,4,キムタックフェイス,森田直行,67.0,113.0,110.0,108.0,113.0,107.0,,,103.0,5.0
札幌,2,5,クレヨンポップ,水野貴広,116.0,100.0,106.0,100.0,101.0,106.0,,,104.833,3.0
札幌,2,6,キタノアンシェル,蛯名利弘,127.0,86.0,93.0,103.0,53.0,90.0,,,92.0,11.0
