,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,23.0,31.0,,33.0,18.0,3.0,27.0,27.0,,,4.0,,21.0,20.0,6.0,,3.0,,,11.0,8.0,13.0,27.0,4.0,2.0
2022,215.0,188.0,,234.0,144.0,25.0,168.0,235.0,11.0,1.0,63.0,29.0,128.0,144.0,11.0,,16.0,,52.0,77.0,47.0,130.0,173.0,18.0,35.0
2023,233.0,225.0,,246.0,184.0,28.0,204.0,254.0,18.0,2.0,42.0,36.0,158.0,160.0,10.0,8.0,11.0,13.0,54.0,74.0,48.0,175.0,182.0,21.0,32.0
2024,225.0,245.0,,246.0,205.0,19.0,211.0,259.0,,29.0,60.0,62.0,147.0,162.0,2.0,3.0,,5.0,32.0,72.0,46.0,159.0,214.0,25.0,26.0
2025,212.0,224.0,,238.0,169.0,29.0,167.0,269.0,55.0,56.0,10.0,12.0,149.0,142.0,6.0,,6.0,,46.0,90.0,33.0,150.0,214.0,23.0,16.0
