場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
東京,1,未勝利,ダート,1600,不良,1,オーケーグリット,2歳,石川裕紀,相沢郁,逃げ,,,短距離,左回り,,Lv3 ,ハービンジャー,,距離短縮,3,C,12.9,4.0,12.9,4.0,,,,,B,,,,
東京,1,未勝利,ダート,1600,不良,2,アルカディアカフェ,2歳,レーン,堀宣行,先行,100.0,,短距離,左回り,,Lv3 ,Into Mischief,休明初戦,距離延長,1,A,12.8,2.0,12.8,2.0,36.4,2.0,36.6,1.0,C,,,,
東京,1,未勝利,ダート,1600,不良,3,ドナシュネル,2歳,荻野極,栗田徹,先行,,,短距離,左回り,,Lv3 ,Wootton Bassett,,,11,E,12.8,2.0,12.8,2.0,,,,,D,,,,
東京,1,未勝利,ダート,1600,不良,4,アメリカンロマン,2歳,谷原柚希,伊藤圭三,追込,,,短距離,左回り,,Lv3 ,カリフォルニアクローム,,距離延長,16,E,13.1,6.0,13.1,6.0,39.2,,38.9,6.0,C,,,,
東京,1,未勝利,ダート,1600,不良,5,ウリズンベー,2歳,岩田康誠,萩原清,追込,100.0,100.0,短距離,左回り,,Lv3 ,ルヴァンスレーヴ,,,2,B,13.7,13.0,13.7,13.0,37.1,5.0,37.2,3.0,D,,,,
東京,1,未勝利,ダート,1600,不良,6,リアライズタキオン,2歳,津村明秀,手塚貴久,逃げ,0.0,0.0,短距離,左回り,,Lv3 ,ルヴァンスレーヴ,休明3走,,5,C,12.1,1.0,12.1,1.0,35.1,1.0,38.4,5.0,B,C,C,,
東京,1,未勝利,ダート,1600,不良,7,ファイアリービート,2歳,大野拓弥,鈴木慎太,追込,0.0,,短距離,左回り,,Lv3 ,パイロ,,距離延長,9,D,14.0,16.0,14.0,16.0,38.4,8.0,37.0,2.0,C,,,,
東京,1,未勝利,ダート,1600,不良,8,ピードモント,2歳,内田博幸,武井亮,差し,,,短距離,左回り,,Lv3 ,キズナ,,距離短縮,6,D,13.4,11.0,13.4,11.0,38.3,7.0,40.9,,C,,,,
東京,1,未勝利,ダート,1600,不良,9,スフェーンテソーロ,2歳,木幡巧也,牧光二,差し,,,短距離,左回り,,Lv3 ,フィレンツェファイア,,,12,E,13.3,9.0,13.3,9.0,,,,,B,B,,,
東京,1,未勝利,ダート,1600,不良,10,ブルースパーダ,2歳,原優介,矢野英一,差し,0.0,0.0,短距離,左回り,,Lv3 ,ゴールドドリーム,,,13,E,13.1,6.0,13.1,6.0,36.4,2.0,39.4,8.0,B,,,,
東京,1,未勝利,ダート,1600,不良,11,ナフセッド,2歳,菅原明良,中川公成,追込,,,短距離,左回り,,Lv3 ,アドマイヤマーズ,休明初戦,,10,D,13.8,14.0,13.8,14.0,,,,,B,,,,
東京,1,未勝利,ダート,1600,不良,12,アラクラン,2歳,北村宏司,田村康仁,追込,,,短距離,左回り,,Lv3 ,リアルスティール,,距離短縮,7,D,13.8,14.0,13.8,14.0,,,,,B,,,,
東京,1,未勝利,ダート,1600,不良,13,シンシア,2歳,菊沢一樹,蛯名正義,差し,,,短距離,左回り,,Lv3 ,クリソベリル,,距離延長,15,E,13.1,6.0,13.1,6.0,37.9,6.0,38.2,4.0,C,,,,
東京,1,未勝利,ダート,1600,不良,14,オーパパ,2歳,横山武史,斎藤誠,先行,,,短距離,左回り,,Lv3 ,アメリカンペイトリオット,,,8,D,12.9,4.0,12.9,4.0,,,,,E,,,,
