,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2022,86.0,111.0,,118.0,76.0,3.0,53.0,144.0,45.0,29.0,21.0,,46.0,49.0,7.0,,,,24.0,52.0,5.0,107.0,85.0,,
2023,154.0,193.0,,195.0,148.0,4.0,153.0,194.0,,,15.0,68.0,25.0,41.0,60.0,18.0,72.0,48.0,35.0,75.0,24.0,160.0,156.0,6.0,1.0
2024,278.0,300.0,,293.0,266.0,19.0,270.0,308.0,,,78.0,108.0,11.0,,151.0,105.0,9.0,116.0,51.0,81.0,29.0,214.0,308.0,19.0,8.0
2025,208.0,190.0,,205.0,179.0,14.0,161.0,237.0,,,21.0,41.0,20.0,4.0,100.0,57.0,104.0,51.0,37.0,55.0,12.0,140.0,216.0,19.0,11.0
