,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,21.0,43.0,,47.0,14.0,3.0,32.0,32.0,4.0,1.0,5.0,9.0,21.0,21.0,2.0,,1.0,,6.0,17.0,5.0,46.0,13.0,,
2022,21.0,56.0,,56.0,20.0,1.0,40.0,37.0,,1.0,10.0,9.0,24.0,21.0,7.0,,,5.0,3.0,25.0,9.0,40.0,28.0,,
2023,28.0,59.0,,66.0,19.0,2.0,47.0,40.0,2.0,1.0,7.0,7.0,28.0,21.0,12.0,,3.0,6.0,9.0,17.0,5.0,37.0,45.0,,
2024,26.0,29.0,,36.0,19.0,,28.0,27.0,2.0,,7.0,3.0,25.0,18.0,,,,,3.0,10.0,7.0,19.0,29.0,,
2025,35.0,23.0,,32.0,23.0,3.0,20.0,38.0,,2.0,13.0,6.0,11.0,12.0,3.0,,,11.0,12.0,8.0,,13.0,44.0,1.0,
