場所,R,クラス,種別,距離,馬場状態,レースレベル,馬番,馬名,年齢,騎手名,調教師名,距離区分,回り,道悪判定,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
中京,1,未勝利,芝,1400,良,Lv2 ,12,アドバンスモダン,2歳,渡辺竜也,森秀行,短距離,左回り,,Modernist,,,9,D,12.8,4.0,12.8,4.0,35.4,3.0,36.8,,C,,,,
中京,1,未勝利,芝,1400,良,Lv2 ,13,アスミル,2歳,太宰啓介,本田優,短距離,左回り,,ダノンプレミアム,,,7,D,13.4,11.0,13.4,10.0,36.8,,34.1,1.0,B,,,,
中京,2,未勝利,ダート,1800,良,Lv3 ,1,アイムアクイーン,3歳,田中健,荒川義之,中距離,左回り,,キンシャサノキセキ,,距離短縮,15,E,13.0,8.0,13.2,6.0,36.4,3.0,36.8,1.0,C,C,D,C,
中京,2,未勝利,ダート,1800,良,Lv3 ,2,ヒットザノート,3歳,渡辺竜也,奥村豊,中距離,左回り,,Authentic,休明3走,,14,E,12.4,2.0,12.4,1.0,,,,,C,,B,D,
中京,2,未勝利,ダート,1800,良,Lv3 ,3,ヴェントステラーレ,3歳,藤懸貴志,田中克典,中距離,左回り,,サートゥルナーリア,,距離延長,3,C,13.1,10.0,13.1,4.0,36.3,2.0,38.2,7.0,C,D,,,
中京,2,未勝利,ダート,1800,良,Lv3 ,4,エアニゲラ,3歳,小沢大仁,池添学,中距離,左回り,,アルアイン,,,1,B,13.6,15.0,13.6,11.0,37.9,,38.0,5.0,C,C,C,,
中京,2,未勝利,ダート,1800,良,Lv3 ,5,マンノミューズ,3歳,角田大和,角田晃一,中距離,左回り,,モズアスコット,,距離短縮,11,D,13.0,8.0,13.2,6.0,37.0,,38.1,6.0,C,,B,C,C
中京,2,未勝利,ダート,1800,良,Lv3 ,6,ランスオブフェイス,3歳,泉谷楓真,奥村豊,中距離,左回り,,ゴールドシップ,休明3走,距離短縮,8,D,12.9,5.0,12.9,2.0,37.3,,43.7,,C,C,D,C,
中京,2,未勝利,ダート,1800,良,Lv3 ,7,オリジナルファイン,3歳,国分恭介,清水久詞,中距離,左回り,,パイロ,,,4,C,13.1,10.0,13.8,14.0,35.1,1.0,37.8,2.0,D,C,C,B,C
中京,2,未勝利,ダート,1800,良,Lv3 ,8,トモエゴゼン,3歳,高杉吏麒,藤岡健一,中距離,左回り,,デクラレーションオブウォー,,距離延長,5,D,13.1,10.0,13.9,15.0,37.7,,37.9,4.0,B,C,B,C,
中京,2,未勝利,ダート,1800,良,Lv3 ,9,ミスサンシャイン,3歳,岡田祥嗣,安田翔伍,中距離,左回り,,ラブリーデイ,,距離延長,13,E,12.9,5.0,13.6,11.0,36.7,7.0,39.3,,B,C,B,D,
中京,2,未勝利,ダート,1800,良,Lv3 ,10,スーパーチャンド,3歳,団野大成,西村真幸,中距離,左回り,,シュヴァルグラン,休明2走,,6,D,12.7,3.0,13.2,6.0,38.2,,37.8,2.0,C,C,C,C,C
中京,2,未勝利,ダート,1800,良,Lv3 ,11,エールラヴィクトワ,3歳,中井裕二,橋口慎介,中距離,左回り,,ルヴァンスレーヴ,,,7,D,13.6,15.0,13.6,11.0,36.4,3.0,38.6,,D,C,C,C,
中京,2,未勝利,ダート,1800,良,Lv3 ,12,ゴルシノメイ,3歳,田口貫太,吉村圭司,中距離,左回り,,アニマルキングダム,,距離短縮,12,E,13.3,14.0,13.3,9.0,,,,,D,C,,,
中京,2,未勝利,ダート,1800,良,Lv3 ,13,エスタンシア,3歳,吉村誠之,松下武士,中距離,左回り,,ドゥラメンテ,,,2,B,12.2,1.0,13.4,10.0,36.8,8.0,38.3,,B,C,D,C,C
中京,2,未勝利,ダート,1800,良,Lv3 ,14,タマモサイジョ,3歳,長岡禎仁,茶木太樹,中距離,左回り,,カリフォルニアクローム,,,16,E,13.2,13.0,14.0,16.0,36.4,3.0,39.5,,C,B,,,
中京,2,未勝利,ダート,1800,良,Lv3 ,15,ヨドギミ,3歳,岩田望来,中村直也,中距離,左回り,,レイデオロ,,,9,D,12.9,5.0,13.1,4.0,36.5,6.0,38.2,7.0,C,B,C,B,C
中京,2,未勝利,ダート,1800,良,Lv3 ,16,ボナペティアスク,3歳,川須栄彦,梅田智之,中距離,左回り,,サートゥルナーリア,休明3走,距離短縮,10,D,12.7,3.0,13.0,3.0,,,,,B,D,C,B,B
中京,3,未勝利,芝,2000,良,Lv4 ,1,エアビッグマム,3歳,西塚洸二,笹田和秀,中距離,左回り,,ブリックスアンドモルタル,,,2,B,12.3,2.0,13.1,5.0,35.9,8.0,33.2,1.0,C,C,C,B,B
中京,3,未勝利,芝,2000,良,Lv4 ,2,オニムシャ,3歳,角田大和,松永幹夫,中距離,左回り,,シルバーステート,,距離延長,14,E,12.2,1.0,12.9,2.0,34.7,2.0,34.5,8.0,C,B,C,C,C
中京,3,未勝利,芝,2000,良,Lv4 ,3,オメガストリーム,3歳,吉村誠之,今野貞一,中距離,左回り,,アルアイン,,,10,D,14.0,15.0,14.2,17.0,37.1,,34.7,9.0,D,C,C,,
中京,3,未勝利,芝,2000,良,Lv4 ,4,グルーヴィデザイン,3歳,小崎綾也,小林真也,中距離,左回り,,ルーラーシップ,,距離延長,16,E,14.1,17.0,14.1,15.0,38.2,,37.2,,C,B,,,
中京,3,未勝利,芝,2000,良,Lv4 ,5,リオンプライム,3歳,国分恭介,鈴木孝志,中距離,左回り,,リオンディーズ,,,3,C,12.9,10.0,13.1,5.0,35.9,8.0,33.9,5.0,C,C,C,C,A
中京,3,未勝利,芝,2000,良,Lv4 ,6,メイショウアイル,3歳,秋山稔樹,高橋義忠,中距離,左回り,,ミッキーアイル,,距離延長,8,D,12.7,6.0,13.7,11.0,38.6,,35.5,,C,C,D,D,B
中京,3,未勝利,芝,2000,良,Lv4 ,7,ヴァンガルダ,3歳,渡辺竜也,奥村豊,中距離,左回り,,ハービンジャー,,,13,E,12.7,6.0,13.0,4.0,35.3,6.0,36.1,,B,E,C,D,
中京,3,未勝利,芝,2000,良,Lv4 ,8,コンタンゴ,3歳,松山弘平,藤原英昭,中距離,左回り,,ロードカナロア,,距離延長,5,D,12.4,3.0,12.8,1.0,34.3,1.0,35.2,,C,C,B,D,C
中京,3,未勝利,芝,2000,良,Lv4 ,9,ロールザボーンズ,3歳,岩田康誠,牧浦充徳,中距離,左回り,,ゴールドシップ,休明初戦,距離延長,4,C,12.5,4.0,13.2,8.0,34.7,2.0,34.9,,C,C,C,B,D
中京,3,未勝利,芝,2000,良,Lv4 ,10,アゼム,3歳,国分優作,坂口智康,中距離,左回り,,ヘンリーバローズ,休明3走,,9,D,13.0,12.0,13.9,13.0,37.4,,33.4,3.0,C,C,D,C,B
中京,3,未勝利,芝,2000,良,Lv4 ,11,ピリナマアナ,3歳,岩田望来,橋口慎介,中距離,左回り,,キズナ,,,12,D,13.3,14.0,14.4,18.0,36.0,,36.1,,B,C,E,C,C
中京,3,未勝利,芝,2000,良,Lv4 ,12,ウインクルキセキ,3歳,長岡禎仁,高橋亮,中距離,左回り,,ブリックスアンドモルタル,,距離短縮,11,D,12.9,10.0,12.9,2.0,34.8,4.0,33.9,5.0,B,D,C,D,C
中京,3,未勝利,芝,2000,良,Lv4 ,13,スリーセンス,3歳,川端海翼,中竹和也,中距離,左回り,,ドゥラメンテ,,距離延長,17,E,13.2,13.0,13.7,11.0,36.9,,36.1,,D,C,B,D,B
中京,3,未勝利,芝,2000,良,Lv4 ,14,エリタージュソング,3歳,富田暁,吉岡辰弥,中距離,左回り,,ブリックスアンドモルタル,休明2走,距離延長,18,E,14.1,17.0,14.1,15.0,39.9,,40.9,,C,C,,,
中京,3,未勝利,芝,2000,良,Lv4 ,15,サトノスピカ,3歳,団野大成,須貝尚介,中距離,左回り,,サトノダイヤモンド,,,7,D,12.6,5.0,13.3,9.0,35.8,7.0,33.2,1.0,C,C,C,C,C
中京,3,未勝利,芝,2000,良,Lv4 ,16,マスターライセンス,3歳,小沢大仁,石坂公一,中距離,左回り,,サートゥルナーリア,休明3走,,1,B,12.8,8.0,13.4,10.0,36.9,,33.7,4.0,C,C,C,C,
中京,3,未勝利,芝,2000,良,Lv4 ,17,トモエジョウ,3歳,菱田裕二,岡田稲男,中距離,左回り,,ジャスタウェイ,休明初戦,距離延長,15,E,14.0,15.0,14.0,14.0,37.0,,35.1,,C,,,,
中京,3,未勝利,芝,2000,良,Lv4 ,18,アズユーライク,3歳,高杉吏麒,西園翔太,中距離,左回り,,エピファネイア,,距離延長,6,D,12.8,8.0,13.1,5.0,34.8,4.0,34.0,7.0,C,C,C,C,C
中京,4,未勝利,ダート,1400,良,Lv4 ,1,ベルエアキング,3歳,岩田康誠,西村真幸,短距離,左回り,,ルヴァンスレーヴ,,距離短縮,10,D,12.5,9.0,13.1,9.0,35.9,6.0,39.8,,C,C,C,C,D
中京,4,未勝利,ダート,1400,良,Lv4 ,2,テイエムタワードン,3歳,川須栄彦,畑端省吾,短距離,左回り,,タワーオブロンドン,,,1,B,12.7,11.0,12.7,3.0,35.7,5.0,37.3,2.0,C,C,C,E,C
中京,4,未勝利,ダート,1400,良,Lv4 ,3,スマートサターン,3歳,団野大成,小林真也,短距離,左回り,,オルフェーヴル,,,4,C,12.6,10.0,12.7,3.0,36.4,8.0,37.5,3.0,C,C,B,C,D
中京,4,未勝利,ダート,1400,良,Lv4 ,4,ゼットヒーロ,3歳,川端海翼,吉田直弘,短距離,左回り,,カリフォルニアクローム,,距離短縮,16,E,12.3,3.0,12.5,2.0,39.0,,40.9,,C,C,D,C,C
中京,4,未勝利,ダート,1400,良,Lv4 ,5,オオデンタ,3歳,菱田裕二,大根田裕,短距離,左回り,,ビッグアーサー,,,7,D,,,,,,,,,,,,,
中京,4,未勝利,ダート,1400,良,Lv4 ,6,キタサンライザー,3歳,吉村誠之,清水久詞,短距離,左回り,,キタサンブラック,,,5,D,12.3,3.0,12.9,6.0,36.4,8.0,38.2,5.0,D,B,C,C,
中京,4,未勝利,ダート,1400,良,Lv4 ,7,マルシェ,3歳,永島まな,大久保龍,短距離,左回り,,Le Havre,休明初戦,距離延長,9,D,13.5,13.0,13.5,12.0,37.7,,37.6,4.0,C,,,,
中京,4,未勝利,ダート,1400,良,Lv4 ,8,キミガタメ,3歳,国分恭介,大久保龍,短距離,左回り,,フィエールマン,休明初戦,距離短縮,13,E,12.8,12.0,12.8,5.0,37.9,,42.5,,C,,,,
中京,4,未勝利,ダート,1400,良,Lv4 ,9,マキシマムレーヴ,3歳,高倉稜,武英智,短距離,左回り,,マジェスティックウォリアー,,,15,E,,,,,,,,,,,,,
中京,4,未勝利,ダート,1400,良,Lv4 ,10,メイショウアイク,3歳,国分優作,石橋守,短距離,左回り,,パイロ,休明3走,距離短縮,6,D,12.1,2.0,,,35.9,6.0,38.5,7.0,,B,C,D,C
中京,4,未勝利,ダート,1400,良,Lv4 ,11,フロレンテム,3歳,亀田温心,田中克典,短距離,左回り,,サートゥルナーリア,,,12,E,12.3,3.0,12.3,1.0,,,,,C,D,D,,
中京,4,未勝利,ダート,1400,良,Lv4 ,12,スナークメスナー,3歳,富田暁,野中賢二,短距離,左回り,,シュヴァルグラン,休明初戦,距離短縮,8,D,12.0,1.0,13.1,9.0,35.5,4.0,38.7,8.0,C,C,C,C,C
中京,4,未勝利,ダート,1400,良,Lv4 ,13,イモルテル,3歳,渡辺竜也,清水久詞,短距離,左回り,,シャンハイボビー,休明初戦,距離延長,11,D,12.4,7.0,13.1,9.0,35.3,2.0,38.4,6.0,A,C,B,C,B
中京,4,未勝利,ダート,1400,良,Lv4 ,14,フロンティエール,3歳,北村友一,池添学,短距離,左回り,,キズナ,,距離短縮,3,B,12.3,3.0,13.0,8.0,34.8,1.0,39.8,,C,C,B,C,C
中京,4,未勝利,ダート,1400,良,Lv4 ,15,シュテルンビルト,3歳,松山弘平,森田直行,短距離,左回り,,レインボーライン,,,2,B,12.4,7.0,12.9,6.0,35.3,2.0,36.1,1.0,C,C,C,C,C
中京,4,未勝利,ダート,1400,良,Lv4 ,16,ハクサンアンタレス,3歳,小崎綾也,新谷功一,短距離,左回り,,シルポート,,,14,E,,,,,,,,,,,,,
中京,5,新馬,芝,2000,良,Lv1 ,1,スマートコーラル,2歳,高杉吏麒,石坂公一,中距離,左回り,,マジェスティックウォリアー,,,5,D,,,,,,,,,,,,,
中京,5,新馬,芝,2000,良,Lv1 ,2,サトノアイボリー,2歳,団野大成,杉山晴紀,中距離,左回り,,エピファネイア,,,3,B,,,,,,,,,,,,,
中京,5,新馬,芝,2000,良,Lv1 ,3,エヴァラック,2歳,菱田裕二,前川恭子,中距離,左回り,,フィレンツェファイア,,,7,D,,,,,,,,,,,,,
中京,5,新馬,芝,2000,良,Lv1 ,4,カトマンズゴールド,2歳,松山弘平,宮本博,中距離,左回り,,ゴールドシップ,,,4,D,,,,,,,,,,,,,
中京,5,新馬,芝,2000,良,Lv1 ,5,ヴルールドロワ,2歳,小崎綾也,高橋一哉,中距離,左回り,,ヘンリーバローズ,,,6,D,,,,,,,,,,,,,
中京,5,新馬,芝,2000,良,Lv1 ,6,マジカルアメジスト,2歳,北村友一,吉岡辰弥,中距離,左回り,,シスキン,,,2,B,,,,,,,,,,,,,
中京,5,新馬,芝,2000,良,Lv1 ,7,レッドラージャ,2歳,岩田望来,友道康夫,中距離,左回り,,コントレイル,,,1,A,,,,,,,,,,,,,
中京,6,新馬,芝,1600,良,Lv2 ,1,エターナルビジョン,2歳,永島まな,高橋康之,短距離,左回り,,ハービンジャー,,,3,C,,,,,,,,,,,,,
中京,6,新馬,芝,1600,良,Lv2 ,2,ヒロウッドテール,2歳,菱田裕二,河嶋宏樹,短距離,左回り,,カリフォルニアクローム,,,8,D,,,,,,,,,,,,,
中京,6,新馬,芝,1600,良,Lv2 ,3,メイショウナナシロ,2歳,高杉吏麒,石橋守,短距離,左回り,,カリフォルニアクローム,,,14,E,,,,,,,,,,,,,
中京,6,新馬,芝,1600,良,Lv2 ,4,ナクソス,2歳,小沢大仁,井上智史,短距離,左回り,,ビーチパトロール,,,6,D,,,,,,,,,,,,,
中京,6,新馬,芝,1600,良,Lv2 ,5,パンサーズ,2歳,松若風馬,今野貞一,短距離,左回り,,ダノンプレミアム,,,4,C,,,,,,,,,,,,,
中京,6,新馬,芝,1600,良,Lv2 ,6,ボンスヴニール,2歳,田山旺佑,長谷川浩,短距離,左回り,,ウインブライト,,,11,E,,,,,,,,,,,,,
中京,6,新馬,芝,1600,良,Lv2 ,7,ジーモンスター,2歳,岩田康誠,佐藤悠太,短距離,左回り,,モズアスコット,,,7,D,,,,,,,,,,,,,
中京,6,新馬,芝,1600,良,Lv2 ,8,カヴァレリッツォ,2歳,北村友一,吉岡辰弥,短距離,左回り,,サートゥルナーリア,,,1,B,,,,,,,,,,,,,
中京,6,新馬,芝,1600,良,Lv2 ,9,リアンマヒナ,2歳,田口貫太,高橋一哉,短距離,左回り,,モズアスコット,,,12,E,,,,,,,,,,,,,
中京,6,新馬,芝,1600,良,Lv2 ,10,ヴィシュヴァナート,2歳,団野大成,森田直行,短距離,左回り,,キズナ,,,13,E,,,,,,,,,,,,,
中京,6,新馬,芝,1600,良,Lv2 ,11,ジョーカー,2歳,岩田望来,友道康夫,短距離,左回り,,ドレフォン,,,2,B,,,,,,,,,,,,,
中京,6,新馬,芝,1600,良,Lv2 ,12,クラックショット,2歳,吉村誠之,清水久詞,短距離,左回り,,アドマイヤマーズ,,,5,D,,,,,,,,,,,,,
中京,6,新馬,芝,1600,良,Lv2 ,13,サウンドラッシュ,2歳,松山弘平,安達昭夫,短距離,左回り,,マジェスティックウォリアー,,,10,D,,,,,,,,,,,,,
中京,6,新馬,芝,1600,良,Lv2 ,14,タイセイアストロ,2歳,小崎綾也,森一誠,短距離,左回り,,ミッキーアイル,,,9,D,,,,,,,,,,,,,
中京,7,自己条件,ダート,1800,良,Lv2 ,1,カビーリア,5歳以上,太宰啓介,飯田祐史,中距離,左回り,,サトノアラジン,休明2走,,6,D,13.2,12.0,13.5,7.0,38.1,,38.0,6.0,C,C,D,B,C
中京,7,自己条件,ダート,1800,良,Lv2 ,2,クロノスバレット,3歳,岩田望来,吉村圭司,中距離,左回り,,Global Campaign,休明初戦,距離短縮,5,C,12.7,7.0,13.2,3.0,36.0,3.0,36.8,2.0,D,C,B,C,C
中京,7,自己条件,ダート,1800,良,Lv2 ,3,イエローブリック,3歳,渡辺竜也,奥村豊,中距離,左回り,,ブリックスアンドモルタル,,,12,E,12.3,3.0,13.8,9.0,38.5,,37.7,5.0,D,,C,B,C
中京,7,自己条件,ダート,1800,良,Lv2 ,4,ハナウマビーチ,3歳,松山弘平,西園翔太,中距離,左回り,,ゴールドドリーム,,,2,C,13.0,10.0,13.0,1.0,36.9,6.0,35.3,1.0,C,B,C,B,C
中京,7,自己条件,ダート,1800,良,Lv2 ,5,エイシンマールス,3歳,松若風馬,今野貞一,中距離,左回り,,エイシンヒカリ,,距離延長,4,C,12.0,2.0,13.2,3.0,35.4,2.0,38.3,,C,D,C,C,D
中京,7,自己条件,ダート,1800,良,Lv2 ,6,オドラニャソンソン,3歳,河原田菜,東田明士,中距離,左回り,,ディープブリランテ,,距離延長,11,E,12.5,4.0,13.6,8.0,37.0,,39.4,,C,C,B,C,C
中京,7,自己条件,ダート,1800,良,Lv2 ,7,スーパージョック,3歳,団野大成,佐々木晶,中距離,左回り,,デクラレーションオブウォー,休明3走,,1,A,12.5,4.0,13.2,3.0,36.8,5.0,38.3,,C,B,D,C,C
中京,7,自己条件,ダート,1800,良,Lv2 ,8,グリーズマン,4歳,高杉吏麒,小栗実,中距離,左回り,,モーリス,,距離延長,7,D,11.9,1.0,14.0,11.0,34.8,1.0,37.1,3.0,C,C,C,B,D
中京,7,自己条件,ダート,1800,良,Lv2 ,9,ロードシュヴァリエ,3歳,中井裕二,森田直行,中距離,左回り,,シュヴァルグラン,休明初戦,,8,D,12.9,9.0,13.2,3.0,36.9,6.0,37.3,4.0,C,C,C,C,C
中京,7,自己条件,ダート,1800,良,Lv2 ,10,キャロルビアンカ,5歳以上,城戸義政,荒川義之,中距離,左回り,,サトノダイヤモンド,休明初戦,,13,E,12.5,4.0,13.8,9.0,38.8,,39.4,,C,C,C,C,C
中京,7,自己条件,ダート,1800,良,Lv2 ,11,ロードプライズ,3歳,吉村誠之,清水久詞,中距離,左回り,,ロードカナロア,連闘,距離短縮,10,E,13.7,13.0,14.2,13.0,37.6,,39.3,,B,C,C,C,
中京,7,自己条件,ダート,1800,良,Lv2 ,12,リリーアロー,5歳以上,藤懸貴志,平田修,中距離,左回り,,フェノーメノ,休明初戦,,9,D,12.8,8.0,14.0,11.0,37.5,,38.0,6.0,C,D,C,C,C
中京,7,自己条件,ダート,1800,良,Lv2 ,13,ショウサンジョージ,3歳,国分優作,松下武士,中距離,左回り,,モズアスコット,休明初戦,,3,C,13.0,10.0,13.0,1.0,36.5,4.0,38.2,,C,C,,,
中京,8,自己条件,芝,1600,良,Lv5 ,1,ロールザダイス,3歳,田口貫太,池江泰寿,短距離,左回り,,エピファネイア,休明2走,,4,C,13.1,16.0,13.7,9.0,35.8,,34.2,8.0,D,B,D,,
中京,8,自己条件,芝,1600,良,Lv5 ,2,グローリーリンク,3歳,北村友一,吉岡辰弥,短距離,左回り,,キズナ,休明初戦,,1,A,12.7,11.0,13.0,4.0,34.8,3.0,33.8,7.0,C,C,D,C,
中京,8,自己条件,芝,1600,良,Lv5 ,3,ザカリナン,3歳,岩田康誠,小栗実,短距離,左回り,,モズアスコット,休明3走,,9,D,12.9,13.0,13.9,13.0,35.9,,33.1,2.0,C,C,C,C,D
中京,8,自己条件,芝,1600,良,Lv5 ,4,レッドシュテルン,3歳,中井裕二,中内田充,短距離,左回り,,Saxon Warrior,休明3走,距離短縮,8,D,12.1,3.0,12.1,1.0,34.7,1.0,34.8,,A,D,C,C,D
中京,8,自己条件,芝,1600,良,Lv5 ,5,ファルシオン,5歳以上,河原田菜,羽月友彦,短距離,左回り,,レッドファルクス,,距離延長,15,E,12.3,4.0,12.4,2.0,35.1,5.0,34.9,,D,C,D,B,B
中京,8,自己条件,芝,1600,良,Lv5 ,6,サトノエンパイア,4歳,高杉吏麒,藤原英昭,短距離,左回り,,サトノクラウン,休明初戦,,12,E,12.5,7.0,13.9,13.0,37.0,,33.6,5.0,B,B,B,D,B
中京,8,自己条件,芝,1600,良,Lv5 ,7,ツーネサーン,4歳,富田暁,矢作芳人,短距離,左回り,,Frankel,休明3走,距離短縮,5,C,11.8,1.0,13.8,12.0,35.4,7.0,33.4,3.0,C,C,C,B,C
中京,8,自己条件,芝,1600,良,Lv5 ,8,メイプルギン,3歳,渡辺竜也,伊藤強一,短距離,左回り,,シルバーステート,,距離延長,16,E,12.9,13.0,,,37.1,,35.2,,,,C,D,
中京,8,自己条件,芝,1600,良,Lv5 ,9,ルージュクレセント,5歳以上,西塚洸二,宮地貴稔,短距離,左回り,,ドゥラメンテ,,距離短縮,14,E,12.4,6.0,13.7,9.0,36.4,,34.7,,C,D,B,D,B
中京,8,自己条件,芝,1600,良,Lv5 ,10,セクシーマージュ,3歳,松山弘平,小椋研介,短距離,左回り,,タワーオブロンドン,,距離延長,2,C,12.3,4.0,12.4,2.0,34.8,3.0,34.5,,C,C,D,B,D
中京,8,自己条件,芝,1600,良,Lv5 ,11,オタルグリーン,4歳,川端海翼,中竹和也,短距離,左回り,,ハービンジャー,,,10,E,12.0,2.0,13.5,7.0,34.7,1.0,33.6,5.0,D,C,D,B,A
中京,8,自己条件,芝,1600,良,Lv5 ,12,マイエレメント,3歳,岩田望来,福永祐一,短距離,左回り,,エピファネイア,休明初戦,距離短縮,3,C,13.0,15.0,13.1,5.0,35.4,7.0,32.9,1.0,C,B,B,D,
中京,8,自己条件,芝,1600,良,Lv5 ,13,クラシックステップ,5歳以上,吉村誠之,高橋一哉,短距離,左回り,,モーリス,休明初戦,,7,D,12.6,8.0,13.3,6.0,35.7,,34.9,,B,B,A,C,B
中京,8,自己条件,芝,1600,良,Lv5 ,14,ガーデンカメリア,4歳,長岡禎仁,佐藤悠太,短距離,左回り,,American Pharoah,,距離延長,13,E,12.6,8.0,,,,,,,,,,,
中京,8,自己条件,芝,1600,良,Lv5 ,15,マルモア,4歳,角田大和,松永幹夫,短距離,左回り,,エピファネイア,休明3走,距離短縮,11,E,12.7,11.0,13.7,9.0,36.8,,34.2,8.0,C,B,B,A,D
中京,8,自己条件,芝,1600,良,Lv5 ,16,サク,5歳以上,酒井学,北出成人,短距離,左回り,,リオンディーズ,,,6,C,12.6,8.0,13.6,8.0,35.1,5.0,33.4,3.0,D,B,B,B,B
中京,9,自己条件,芝,2200,良,Lv1 ,1,シルバープリペット,5歳以上,渡辺竜也,松山将樹,中距離,左回り,,レッドファルクス,休明2走,距離延長,6,D,12.6,1.0,13.7,7.0,36.2,3.0,32.9,2.0,C,C,D,D,C
中京,9,自己条件,芝,2200,良,Lv1 ,2,ファミリータイム,4歳,松山弘平,石坂公一,中距離,左回り,,リアルスティール,,距離短縮,2,B,12.7,5.0,13.2,2.0,36.3,,34.1,,C,C,B,A,B
中京,9,自己条件,芝,2200,良,Lv1 ,3,パンデアスカル,5歳以上,北村友一,小椋研介,中距離,左回り,,モーリス,,距離延長,4,C,12.7,5.0,13.7,7.0,36.1,2.0,34.3,,B,C,C,B,D
中京,9,自己条件,芝,2200,良,Lv1 ,4,ミュージシャン,3歳,泉谷楓真,杉山晴紀,中距離,左回り,,ブリックスアンドモルタル,,距離延長,1,A,12.6,1.0,12.7,1.0,35.8,1.0,34.4,,B,C,C,B,D
中京,9,自己条件,芝,2200,良,Lv1 ,5,ジュンツバメガエシ,5歳以上,岩田望来,友道康夫,中距離,左回り,,ジャスタウェイ,,距離延長,3,B,12.6,1.0,13.4,3.0,36.2,3.0,32.6,1.0,C,D,C,D,D
中京,9,自己条件,芝,2200,良,Lv1 ,6,イーサンアイ,5歳以上,鮫島良太,河嶋宏樹,中距離,左回り,,キズナ,,距離延長,8,E,13.1,8.0,13.6,6.0,36.7,,33.3,3.0,C,B,C,D,C
中京,9,自己条件,芝,2200,良,Lv1 ,7,ネイサン,4歳,国分恭介,粕谷昌央,中距離,左回り,,マクマホン,,距離延長,7,E,12.6,1.0,13.5,5.0,36.3,,34.0,,C,C,C,C,B
中京,9,自己条件,芝,2200,良,Lv1 ,8,バンフィエルド,5歳以上,長岡禎仁,緒方努,中距離,左回り,,オルフェーヴル,休明3走,距離延長,5,C,12.7,5.0,13.4,3.0,36.9,,33.5,4.0,C,C,B,B,D
中京,10,自己条件,ダート,1900,良,Lv4 ,1,ビップスコーピオン,5歳以上,松若風馬,田島俊明,中距離,左回り,,サトノクラウン,休明初戦,距離短縮,6,D,13.1,14.0,14.7,15.0,37.7,,35.7,1.0,C,C,C,C,C
中京,10,自己条件,ダート,1900,良,Lv4 ,2,ハギノサステナブル,5歳以上,松山弘平,高野友和,中距離,左回り,,サトノダイヤモンド,,距離延長,1,B,12.5,6.0,13.7,9.0,37.1,7.0,35.9,2.0,A,C,C,C,C
中京,10,自己条件,ダート,1900,良,Lv4 ,3,グランジョルノ,3歳,西塚洸二,高柳瑞樹,中距離,左回り,,ゴールドドリーム,休明初戦,距離延長,7,D,13.6,16.0,,,,,,,,,,,D
中京,10,自己条件,ダート,1900,良,Lv4 ,4,メイショウポペット,5歳以上,角田大和,角田晃一,中距離,左回り,,ヴィクトワールピサ,休明初戦,距離延長,9,D,12.5,6.0,14.3,13.0,38.0,,36.6,7.0,D,D,D,C,B
中京,10,自己条件,ダート,1900,良,Lv4 ,5,アスクデビューモア,4歳,岩田康誠,福永祐一,中距離,左回り,,マインドユアビスケッツ,休明初戦,距離短縮,5,D,13.4,15.0,14.1,12.0,37.4,,35.9,2.0,C,D,C,C,C
中京,10,自己条件,ダート,1900,良,Lv4 ,6,バリアントバイオ,5歳以上,長岡禎仁,今野貞一,中距離,左回り,,トーセンジョーダン,休明初戦,,16,E,12.8,11.0,13.6,6.0,37.8,,36.6,7.0,C,D,C,C,D
中京,10,自己条件,ダート,1900,良,Lv4 ,7,メイショウソウタ,4歳,菱田裕二,岡田稲男,中距離,左回り,,ドレフォン,,距離延長,3,B,12.3,3.0,13.6,6.0,37.2,8.0,37.1,,C,D,C,C,C
中京,10,自己条件,ダート,1900,良,Lv4 ,8,リューデスハイム,4歳,吉村誠之,牧田和弥,中距離,左回り,,ニューイヤーズデイ,休明初戦,,2,B,12.1,2.0,13.1,2.0,35.8,2.0,36.1,5.0,C,C,B,C,C
中京,10,自己条件,ダート,1900,良,Lv4 ,9,カゼノランナー,4歳,北村友一,松永幹夫,中距離,左回り,,キズナ,休明初戦,距離延長,4,C,12.6,10.0,12.8,1.0,36.4,4.0,36.7,,C,C,A,C,A
中京,10,自己条件,ダート,1900,良,Lv4 ,10,レッドプロフェシー,5歳以上,田口貫太,大久保龍,中距離,左回り,,ルーラーシップ,休明初戦,,10,D,12.5,6.0,13.6,6.0,37.9,,35.9,2.0,C,C,D,C,C
中京,10,自己条件,ダート,1900,良,Lv4 ,11,オンザライン,5歳以上,小崎綾也,大和田成,中距離,左回り,,スクリーンヒーロー,休明2走,距離延長,11,D,12.9,13.0,13.9,11.0,37.4,,36.8,,B,D,C,B,D
中京,10,自己条件,ダート,1900,良,Lv4 ,12,ダイメイセブン,5歳以上,藤懸貴志,本田優,中距離,左回り,,マクフィ,休明2走,距離延長,15,E,12.3,3.0,13.2,3.0,36.3,3.0,38.2,,D,B,C,C,D
