場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷
中山,1,未勝利,ダート,1200,良,1,ミヤマイルス,3歳,横山和生,伊藤圭三,逃げ,0.0,0.0,短距離,右回り,,Lv3 ,484,休明2走,
中山,1,未勝利,ダート,1200,良,2,メイユウ,3歳,石川裕紀,蛯名正義,差し,100.0,100.0,短距離,右回り,,Lv3 ,468,休明3走,
中山,1,未勝利,ダート,1200,良,3,ハピハピハッピー,3歳,丸田恭介,尾関知人,差し,,,短距離,右回り,,Lv3 ,488,休明3走,距離短縮
中山,1,未勝利,ダート,1200,良,4,パシーヴ,3歳,石橋脩,上原博之,差し,100.0,100.0,短距離,右回り,,Lv3 ,462,,
中山,1,未勝利,ダート,1200,良,5,ハナナラツボミ,3歳,田辺裕信,加藤士津,先行,0.0,0.0,短距離,右回り,,Lv3 ,502,,
中山,1,未勝利,ダート,1200,良,6,アスクサヴァイバル,3歳,佐々木大,田島俊明,追込,,,短距離,右回り,,Lv3 ,426,休明初戦,
中山,1,未勝利,ダート,1200,良,7,ヘッズアップ,3歳,野中悠太,松山将樹,先行,,0.0,短距離,右回り,,Lv3 ,464,,
中山,1,未勝利,ダート,1200,良,8,リネンドライブ,3歳,北村宏司,南田美知,差し,0.0,0.0,短距離,右回り,,Lv3 ,492,,
中山,1,未勝利,ダート,1200,良,9,アイビーガオー,3歳,原優介,青木孝文,差し,0.0,0.0,短距離,右回り,,Lv3 ,444,休明初戦,距離短縮
中山,1,未勝利,ダート,1200,良,10,ヒソカ,3歳,佐藤翔馬,杉浦宏昭,追込,0.0,,短距離,右回り,,Lv3 ,476,,距離短縮
中山,1,未勝利,ダート,1200,良,11,クリアクォーツ,3歳,長浜鴻緒,岩戸孝樹,先行,0.0,0.0,短距離,右回り,,Lv3 ,480,休明初戦,
中山,1,未勝利,ダート,1200,良,12,ビッグスリック,3歳,土田真翔,田村康仁,追込,,0.0,短距離,右回り,,Lv3 ,508,,距離延長
中山,1,未勝利,ダート,1200,良,13,ショウナンカチドキ,3歳,戸崎圭太,久保田貴,差し,100.0,100.0,短距離,右回り,,Lv3 ,454,,
中山,1,未勝利,ダート,1200,良,14,カーティブヨーク,3歳,小林美駒,武市康男,先行,0.0,0.0,短距離,右回り,,Lv3 ,434,,
中山,1,未勝利,ダート,1200,良,15,ガンハンマー,3歳,キング,加藤征弘,先行,,,短距離,右回り,,Lv3 ,434,休明初戦,
中山,1,未勝利,ダート,1200,良,16,イズルード,3歳,丸山元気,田島俊明,差し,,,短距離,右回り,,Lv3 ,466,,
中山,2,未勝利,ダート,1800,良,1,アイアンオバーカム,3歳,柴田大知,南田美知,先行,0.0,0.0,中距離,右回り,,Lv2 ,460,,
中山,2,未勝利,ダート,1800,良,2,プレシャスアセット,3歳,石川裕紀,池上昌和,追込,,,中距離,右回り,,Lv2 ,434,休明初戦,距離延長
中山,2,未勝利,ダート,1800,良,3,シナツヒメ,3歳,木幡巧也,牧光二,差し,100.0,100.0,中距離,右回り,,Lv2 ,438,,
中山,2,未勝利,ダート,1800,良,4,サーフプラチナム,3歳,北村宏司,古賀慎明,追込,0.0,0.0,中距離,右回り,,Lv2 ,462,,
中山,2,未勝利,ダート,1800,良,5,アイヨトワニ,3歳,黛弘人,千葉直人,差し,,0.0,中距離,右回り,,Lv2 ,436,休明初戦,
中山,2,未勝利,ダート,1800,良,6,ラブミーナタリー,3歳,長浜鴻緒,矢嶋大樹,追込,,0.0,中距離,右回り,,Lv2 ,484,休明初戦,距離延長
中山,2,未勝利,ダート,1800,良,7,フォンデネージュ,3歳,ドイル,武井亮,先行,0.0,0.0,中距離,右回り,,Lv2 ,512,休明初戦,
中山,2,未勝利,ダート,1800,良,8,クインズエクレア,3歳,キング,加藤征弘,先行,100.0,100.0,中距離,右回り,,Lv2 ,482,,
中山,2,未勝利,ダート,1800,良,9,スナドケイ,3歳,石田拓郎,尾形和幸,差し,,0.0,中距離,右回り,,Lv2 ,484,休明2走,距離延長
中山,2,未勝利,ダート,1800,良,10,セイカエイレーネー,3歳,石橋脩,南田美知,追込,0.0,,中距離,右回り,,Lv2 ,438,,距離延長
中山,2,未勝利,ダート,1800,良,11,リュウゼツラン,3歳,丹内祐次,水野貴広,追込,0.0,0.0,中距離,右回り,,Lv2 ,456,休明3走,
中山,2,未勝利,ダート,1800,良,12,ファランジリング,3歳,内田博幸,手塚貴久,追込,,,中距離,右回り,,Lv2 ,454,休明初戦,
中山,2,未勝利,ダート,1800,良,13,ベアショット,3歳,佐藤翔馬,杉浦宏昭,追込,0.0,,中距離,右回り,,Lv2 ,462,,距離延長
中山,2,未勝利,ダート,1800,良,14,ビップジェシー,3歳,小林凌大,田島俊明,先行,0.0,25.0,中距離,右回り,,Lv2 ,428,休明2走,
中山,2,未勝利,ダート,1800,良,15,デスティニーホープ,3歳,菊沢一樹,松山将樹,追込,,0.0,中距離,右回り,,Lv2 ,432,休明3走,
中山,2,未勝利,ダート,1800,良,16,ラーナローザ,3歳,大野拓弥,畠山吉宏,先行,100.0,100.0,中距離,右回り,,Lv2 ,498,,
中山,3,未勝利,ダート,1800,良,1,グラスビジョン,3歳,木幡巧也,佐藤吉勝,差し,0.0,0.0,中距離,右回り,,Lv3 ,432,,
中山,3,未勝利,ダート,1800,良,2,ファンタズマ,3歳,マーカン,上原佑紀,差し,,,中距離,右回り,,Lv3 ,452,休明3走,距離短縮
中山,3,未勝利,ダート,1800,良,3,ハクシンブライアン,3歳,大野拓弥,松山将樹,先行,100.0,100.0,中距離,右回り,,Lv3 ,488,,
中山,3,未勝利,ダート,1800,良,4,スマートクオーレ,3歳,木幡初也,粕谷昌央,追込,0.0,0.0,中距離,右回り,,Lv3 ,492,,
中山,3,未勝利,ダート,1800,良,5,シーフライト,3歳,丸田恭介,伊藤大士,先行,,,中距離,右回り,,Lv3 ,504,休明初戦,距離延長
中山,3,未勝利,ダート,1800,良,6,ロードスカイブルー,3歳,横山和生,和田勇介,差し,0.0,0.0,中距離,右回り,,Lv3 ,468,休明2走,
中山,3,未勝利,ダート,1800,良,7,ブリヤディアマンテ,3歳,横山琉人,小島茂之,追込,,,中距離,右回り,,Lv3 ,474,休明初戦,
中山,3,未勝利,ダート,1800,良,8,ローズマイスター,3歳,原優介,黒岩陽一,追込,,,中距離,右回り,,Lv3 ,520,休明初戦,距離延長
中山,3,未勝利,ダート,1800,良,9,キャピタルリッチ,3歳,菅原明良,小笠倫弘,差し,0.0,0.0,中距離,右回り,,Lv3 ,462,休明2走,
中山,3,未勝利,ダート,1800,良,10,ブレードダンシング,3歳,野中悠太,岩戸孝樹,差し,,,中距離,右回り,,Lv3 ,452,休明初戦,距離延長
中山,3,未勝利,ダート,1800,良,11,ヴェナートル,3歳,武藤雅,武藤善則,差し,,,中距離,右回り,,Lv3 ,490,,距離延長
中山,3,未勝利,ダート,1800,良,12,バンブルビー,3歳,田辺裕信,小西一男,逃げ,,,中距離,右回り,,Lv3 ,466,,
中山,3,未勝利,ダート,1800,良,13,カイトヴィント,3歳,丸山元気,和田雄二,追込,0.0,0.0,中距離,右回り,,Lv3 ,480,,距離延長
中山,3,未勝利,ダート,1800,良,14,マイネルラカイユ,3歳,丹内祐次,天間昭一,追込,0.0,25.0,中距離,右回り,,Lv3 ,500,休明初戦,
