場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
東京,1,1,ズットマツモト,ミッキーアイル,-379.0,446.0,-1005.0,153.0,-625.0,-630.0,,,-2040.0,8.0
東京,1,2,シアワセデスカ,グレーターロンドン,452.0,785.0,1322.0,784.0,2205.0,696.0,-1700.0,,4544.0,5.0
東京,1,3,クリプトス,アメリカンペイトリオット,-1854.0,-507.0,-911.0,743.0,46.0,-1462.0,,,-3945.0,10.0
東京,1,4,ルージュアマリア,ナダル,,,,,,,,,,
東京,1,5,ロンデシャッセ,パイロ,470.0,449.0,1992.0,229.0,480.0,677.0,1862.0,,6159.0,2.0
東京,1,6,アカデミズム,ダノンバラード,832.0,780.0,1599.0,749.0,455.0,773.0,901.0,,6089.0,3.0
東京,1,7,コスモシンテイ,ウインブライト,,,,,,,,,,
東京,1,8,エコロルキナ,モズアスコット,,,,,,,,,,
東京,1,9,ジークマインド,マインドユアビスケッツ,-378.0,400.0,-2258.0,-456.0,-2455.0,-2174.0,873.0,,-6448.0,11.0
東京,1,10,ショウナンカチドキ,マクフィ,419.0,-303.0,-123.0,277.0,1128.0,761.0,72.0,,2231.0,7.0
東京,1,11,ヘルヴェティオス,ドレフォン,-363.0,955.0,2830.0,-825.0,-393.0,-1434.0,1700.0,,2470.0,6.0
東京,1,12,ジルクン,オルフェーヴル,-409.0,433.0,87.0,-2191.0,-465.0,-30.0,-88.0,,-2663.0,9.0
東京,1,13,アイアムイチバン,パイロ,470.0,449.0,1992.0,229.0,480.0,677.0,364.0,,4661.0,4.0
東京,1,14,キャストロププ,ルヴァンスレーヴ,,,,,,,,,,
東京,1,15,エスパノーラ,トーセンレーヴ,,,,,,,,,,
東京,1,16,スリーソング,ダノンレジェンド,507.0,558.0,4340.0,699.0,2187.0,561.0,,,8852.0,1.0
東京,2,1,テンミラージュ,ルーラーシップ,-788.0,1361.0,-616.0,842.0,2074.0,-905.0,,,1968.0,4.0
東京,2,2,ニシノヒルブライト,カレンブラックヒル,1539.0,470.0,497.0,1868.0,2686.0,2061.0,,,9121.0,2.0
東京,2,3,マミーブルー,マクフィ,419.0,-303.0,992.0,277.0,1128.0,761.0,,,3274.0,3.0
東京,2,4,サーマル,ロジャーバローズ,1910.0,313.0,2141.0,2406.0,1795.0,1929.0,91.0,,10585.0,1.0
東京,2,5,コスモヴェントゥス,ウインブライト,,,,,,,,,,
東京,2,6,ヴォルヴァ,シルバーステート,-1358.0,-818.0,1834.0,-109.0,-954.0,460.0,-958.0,,-1903.0,8.0
東京,2,7,ヒタムキ,サトノアラジン,-1327.0,-1950.0,-829.0,-854.0,-830.0,-1371.0,-16.0,,-7177.0,11.0
東京,2,8,マロンカラノテガミ,ガルボ,-383.0,178.0,321.0,126.0,252.0,-368.0,222.0,,348.0,6.0
東京,2,9,ロケットバディー,リオンディーズ,-1032.0,-399.0,651.0,1824.0,1430.0,-1352.0,-1979.0,,-857.0,7.0
東京,2,10,アサクサグレース,フォーウィールドライブ,,,,,,,,,,
東京,2,11,スカイスクレイパー,マジェスティックウォリアー,337.0,-2158.0,-751.0,-753.0,-182.0,-1525.0,-1195.0,,-6227.0,10.0
東京,2,12,ユイノガリクソン,ノーブルミッション,,,,,,,,,,
東京,2,13,ブルーベリーフィズ,シスキン,,,,,,,,,,
