場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
東京,1,1,ヒナノムサシ,柴田善臣,662.0,283.0,1347.0,262.0,471.0,,3025.0,3.0
東京,1,2,ラスエル,池添謙一,499.0,149.0,-228.0,-616.0,542.0,,346.0,6.0
東京,1,3,ラインジーク,レーン　,,,,,,,,
東京,1,4,ニシノゲッパク,今村聖奈,0.0,-1511.0,-1053.0,-913.0,-20.0,,-3497.0,11.0
東京,1,5,マイネルテオドロス,佐々木大,-1373.0,537.0,468.0,2205.0,-175.0,,1662.0,4.0
東京,1,6,ヴィーナスキック,原優介　,1603.0,-4128.0,644.0,-1704.0,122.0,,-3463.0,10.0
東京,1,7,レピュニット,プーシャ,,,,,,,,
東京,1,8,ブルーミーティア,横山武史,-1885.0,69.0,-2911.0,-1784.0,-2451.0,,-8962.0,12.0
東京,1,9,ライトアズフェザー,長浜鴻緒,-880.0,1492.0,-605.0,-1080.0,-718.0,,-1791.0,8.0
東京,1,10,ソードスレイプニル,丹内祐次,-1109.0,665.0,-92.0,-600.0,60.0,,-1076.0,7.0
東京,1,11,タイセイモノリス,マーカン,,,,,,,,
東京,1,12,ニシノトマラナイ,杉原誠人,-304.0,-721.0,-1340.0,-377.0,-321.0,,-3063.0,9.0
東京,1,13,ニンジャトットリ,木幡育也,-203.0,826.0,-33.0,518.0,447.0,,1555.0,5.0
東京,1,14,シュピラー,菅原明良,913.0,883.0,583.0,1418.0,836.0,,4633.0,1.0
東京,1,15,グリュック,石神深道,-533.0,-455.0,-3589.0,-2057.0,-4525.0,,-11159.0,13.0
東京,1,16,ブライトラン,津村明秀,144.0,707.0,-40.0,1782.0,1270.0,,3863.0,2.0
東京,2,1,ジーティージェミル,遠藤汰月,,,,,,,,
東京,2,2,レーヌシェーヌ,柴田大知,-2388.0,-1585.0,-1410.0,-2932.0,-2210.0,,-10525.0,10.0
東京,2,3,ホワイトフレイムス,Ｃ．デム,,,,,,,,
東京,2,4,ウインドオブヘヴン,横山武史,-1885.0,69.0,-190.0,-1784.0,-2451.0,,-6241.0,8.0
東京,2,5,ツキノマバタキ,石橋脩　,-1295.0,-366.0,-2893.0,1273.0,132.0,,-3149.0,7.0
東京,2,6,ロジキセキ,野中悠太,342.0,473.0,-242.0,551.0,50.0,,1174.0,4.0
東京,2,7,フラワーフェアリー,丹内祐次,-1109.0,665.0,3364.0,-600.0,60.0,,2380.0,3.0
東京,2,8,アウダーシア,ルメール,826.0,-874.0,-170.0,-844.0,392.0,,-670.0,5.0
東京,2,9,エレクトロン,嶋田純次,1041.0,-40.0,768.0,61.0,1069.0,,2899.0,2.0
東京,2,10,ピルスナー,原優介　,1603.0,-4128.0,-2557.0,-1704.0,122.0,,-6664.0,9.0
東京,2,11,プルヴォワール,菅原明良,913.0,883.0,-53.0,1418.0,836.0,,3997.0,1.0
