場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
東京,1,1,ヒナノムサシ,ミッキーアイル,101.0,103.0,97.0,103.0,102.0,100.0,114.0,,102.857,7.0
東京,1,2,ラスエル,クリソベリル,,,,,,,,,,
東京,1,3,ラインジーク,シニスターミニスター,107.0,123.0,115.0,126.0,110.0,107.0,123.0,,115.857,1.0
東京,1,4,ニシノゲッパク,セイウンコウセイ,,,,,,,,,,
東京,1,5,マイネルテオドロス,ダノンバラード,119.0,100.0,102.0,120.0,110.0,115.0,,,111.0,4.0
東京,1,6,ヴィーナスキック,キセキ,,,,,,,,,,
東京,1,7,レピュニット,モズアスコット,123.0,109.0,117.0,117.0,109.0,118.0,,,115.5,2.0
東京,1,8,ブルーミーティア,モズアスコット,123.0,109.0,117.0,117.0,109.0,118.0,,,115.5,2.0
東京,1,9,ライトアズフェザー,アルアイン,51.0,82.0,84.0,92.0,88.0,78.0,66.0,,77.286,10.0
東京,1,10,ソードスレイプニル,インディチャンプ,,,,,,,,,,
東京,1,11,タイセイモノリス,ゴールドドリーム,21.0,66.0,94.0,92.0,52.0,45.0,106.0,,68.0,11.0
東京,1,12,ニシノトマラナイ,ドレフォン,106.0,107.0,107.0,99.0,103.0,105.0,,,104.5,5.0
東京,1,13,ニンジャトットリ,ミッキーアイル,101.0,103.0,97.0,103.0,102.0,100.0,114.0,,102.857,7.0
東京,1,14,シュピラー,サンダースノー,77.0,112.0,116.0,97.0,114.0,96.0,74.0,,98.0,9.0
東京,1,15,グリュック,Known Agenda,,,,,,,,,,
東京,1,16,ブライトラン,マインドユアビスケッツ,122.0,99.0,93.0,103.0,102.0,104.0,101.0,,103.429,6.0
東京,2,1,ジーティージェミル,ドリームバレンチノ,,,,,,,,,,
東京,2,2,レーヌシェーヌ,Kameko,,,,,,,,,,
東京,2,3,ホワイトフレイムス,ポエティックフレア,,,,,,,,,,
東京,2,4,ウインドオブヘヴン,ロードカナロア,101.0,98.0,98.0,88.0,102.0,102.0,,,98.167,3.0
東京,2,5,ツキノマバタキ,エイシンフラッシュ,71.0,94.0,83.0,75.0,79.0,82.0,,,80.667,7.0
東京,2,6,ロジキセキ,アドマイヤマーズ,98.0,95.0,95.0,105.0,104.0,97.0,107.0,,100.143,2.0
東京,2,7,フラワーフェアリー,ヴァンセンヌ,92.0,106.0,97.0,81.0,82.0,100.0,,,93.0,6.0
東京,2,8,アウダーシア,キズナ,106.0,104.0,105.0,107.0,99.0,103.0,100.0,,103.429,1.0
東京,2,9,エレクトロン,ビーチパトロール,91.0,98.0,99.0,73.0,92.0,106.0,97.0,,93.714,5.0
東京,2,10,ピルスナー,ベンバトル,,,,,,,,,,
東京,2,11,プルヴォワール,Dabirsim,,,,,,,,,,
東京,2,12,ベルウッドバイオ,ダノンスマッシュ,,,,,,,,,,
東京,2,13,ゴバド,トーセンラー,85.0,91.0,98.0,87.0,106.0,95.0,110.0,,96.0,4.0
東京,3,1,パワポケウォーズ,リアルスティール,114.0,113.0,108.0,109.0,112.0,110.0,,,111.0,1.0
東京,3,2,エコロガノン,マジェスティックウォリアー,97.0,91.0,103.0,91.0,100.0,100.0,,,97.0,7.0
東京,3,3,マイネルオランチア,スクリーンヒーロー,103.0,105.0,99.0,90.0,107.0,103.0,110.0,,102.429,4.0
東京,3,4,ワールドブレイヴ,ワールドプレミア,,,,,,,,,,
東京,3,5,アイファーサックス,ビーチパトロール,91.0,98.0,97.0,73.0,92.0,106.0,97.0,,93.429,10.0
東京,3,6,キタイノホシ,ワールドエース,117.0,92.0,93.0,96.0,98.0,110.0,,,101.0,6.0
東京,3,7,ムーングレイル,ミッキーアイル,101.0,103.0,97.0,103.0,102.0,100.0,114.0,,102.857,3.0
東京,3,8,マリブ,サトノジェネシス,,,,,,,,,,
東京,3,9,アオハルブルース,ゴールドドリーム,21.0,66.0,94.0,92.0,52.0,45.0,,,61.667,12.0
東京,3,10,マーゴットリック,ゴールドドリーム,21.0,66.0,94.0,92.0,52.0,45.0,106.0,,68.0,11.0
東京,3,11,ライフイズ,ガルボ,,,,,,,,,,
東京,3,12,ヴンダーバール,ナダル,94.0,95.0,112.0,97.0,89.0,92.0,,,96.5,8.0
東京,3,13,ショウナンサイオウ,ドレフォン,106.0,107.0,107.0,99.0,103.0,105.0,,,104.5,2.0
東京,3,14,ウルヴァリン,ベストウォーリア,96.0,88.0,99.0,92.0,101.0,98.0,,,95.667,9.0
東京,3,15,オンマイビート,ジャスタウェイ,99.0,104.0,103.0,98.0,103.0,99.0,107.0,,101.857,5.0
東京,3,16,ホールドザデイ,ダノンスマッシュ,,,,,,,,,,
東京,4,1,サトノトリニティ,サトノダイヤモンド,96.0,108.0,97.0,102.0,99.0,98.0,,,100.0,3.0
東京,4,2,シャドウクライ,アドマイヤマーズ,98.0,95.0,95.0,105.0,108.0,97.0,85.0,,97.571,6.0
東京,4,3,ソルトバーン,ノーブルミッション,,,,,,,,,,
東京,4,4,タイドグラフ,ブラックタイド,85.0,103.0,93.0,97.0,103.0,95.0,,,96.0,8.0
東京,4,5,オーキッドワン,リオンディーズ,94.0,94.0,98.0,109.0,100.0,92.0,,,97.833,5.0
東京,4,6,アイムイン,シルバーステート,81.0,92.0,104.0,96.0,97.0,95.0,,,94.167,11.0
東京,4,7,ブランニューホーム,フィエールマン,97.0,123.0,111.0,112.0,114.0,122.0,,,113.167,1.0
東京,4,8,ミサダメキメル,アメリカンペイトリオット,76.0,99.0,107.0,103.0,102.0,89.0,91.0,,95.286,10.0
東京,4,9,ジェンブリッシュ,タリスマニック,75.0,107.0,97.0,89.0,98.0,105.0,101.0,,96.0,8.0
東京,4,10,エオリアンリッジ,アドマイヤマーズ,98.0,95.0,95.0,105.0,108.0,97.0,,,99.667,4.0
東京,4,11,アイアムコロンブス,スクリーンヒーロー,103.0,105.0,109.0,90.0,102.0,103.0,,,102.0,2.0
東京,4,12,タイキヴィグルーズ,ハービンジャー,92.0,99.0,101.0,102.0,98.0,89.0,,,96.833,7.0
東京,4,13,ファムクラジューズ,ベンバトル,,,,,,,,,,
東京,5,1,ケンブリッジルプス,ミッキーグローリー,188.0,125.0,108.0,105.0,127.0,132.0,,,130.833,1.0
東京,5,2,プラトニックガール,イスラボニータ,115.0,111.0,92.0,109.0,107.0,107.0,,,106.833,6.0
東京,5,3,シュヴァルツシルト,ミスチヴィアスアレックス,,,,,,,,,,
東京,5,4,マジョリカ,リオンディーズ,94.0,112.0,99.0,109.0,97.0,92.0,,,100.5,8.0
東京,5,5,タイセイエキサイト,アジアエクスプレス,95.0,91.0,102.0,97.0,103.0,97.0,,,97.5,13.0
東京,5,6,イヌボウノキラメキ,ドレフォン,106.0,79.0,107.0,99.0,103.0,105.0,,,99.833,9.0
東京,5,7,イネガラーブル,ロードカナロア,101.0,79.0,100.0,88.0,102.0,102.0,,,95.333,14.0
東京,5,8,アンシュウマト,マクフィ,102.0,95.0,99.0,107.0,98.0,98.0,,,99.833,9.0
東京,5,9,ストラーダ,ルヴァンスレーヴ,114.0,160.0,106.0,114.0,115.0,82.0,,,115.167,3.0
東京,5,10,エジプシャンマウ,American Pharoah,102.0,92.0,105.0,97.0,109.0,103.0,,,101.333,7.0
東京,5,11,ケファロニア,ルヴァンスレーヴ,114.0,160.0,106.0,114.0,115.0,82.0,,,115.167,3.0
東京,5,12,ゼフィリア,サンダースノー,77.0,99.0,116.0,97.0,114.0,96.0,,,99.833,9.0
東京,5,13,ノーブルクラウド,カレンブラックヒル,112.0,117.0,107.0,131.0,105.0,110.0,,,113.667,5.0
東京,5,14,アスコットヴェール,モズアスコット,123.0,114.0,117.0,117.0,109.0,118.0,,,116.333,2.0
東京,5,15,ドラリズム,コパノリッキー,91.0,97.0,94.0,97.0,91.0,92.0,,,93.667,15.0
東京,5,16,グリットウォリアー,マジェスティックウォリアー,97.0,104.0,103.0,91.0,100.0,100.0,,,99.167,12.0
東京,6,1,ウルフマン,フィエールマン,97.0,102.0,111.0,112.0,114.0,122.0,,,109.667,2.0
東京,6,2,アルファリラエ,ダノンスマッシュ,,,,,,,,,,
東京,6,3,ラヴズプレミアム,エピファネイア,99.0,119.0,97.0,108.0,97.0,99.0,,,103.167,4.0
東京,6,4,ゴーラッキー,キタサンブラック,107.0,96.0,99.0,105.0,101.0,98.0,,,101.0,5.0
東京,6,5,ハイランダー,スワーヴリチャード,95.0,80.0,97.0,98.0,105.0,98.0,,,95.5,9.0
東京,6,6,バステール,キタサンブラック,107.0,96.0,99.0,105.0,101.0,98.0,,,101.0,5.0
東京,6,7,ホウオウロレンシア,ゴールドシップ,86.0,98.0,101.0,95.0,102.0,94.0,,,96.0,8.0
東京,6,8,サンヴィクトワール,ポエティックフレア,,,,,,,,,,
東京,6,9,トリニタリオ,ウインブライト,86.0,84.0,97.0,100.0,99.0,102.0,,,94.667,10.0
東京,6,10,タイキアロハ,ラブリーデイ,84.0,164.0,108.0,104.0,103.0,98.0,,,110.167,1.0
東京,6,11,ルナドロップ,アメリカンペイトリオット,76.0,107.0,107.0,103.0,102.0,89.0,,,97.333,7.0
東京,6,12,ネクストドア,ロジャーバローズ,122.0,116.0,96.0,93.0,89.0,117.0,,,105.5,3.0
東京,7,1,スノーホルンロード,ロードカナロア,101.0,99.0,100.0,102.0,102.0,102.0,112.0,,102.571,7.0
東京,7,2,シュレン,ディーマジェスティ,91.0,108.0,106.0,108.0,103.0,94.0,113.0,,103.286,3.0
東京,7,3,アイファーリーベン,アーネストリー,,,,,,,,,,
東京,7,4,フィーチャリング,ヘニーヒューズ,106.0,100.0,103.0,103.0,101.0,103.0,,,102.667,5.0
東京,7,5,オーサムデアラー,マインドユアビスケッツ,122.0,88.0,93.0,102.0,104.0,96.0,,,100.833,10.0
東京,7,6,トレヴィ,スワーヴリチャード,95.0,103.0,89.0,94.0,87.0,98.0,102.0,,95.429,12.0
東京,7,7,エルオレンス,フォーウィールドライブ,87.0,426.0,116.0,133.0,141.0,125.0,,,171.333,1.0
東京,7,8,エコロヴァルム,ロージズインメイ,125.0,84.0,97.0,88.0,97.0,101.0,102.0,,99.143,11.0
東京,7,9,エイミームーン,ポアゾンブラック,,,,,,,,,,
東京,7,10,ジェイエルバース,マジェスティックウォリアー,97.0,111.0,103.0,105.0,100.0,100.0,,,102.667,5.0
東京,7,11,ジェイエルジェティ,デクラレーションオブウォー,102.0,97.0,96.0,73.0,105.0,99.0,,,95.333,13.0
東京,7,12,マクミランテソーロ,レッドファルクス,90.0,111.0,113.0,98.0,99.0,107.0,,,103.0,4.0
東京,7,13,トルズイーガー,マインドユアビスケッツ,122.0,88.0,93.0,102.0,104.0,,,,101.8,8.0
東京,7,14,メッエフアパラ,エスポワールシチー,100.0,100.0,108.0,105.0,108.0,104.0,,,104.167,2.0
東京,7,15,スパークインザアイ,ルーラーシップ,103.0,96.0,99.0,97.0,107.0,100.0,107.0,,101.286,9.0
東京,7,16,シュードタキライト,ウインブライト,86.0,21.0,121.0,102.0,102.0,111.0,,,90.5,14.0
東京,8,1,グランセレスト,モーリス,103.0,95.0,99.0,98.0,97.0,96.0,,,98.0,5.0
東京,8,2,ベネサルート,リオンディーズ,94.0,101.0,98.0,109.0,97.0,92.0,89.0,,97.143,6.0
東京,8,3,コルテオソレイユ,ウインブライト,86.0,21.0,97.0,100.0,102.0,102.0,,,84.667,8.0
東京,8,4,ニシノエースサマ,スワーヴリチャード,95.0,103.0,97.0,98.0,87.0,98.0,,,96.333,7.0
東京,8,5,ドリームコア,キズナ,106.0,105.0,105.0,107.0,99.0,103.0,,,104.167,3.0
東京,8,6,コズミックボックス,ブリックスアンドモルタル,108.0,116.0,104.0,99.0,100.0,108.0,,,105.833,2.0
東京,8,7,マイリトルヒーロー,イスラボニータ,115.0,100.0,113.0,109.0,107.0,107.0,,,108.5,1.0
東京,8,8,グロリアスマーチ,モーリス,103.0,95.0,99.0,98.0,97.0,96.0,101.0,,98.429,4.0
東京,9,1,ルーチェロッサ,ビーチパトロール,91.0,109.0,99.0,105.0,106.0,,,,102.0,3.0
東京,9,2,ログラール,モーリス,103.0,95.0,99.0,94.0,99.0,96.0,101.0,,98.143,5.0
東京,9,3,クロシェットノエル,ニューイヤーズデイ,92.0,100.0,105.0,101.0,107.0,,,,101.0,4.0
東京,9,4,ビーオンザカバー,ハービンジャー,92.0,97.0,101.0,100.0,98.0,89.0,,,96.167,6.0
東京,9,5,ジャンビ,スクリーンヒーロー,103.0,110.0,109.0,102.0,102.0,103.0,,,104.833,2.0
東京,9,6,ウインルピナス,ゴールドシップ,86.0,98.0,101.0,88.0,102.0,94.0,,,94.833,7.0
東京,9,7,レイニング,サートゥルナーリア,113.0,65.0,94.0,89.0,98.0,,,,91.8,8.0
東京,9,8,ボウウィンドウ,サートゥルナーリア,113.0,65.0,94.0,89.0,98.0,,,,91.8,8.0
東京,9,9,ミラーダカリエンテ,スクリーンヒーロー,103.0,110.0,109.0,115.0,102.0,103.0,110.0,,107.429,1.0
東京,10,1,ジーベック,Gun Runner,130.0,95.0,106.0,102.0,109.0,103.0,98.0,,106.143,3.0
東京,10,2,ロイヤルダンス,ガルボ,,,,,,,,,,
東京,10,3,フクチャントウメイ,ストロングリターン,101.0,93.0,99.0,89.0,102.0,93.0,,,96.167,11.0
東京,10,4,スズカコーズ,スズカコーズウェイ,72.0,114.0,123.0,83.0,115.0,122.0,,,104.833,4.0
東京,10,5,カネショウレジェン,ダノンレジェンド,115.0,110.0,116.0,110.0,111.0,107.0,,,111.5,1.0
東京,10,6,ケンキョ,ダノンレジェンド,115.0,110.0,116.0,98.0,111.0,107.0,105.0,,108.857,2.0
東京,10,7,シャパリュ,スワーヴリチャード,95.0,103.0,89.0,87.0,98.0,102.0,,,95.667,13.0
東京,10,8,シホノペルフェット,マジェスティックウォリアー,97.0,111.0,103.0,105.0,100.0,100.0,95.0,,101.571,7.0
東京,10,9,フミサウンド,ジャスタウェイ,99.0,101.0,103.0,103.0,103.0,99.0,,,101.333,8.0
東京,10,10,ダイシンリンク,モーニン,69.0,66.0,88.0,80.0,85.0,71.0,,,76.5,14.0
東京,10,11,ドントゥザムーン,カレンブラックヒル,112.0,104.0,107.0,92.0,105.0,110.0,97.0,,103.857,5.0
東京,10,12,ジューンポンポン,マクフィ,102.0,100.0,99.0,103.0,98.0,98.0,,,100.0,9.0
東京,10,13,サトノアルペジオ,モーリス,103.0,95.0,93.0,92.0,97.0,96.0,,,96.0,12.0
東京,10,14,オンザスクエア,Vekoma,,,,,,,,,,
東京,10,15,ショウナンヤッホー,ニューイヤーズデイ,92.0,100.0,100.0,100.0,101.0,107.0,100.0,,100.0,9.0
東京,10,16,レッドアレグロ,ロードカナロア,101.0,99.0,100.0,104.0,102.0,102.0,112.0,,102.857,6.0
東京,11,1,ウインオーディン,エピファネイア,99.0,88.0,97.0,81.0,97.0,99.0,,,93.5,16.0
東京,11,2,バトルハーデン,ドゥラメンテ,95.0,96.0,99.0,89.0,98.0,95.0,98.0,,95.714,8.0
東京,11,3,エセルフリーダ,キタサンブラック,107.0,103.0,99.0,105.0,101.0,98.0,,,102.167,2.0
東京,11,4,パンジャ,ゴールドシップ,86.0,98.0,101.0,104.0,102.0,94.0,,,97.5,7.0
東京,11,5,サダムオプシス,ルーラーシップ,103.0,96.0,101.0,99.0,96.0,100.0,,,99.167,6.0
東京,11,6,コスモフロイデ,コパノリッキー,91.0,92.0,126.0,106.0,100.0,92.0,,,101.167,4.0
東京,11,7,ホウオウムサシ,ドゥラメンテ,95.0,96.0,99.0,89.0,98.0,95.0,,,95.333,12.0
東京,11,8,モズロックンロール,ビーチパトロール,91.0,109.0,99.0,105.0,106.0,,,,102.0,3.0
東京,11,9,ミッキーツインクル,ドゥラメンテ,95.0,96.0,99.0,89.0,98.0,95.0,,,95.333,12.0
東京,11,10,コスモシャングリラ,ハーツクライ,93.0,96.0,93.0,95.0,95.0,95.0,101.0,,95.429,10.0
東京,11,11,コルレオニス,レイデオロ,107.0,99.0,96.0,95.0,108.0,92.0,,,99.5,5.0
東京,11,12,エリダヌス,ゴールドシップ,86.0,98.0,101.0,88.0,102.0,94.0,,,94.833,14.0
東京,11,13,ソリダリティ,ハーツクライ,93.0,96.0,93.0,95.0,95.0,95.0,,,94.5,15.0
東京,11,14,ロジマンボ,ドゥラメンテ,95.0,96.0,99.0,89.0,98.0,95.0,98.0,,95.714,8.0
東京,11,15,ヴィレム,キズナ,106.0,105.0,105.0,103.0,105.0,103.0,,,104.5,1.0
東京,11,16,ハーツコンチェルト,ハーツクライ,93.0,96.0,93.0,95.0,95.0,95.0,101.0,,95.429,10.0
東京,12,1,ジャスティンパレス,ディープインパクト,95.0,97.0,99.0,98.0,97.0,98.0,94.0,,96.857,8.0
東京,12,2,クロワデュノール,キタサンブラック,107.0,96.0,99.0,97.0,104.0,98.0,,,100.167,4.0
東京,12,3,コスモキュランダ,アルアイン,51.0,81.0,88.0,21.0,78.0,66.0,,,64.167,16.0
東京,12,4,ディープモンスター,ディープインパクト,95.0,97.0,99.0,98.0,97.0,98.0,,,97.333,7.0
東京,12,5,サンライズアース,レイデオロ,107.0,78.0,96.0,88.0,108.0,,,,95.4,13.0
東京,12,6,ホウオウビスケッツ,マインドユアビスケッツ,122.0,163.0,110.0,102.0,104.0,96.0,,,116.167,1.0
東京,12,7,ダノンベルーガ,ハーツクライ,93.0,90.0,93.0,95.0,93.0,95.0,90.0,,92.714,15.0
東京,12,8,カランダガン,Gleneagles,,,,,,,,,,
東京,12,9,セイウンハーデス,シルバーステート,81.0,105.0,104.0,100.0,97.0,95.0,96.0,,96.857,8.0
東京,12,10,シュトルーヴェ,キングカメハメハ,116.0,105.0,102.0,100.0,104.0,104.0,103.0,,104.857,2.0
東京,12,11,アドマイヤテラ,レイデオロ,107.0,78.0,96.0,88.0,108.0,,,,95.4,13.0
東京,12,12,ヨーホーレイク,ディープインパクト,95.0,97.0,99.0,98.0,97.0,98.0,94.0,,96.857,8.0
東京,12,13,ブレイディヴェーグ,ロードカナロア,101.0,113.0,98.0,102.0,99.0,102.0,96.0,,101.571,3.0
東京,12,14,ダノンデサイル,エピファネイア,99.0,97.0,97.0,91.0,93.0,99.0,95.0,,95.857,12.0
東京,12,15,マスカレードボール,ドゥラメンテ,95.0,93.0,99.0,98.0,110.0,95.0,98.0,,98.286,6.0
東京,12,16,シンエンペラー,Siyouni,,,,,,,,,,
東京,12,17,ドゥレッツァ,ドゥラメンテ,95.0,93.0,99.0,89.0,110.0,95.0,,,96.833,11.0
