場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
東京,1,1,ヒナノムサシ,本間忍　,38.0,-1127.0,-1531.0,318.0,-473.0,522.0,,,-2253.0,6.0
東京,1,2,ラスエル,田村康仁,-229.0,-267.0,-584.0,14.0,30.0,-169.0,,,-1205.0,5.0
東京,1,3,ラインジーク,水野貴広,-1217.0,-41.0,1066.0,-638.0,-1754.0,-1472.0,,,-4056.0,11.0
東京,1,4,ニシノゲッパク,伊藤伸一,-1000.0,-1973.0,-1993.0,-82.0,-775.0,-914.0,,,-6737.0,15.0
東京,1,5,マイネルテオドロス,菊川正達,-1371.0,71.0,-1135.0,-820.0,-1450.0,-1295.0,,,-6000.0,14.0
東京,1,6,ヴィーナスキック,青木孝文,-805.0,270.0,-599.0,-252.0,-1065.0,-1567.0,,,-4018.0,10.0
東京,1,7,レピュニット,宮田敬介,152.0,-275.0,-842.0,-724.0,-836.0,101.0,,,-2424.0,7.0
東京,1,8,ブルーミーティア,鈴木伸尋,-553.0,264.0,-1367.0,-13.0,-605.0,-1443.0,,,-3717.0,9.0
東京,1,9,ライトアズフェザー,千葉直人,1656.0,1414.0,-38.0,588.0,1811.0,2354.0,-566.0,,7219.0,1.0
東京,1,10,ソードスレイプニル,鈴木慎太,810.0,882.0,1421.0,1066.0,1696.0,860.0,,,6735.0,2.0
東京,1,11,タイセイモノリス,栗田徹　,-971.0,-1273.0,-1703.0,-136.0,-1913.0,-1202.0,,,-7198.0,16.0
東京,1,12,ニシノトマラナイ,矢野英一,145.0,-456.0,-1147.0,-430.0,-1282.0,-880.0,-669.0,,-4719.0,12.0
東京,1,13,ニンジャトットリ,松永康利,-729.0,-107.0,202.0,-1497.0,-542.0,-618.0,-166.0,,-3457.0,8.0
東京,1,14,シュピラー,高木登　,1179.0,1384.0,959.0,-12.0,-36.0,1218.0,38.0,,4730.0,3.0
東京,1,15,グリュック,和田正一,702.0,853.0,97.0,340.0,1253.0,644.0,,,3889.0,4.0
東京,1,16,ブライトラン,尾形和幸,88.0,-840.0,-1767.0,-719.0,-1436.0,-963.0,899.0,,-4738.0,13.0
東京,2,1,ジーティージェミル,伊藤伸一,-1000.0,-1973.0,34.0,-82.0,-775.0,-914.0,,,-4710.0,12.0
東京,2,2,レーヌシェーヌ,畠山吉宏,-842.0,-212.0,-901.0,-538.0,-1056.0,-366.0,,,-3915.0,10.0
東京,2,3,ホワイトフレイムス,吉岡辰弥,50.0,491.0,316.0,-43.0,422.0,421.0,877.0,,2534.0,5.0
東京,2,4,ウインドオブヘヴン,戸田博文,193.0,963.0,408.0,209.0,762.0,99.0,,,2634.0,4.0
東京,2,5,ツキノマバタキ,牧光二　,282.0,1408.0,770.0,960.0,473.0,737.0,,,4630.0,3.0
東京,2,6,ロジキセキ,新開幸一,-171.0,-329.0,-381.0,-20.0,-535.0,-782.0,-1093.0,,-3311.0,8.0
東京,2,7,フラワーフェアリー,畠山吉宏,-842.0,-212.0,-901.0,-538.0,-1056.0,-366.0,,,-3915.0,10.0
東京,2,8,アウダーシア,手塚貴久,590.0,824.0,1523.0,804.0,546.0,490.0,321.0,,5098.0,2.0
東京,2,9,エレクトロン,佐藤吉勝,-1047.0,-1237.0,-1821.0,-2088.0,451.0,158.0,-468.0,,-6052.0,13.0
東京,2,10,ピルスナー,青木孝文,-805.0,270.0,525.0,-252.0,-1065.0,-1567.0,-477.0,,-3371.0,9.0
東京,2,11,プルヴォワール,竹内正洋,1112.0,269.0,190.0,1157.0,1653.0,1345.0,,,5726.0,1.0
東京,2,12,ベルウッドバイオ,高橋文雅,-87.0,-473.0,-440.0,52.0,190.0,-541.0,,,-1299.0,7.0
東京,2,13,ゴバド,加藤征弘,789.0,326.0,-426.0,-19.0,347.0,534.0,,,1551.0,6.0
東京,3,1,パワポケウォーズ,大和田成,2087.0,1366.0,991.0,359.0,2189.0,3217.0,,,10209.0,1.0
東京,3,2,エコロガノン,矢野英一,145.0,-456.0,-1147.0,-430.0,-1282.0,-880.0,,,-4050.0,12.0
東京,3,3,マイネルオランチア,小手川準,-970.0,-312.0,1019.0,-63.0,-138.0,64.0,,,-400.0,8.0
東京,3,4,ワールドブレイヴ,宮田敬介,152.0,-275.0,-842.0,-724.0,-836.0,101.0,,,-2424.0,11.0
東京,3,5,アイファーサックス,根本康広,-471.0,1169.0,1364.0,-166.0,-516.0,-103.0,,,1277.0,5.0
東京,3,6,キタイノホシ,蛯名利弘,-2681.0,-1588.0,-705.0,-3347.0,-1358.0,-1774.0,166.0,,-11287.0,15.0
東京,3,7,ムーングレイル,森一誠　,-1140.0,908.0,474.0,474.0,-910.0,-968.0,,,-1162.0,9.0
東京,3,8,マリブ,和田正一,702.0,853.0,97.0,340.0,1253.0,644.0,,,3889.0,3.0
東京,3,9,アオハルブルース,栗田徹　,-971.0,-1273.0,-1703.0,-136.0,-1913.0,-1202.0,,,-7198.0,14.0
東京,3,10,マーゴットリック,加藤士津,257.0,-612.0,637.0,280.0,-286.0,-314.0,,,-38.0,7.0
東京,3,11,ライフイズ,鈴木慎太,810.0,882.0,1421.0,1066.0,1696.0,860.0,,,6735.0,2.0
東京,3,12,ヴンダーバール,斎藤誠　,30.0,1148.0,673.0,54.0,2099.0,-172.0,,,3832.0,4.0
東京,3,13,ショウナンサイオウ,奥村武　,-68.0,-951.0,-818.0,38.0,173.0,-349.0,,,-1975.0,10.0
東京,3,14,ウルヴァリン,伊藤伸一,-1000.0,-1973.0,-1993.0,-82.0,-775.0,-914.0,,,-6737.0,13.0
東京,3,15,オンマイビート,松山将樹,-363.0,-33.0,-392.0,1079.0,-1537.0,900.0,687.0,,341.0,6.0
東京,3,16,ホールドザデイ,田中勝春,,,,,,,,,,
東京,4,1,サトノトリニティ,池江泰寿,-291.0,-1038.0,-643.0,-346.0,-489.0,-259.0,,,-3066.0,9.0
東京,4,2,シャドウクライ,杉山佳明,421.0,1713.0,29.0,1142.0,1127.0,753.0,,,5185.0,1.0
東京,4,3,ソルトバーン,和田雄二,-1677.0,161.0,-79.0,-365.0,-675.0,-2225.0,-809.0,,-5669.0,13.0
東京,4,4,タイドグラフ,上原博之,24.0,-597.0,-40.0,-395.0,-296.0,-493.0,,,-1797.0,6.0
東京,4,5,オーキッドワン,水野貴広,-1217.0,-41.0,-1655.0,-638.0,1090.0,-1472.0,,,-3933.0,11.0
東京,4,6,アイムイン,加藤征弘,789.0,326.0,-426.0,-19.0,-575.0,534.0,,,629.0,2.0
東京,4,7,ブランニューホーム,深山雅史,-1757.0,665.0,1205.0,570.0,189.0,-1320.0,,,-448.0,5.0
東京,4,8,ミサダメキメル,高橋文雅,-87.0,-473.0,-440.0,52.0,-874.0,-541.0,,,-2363.0,8.0
東京,4,9,ジェンブリッシュ,加藤和宏,-390.0,-910.0,-1045.0,-390.0,-1040.0,-132.0,,,-3907.0,10.0
東京,4,10,エオリアンリッジ,尾関知人,-853.0,-914.0,-963.0,-553.0,-42.0,-1592.0,,,-4917.0,12.0
東京,4,11,アイアムコロンブス,奥平雅士,-1269.0,-334.0,722.0,386.0,193.0,-1497.0,,,-1799.0,7.0
東京,4,12,タイキヴィグルーズ,大竹正博,148.0,641.0,-659.0,61.0,-453.0,-152.0,,,-414.0,4.0
東京,4,13,ファムクラジューズ,黒岩陽一,1360.0,-754.0,358.0,-233.0,-545.0,438.0,,,624.0,3.0
東京,5,1,ケンブリッジルプス,萱野浩二,-676.0,-458.0,-1278.0,-545.0,-555.0,-388.0,,,-3900.0,13.0
東京,5,2,プラトニックガール,田村康仁,-229.0,339.0,-584.0,14.0,30.0,-169.0,,,-599.0,9.0
東京,5,3,シュヴァルツシルト,田島俊明,522.0,790.0,670.0,-854.0,-107.0,524.0,,,1545.0,6.0
東京,5,4,マジョリカ,菊沢隆徳,870.0,102.0,-27.0,-99.0,1349.0,1340.0,,,3535.0,2.0
東京,5,5,タイセイエキサイト,青木孝文,-805.0,-527.0,-599.0,-252.0,-1065.0,-1567.0,,,-4815.0,15.0
東京,5,6,イヌボウノキラメキ,国枝栄　,-78.0,-124.0,-611.0,-123.0,-841.0,-821.0,,,-2598.0,11.0
東京,5,7,イネガラーブル,久保田貴,1080.0,101.0,-72.0,257.0,470.0,778.0,,,2614.0,4.0
東京,5,8,アンシュウマト,中川公成,308.0,-604.0,351.0,-1033.0,904.0,657.0,,,583.0,8.0
東京,5,9,ストラーダ,安田翔伍,353.0,-67.0,44.0,70.0,413.0,30.0,,,843.0,7.0
東京,5,10,エジプシャンマウ,武井亮　,-99.0,279.0,1402.0,802.0,523.0,9.0,,,2916.0,3.0
東京,5,11,ケファロニア,高柳瑞樹,-570.0,360.0,-836.0,435.0,-440.0,-606.0,,,-1657.0,10.0
東京,5,12,ゼフィリア,岩戸孝樹,-923.0,-712.0,-991.0,-748.0,-1558.0,-750.0,,,-5682.0,16.0
東京,5,13,ノーブルクラウド,久保田貴,1080.0,101.0,-72.0,257.0,470.0,778.0,,,2614.0,4.0
東京,5,14,アスコットヴェール,竹内正洋,1112.0,922.0,1159.0,1157.0,1653.0,1345.0,,,7348.0,1.0
東京,5,15,ドラリズム,武藤善則,-478.0,-300.0,-1252.0,-732.0,-550.0,-1028.0,,,-4340.0,14.0
東京,5,16,グリットウォリアー,高橋義忠,97.0,-693.0,-515.0,-631.0,-337.0,-603.0,,,-2682.0,12.0
東京,6,1,ウルフマン,手塚貴久,590.0,-72.0,1523.0,804.0,492.0,490.0,,,3827.0,2.0
東京,6,2,アルファリラエ,田島俊明,522.0,790.0,-816.0,-854.0,218.0,524.0,,,384.0,6.0
東京,6,3,ラヴズプレミアム,矢作芳人,162.0,22.0,-340.0,467.0,-356.0,-191.0,,,-236.0,7.0
東京,6,4,ゴーラッキー,黒岩陽一,1360.0,23.0,358.0,-233.0,-545.0,438.0,,,1401.0,4.0
東京,6,5,ハイランダー,萩原清　,-48.0,-21.0,-683.0,8.0,533.0,-487.0,,,-698.0,9.0
