場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
東京,1,1,ヒナノムサシ,本間忍　,101.0,92.0,88.0,107.0,97.0,105.0,,,98.333,6.0
東京,1,2,ラスエル,田村康仁,97.0,98.0,97.0,101.0,100.0,99.0,,,98.667,5.0
東京,1,3,ラインジーク,水野貴広,72.0,100.0,106.0,89.0,86.0,83.0,,,89.333,14.0
東京,1,4,ニシノゲッパク,伊藤伸一,82.0,84.0,82.0,98.0,94.0,89.0,,,88.167,15.0
東京,1,5,マイネルテオドロス,菊川正達,78.0,101.0,90.0,84.0,90.0,86.0,,,88.167,15.0
東京,1,6,ヴィーナスキック,青木孝文,86.0,102.0,96.0,96.0,93.0,85.0,,,93.0,10.0
東京,1,7,レピュニット,宮田敬介,102.0,96.0,89.0,84.0,89.0,101.0,,,93.5,9.0
東京,1,8,ブルーミーティア,鈴木伸尋,91.0,103.0,91.0,99.0,96.0,87.0,,,94.5,7.0
東京,1,9,ライトアズフェザー,千葉直人,137.0,118.0,100.0,110.0,120.0,133.0,85.0,,114.714,1.0
東京,1,10,ソードスレイプニル,鈴木慎太,113.0,109.0,109.0,130.0,113.0,108.0,,,113.667,2.0
東京,1,11,タイセイモノリス,栗田徹　,91.0,91.0,90.0,98.0,86.0,92.0,,,91.333,12.0
東京,1,12,ニシノトマラナイ,矢野英一,102.0,96.0,92.0,91.0,93.0,91.0,86.0,,93.0,10.0
東京,1,13,ニンジャトットリ,松永康利,88.0,99.0,102.0,55.0,95.0,93.0,97.0,,89.857,13.0
東京,1,14,シュピラー,高木登　,114.0,114.0,106.0,100.0,100.0,110.0,101.0,,106.429,4.0
東京,1,15,グリュック,和田正一,114.0,110.0,101.0,109.0,110.0,108.0,,,108.667,3.0
東京,1,16,ブライトラン,尾形和幸,101.0,94.0,85.0,90.0,87.0,90.0,113.0,,94.286,8.0
東京,2,1,ジーティージェミル,伊藤伸一,82.0,84.0,100.0,98.0,94.0,89.0,,,91.167,12.0
東京,2,2,レーヌシェーヌ,畠山吉宏,88.0,97.0,93.0,88.0,90.0,97.0,,,92.167,9.0
東京,2,3,ホワイトフレイムス,吉岡辰弥,106.0,106.0,102.0,99.0,104.0,107.0,115.0,,105.571,5.0
東京,2,4,ウインドオブヘヴン,戸田博文,103.0,111.0,103.0,108.0,108.0,101.0,,,105.667,4.0
東京,2,5,ツキノマバタキ,牧光二　,103.0,110.0,106.0,110.0,103.0,105.0,,,106.167,3.0
