場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷
中山,1,未勝利,ダート,1200,良,1,ロジステート,3歳,横山武史,尾形和幸,逃げ,,,短距離,右回り,,Lv3 ,470,休明初戦,距離短縮
中山,1,未勝利,ダート,1200,良,2,ビーラブドウィッチ,3歳,石神深道,中川公成,差し,0.0,0.0,短距離,右回り,,Lv3 ,424,休明初戦,距離短縮
中山,1,未勝利,ダート,1200,良,3,サンパギータチャン,3歳,佐藤翔馬,杉浦宏昭,追込,0.0,0.0,短距離,右回り,,Lv3 ,394,休明2走,
中山,1,未勝利,ダート,1200,良,4,ニューウォーク,3歳,小林脩斗,粕谷昌央,差し,,,短距離,右回り,,Lv3 ,446,休明3走,距離短縮
中山,1,未勝利,ダート,1200,良,5,ラクスノカミカザリ,3歳,野中悠太,加藤和宏,追込,,,短距離,右回り,,Lv3 ,430,,距離短縮
中山,1,未勝利,ダート,1200,良,6,セイウンオウカ,3歳,津村明秀,相沢郁,先行,,,短距離,右回り,,Lv3 ,478,,
中山,1,未勝利,ダート,1200,良,7,ロベルタインパクト,3歳,長浜鴻緒,岩戸孝樹,差し,,,短距離,右回り,,Lv3 ,498,,
中山,1,未勝利,ダート,1200,良,8,アサクサグレース,3歳,杉原誠人,戸田博文,差し,100.0,100.0,短距離,右回り,,Lv3 ,462,,
中山,1,未勝利,ダート,1200,良,9,チュッチュポッポ,3歳,武藤雅,武藤善則,先行,0.0,0.0,短距離,右回り,,Lv3 ,466,,
中山,1,未勝利,ダート,1200,良,10,タマモクロッシェ,3歳,小林美駒,水野貴広,差し,0.0,0.0,短距離,右回り,,Lv3 ,434,,
中山,1,未勝利,ダート,1200,良,11,ミキノオーボエ,3歳,石橋脩,南田美知,差し,0.0,0.0,短距離,右回り,,Lv3 ,490,,
中山,1,未勝利,ダート,1200,良,12,ハニーローリエ,3歳,大野拓弥,小手川準,先行,,,短距離,右回り,,Lv3 ,476,,距離短縮
中山,1,未勝利,ダート,1200,良,13,ジョイナーテソーロ,3歳,佐々木大,畠山吉宏,差し,50.0,33.33333333333333,短距離,右回り,,Lv3 ,438,休明初戦,距離短縮
中山,1,未勝利,ダート,1200,良,14,デンリッレハウエル,3歳,石田拓郎,林徹,追込,,,短距離,右回り,,Lv3 ,414,休明3走,距離短縮
中山,1,未勝利,ダート,1200,良,15,カウスリップ,3歳,横山和生,中舘英二,先行,100.0,100.0,短距離,右回り,,Lv3 ,538,,
中山,1,未勝利,ダート,1200,良,16,キャラメリー,3歳,丸田恭介,佐藤吉勝,先行,100.0,100.0,短距離,右回り,,Lv3 ,492,,
中山,2,未勝利,ダート,1800,良,1,ファミーユウルーズ,3歳,武藤雅,武藤善則,差し,0.0,0.0,中距離,右回り,,Lv3 ,528,,
中山,2,未勝利,ダート,1800,良,2,タイセイデクスター,3歳,横山武史,伊藤圭三,差し,100.0,100.0,中距離,右回り,,Lv3 ,496,,
中山,2,未勝利,ダート,1800,良,3,アースカムイ,3歳,田辺裕信,小西一男,追込,,0.0,中距離,右回り,,Lv3 ,482,休明初戦,距離延長
中山,2,未勝利,ダート,1800,良,4,ブラックセイバー,3歳,菅原明良,栗田徹,逃げ,,,中距離,右回り,,Lv3 ,500,休明初戦,
中山,2,未勝利,ダート,1800,良,5,エコロカディス,3歳,佐々木大,森一誠,逃げ,100.0,100.0,中距離,右回り,,Lv3 ,452,,
中山,2,未勝利,ダート,1800,良,6,ジェシーテソーロ,3歳,木幡巧也,牧光二,先行,100.0,100.0,中距離,右回り,,Lv3 ,484,,
中山,2,未勝利,ダート,1800,良,7,ケルピー,3歳,横山和生,小野次郎,追込,,,中距離,右回り,,Lv3 ,490,休明初戦,距離延長
中山,2,未勝利,ダート,1800,良,8,ピジョンポイント,3歳,津村明秀,岩戸孝樹,先行,0.0,0.0,中距離,右回り,,Lv3 ,488,,
中山,2,未勝利,ダート,1800,良,9,ジーティービート,3歳,菊沢一樹,清水英克,追込,0.0,0.0,中距離,右回り,,Lv3 ,488,,
中山,2,未勝利,ダート,1800,良,10,ネスト,3歳,小林凌大,土田稔,追込,,,中距離,右回り,,Lv3 ,492,休明初戦,
中山,2,未勝利,ダート,1800,良,11,ブラザービート,3歳,内田博幸,奥村武,差し,,,中距離,右回り,,Lv3 ,530,,距離延長
中山,2,未勝利,ダート,1800,良,12,カフェノーチェ,3歳,北村宏司,古賀慎明,先行,,0.0,中距離,右回り,,Lv3 ,530,,距離延長
中山,2,未勝利,ダート,1800,良,13,アタリダイキチ,3歳,丹内祐次,西田雄一,差し,,,中距離,右回り,,Lv3 ,480,休明初戦,距離延長
中山,2,未勝利,ダート,1800,良,14,ナルサー,3歳,原優介,武市康男,差し,0.0,0.0,中距離,右回り,,Lv3 ,498,,
中山,2,未勝利,ダート,1800,良,15,オンザバサラ,3歳,ドイル,大和田成,追込,0.0,0.0,中距離,右回り,,Lv3 ,474,休明2走,
