場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
東京,1,1,マジョッコピロコ,ヴァンセンヌ,-78.0,126.0,5.0,62.0,-608.0,-12.0,228.0,51.0,-226.0,14.0
東京,1,2,スマイルディシー,ディスクリートキャット,93.0,684.0,293.0,831.0,2616.0,552.0,-1127.0,824.0,4766.0,5.0
東京,1,3,ゴールドリッカ,サンダースノー,-903.0,3025.0,4847.0,4503.0,2687.0,-468.0,-2281.0,3951.0,15361.0,2.0
東京,1,4,ジーティーグロウ,シスキン,-6.0,-27.0,501.0,11.0,,,,,479.0,13.0
東京,1,5,カツノトゥウェルヴ,ヘニーヒューズ,807.0,1232.0,1991.0,551.0,341.0,758.0,234.0,802.0,6716.0,4.0
東京,1,6,ミトノキャット,ディスクリートキャット,93.0,684.0,293.0,831.0,2616.0,552.0,-1127.0,824.0,4766.0,5.0
東京,1,7,エウテルペ,アドマイヤマーズ,-32.0,-240.0,1511.0,266.0,-174.0,185.0,-236.0,,1280.0,11.0
東京,1,8,ポルテソレイユ,タワーオブロンドン,273.0,494.0,-614.0,197.0,248.0,,,,598.0,12.0
東京,1,9,レオネッサ,モーリス,554.0,-5.0,-2250.0,-400.0,-2142.0,-1372.0,154.0,-309.0,-5770.0,16.0
東京,1,10,アイアンソリッド,スズカコーズウェイ,-252.0,817.0,1364.0,702.0,711.0,499.0,524.0,271.0,4636.0,7.0
東京,1,11,オーガスタフラッグ,ドレフォン,1152.0,2712.0,5543.0,2608.0,2133.0,1854.0,,,16002.0,1.0
東京,1,12,ウーナファータ,ミッキーグローリー,1490.0,-1334.0,364.0,-1157.0,1272.0,942.0,,,1577.0,10.0
東京,1,13,アルフィオーレ,マクフィ,116.0,-286.0,-385.0,-999.0,-513.0,-265.0,-514.0,-1425.0,-4271.0,15.0
東京,1,14,ハニーローリエ,ルーラーシップ,460.0,1741.0,-317.0,645.0,2649.0,92.0,-708.0,-398.0,4164.0,8.0
東京,1,15,グランドクロス,リアルインパクト,427.0,567.0,-301.0,2440.0,533.0,181.0,,,3847.0,9.0
東京,1,16,アサクサグレース,フォーウィールドライブ,-245.0,1462.0,1178.0,3796.0,2014.0,436.0,-549.0,,8092.0,3.0
東京,2,1,クロックフォード,ロードカナロア,289.0,-682.0,-288.0,1234.0,-3277.0,814.0,,,-1910.0,7.0
東京,2,2,ブリスキー,ハービンジャー,-717.0,-1020.0,-1415.0,-1249.0,-1113.0,-2367.0,1381.0,-313.0,-6813.0,10.0
東京,2,3,マルチライセンス,ブリックスアンドモルタル,831.0,2059.0,-981.0,1306.0,1767.0,391.0,307.0,,5680.0,1.0
東京,2,4,ロードインフェルノ,サトノアラジン,-1732.0,113.0,-1225.0,781.0,-1250.0,-1300.0,275.0,-670.0,-5008.0,9.0
東京,2,5,ラファールドール,ニューイヤーズデイ,-602.0,70.0,-123.0,119.0,1166.0,,,,630.0,5.0
東京,2,6,トゥルース,ジャスタウェイ,-140.0,374.0,1037.0,552.0,-334.0,-156.0,978.0,532.0,2843.0,3.0
東京,2,7,タイセイアーサー,キングカメハメハ,605.0,-269.0,424.0,34.0,647.0,333.0,220.0,-72.0,1922.0,4.0
東京,2,8,ミッキーストライク,ドゥラメンテ,-1045.0,-1786.0,-2151.0,-337.0,-1137.0,-1880.0,-451.0,-942.0,-9729.0,13.0
東京,2,9,バナマンテソーロ,ハーツクライ,-823.0,-1690.0,-519.0,219.0,-2270.0,-1155.0,-2362.0,-235.0,-8835.0,12.0
東京,2,10,ロフティーイデアル,サトノクラウン,-587.0,2098.0,-174.0,-2706.0,-36.0,-877.0,974.0,,-1308.0,6.0
東京,2,11,コスモジンバック,Good Magic,,,,,,,,,,
東京,2,12,ノーマジック,ストロングリターン,45.0,-499.0,-189.0,-262.0,-872.0,-497.0,226.0,-112.0,-2160.0,8.0
東京,2,13,スターチョウサン,ブリックスアンドモルタル,831.0,2059.0,-981.0,1306.0,1767.0,-1593.0,307.0,,3696.0,2.0
東京,2,14,モーメントキャッチ,モーリス,554.0,-2146.0,-2250.0,-1874.0,-333.0,-1372.0,154.0,-309.0,-7576.0,11.0
東京,3,1,ジロラータ,リアルインパクト,427.0,567.0,-301.0,2440.0,533.0,181.0,1346.0,-583.0,4610.0,5.0
東京,3,2,アセンブリールーム,リアルスティール,1778.0,3353.0,3041.0,4033.0,3839.0,2787.0,1095.0,673.0,20599.0,1.0
東京,3,3,メモリードライブ,フォーウィールドライブ,-245.0,1462.0,1178.0,3796.0,2014.0,,,,8205.0,2.0
東京,3,4,グラフレナート,キズナ,1209.0,1802.0,696.0,2547.0,-331.0,1572.0,,,7495.0,3.0
東京,3,5,ナムラジミー,モーニン,-954.0,-1368.0,-2772.0,-2999.0,-1992.0,-1940.0,-334.0,-330.0,-12689.0,15.0
東京,3,6,スギノペガサス,バゴ,-873.0,-2134.0,-150.0,-1956.0,500.0,-832.0,,,-5445.0,13.0
東京,3,7,プライベートアイズ,マジェスティックウォリアー,-234.0,-2275.0,1907.0,1616.0,83.0,-34.0,-764.0,1854.0,2153.0,8.0
東京,3,8,ブラザービート,デクラレーションオブウォー,115.0,-365.0,-1041.0,460.0,1127.0,-149.0,639.0,946.0,1732.0,10.0
東京,3,9,カーフキック,マインドユアビスケッツ,1896.0,-272.0,-2646.0,-2569.0,389.0,785.0,,,-2417.0,12.0
