場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
福島,1,1,ロワゾブルーチヌ,ジャスタウェイ,-485.0,14.0,-485.0,-795.0,-775.0,-195.0,802.0,65.0,-1854.0,8.0
福島,1,2,オリエンタルボーイ,ディーマジェスティ,-122.0,157.0,405.0,130.0,-57.0,1285.0,-1309.0,91.0,580.0,6.0
福島,1,3,テーオーシュタルク,マジェスティックウォリアー,281.0,-2158.0,1007.0,-753.0,211.0,2156.0,-1195.0,1111.0,660.0,4.0
福島,1,4,アルムチャーチル,フォーウィールドライブ,,,,,,,,,,
福島,1,5,ブルータス,リオンディーズ,651.0,-399.0,-697.0,1824.0,-1527.0,1435.0,1134.0,-50.0,2371.0,3.0
福島,1,6,レイラインシチー,ヘンリーバローズ,,,,,,,,,,
福島,1,7,セブンスウェイ,ジャスタウェイ,-485.0,14.0,-485.0,-795.0,-775.0,-195.0,802.0,65.0,-1854.0,8.0
福島,1,8,レッドベルダンス,レイデオロ,-112.0,1892.0,972.0,2115.0,1900.0,2216.0,-302.0,152.0,8833.0,1.0
福島,1,9,ムゾラシカ,エスケンデレヤ,495.0,137.0,1105.0,48.0,1359.0,1439.0,592.0,781.0,5956.0,2.0
福島,1,10,スナドケイ,ルヴァンスレーヴ,,,,,,,,,,
福島,1,11,ムーンストラック,シュヴァルグラン,-110.0,-521.0,-1747.0,-1361.0,-353.0,-1398.0,-119.0,536.0,-5073.0,10.0
福島,1,12,ソルトチューダ,ルーラーシップ,-220.0,1361.0,-750.0,842.0,-2096.0,-357.0,1010.0,97.0,-113.0,7.0
福島,1,13,ブレトワルダ,マジェスティックウォリアー,281.0,-2158.0,1007.0,-753.0,211.0,2156.0,-1195.0,1111.0,660.0,4.0
福島,1,14,チュウワチーフ,Tom's d'Etat,,,,,,,,,,
福島,1,15,ハクサンミラクル,シルポート,,,,,,,,,,
福島,2,1,ラピッドグロウス,キズナ,1380.0,2230.0,6626.0,2062.0,156.0,5156.0,,,17610.0,1.0
福島,2,2,キタノチャンス,マクフィ,-887.0,-303.0,992.0,277.0,1128.0,-317.0,72.0,765.0,1727.0,3.0
福島,2,3,ベイビーキッス,サンダースノー,-318.0,-198.0,-1877.0,-2184.0,-505.0,-1605.0,-169.0,-473.0,-7329.0,12.0
福島,2,4,カルミネイション,ビッグアーサー,1081.0,-2787.0,103.0,-830.0,-2916.0,-1622.0,,,-6971.0,9.0
福島,2,5,ロールザボーンズ,ゴールドシップ,1052.0,1393.0,759.0,41.0,-1094.0,-149.0,-1027.0,-1035.0,-60.0,6.0
福島,2,6,クラリフィエ,ミスターメロディ,,,,,,,,,,
福島,2,7,プリヤンカー,マクフィ,-887.0,-303.0,992.0,277.0,1128.0,-317.0,72.0,765.0,1727.0,3.0
福島,2,8,バックアップアゲン,ビッグアーサー,1081.0,-2787.0,103.0,-830.0,-2916.0,-1622.0,,,-6971.0,9.0
福島,2,9,セサンパ,サートゥルナーリア,,,,,,,,,,
福島,2,10,ココロエ,スワーヴリチャード,-722.0,878.0,1716.0,1842.0,613.0,1295.0,104.0,-48.0,5678.0,2.0
福島,2,11,エコロハート,ストロングリターン,24.0,-677.0,-1927.0,-252.0,-562.0,-905.0,-416.0,-473.0,-5188.0,8.0
福島,2,12,メイリー,タワーオブロンドン,,,,,,,,,,
福島,2,13,ワンザストーリー,ミッキーアイル,-315.0,446.0,1131.0,153.0,-625.0,913.0,,,1703.0,5.0
福島,2,14,セガンティーニ,ビッグアーサー,1081.0,-2787.0,103.0,-830.0,-2916.0,-1622.0,,,-6971.0,9.0
福島,2,15,アットザホップ,サトノアラジン,-626.0,-1950.0,-829.0,-854.0,-830.0,-369.0,-1907.0,4.0,-7361.0,13.0
福島,2,16,ユラジスティック,ジャスタウェイ,-485.0,14.0,-357.0,-795.0,-374.0,-195.0,,,-2192.0,7.0
福島,3,1,キッシングセーラー,ウインブライト,,,,,,,,,,
福島,3,2,カツコノヒヤザケ,フェノーメノ,223.0,-205.0,1.0,-214.0,304.0,3.0,,,112.0,5.0
福島,3,3,ナンヨーエンペラー,モーリス,-1351.0,818.0,349.0,-236.0,1001.0,-2618.0,-91.0,-221.0,-2349.0,10.0
福島,3,4,サノノロンドン,グレーターロンドン,592.0,785.0,1954.0,784.0,269.0,1884.0,,,6268.0,3.0
福島,3,5,ムーンナイト,スワーヴリチャード,-722.0,878.0,1716.0,1842.0,1186.0,1295.0,,,6195.0,4.0
福島,3,6,アリアルブラック,ロゴタイプ,874.0,-1424.0,-10.0,-1050.0,1032.0,473.0,,,-105.0,6.0
福島,3,7,アルマヴィーナス,サトノダイヤモンド,-13.0,423.0,-861.0,964.0,472.0,818.0,-3516.0,799.0,-914.0,7.0
福島,3,8,ムコウジマドリーム,ヘンリーバローズ,,,,,,,,,,
福島,3,9,バーケンヘッド,アドマイヤマーズ,,,,,,,,,,
福島,3,10,ディアイライザ,ノヴェリスト,-56.0,-1204.0,230.0,-20.0,4.0,-557.0,583.0,-14.0,-1034.0,8.0
福島,3,11,マイネルゼウス,ダノンバラード,1177.0,780.0,1859.0,749.0,3414.0,2824.0,,,10803.0,1.0
福島,3,12,マイホームヒロイン,ストーミーシー,,,,,,,,,,
福島,3,13,サッカレッロ,ルーラーシップ,-220.0,1361.0,-616.0,842.0,-2096.0,-357.0,,,-1086.0,9.0
福島,3,14,グリスタン,アドマイヤマーズ,,,,,,,,,,
福島,3,15,ウインドラブハーツ,サトノアラジン,-626.0,-1950.0,-829.0,-854.0,-820.0,-369.0,-16.0,4.0,-5460.0,11.0
福島,3,16,ヴァリラプトル,オルフェーヴル,1292.0,433.0,1566.0,-2191.0,1056.0,1442.0,2357.0,693.0,6648.0,2.0
福島,4,1,ペレグリン,バンブーエール,,,,,,,,,,
福島,4,2,カンフーダンス,シャンハイボビー,4.0,-536.0,-166.0,0.0,507.0,221.0,-1566.0,-678.0,-2214.0,9.0
福島,4,3,ハッピーダンス,イスラボニータ,-454.0,-981.0,-1222.0,-973.0,484.0,-2141.0,520.0,-472.0,-5239.0,12.0
福島,4,4,ハクサンアイ,ハクサンムーン,-84.0,-360.0,314.0,-50.0,689.0,1735.0,,,2244.0,6.0
福島,4,5,クイーンアポーン,アポロキングダム,64.0,154.0,263.0,-29.0,1175.0,327.0,439.0,416.0,2809.0,4.0
福島,4,6,セットリスト,キタサンブラック,341.0,-1041.0,-121.0,456.0,-2252.0,410.0,-244.0,,-2451.0,10.0
福島,4,7,ハローメリールー,コパノリッキー,-177.0,-2494.0,-816.0,-2094.0,477.0,-1208.0,-849.0,,-7161.0,13.0
福島,4,8,アイスリンディ,カリフォルニアクローム,111.0,973.0,1367.0,718.0,-17.0,-173.0,139.0,,3118.0,3.0
福島,4,9,マサレエトワール,Mendelssohn,99.0,-155.0,329.0,360.0,-48.0,142.0,35.0,1.0,763.0,7.0
福島,4,10,スマイルバック,リオンディーズ,651.0,1102.0,-697.0,-1354.0,1430.0,1435.0,1134.0,-50.0,3651.0,2.0
福島,4,11,ダノンフレア,ロードカナロア,-1170.0,-675.0,-1637.0,1275.0,1099.0,-4838.0,-1984.0,-2336.0,-10266.0,14.0
福島,4,12,フォルクスリート,ダイワメジャー,-815.0,-1598.0,-2968.0,-468.0,-874.0,-2636.0,119.0,-1595.0,-10835.0,15.0
福島,4,13,クリノハニー,オルフェーヴル,1292.0,979.0,87.0,1072.0,-465.0,1442.0,-88.0,291.0,4610.0,1.0
福島,4,14,サンダーアリュール,サンダースノー,-318.0,-236.0,-469.0,-505.0,-1605.0,-120.0,-449.0,,-3702.0,11.0
福島,4,15,オンザヴィーナス,ミッキーアイル,-315.0,-468.0,-1005.0,-184.0,-625.0,913.0,1198.0,309.0,-177.0,8.0
福島,4,16,フリントロック,ブラックタイド,628.0,-421.0,1439.0,-106.0,-471.0,624.0,233.0,643.0,2569.0,5.0
福島,5,1,アクウィエス,グレーターロンドン,592.0,463.0,1954.0,784.0,2205.0,1884.0,,,7882.0,1.0
福島,5,2,アンダースコア,ミッキーアイル,-315.0,-884.0,1131.0,153.0,-625.0,913.0,,,373.0,5.0
福島,5,3,グラスビジョン,ノーブルミッション,,,,,,,,,,
福島,5,4,デスロール,ビッグアーサー,1081.0,-292.0,103.0,-830.0,-2916.0,-1622.0,,,-4476.0,9.0
福島,5,5,マロンカラノテガミ,ガルボ,52.0,-26.0,321.0,126.0,252.0,818.0,,,1543.0,4.0
福島,5,6,ワナカ,モーニン,119.0,-273.0,-214.0,-382.0,-887.0,-9.0,,,-1646.0,8.0
福島,5,7,パステルキュート,ミッキーアイル,-315.0,-884.0,1131.0,153.0,-625.0,913.0,,,373.0,5.0
福島,5,8,クロユキ,モーリス,-1351.0,-430.0,349.0,-236.0,-2738.0,-2618.0,,,-7024.0,11.0
福島,5,9,ラブスノー,サンダースノー,-318.0,-1517.0,-1877.0,-2184.0,-505.0,-1605.0,,,-8006.0,12.0
福島,5,10,チュッチュポッポ,ディーマジェスティ,-122.0,-127.0,386.0,130.0,904.0,1285.0,,,2456.0,3.0
福島,5,11,ロンドンキッド,タワーオブロンドン,,,,,,,,,,
福島,5,12,プティコリーヌ,ミッキーアイル,-315.0,-884.0,1131.0,153.0,-625.0,913.0,,,373.0,5.0
福島,5,13,サザンブレーブ,フォーウィールドライブ,,,,,,,,,,
福島,5,14,ペガサスノース,ロードカナロア,-1170.0,-1829.0,-1958.0,-1787.0,1099.0,-4838.0,,,-10483.0,13.0
福島,5,15,アイカチャン,マインドユアビスケッツ,-624.0,-789.0,-735.0,-456.0,-2455.0,-744.0,,,-5803.0,10.0
福島,5,16,フジサンエンヤス,レイデオロ,-112.0,-178.0,1060.0,2115.0,-170.0,2216.0,,,4931.0,2.0
福島,6,1,リオンエトワール,ルーラーシップ,-220.0,-1544.0,-750.0,-874.0,-1198.0,-357.0,,,-4943.0,9.0
福島,6,2,ダンツドール,ホッコータルマエ,-573.0,-734.0,780.0,2470.0,-343.0,-970.0,1179.0,1471.0,3280.0,3.0
福島,6,3,ヒットアンドロール,ブリックスアンドモルタル,-394.0,111.0,522.0,-845.0,,,,,-606.0,5.0
福島,6,4,リアンクトワ,ドレフォン,199.0,1193.0,2830.0,-331.0,154.0,1673.0,1494.0,2044.0,9256.0,2.0
福島,6,5,フィッツジェラルド,イスラボニータ,-454.0,-981.0,-1222.0,-973.0,568.0,-2141.0,520.0,-472.0,-5155.0,10.0
福島,6,6,テトラード,マインドユアビスケッツ,-624.0,-2769.0,-2258.0,-2788.0,443.0,-744.0,873.0,-42.0,-7909.0,11.0
福島,6,7,ウインメラナイト,ジャスタウェイ,-485.0,34.0,-485.0,-768.0,591.0,-195.0,,,-1308.0,7.0
福島,6,8,アマートカヴァロ,サトノクラウン,-1082.0,150.0,625.0,-75.0,-1458.0,-1740.0,938.0,,-2642.0,8.0
福島,6,9,ジーティージン,ワールドエース,-541.0,-1217.0,-1280.0,-974.0,41.0,-3160.0,-1109.0,-870.0,-9110.0,12.0
福島,6,10,コンテソレーラ,リアルスティール,252.0,2615.0,5640.0,5088.0,-77.0,4227.0,581.0,2030.0,20356.0,1.0
福島,6,11,マルチライセンス,ブリックスアンドモルタル,-394.0,111.0,522.0,-845.0,,,,,-606.0,5.0
福島,6,12,ヴォランテ,サトノクラウン,-1082.0,150.0,625.0,-75.0,-1458.0,662.0,938.0,,-240.0,4.0
福島,7,1,クスクス,リーチザクラウン,-46.0,-494.0,-299.0,44.0,-101.0,-183.0,,,-1079.0,5.0
福島,7,2,セレスト,ホークビル,,,,,,,,,,
福島,7,3,ソルトブリーズ,アドマイヤムーン,-314.0,-970.0,-429.0,-791.0,-895.0,-1146.0,,,-4545.0,10.0
福島,7,4,ホウオウセイメイ,レイデオロ,-112.0,570.0,1060.0,1900.0,2216.0,-302.0,355.0,,5687.0,4.0
福島,7,5,レインメーカー,モーリス,-1351.0,-1179.0,349.0,-709.0,1001.0,-2618.0,-91.0,-221.0,-4819.0,11.0
福島,7,6,ワイドモヒート,リアルスティール,252.0,2615.0,1406.0,5088.0,1687.0,4227.0,1323.0,181.0,16779.0,3.0
福島,7,7,ゴーマックス,ダイワメジャー,-815.0,-1598.0,395.0,-560.0,-1302.0,-2636.0,,,-6516.0,13.0
