場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
中山,1,1,フクチャンヒメ,ルメール,96.0,95.0,98.0,97.0,96.0,100.0,97.0,11.0
中山,1,2,マリアディオーサ,菊沢一樹,102.0,115.0,108.0,112.0,108.0,116.0,110.167,1.0
中山,1,3,クインズシフォン,石神深道,94.0,97.0,75.0,86.0,81.0,114.0,91.167,16.0
中山,1,4,グローブミッション,木幡育也,75.0,114.0,99.0,107.0,106.0,125.0,104.333,3.0
中山,1,5,シンフォニーシーズ,丹内祐次,97.0,102.0,100.0,98.0,104.0,97.0,99.667,8.0
中山,1,6,ヴィーナスゼファー,横山武史,99.0,100.0,92.0,95.0,98.0,92.0,96.0,12.0
中山,1,7,ステラマテュティナ,内田博幸,97.0,97.0,96.0,99.0,94.0,88.0,95.167,13.0
中山,1,8,セイリオス,杉原誠人,103.0,95.0,93.0,98.0,103.0,107.0,99.833,7.0
中山,1,9,プレミアムハニー,津村明秀,102.0,105.0,100.0,106.0,99.0,92.0,100.667,6.0
中山,1,10,アナベルケイツー,木幡巧也,96.0,103.0,101.0,100.0,98.0,94.0,98.667,9.0
中山,1,11,サンパギータチャン,佐藤翔馬,142.0,107.0,98.0,106.0,105.0,68.0,104.333,3.0
中山,1,12,エーデルムート,原優介　,99.0,84.0,102.0,96.0,95.0,85.0,93.5,14.0
中山,1,13,ミニョンマルーン,長浜鴻緒,99.0,107.0,98.0,96.0,101.0,140.0,106.833,2.0
中山,1,14,ミサビスケッツ,吉田豊　,97.0,95.0,101.0,99.0,93.0,102.0,97.833,10.0
中山,1,15,ドルーリー,横山和生,106.0,96.0,103.0,100.0,106.0,104.0,102.5,5.0
中山,1,16,ニシノステディミキ,水沼元輝,59.0,90.0,95.0,83.0,87.0,137.0,91.833,15.0
中山,2,1,ヴィラスターリ,原優介　,99.0,84.0,102.0,99.0,95.0,85.0,94.0,12.0
中山,2,2,レッドレントラー,石田拓郎,21.0,108.0,95.0,93.0,90.0,90.0,82.833,15.0
中山,2,3,マイウェイ,谷原柚希,,,,,,,,
中山,2,4,シリウスライト,石橋脩　,97.0,98.0,107.0,91.0,95.0,114.0,100.333,8.0
中山,2,5,ヨドノタイヨウ,小林凌大,108.0,87.0,99.0,93.0,97.0,92.0,96.0,11.0
中山,2,6,キングズトゥルー,大野拓弥,98.0,97.0,95.0,102.0,101.0,98.0,98.5,10.0
中山,2,7,ブライトメール,北村宏司,101.0,98.0,101.0,101.0,100.0,103.0,100.667,7.0
中山,2,8,タケルサバイバル,菊沢一樹,102.0,115.0,108.0,106.0,108.0,116.0,109.167,1.0
中山,2,9,ナムラジミー,丸田恭介,116.0,98.0,108.0,105.0,106.0,98.0,105.167,4.0
中山,2,10,グレイスザクラウン,長浜鴻緒,99.0,107.0,98.0,109.0,101.0,140.0,109.0,2.0
中山,2,11,ファイアリーホット,内田博幸,97.0,97.0,96.0,83.0,94.0,88.0,92.5,14.0
