場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
中山,1,1,フクチャンヒメ,加藤征弘,93.0,103.0,100.0,102.0,102.0,93.0,,,98.833,6.0
中山,1,2,マリアディオーサ,伊坂重信,78.0,95.0,88.0,87.0,89.0,87.0,,,87.333,15.0
中山,1,3,クインズシフォン,和田正一,99.0,110.0,101.0,115.0,110.0,113.0,,,108.0,2.0
中山,1,4,グローブミッション,松永康利,86.0,99.0,102.0,105.0,95.0,101.0,97.0,105.0,98.75,7.0
中山,1,5,シンフォニーシーズ,清水英克,97.0,109.0,90.0,107.0,100.0,111.0,,,102.333,5.0
中山,1,6,ヴィーナスゼファー,斎藤誠　,98.0,109.0,103.0,103.0,109.0,101.0,,,103.833,3.0
中山,1,7,ステラマテュティナ,高柳瑞樹,94.0,95.0,91.0,95.0,95.0,98.0,97.0,85.0,93.75,11.0
中山,1,8,セイリオス,宮田敬介,85.0,96.0,89.0,95.0,89.0,86.0,,,90.0,13.0
中山,1,9,プレミアムハニー,鈴木伸尋,96.0,103.0,91.0,103.0,96.0,99.0,,,98.0,9.0
中山,1,10,アナベルケイツー,牧光二　,96.0,110.0,104.0,106.0,103.0,104.0,97.0,105.0,103.125,4.0
中山,1,11,サンパギータチャン,杉浦宏昭,91.0,105.0,102.0,107.0,105.0,105.0,77.0,78.0,96.25,10.0
中山,1,12,エーデルムート,矢野英一,96.0,96.0,92.0,94.0,93.0,88.0,,,93.167,12.0
中山,1,13,ミニョンマルーン,伊藤圭三,86.0,95.0,103.0,103.0,101.0,101.0,,,98.167,8.0
中山,1,14,ミサビスケッツ,村田一誠,62.0,75.0,69.0,81.0,76.0,79.0,,,73.667,16.0
中山,1,15,ドルーリー,上原佑紀,114.0,95.0,108.0,102.0,113.0,118.0,,,108.333,1.0
中山,1,16,ニシノステディミキ,加藤和宏,83.0,90.0,89.0,99.0,91.0,80.0,,,88.667,14.0
中山,2,1,ヴィラスターリ,矢野英一,96.0,96.0,92.0,94.0,77.0,88.0,,,90.5,15.0
中山,2,2,レッドレントラー,林徹　　,106.0,95.0,94.0,99.0,102.0,98.0,,,99.0,9.0
中山,2,3,マイウェイ,高橋文雅,108.0,95.0,100.0,90.0,87.0,102.0,,,97.0,12.0
中山,2,4,シリウスライト,和田正一,99.0,110.0,101.0,115.0,118.0,113.0,,,109.333,1.0
中山,2,5,ヨドノタイヨウ,小西一男,95.0,82.0,98.0,102.0,98.0,99.0,,,95.667,14.0
中山,2,6,キングズトゥルー,大竹正博,96.0,107.0,91.0,97.0,95.0,91.0,,,96.167,13.0
中山,2,7,ブライトメール,伊藤大士,87.0,94.0,92.0,94.0,91.0,95.0,127.0,97.0,97.125,11.0
中山,2,8,タケルサバイバル,金成貴史,110.0,107.0,113.0,101.0,102.0,103.0,,,106.0,3.0
中山,2,9,ナムラジミー,武市康男,87.0,82.0,84.0,88.0,96.0,88.0,,,87.5,16.0
中山,2,10,グレイスザクラウン,上原博之,99.0,93.0,98.0,100.0,97.0,102.0,93.0,111.0,99.125,8.0
中山,2,11,ファイアリーホット,和田勇介,91.0,105.0,95.0,108.0,101.0,95.0,104.0,87.0,98.25,10.0
中山,2,12,ライフゲート,伊藤圭三,86.0,95.0,103.0,103.0,93.0,101.0,114.0,107.0,100.25,7.0
中山,2,13,ヴィーデ,戸田博文,108.0,111.0,96.0,106.0,90.0,99.0,,,101.667,6.0
中山,2,14,ガイ,高木登　,102.0,114.0,106.0,106.0,109.0,102.0,103.0,111.0,106.625,2.0
中山,2,15,マルターズヴェロス,手塚貴久,104.0,111.0,93.0,101.0,103.0,102.0,,,102.333,5.0
中山,2,16,ヘビーキュー,矢嶋大樹,117.0,117.0,82.0,148.0,71.0,86.0,,,103.5,4.0
中山,3,1,イタリックタイプ,田中剛　,105.0,113.0,107.0,120.0,102.0,112.0,,,109.833,1.0
中山,3,2,ラストシャリナ,矢嶋大樹,117.0,117.0,82.0,148.0,90.0,86.0,51.0,64.0,94.375,11.0
中山,3,3,ファリア,土田稔　,81.0,70.0,68.0,69.0,75.0,86.0,76.0,77.0,75.25,15.0
中山,3,4,マオノクラッシュ,黒岩陽一,97.0,91.0,96.0,93.0,106.0,96.0,120.0,77.0,97.0,9.0
中山,3,5,ボンジュールアスク,斎藤誠　,98.0,109.0,103.0,103.0,109.0,101.0,,,103.833,2.0
中山,3,6,スヴァローグ,林徹　　,106.0,95.0,94.0,99.0,86.0,98.0,,,96.333,10.0
中山,3,7,フレイム,伊藤大士,87.0,94.0,92.0,94.0,93.0,95.0,96.0,97.0,93.5,12.0
中山,3,8,アルマヴィーナス,中舘英二,109.0,97.0,103.0,89.0,97.0,99.0,112.0,94.0,100.0,6.0
中山,3,9,ロッカバイベイビー,伊藤圭三,86.0,95.0,103.0,103.0,101.0,101.0,,,98.167,8.0
中山,3,10,ライヴドライバー,尾形和幸,95.0,94.0,85.0,95.0,87.0,96.0,,,92.0,13.0
中山,3,11,ショウナンラリー,嘉藤貴行,98.0,105.0,104.0,104.0,105.0,105.0,,,103.5,3.0
中山,3,12,ノックシュライン,高橋文雅,108.0,95.0,100.0,90.0,102.0,102.0,,,99.5,7.0
中山,3,13,ラインアルテミス,武藤善則,91.0,100.0,92.0,103.0,96.0,102.0,129.0,89.0,100.25,5.0
中山,3,14,プリヤンカー,田島俊明,89.0,94.0,104.0,105.0,99.0,99.0,118.0,105.0,101.625,4.0
中山,3,15,セイカエイレーネー,南田美知,89.0,79.0,77.0,96.0,67.0,88.0,,,82.667,14.0
中山,3,16,ニシノテュケ,村田一誠,62.0,75.0,69.0,81.0,76.0,79.0,,,73.667,16.0
中山,4,1,ポリアンセモス,辻哲英　,122.0,109.0,99.0,105.0,112.0,107.0,,,109.0,1.0
中山,4,2,サバイバルナイン,和田雄二,102.0,101.0,81.0,108.0,93.0,94.0,,,96.5,12.0
中山,4,3,フォンデネージュ,武井亮　,107.0,109.0,110.0,105.0,104.0,106.0,91.0,103.0,104.375,5.0
中山,4,4,ニシノフローレス,小手川準,104.0,98.0,106.0,90.0,93.0,94.0,,,97.5,10.0
中山,4,5,エミネントキャリア,稲垣幸雄,119.0,103.0,111.0,107.0,106.0,106.0,,,108.667,2.0
中山,4,6,ブルーユンチェリー,加藤征弘,93.0,103.0,100.0,102.0,94.0,93.0,90.0,101.0,97.0,11.0
中山,4,7,ライズトゥザトップ,牧光二　,96.0,110.0,104.0,106.0,111.0,104.0,,,105.167,4.0
中山,4,8,ミラクルダンサー,尾関知人,96.0,92.0,93.0,88.0,100.0,99.0,105.0,99.0,96.5,12.0
中山,4,9,ミスパナギア,浅利英明,,,,,,,,,,
中山,4,10,カルタジローネ,池上昌和,116.0,104.0,103.0,105.0,113.0,106.0,,,107.833,3.0
中山,4,11,クロメヒョウ,小西一男,95.0,82.0,98.0,102.0,98.0,99.0,,,95.667,14.0
中山,4,12,トーアナカヨシ,勢司和浩,100.0,79.0,88.0,85.0,89.0,99.0,,,90.0,15.0
中山,4,13,ハナヒラク,萱野浩二,114.0,97.0,90.0,96.0,96.0,96.0,,,98.167,9.0
中山,4,14,ファランジリング,手塚貴久,104.0,111.0,93.0,101.0,103.0,102.0,102.0,104.0,102.5,6.0
中山,4,15,キューティリップ,戸田博文,108.0,111.0,96.0,106.0,90.0,99.0,,,101.667,7.0
中山,4,16,ペイシャリサデル,奥平雅士,104.0,97.0,97.0,95.0,102.0,112.0,,,101.167,8.0
中山,5,1,ラムコーク,田中博康,101.0,98.0,92.0,102.0,99.0,100.0,,,98.667,11.0
中山,5,2,レッドバンデ,大竹正博,96.0,107.0,97.0,97.0,95.0,91.0,,,97.167,12.0
中山,5,3,ピエナフェーヴル,萱野浩二,114.0,97.0,102.0,96.0,96.0,96.0,,,100.167,8.0
中山,5,4,ヘヴンウィンド,黒岩陽一,97.0,91.0,103.0,93.0,94.0,96.0,,,95.667,14.0
中山,5,5,エアイナーン,矢嶋大樹,117.0,117.0,84.0,148.0,71.0,86.0,83.0,,100.857,7.0
中山,5,6,ケーニッヒブルート,中川公成,92.0,99.0,89.0,105.0,85.0,88.0,,,93.0,17.0
中山,5,7,アルカラス,相沢郁　,107.0,89.0,93.0,87.0,98.0,100.0,90.0,,94.857,15.0
中山,5,8,ガスパール,金成貴史,110.0,107.0,96.0,101.0,102.0,103.0,106.0,,103.571,4.0
中山,5,9,ピンキースウェア,鹿戸雄一,99.0,103.0,107.0,99.0,103.0,102.0,,,102.167,6.0
中山,5,10,レイホーキング,奥村武　,91.0,87.0,101.0,90.0,93.0,97.0,,,93.167,16.0
中山,5,11,エルドジュリエーネ,手塚貴久,104.0,111.0,107.0,101.0,103.0,102.0,102.0,,104.286,3.0
中山,5,12,バーケンヘッド,武井亮　,107.0,109.0,99.0,105.0,104.0,106.0,,,105.0,2.0
中山,5,13,ブリヤディアマンテ,小島茂之,118.0,104.0,112.0,104.0,108.0,105.0,,,108.5,1.0
中山,5,14,マカナ,伊藤大士,87.0,94.0,94.0,94.0,91.0,95.0,,,92.5,18.0
中山,5,15,ミクニインスパイア,林徹　　,106.0,95.0,95.0,99.0,102.0,98.0,,,99.167,9.0
中山,5,16,ケアンズ,武藤善則,91.0,100.0,104.0,103.0,91.0,102.0,129.0,,102.857,5.0
中山,5,17,ディベルティスマン,菊沢隆徳,88.0,104.0,107.0,104.0,97.0,95.0,,,99.167,9.0
中山,5,18,エターナルシルバー,中舘英二,109.0,97.0,83.0,89.0,99.0,99.0,,,96.0,13.0
中山,6,1,バットスティンガー,嘉藤貴行,98.0,105.0,104.0,104.0,103.0,105.0,,,103.167,5.0
中山,6,2,セレニティ,鹿戸雄一,99.0,103.0,107.0,99.0,103.0,102.0,,,102.167,6.0
中山,6,3,スイートオレンジ,中川公成,92.0,99.0,89.0,105.0,85.0,88.0,,,93.0,13.0
中山,6,4,ハニードレス,牧光二　,96.0,110.0,106.0,106.0,111.0,104.0,,,105.5,4.0
中山,6,5,アイスヴィレッジ,鈴木慎太,108.0,109.0,111.0,110.0,107.0,110.0,,,109.167,2.0
中山,6,6,アイスフィールド,西田雄一,109.0,107.0,81.0,92.0,91.0,99.0,106.0,,97.857,11.0
中山,6,7,フォーエリーゼ,本間忍　,83.0,92.0,95.0,87.0,82.0,79.0,,,86.333,15.0
中山,6,8,グロスビーク,田中博康,101.0,98.0,92.0,102.0,99.0,100.0,90.0,,97.429,12.0
中山,6,9,ニシノティターニア,上原博之,99.0,93.0,100.0,100.0,97.0,102.0,,,98.5,9.0
中山,6,10,ベールドインパクト,小島茂之,118.0,104.0,112.0,104.0,108.0,105.0,,,108.5,3.0
中山,6,11,コスモグラニット,清水英克,97.0,109.0,119.0,107.0,110.0,111.0,118.0,,110.143,1.0
中山,6,12,サトノシャルレーヌ,国枝栄　,94.0,86.0,95.0,86.0,95.0,95.0,95.0,,92.286,14.0
中山,6,13,ラヴァフォール,鈴木伸尋,96.0,103.0,99.0,103.0,90.0,99.0,,,98.333,10.0
中山,6,14,ヴァーナリー,古賀慎明,104.0,109.0,101.0,105.0,97.0,96.0,,,102.0,7.0
中山,6,15,デルマサターン,菊沢隆徳,88.0,104.0,107.0,104.0,97.0,95.0,,,99.167,8.0
