場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
中山,1,1,フクチャンヒメ,加藤征弘,-552.0,326.0,40.0,313.0,347.0,-1018.0,,,-544.0,9.0
中山,1,2,マリアディオーサ,伊坂重信,-1441.0,-636.0,-1935.0,-1773.0,-1715.0,-1876.0,,,-9376.0,15.0
中山,1,3,クインズシフォン,和田正一,-32.0,853.0,97.0,1170.0,1253.0,1232.0,,,4573.0,2.0
中山,1,4,グローブミッション,松永康利,-650.0,-107.0,202.0,448.0,-542.0,119.0,-166.0,179.0,-517.0,8.0
中山,1,5,シンフォニーシーズ,清水英克,-235.0,929.0,-1236.0,761.0,1.0,1660.0,,,1880.0,5.0
中山,1,6,ヴィーナスゼファー,斎藤誠　,-160.0,1148.0,673.0,394.0,2099.0,202.0,,,4356.0,3.0
中山,1,7,ステラマテュティナ,高柳瑞樹,-405.0,-390.0,-836.0,-465.0,-440.0,-246.0,-94.0,-390.0,-3266.0,11.0
中山,1,8,セイリオス,宮田敬介,-913.0,-275.0,-842.0,-395.0,-836.0,-1342.0,,,-4603.0,12.0
中山,1,9,プレミアムハニー,鈴木伸尋,-256.0,264.0,-1367.0,349.0,-605.0,-181.0,,,-1796.0,10.0
中山,1,10,アナベルケイツー,牧光二　,-404.0,1408.0,911.0,919.0,473.0,816.0,-234.0,300.0,4189.0,4.0
中山,1,11,サンパギータチャン,杉浦宏昭,-663.0,458.0,203.0,572.0,882.0,835.0,-352.0,-618.0,1317.0,6.0
中山,1,12,エーデルムート,矢野英一,-275.0,-456.0,-1147.0,-750.0,-1282.0,-1440.0,,,-5350.0,13.0
中山,1,13,ミニョンマルーン,伊藤圭三,-1387.0,-680.0,919.0,557.0,244.0,-144.0,,,-491.0,7.0
中山,1,14,ミサビスケッツ,村田一誠,-2449.0,-3583.0,-3702.0,-2164.0,-3038.0,-2769.0,,,-17705.0,16.0
中山,1,15,ドルーリー,上原佑紀,828.0,-364.0,729.0,247.0,1473.0,2645.0,,,5558.0,1.0
中山,1,16,ニシノステディミキ,加藤和宏,-653.0,-910.0,-1168.0,-91.0,-1062.0,-2031.0,,,-5915.0,14.0
中山,2,1,ヴィラスターリ,矢野英一,-275.0,-456.0,-1147.0,-750.0,-968.0,-1440.0,,,-5036.0,14.0
中山,2,2,レッドレントラー,林徹　　,451.0,-335.0,-716.0,-95.0,276.0,-216.0,,,-635.0,8.0
中山,2,3,マイウェイ,高橋文雅,398.0,-473.0,17.0,-897.0,-874.0,194.0,,,-1635.0,11.0
中山,2,4,シリウスライト,和田正一,-32.0,853.0,97.0,1170.0,981.0,1232.0,,,4301.0,2.0
中山,2,5,ヨドノタイヨウ,小西一男,-343.0,-1792.0,-297.0,174.0,-189.0,-61.0,,,-2508.0,13.0
中山,2,6,キングズトゥルー,大竹正博,-210.0,641.0,-562.0,-299.0,-453.0,-1188.0,,,-2071.0,12.0
中山,2,7,ブライトメール,伊藤大士,-1154.0,-722.0,-1063.0,-840.0,-1124.0,-926.0,404.0,-125.0,-5550.0,15.0
中山,2,8,タケルサバイバル,金成貴史,800.0,548.0,1519.0,126.0,226.0,449.0,,,3668.0,3.0
中山,2,9,ナムラジミー,武市康男,-1162.0,-2410.0,-2334.0,-1462.0,-511.0,-1800.0,,,-9679.0,16.0
中山,2,10,グレイスザクラウン,上原博之,-93.0,-597.0,-279.0,-19.0,-296.0,268.0,-252.0,335.0,-933.0,9.0
中山,2,11,ファイアリーホット,和田勇介,-461.0,442.0,-420.0,773.0,134.0,-558.0,89.0,-301.0,-302.0,7.0
