場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
中山,1,1,ホワイトナイル,American Pharoah,113.0,113.0,105.0,97.0,109.0,103.0,104.0,111.0,106.875,4.0
中山,1,2,トウシンライオット,フィレンツェファイア,,,,,,,,,,
中山,1,3,オンマイビート,ジャスタウェイ,95.0,104.0,103.0,98.0,103.0,102.0,105.0,106.0,102.0,5.0
中山,1,4,オダイ,フォーウィールドライブ,119.0,117.0,116.0,122.0,133.0,113.0,125.0,68.0,114.125,1.0
中山,1,5,ドングラミ,カリフォルニアクローム,107.0,108.0,105.0,95.0,107.0,105.0,123.0,109.0,107.375,3.0
中山,1,6,ベアゴーフォー,シャンハイボビー,84.0,105.0,101.0,103.0,101.0,104.0,,,99.667,7.0
中山,1,7,チャンピオンホース,ダノンスマッシュ,,,,,,,,,,
中山,1,8,マインセーラ,アポロケンタッキー,,,,,,,,,,
中山,1,9,フクノエルデ,スマートファルコン,,,,,,,,,,
中山,1,10,ヘイスティハート,フォーウィールドライブ,119.0,117.0,116.0,122.0,133.0,113.0,125.0,68.0,114.125,1.0
中山,1,11,クラウンプレゼンタ,クラウンレガーロ,,,,,,,,,,
中山,1,12,ラムールデュヴォン,ミスチヴィアスアレックス,,,,,,,,,,
中山,1,13,ガルディーノ,ダイワメジャー,97.0,94.0,92.0,96.0,97.0,96.0,,,95.333,10.0
中山,1,14,ヴェネチアンキング,マジェスティックウォリアー,100.0,91.0,103.0,91.0,100.0,105.0,95.0,111.0,99.5,8.0
中山,1,15,カセノソレイユ,アジアエクスプレス,104.0,96.0,102.0,97.0,103.0,106.0,102.0,99.0,101.125,6.0
中山,1,16,ジュニアスウィート,マジェスティックウォリアー,100.0,91.0,103.0,91.0,100.0,105.0,95.0,111.0,99.5,8.0
中山,2,1,パトリシア,トーセンレーヴ,,,,,,,,,,
中山,2,2,ディサイドオンミー,ベンバトル,,,,,,,,,,
中山,2,3,カシノプロスペリテ,フィレンツェファイア,,,,,,,,,,
中山,2,4,シンデレラリバティ,タリスマニック,99.0,107.0,97.0,89.0,104.0,99.0,,,99.167,4.0
中山,2,5,モーニングダリア,ミスチヴィアスアレックス,,,,,,,,,,
中山,2,6,ツルノマイハシ,モーリス,95.0,100.0,99.0,98.0,97.0,98.0,96.0,,97.571,7.0
中山,2,7,アリアス,コントレイル,,,,,,,,,,
中山,2,8,ワディアルリヤハ,St Mark's Basilica,,,,,,,,,,
中山,2,9,ノブピースオブラブ,Dark Angel,164.0,113.0,115.0,60.0,114.0,113.0,68.0,,106.714,1.0
中山,2,10,ムーンシェイド,ビッグアーサー,101.0,88.0,100.0,98.0,96.0,96.0,93.0,,96.0,8.0
中山,2,11,エンカウンターベイ,ダノンスマッシュ,,,,,,,,,,
中山,2,12,ジャスフォール,マクフィ,91.0,98.0,102.0,107.0,98.0,100.0,106.0,,100.286,3.0
中山,2,13,セイウンプーパ,キタサンブラック,90.0,106.0,99.0,105.0,104.0,103.0,112.0,,102.714,2.0
中山,2,14,ニルマーネル,モーリス,95.0,100.0,99.0,98.0,97.0,98.0,,,97.833,6.0
中山,2,15,ヘリオドール,レイデオロ,96.0,100.0,96.0,109.0,102.0,91.0,100.0,,99.143,5.0
