場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
中山,1,1,ホワイトナイル,牧光二　,-404.0,1408.0,911.0,960.0,473.0,816.0,,,4164.0,2.0
中山,1,2,トウシンライオット,尾形和幸,-323.0,-840.0,-1767.0,-719.0,-1436.0,-596.0,,,-5681.0,12.0
中山,1,3,オンマイビート,松山将樹,-1571.0,-33.0,-392.0,1079.0,-1537.0,-1932.0,246.0,-227.0,-4367.0,11.0
中山,1,4,オダイ,根本康広,687.0,1169.0,1364.0,-166.0,-516.0,755.0,,,3293.0,3.0
中山,1,5,ドングラミ,本間忍　,-1056.0,-1127.0,-1531.0,318.0,-473.0,-2583.0,888.0,-839.0,-6403.0,15.0
中山,1,6,ベアゴーフォー,杉浦宏昭,-663.0,458.0,203.0,-16.0,882.0,835.0,,,1699.0,4.0
中山,1,7,チャンピオンホース,尾形和幸,-323.0,-840.0,-1767.0,-719.0,-1436.0,-596.0,,,-5681.0,12.0
中山,1,8,マインセーラ,的場均　,-217.0,-1357.0,-2673.0,-1776.0,-3862.0,-229.0,,,-10114.0,16.0
中山,1,9,フクノエルデ,田中剛　,266.0,1210.0,820.0,-151.0,247.0,1035.0,1000.0,375.0,4802.0,1.0
中山,1,10,ヘイスティハート,小笠倫弘,-405.0,-993.0,-35.0,83.0,414.0,-134.0,,,-1070.0,6.0
中山,1,11,クラウンプレゼンタ,天間昭一,-796.0,-250.0,-1845.0,160.0,-1327.0,-1438.0,-417.0,215.0,-5698.0,14.0
中山,1,12,ラムールデュヴォン,堀内岳志,-1697.0,-295.0,-2150.0,1316.0,1104.0,-1367.0,,,-3089.0,10.0
中山,1,13,ガルディーノ,新開幸一,-245.0,-329.0,-651.0,-20.0,-535.0,-367.0,,,-2147.0,8.0
中山,1,14,ヴェネチアンキング,伊藤圭三,-1387.0,-680.0,919.0,-742.0,244.0,-144.0,,,-1790.0,7.0
