場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
中山,1,1,ホワイトナイル,American Pharoah,146.0,444.0,507.0,-117.0,660.0,234.0,122.0,331.0,2327.0,6.0
中山,1,2,トウシンライオット,フィレンツェファイア,,,,,,,,,,
中山,1,3,オンマイビート,ジャスタウェイ,-465.0,681.0,1037.0,-79.0,691.0,826.0,978.0,532.0,4201.0,4.0
中山,1,4,オダイ,フォーウィールドライブ,439.0,1462.0,1178.0,2984.0,3796.0,1050.0,741.0,-549.0,11101.0,1.0
中山,1,5,ドングラミ,カリフォルニアクローム,496.0,1874.0,1310.0,-520.0,1311.0,1358.0,1945.0,705.0,8479.0,3.0
中山,1,6,ベアゴーフォー,シャンハイボビー,-752.0,722.0,264.0,151.0,145.0,873.0,,,1403.0,9.0
中山,1,7,チャンピオンホース,ダノンスマッシュ,,,,,,,,,,
中山,1,8,マインセーラ,アポロケンタッキー,,,,,,,,,,
中山,1,9,フクノエルデ,スマートファルコン,,,,,,,,,,
中山,1,10,ヘイスティハート,フォーウィールドライブ,439.0,1462.0,1178.0,2984.0,3796.0,1050.0,741.0,-549.0,11101.0,1.0
中山,1,11,クラウンプレゼンタ,クラウンレガーロ,,,,,,,,,,
中山,1,12,ラムールデュヴォン,ミスチヴィアスアレックス,,,,,,,,,,
中山,1,13,ガルディーノ,ダイワメジャー,-90.0,-1218.0,-1906.0,-198.0,-1303.0,-1639.0,,,-6354.0,10.0
中山,1,14,ヴェネチアンキング,マジェスティックウォリアー,1.0,-2275.0,1907.0,-664.0,83.0,2076.0,-764.0,1854.0,2218.0,7.0
中山,1,15,カセノソレイユ,アジアエクスプレス,264.0,-621.0,586.0,-204.0,816.0,1529.0,178.0,-121.0,2427.0,5.0
中山,1,16,ジュニアスウィート,マジェスティックウォリアー,1.0,-2275.0,1907.0,-664.0,83.0,2076.0,-764.0,1854.0,2218.0,7.0
中山,2,1,パトリシア,トーセンレーヴ,,,,,,,,,,
中山,2,2,ディサイドオンミー,ベンバトル,,,,,,,,,,
中山,2,3,カシノプロスペリテ,フィレンツェファイア,,,,,,,,,,
中山,2,4,シンデレラリバティ,タリスマニック,-54.0,1050.0,-215.0,-98.0,667.0,-191.0,,,1159.0,3.0
中山,2,5,モーニングダリア,ミスチヴィアスアレックス,,,,,,,,,,
中山,2,6,ツルノマイハシ,モーリス,-671.0,-5.0,-847.0,-235.0,-2142.0,-1652.0,-1055.0,,-6607.0,8.0
中山,2,7,アリアス,コントレイル,,,,,,,,,,
中山,2,8,ワディアルリヤハ,St Mark's Basilica,,,,,,,,,,
中山,2,9,ノブピースオブラブ,Dark Angel,255.0,78.0,553.0,-120.0,526.0,385.0,-223.0,,1454.0,2.0
中山,2,10,ムーンシェイド,ビッグアーサー,79.0,-2689.0,63.0,-223.0,-2015.0,-1572.0,-792.0,,-7149.0,9.0
中山,2,11,エンカウンターベイ,ダノンスマッシュ,,,,,,,,,,
中山,2,12,ジャスフォール,マクフィ,-625.0,-286.0,286.0,695.0,-513.0,-47.0,614.0,,124.0,4.0
中山,2,13,セイウンプーパ,キタサンブラック,-685.0,937.0,-309.0,375.0,972.0,1214.0,1941.0,,4445.0,1.0
中山,2,14,ニルマーネル,モーリス,-671.0,-5.0,-847.0,-235.0,-2142.0,-1652.0,,,-5552.0,6.0
中山,2,15,ヘリオドール,レイデオロ,-288.0,44.0,-1614.0,1242.0,251.0,-3153.0,10.0,,-3508.0,5.0
