,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,313.0,208.0,,254.0,250.0,17.0,199.0,322.0,40.0,72.0,,,61.0,9.0,138.0,,166.0,35.0,51.0,72.0,59.0,130.0,248.0,30.0,53.0
2022,339.0,261.0,,309.0,264.0,27.0,219.0,381.0,81.0,65.0,7.0,5.0,92.0,39.0,122.0,,182.0,7.0,71.0,91.0,60.0,148.0,296.0,32.0,64.0
2023,294.0,211.0,,267.0,214.0,24.0,96.0,409.0,82.0,58.0,,,46.0,33.0,50.0,105.0,124.0,7.0,76.0,74.0,47.0,134.0,240.0,33.0,51.0
2024,326.0,214.0,,272.0,243.0,25.0,85.0,455.0,88.0,65.0,,,54.0,43.0,31.0,206.0,47.0,6.0,54.0,52.0,54.0,133.0,265.0,31.0,57.0
2025,333.0,242.0,,268.0,276.0,31.0,135.0,440.0,68.0,71.0,5.0,5.0,51.0,8.0,79.0,140.0,148.0,,78.0,64.0,59.0,152.0,284.0,23.0,57.0
