場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷
福島,1,未勝利,ダート,1150,良,1,レイアポポ,3歳,原優介,青木孝文,逃げ,,100.0,短距離,右回り,,Lv2 ,464,休明3走,距離短縮
福島,1,未勝利,ダート,1150,良,2,ユアマイクラッシュ,3歳,角田大和,庄野靖志,差し,,,短距離,右回り,,Lv2 ,462,休明初戦,距離短縮
福島,1,未勝利,ダート,1150,良,3,ジーティーカメリア,3歳,古川奈穂,石栗龍彦,差し,,,短距離,右回り,,Lv2 ,546,休明初戦,距離短縮
福島,1,未勝利,ダート,1150,良,4,デルタウェーブ,3歳,菊沢一樹,西園翔太,先行,50.0,33.33333333333333,短距離,右回り,,Lv2 ,462,休明3走,距離延長
福島,1,未勝利,ダート,1150,良,5,アイドルフェスタ,3歳,小林美駒,西田雄一,逃げ,,0.0,短距離,右回り,,Lv2 ,454,休明初戦,距離短縮
福島,1,未勝利,ダート,1150,良,6,コロラマ,3歳,上里直汰,松山将樹,,,,短距離,右回り,,Lv2 ,474,,
福島,1,未勝利,ダート,1150,良,7,ライデンシャフト,3歳,水沼元輝,石栗龍彦,,,,短距離,右回り,,Lv2 ,502,,
福島,1,未勝利,ダート,1150,良,8,サンピノン,3歳,松本大輝,谷潔,追込,,,短距離,右回り,,Lv2 ,436,休明初戦,距離短縮
福島,1,未勝利,ダート,1150,良,9,ブルーフラット,3歳,石田拓郎,蛯名利弘,逃げ,,0.0,短距離,右回り,,Lv2 ,446,休明2走,距離短縮
福島,1,未勝利,ダート,1150,良,10,フラッシュケリー,3歳,小沢大仁,緒方努,先行,,,短距離,右回り,,Lv2 ,460,休明初戦,距離短縮
福島,1,未勝利,ダート,1150,良,11,エスカラムサ,3歳,秋山稔樹,高橋義忠,,,,短距離,右回り,,Lv2 ,474,,
福島,1,未勝利,ダート,1150,良,12,アブラカタブラ,3歳,黛弘人,武市康男,追込,,,短距離,右回り,,Lv2 ,456,休明初戦,距離短縮
福島,1,未勝利,ダート,1150,良,13,マジカルキャンディ,3歳,石神深道,岩戸孝樹,逃げ,,0.0,短距離,右回り,,Lv2 ,444,,距離延長
福島,1,未勝利,ダート,1150,良,14,ビーマックス,3歳,中井裕二,藤野健太,先行,,100.0,短距離,右回り,,Lv2 ,508,休明初戦,距離短縮
福島,1,未勝利,ダート,1150,良,15,ファムエレガンテ,3歳,永島まな,中村直也,先行,,,短距離,右回り,,Lv2 ,460,休明初戦,距離短縮
福島,1,未勝利,ダート,1150,良,16,ベルトネ,3歳,田辺裕信,牧光二,先行,,40.0,短距離,右回り,,Lv2 ,482,,距離短縮
福島,2,未勝利,ダート,1700,良,1,タマモジャスミン,3歳,小沢大仁,大橋勇樹,先行,,83.33333333333334,中距離,右回り,,Lv2 ,494,,距離短縮
福島,2,未勝利,ダート,1700,良,2,メイショウナナコ,3歳,亀田温心,荒川義之,,,,中距離,右回り,,Lv2 ,482,,
福島,2,未勝利,ダート,1700,良,3,ブルームワルツ,3歳,田辺裕信,稲垣幸雄,先行,,0.0,中距離,右回り,,Lv2 ,418,,距離短縮
福島,2,未勝利,ダート,1700,良,4,カルデライト,3歳,舟山瑠泉,森一誠,差し,,,中距離,右回り,,Lv2 ,450,休明初戦,距離延長
福島,2,未勝利,ダート,1700,良,5,ミセスリリー,3歳,石川裕紀,上原佑紀,差し,,100.0,中距離,右回り,,Lv2 ,460,連闘,距離短縮
福島,2,未勝利,ダート,1700,良,6,ルージュサンセール,3歳,古川吉洋,松永幹夫,,,,中距離,右回り,,Lv2 ,478,,
福島,2,未勝利,ダート,1700,良,7,オーケーエンジェル,3歳,丸山元気,笹田和秀,差し,,,中距離,右回り,,Lv2 ,448,休明初戦,距離延長
福島,2,未勝利,ダート,1700,良,8,クインズメレンゲ,3歳,三浦皇成,吉岡辰弥,差し,,0.0,中距離,右回り,,Lv2 ,458,休明初戦,距離短縮
福島,2,未勝利,ダート,1700,良,9,ピコピンク,3歳,吉田隼人,尾形和幸,先行,,,中距離,右回り,,Lv2 ,490,休明初戦,距離延長
福島,2,未勝利,ダート,1700,良,10,アークエタニティ,3歳,遠藤汰月,伊藤伸一,先行,,0.0,中距離,右回り,,Lv2 ,446,休明初戦,距離短縮
福島,2,未勝利,ダート,1700,良,11,カーシュジアン,3歳,黛弘人,柄崎将寿,,,,中距離,右回り,,Lv2 ,450,,
福島,2,未勝利,ダート,1700,良,12,ボンショワ,3歳,角田大和,長谷川浩,,,0.0,中距離,右回り,,Lv2 ,504,休明初戦,距離短縮
福島,2,未勝利,ダート,1700,良,13,ガイラルディア,3歳,鮫島良太,藤野健太,追込,,0.0,中距離,右回り,,Lv2 ,460,休明初戦,
福島,2,未勝利,ダート,1700,良,14,テルモプシス,3歳,石神深道,緒方努,追込,,,中距離,右回り,,Lv2 ,406,休明初戦,距離延長
福島,2,未勝利,ダート,1700,良,15,サンルーナ,3歳,鷲頭虎太,堀内岳志,追込,,,中距離,右回り,,Lv2 ,440,休明初戦,距離延長
福島,3,未勝利,芝,1200,良,1,ラースアルアイン,3歳,丸田恭介,中川公成,差し,,0.0,短距離,右回り,,Lv3 ,534,休明3走,
福島,3,未勝利,芝,1200,良,2,オニマル,3歳,丸山元気,西園正都,先行,,100.0,短距離,右回り,,Lv3 ,502,休明初戦,距離短縮
福島,3,未勝利,芝,1200,良,3,リケアコンパンナ,3歳,菊沢一樹,村田一誠,差し,0.0,0.0,短距離,右回り,,Lv3 ,464,休明初戦,
福島,3,未勝利,芝,1200,良,4,スイモアマイモ,3歳,横山琉人,藤岡健一,先行,,0.0,短距離,右回り,,Lv3 ,406,休明2走,
福島,3,未勝利,芝,1200,良,5,マグネシアブリック,3歳,吉田隼人,中舘英二,逃げ,,0.0,短距離,右回り,,Lv3 ,460,,
福島,3,未勝利,芝,1200,良,6,モリオン,3歳,小林美駒,尾形和幸,差し,,0.0,短距離,右回り,,Lv3 ,414,,
福島,3,未勝利,芝,1200,良,7,エスペシャリー,3歳,角田大和,四位洋文,先行,,100.0,短距離,右回り,,Lv3 ,436,,
福島,3,未勝利,芝,1200,良,8,ロールザボーンズ,3歳,小沢大仁,牧浦充徳,差し,0.0,0.0,短距離,右回り,,Lv3 ,450,休明3走,
福島,3,未勝利,芝,1200,良,9,アンダースコア,3歳,三浦皇成,庄野靖志,差し,100.0,60.0,短距離,右回り,,Lv3 ,454,,
福島,3,未勝利,芝,1200,良,10,ブラックティンカー,3歳,石神深道,和田雄二,逃げ,,50.0,短距離,右回り,,Lv3 ,434,休明3走,
福島,3,未勝利,芝,1200,良,11,ロケットバディー,3歳,舟山瑠泉,斎藤誠,差し,,0.0,短距離,右回り,,Lv3 ,426,休明2走,
福島,3,未勝利,芝,1200,良,12,バースフラワー,3歳,永島まな,小手川準,差し,,,短距離,右回り,,Lv3 ,430,休明初戦,
福島,3,未勝利,芝,1200,良,13,バックアップアゲン,3歳,斎藤新,千葉直人,逃げ,50.0,66.66666666666666,短距離,右回り,,Lv3 ,466,休明初戦,
福島,3,未勝利,芝,1200,良,14,スマートビビット,3歳,松本大輝,新谷功一,先行,,,短距離,右回り,,Lv3 ,446,,距離短縮
福島,3,未勝利,芝,1200,良,15,ストラスブール,3歳,古川吉洋,牧光二,先行,,,短距離,右回り,,Lv3 ,464,休明3走,距離短縮
福島,3,未勝利,芝,1200,良,16,ムーンアイドル,3歳,荻野極,高柳瑞樹,先行,,,短距離,右回り,,Lv3 ,464,休明初戦,距離短縮
福島,4,未勝利,芝,2000,良,1,パルピタシオン,3歳,田辺裕信,天間昭一,追込,,0.0,中距離,右回り,,Lv5 ,420,休明2走,距離短縮
福島,4,未勝利,芝,2000,良,2,コンサートツアー,3歳,小林美駒,武井亮,差し,,0.0,中距離,右回り,,Lv5 ,452,休明初戦,距離延長
福島,4,未勝利,芝,2000,良,3,ルロワ,3歳,荻野極,上原佑紀,差し,,0.0,中距離,右回り,,Lv5 ,426,休明初戦,
福島,4,未勝利,芝,2000,良,4,タヤスソーレ,3歳,菊沢一樹,岩戸孝樹,差し,0.0,,中距離,右回り,,Lv5 ,446,休明2走,距離延長
福島,4,未勝利,芝,2000,良,5,バックパック,3歳,丸山元気,小笠倫弘,,,,中距離,右回り,,Lv5 ,462,,
福島,4,未勝利,芝,2000,良,6,イサゴールド,3歳,石川裕紀,奥村武,差し,,,中距離,右回り,,Lv5 ,408,,距離延長
福島,4,未勝利,芝,2000,良,7,ルールーリマ,3歳,三浦皇成,大竹正博,差し,,0.0,中距離,右回り,,Lv5 ,414,休明2走,距離延長
福島,4,未勝利,芝,2000,良,8,ピリナマアナ,3歳,石神深道,橋口慎介,追込,,,中距離,右回り,,Lv5 ,442,休明3走,距離延長
福島,4,未勝利,芝,2000,良,9,キタノアンシェル,3歳,丸田恭介,蛯名利弘,先行,,0.0,中距離,右回り,,Lv5 ,418,,
福島,4,未勝利,芝,2000,良,10,ブリックダルジャン,3歳,横山琉人,鈴木慎太,追込,,,中距離,右回り,,Lv5 ,426,休明2走,距離延長
福島,4,未勝利,芝,2000,良,11,ラッフルズドリーム,3歳,舟山瑠泉,宮田敬介,差し,,0.0,中距離,右回り,,Lv5 ,470,休明初戦,距離延長
福島,4,未勝利,芝,2000,良,12,ハットメリリー,3歳,吉田隼人,菊沢隆徳,差し,,,中距離,右回り,,Lv5 ,440,,距離延長
