場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷
東京,1,未勝利,ダート,1400,良,1,ベルツリー,3歳,江田照男,村田一誠,,,,短距離,左回り,,Lv2 ,444.0,,
東京,1,未勝利,ダート,1400,良,2,ラナイ,3歳,石川裕紀,伊藤大士,逃げ,,,短距離,左回り,,Lv2 ,458.0,休明初戦,距離短縮
東京,1,未勝利,ダート,1400,良,3,ルージュアマリア,3歳,原優介,黒岩陽一,追込,0.0,0.0,短距離,左回り,,Lv2 ,398.0,休明初戦,
東京,1,未勝利,ダート,1400,良,4,リコリスラジアータ,3歳,横山琉人,小笠倫弘,,,,短距離,左回り,,Lv2 ,454.0,,
東京,1,未勝利,ダート,1400,良,5,エスケンダンス,3歳,佐藤翔馬,松山将樹,,,,短距離,左回り,,Lv2 ,442.0,,
東京,1,未勝利,ダート,1400,良,6,オブシディアーナ,3歳,菅原明良,国枝栄,先行,,,短距離,左回り,,Lv2 ,470.0,休明3走,距離短縮
東京,1,未勝利,ダート,1400,良,7,ロゴモコ,3歳,原田和真,小野次郎,先行,,,短距離,左回り,,Lv2 ,450.0,休明初戦,距離延長
東京,1,未勝利,ダート,1400,良,8,クリノフローレンス,3歳,柴田大知,南田美知,,,,短距離,左回り,,Lv2 ,450.0,,
東京,1,未勝利,ダート,1400,良,9,セギレエルビエント,3歳,横山和生,伊坂重信,先行,,,短距離,左回り,,Lv2 ,460.0,休明2走,距離延長
東京,1,未勝利,ダート,1400,良,10,ガラク,3歳,吉田豊,伊坂重信,,,,短距離,左回り,,Lv2 ,432.0,,
東京,1,未勝利,ダート,1400,良,11,ハイエストランク,3歳,武藤雅,武藤善則,,,,短距離,左回り,,Lv2 ,494.0,,
東京,1,未勝利,ダート,1400,良,12,シュレン,3歳,三浦皇成,千葉直人,追込,100.0,50.0,短距離,左回り,,Lv2 ,380.0,,距離延長
東京,1,未勝利,ダート,1400,良,13,ペイシャケリー,3歳,野中悠太,本間忍,,,,短距離,左回り,,Lv2 ,442.0,,
東京,1,未勝利,ダート,1400,良,14,ピコグリーン,3歳,木幡巧也,牧光二,先行,,,短距離,左回り,,Lv2 ,458.0,,距離延長
東京,1,未勝利,ダート,1400,良,15,バルトゥール,3歳,内田博幸,矢野英一,先行,,,短距離,左回り,,Lv2 ,476.0,休明初戦,距離短縮
東京,1,未勝利,ダート,1400,良,16,ティアップマッハ,3歳,岩部純二,奥平雅士,,,,短距離,左回り,,Lv2 ,456.0,,
東京,2,未勝利,ダート,1300,良,1,ロジステート,3歳,木幡巧也,尾形和幸,逃げ,,,短距離,左回り,,Lv2 ,472.0,休明2走,距離延長
東京,2,未勝利,ダート,1300,良,2,カプア,3歳,石川裕紀,伊藤大士,追込,0.0,,短距離,左回り,,Lv2 ,444.0,休明初戦,距離短縮
東京,2,未勝利,ダート,1300,良,3,アリアルブラック,3歳,菅原明良,久保田貴,先行,0.0,,短距離,左回り,,Lv2 ,494.0,,距離延長
東京,2,未勝利,ダート,1300,良,4,ナインオブレター,3歳,吉田豊,高橋文雅,先行,100.0,100.0,短距離,左回り,,Lv2 ,454.0,休明3走,距離延長
東京,2,未勝利,ダート,1300,良,5,セイウンオスミウム,3歳,山林堂信,水野貴広,追込,,,短距離,左回り,,Lv2 ,556.0,,距離短縮
東京,2,未勝利,ダート,1300,良,6,ドリームアンコール,3歳,津村明秀,田島俊明,先行,,,短距離,左回り,,Lv2 ,482.0,,距離延長
東京,2,未勝利,ダート,1300,良,7,スイングボーイ,3歳,岩部純二,伊藤伸一,差し,,,短距離,左回り,,Lv2 ,458.0,,距離延長
東京,2,未勝利,ダート,1300,良,8,ハクサンリバーブ,3歳,内田博幸,松山将樹,差し,0.0,0.0,短距離,左回り,,Lv2 ,474.0,,距離延長
東京,2,未勝利,ダート,1300,良,9,モモクロオー,3歳,原優介,的場均,追込,,,短距離,左回り,,Lv2 ,492.0,休明2走,距離延長
東京,2,未勝利,ダート,1300,良,10,クリーンリーチ,3歳,松岡正海,千葉直人,先行,,,短距離,左回り,,Lv2 ,492.0,,距離延長
東京,2,未勝利,ダート,1300,良,11,フラッシュタイム,3歳,長浜鴻緒,佐藤吉勝,先行,,,短距離,左回り,,Lv2 ,524.0,,距離延長
東京,2,未勝利,ダート,1300,良,12,シアトルプリンセス,3歳,丸田恭介,石栗龍彦,追込,,,短距離,左回り,,Lv2 ,450.0,,距離延長
東京,2,未勝利,ダート,1300,良,13,ビスケットマリー,3歳,柴田大知,和田雄二,追込,0.0,0.0,短距離,左回り,,Lv2 ,424.0,,距離延長
東京,2,未勝利,ダート,1300,良,14,ボンボニエーレ,3歳,小林凌大,土田稔,追込,,,短距離,左回り,,Lv2 ,428.0,,距離延長
東京,2,未勝利,ダート,1300,良,15,エポカスピーガ,3歳,横山琉人,田中剛,逃げ,,,短距離,左回り,,Lv2 ,488.0,休明2走,距離短縮
東京,2,未勝利,ダート,1300,良,16,ペタルビジュー,3歳,武藤雅,南田美知,差し,,,短距離,左回り,,Lv2 ,462.0,,距離延長
東京,3,未勝利,ダート,1600,良,1,スティーヴバローズ,3歳,戸崎圭太,上原佑紀,先行,,,短距離,左回り,,Lv3 ,482.0,休明3走,距離短縮
東京,3,未勝利,ダート,1600,良,2,トーセンペネロペ,3歳,原田和真,小野次郎,先行,,,短距離,左回り,,Lv3 ,442.0,,距離短縮
東京,3,未勝利,ダート,1600,良,3,キョウエイスレーヴ,3歳,原優介,萱野浩二,差し,0.0,0.0,短距離,左回り,,Lv3 ,444.0,休明初戦,
東京,3,未勝利,ダート,1600,良,4,シングンラオウ,3歳,石川裕紀,伊坂重信,,,,短距離,左回り,,Lv3 ,436.0,,
東京,3,未勝利,ダート,1600,良,5,セイウンピカイチ,3歳,山林堂信,尾形和幸,差し,0.0,,短距離,左回り,,Lv3 ,494.0,,距離短縮
東京,3,未勝利,ダート,1600,良,6,ハクサンミラクル,3歳,武藤雅,武藤善則,先行,,,短距離,左回り,,Lv3 ,480.0,,距離延長
東京,3,未勝利,ダート,1600,良,7,ルナティックアイ,3歳,江田照男,村田一誠,先行,,,短距離,左回り,,Lv3 ,432.0,,距離短縮
東京,3,未勝利,ダート,1600,良,8,ミュージックマン,3歳,丸田恭介,大和田成,差し,0.0,0.0,短距離,左回り,,Lv3 ,470.0,,距離延長
東京,3,未勝利,ダート,1600,良,9,プレミアブルー,3歳,内田博幸,菊川正達,先行,,,短距離,左回り,,Lv3 ,464.0,,距離延長
東京,3,未勝利,ダート,1600,良,10,サンマルストロング,3歳,吉田豊,土田稔,差し,,,短距離,左回り,,Lv3 ,526.0,,距離短縮
東京,3,未勝利,ダート,1600,良,11,カフェヘニーハイ,3歳,長浜鴻緒,中舘英二,差し,0.0,0.0,短距離,左回り,,Lv3 ,508.0,休明初戦,
東京,3,未勝利,ダート,1600,良,12,カラジシ,3歳,佐藤翔馬,勢司和浩,追込,,,短距離,左回り,,Lv3 ,458.0,,距離延長
東京,3,未勝利,ダート,1600,良,13,アドマイヤデイトナ,3歳,ルメール,加藤征弘,先行,66.66666666666666,66.66666666666666,短距離,左回り,,Lv3 ,518.0,休明初戦,
東京,3,未勝利,ダート,1600,良,14,リンガスマイル,3歳,北村宏司,西田雄一,,,,短距離,左回り,,Lv3 ,500.0,,
東京,3,未勝利,ダート,1600,良,15,グラスビジョン,3歳,木幡巧也,佐藤吉勝,差し,,,短距離,左回り,,Lv3 ,430.0,,距離短縮
東京,3,未勝利,ダート,1600,良,16,サトミノエンジェル,3歳,横山典弘,鈴木伸尋,差し,0.0,0.0,短距離,左回り,,Lv3 ,510.0,,距離短縮
東京,4,自己条件,ダート,1600,良,1,プチボヌール,5歳以上,内田博幸,畠山吉宏,差し,15.384615384615385,16.666666666666664,短距離,左回り,,Lv3 ,448.0,休明初戦,
東京,4,自己条件,ダート,1600,良,2,ジャンビ,4歳,北村宏司,勢司和浩,追込,,,短距離,左回り,,Lv3 ,456.0,休明2走,距離短縮
東京,4,自己条件,ダート,1600,良,3,キョウエイフロイデ,4歳,菅原明良,中川公成,差し,25.0,25.0,短距離,左回り,,Lv3 ,476.0,休明初戦,
東京,4,自己条件,ダート,1600,良,4,サンロレンツォ,4歳,三浦皇成,武藤善則,差し,100.0,100.0,短距離,左回り,,Lv3 ,498.0,休明初戦,距離短縮
東京,4,自己条件,ダート,1600,良,5,スペシャリスト,5歳以上,大野拓弥,高橋文雅,先行,0.0,0.0,短距離,左回り,,Lv3 ,472.0,休明初戦,距離短縮
東京,4,自己条件,ダート,1600,良,6,アルドール,4歳,石川裕紀,手塚貴久,追込,50.0,50.0,短距離,左回り,,Lv3 ,510.0,休明初戦,
東京,4,自己条件,ダート,1600,良,7,サンセットブライト,4歳,横山琉人,相沢郁,先行,,,短距離,左回り,,Lv3 ,494.0,休明初戦,距離短縮
東京,4,自己条件,ダート,1600,良,8,ピクラリーダ,4歳,佐藤翔馬,森一誠,先行,,,短距離,左回り,,Lv3 ,470.0,休明初戦,距離短縮
東京,4,自己条件,ダート,1600,良,9,キセキノエンジェル,5歳以上,吉田豊,石毛善彦,追込,0.0,0.0,短距離,左回り,,Lv3 ,470.0,,
東京,4,自己条件,ダート,1600,良,10,アトリウムチャペル,4歳,ルメール,木村哲也,差し,,,短距離,左回り,,Lv3 ,432.0,休明初戦,
東京,4,自己条件,ダート,1600,良,11,プチブール,4歳,小林凌大,小西一男,追込,66.66666666666666,100.0,短距離,左回り,,Lv3 ,450.0,休明初戦,
東京,4,自己条件,ダート,1600,良,12,ラズライト,5歳以上,木幡巧也,松山将樹,先行,27.27272727272727,27.27272727272727,短距離,左回り,,Lv3 ,446.0,休明初戦,
東京,4,自己条件,ダート,1600,良,13,ロザシアニン,5歳以上,長浜鴻緒,佐藤吉勝,先行,0.0,,短距離,左回り,,Lv3 ,486.0,休明2走,距離延長
東京,4,自己条件,ダート,1600,良,14,サンマルソムニア,5歳以上,丸田恭介,佐藤吉勝,追込,25.0,33.33333333333333,短距離,左回り,,Lv3 ,474.0,休明2走,距離短縮
東京,4,自己条件,ダート,1600,良,15,ネクストヒロイン,4歳,武藤雅,戸田博文,追込,0.0,0.0,短距離,左回り,,Lv3 ,414.0,,距離短縮
東京,4,自己条件,ダート,1600,良,16,レジュークレール,5歳以上,原優介,青木孝文,先行,0.0,0.0,短距離,左回り,,Lv3 ,466.0,休明初戦,距離短縮
東京,5,新馬,芝,1800,良,1,デルマケセラセラ,3歳,横山和生,小野次郎,,,,中距離,左回り,,Lv2 ,426.0,,
東京,5,新馬,芝,1800,良,2,スタンピー,3歳,内田博幸,深山雅史,,,,中距離,左回り,,Lv2 ,462.0,,
東京,5,新馬,芝,1800,良,3,アローグレイシャー,3歳,津村明秀,林徹,,,,中距離,左回り,,Lv2 ,524.0,,
東京,5,新馬,芝,1800,良,4,ヒンメル,3歳,北村宏司,伊藤大士,,,,中距離,左回り,,Lv2 ,436.0,,
東京,5,新馬,芝,1800,良,5,レディネス,3歳,横山典弘,昆貢,,,,中距離,左回り,,Lv2 ,498.0,,
東京,5,新馬,芝,1800,良,6,ワーキングデライト,3歳,武藤雅,武藤善則,,,,中距離,左回り,,Lv2 ,448.0,,
東京,5,新馬,芝,1800,良,7,タイショウロマン,3歳,丸田恭介,石毛善彦,,,,中距離,左回り,,Lv2 ,436.0,,
東京,5,新馬,芝,1800,良,8,イルヴィゴーレ,3歳,戸崎圭太,田中博康,,,,中距離,左回り,,Lv2 ,456.0,,
東京,5,新馬,芝,1800,良,9,ミスベレザ,3歳,大野拓弥,加藤征弘,,,,中距離,左回り,,Lv2 ,440.0,,
東京,5,新馬,芝,1800,良,10,ゴールドジェネラル,3歳,石川裕紀,中川公成,,,,中距離,左回り,,Lv2 ,452.0,,
東京,5,新馬,芝,1800,良,11,イリュストル,3歳,横山武史,大竹正博,,,,中距離,左回り,,Lv2 ,496.0,,
東京,5,新馬,芝,1800,良,12,ミヤビバエル,3歳,吉田豊,高橋文雅,,,,中距離,左回り,,Lv2 ,462.0,,
東京,5,新馬,芝,1800,良,13,レジリエント,3歳,松岡正海,大和田成,,,,中距離,左回り,,Lv2 ,432.0,,
東京,5,新馬,芝,1800,良,14,ドラゴンバスター,3歳,岩部純二,萱野浩二,,,,中距離,左回り,,Lv2 ,484.0,,
東京,5,新馬,芝,1800,良,15,サクラコーラル,3歳,キング,尾関知人,,,,中距離,左回り,,Lv2 ,452.0,,
東京,5,新馬,芝,1800,良,16,イドリス,3歳,長浜鴻緒,和田勇介,,,,中距離,左回り,,Lv2 ,424.0,,
東京,6,未勝利,芝,2400,良,1,オリオアルセーリオ,3歳,北村宏司,木村哲也,差し,,,長距離,左回り,,Lv3 ,402.0,,距離延長
東京,6,未勝利,芝,2400,良,2,ポッドロワール,3歳,キング,畠山吉宏,先行,0.0,,長距離,左回り,,Lv3 ,496.0,休明2走,距離延長
東京,6,未勝利,芝,2400,良,3,ヴィーデ,3歳,三浦皇成,戸田博文,先行,100.0,,長距離,左回り,,Lv3 ,492.0,,距離延長
東京,6,未勝利,芝,2400,良,4,リアライズハロック,3歳,大野拓弥,池上昌和,差し,,,長距離,左回り,,Lv3 ,476.0,休明初戦,距離延長
東京,6,未勝利,芝,2400,良,5,ニヴルヘイム,3歳,戸崎圭太,栗田徹,差し,100.0,,長距離,左回り,,Lv3 ,450.0,,距離延長
東京,6,未勝利,芝,2400,良,6,タッセル,3歳,津村明秀,菊川正達,差し,,,長距離,左回り,,Lv3 ,474.0,,距離延長
東京,6,未勝利,芝,2400,良,7,アルカラス,3歳,木幡巧也,相沢郁,差し,,,長距離,左回り,,Lv3 ,506.0,休明2走,距離延長
東京,6,未勝利,芝,2400,良,8,ベリーズブルー,3歳,原優介,鈴木慎太,追込,0.0,,長距離,左回り,,Lv3 ,418.0,休明2走,距離延長
東京,6,未勝利,芝,2400,良,9,ユーウェイン,3歳,丸田恭介,宗像義忠,追込,0.0,,長距離,左回り,,Lv3 ,452.0,休明初戦,距離延長
東京,6,未勝利,芝,2400,良,10,アロンズロッド,3歳,ルメール,国枝栄,差し,50.0,,長距離,左回り,,Lv3 ,486.0,,距離延長
東京,6,未勝利,芝,2400,良,11,クラレット,3歳,武藤雅,古賀慎明,差し,,,長距離,左回り,,Lv3 ,492.0,,距離延長
東京,6,未勝利,芝,2400,良,12,サラニキケン,3歳,木幡初也,竹内正洋,,,,長距離,左回り,,Lv3 ,422.0,,
東京,6,未勝利,芝,2400,良,13,ウインソラネル,3歳,松岡正海,鈴木慎太,追込,,,長距離,左回り,,Lv3 ,458.0,,距離延長
東京,6,未勝利,芝,2400,良,14,ダノンアンチュラス,3歳,横山和生,国枝栄,先行,0.0,,長距離,左回り,,Lv3 ,476.0,休明初戦,距離延長
東京,6,未勝利,芝,2400,良,15,インパクトシー,3歳,横山武史,大竹正博,先行,,,長距離,左回り,,Lv3 ,510.0,,距離延長
東京,6,未勝利,芝,2400,良,16,ピティロディア,3歳,内田博幸,西田雄一,追込,0.0,,長距離,左回り,,Lv3 ,452.0,,距離延長
東京,6,未勝利,芝,2400,良,17,フライハイ,3歳,菅原明良,中川公成,追込,,,長距離,左回り,,Lv3 ,466.0,休明初戦,距離延長
東京,6,未勝利,芝,2400,良,18,フィエールガール,3歳,吉田豊,土田稔,追込,0.0,,長距離,左回り,,Lv3 ,456.0,,距離延長
東京,7,自己条件,ダート,1400,良,1,フリッカージャブ,3歳,三浦皇成,西園翔太,逃げ,100.0,100.0,短距離,左回り,,Lv3 ,472.0,休明2走,距離延長
東京,7,自己条件,ダート,1400,良,2,エソテリック,3歳,嶋田純次,矢嶋大樹,追込,0.0,0.0,短距離,左回り,,Lv3 ,442.0,連闘,
東京,7,自己条件,ダート,1400,良,3,サヨノジャンボリー,3歳,内田博幸,小笠倫弘,差し,,,短距離,左回り,,Lv3 ,480.0,,距離延長
東京,7,自己条件,ダート,1400,良,4,パシーヴ,3歳,石川裕紀,上原博之,差し,,,短距離,左回り,,Lv3 ,466.0,,距離延長
東京,7,自己条件,ダート,1400,良,5,エコロスヴァル,3歳,菅原明良,森秀行,追込,,0.0,短距離,左回り,,Lv3 ,492.0,,距離短縮
東京,7,自己条件,ダート,1400,良,6,キアニーナ,3歳,ルメール,宮田敬介,先行,,,短距離,左回り,,Lv3 ,508.0,休明初戦,距離延長
東京,7,自己条件,ダート,1400,良,7,アドバンテスロード,3歳,横山琉人,斎藤誠,先行,,,短距離,左回り,,Lv3 ,458.0,,距離延長
東京,7,自己条件,ダート,1400,良,8,アパッシメント,3歳,キング,堀宣行,先行,,,短距離,左回り,,Lv3 ,480.0,,距離延長
東京,7,自己条件,ダート,1400,良,9,レーティッシュ,3歳,津村明秀,高橋一哉,先行,0.0,50.0,短距離,左回り,,Lv3 ,504.0,,
東京,7,自己条件,ダート,1400,良,10,サウンドバッハ,3歳,長浜鴻緒,根本康広,追込,,,短距離,左回り,,Lv3 ,490.0,休明初戦,距離短縮
東京,7,自己条件,ダート,1400,良,11,チョングク,3歳,丸田恭介,南田美知,差し,,,短距離,左回り,,Lv3 ,470.0,,距離延長
