場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
札幌,1,未勝利,ダート,1700,重,1,カセノメロス,2歳,小林美駒,鈴木伸尋,差し,,,中距離,右回り,ダ道悪,Lv1 ,スワーヴリチャード,,,6,D,13.2,6.0,13.2,6.0,,,,,B,,,,
札幌,1,未勝利,ダート,1700,重,2,シンゼンノト,2歳,遠藤汰月,荒川義之,逃げ,66.66666666666666,50.0,中距離,右回り,ダ道悪,Lv1 ,ヴァンゴッホ,,距離延長,3,C,12.6,3.0,13.0,4.0,35.2,1.0,37.6,1.0,D,C,C,D,
札幌,1,未勝利,ダート,1700,重,3,グリームウッド,2歳,横山琉人,手塚貴徳,追込,,,中距離,右回り,ダ道悪,Lv1 ,ヤングマンパワー,,,9,E,13.3,7.0,13.3,7.0,,,,,B,,,,
札幌,1,未勝利,ダート,1700,重,4,ロードレスポンス,2歳,鮫島克駿,和田勇介,追込,,,中距離,右回り,ダ道悪,Lv1 ,ロジャーバローズ,,距離短縮,7,D,13.0,5.0,13.1,5.0,,,,,C,C,D,D,
札幌,1,未勝利,ダート,1700,重,5,ロードリバイバル,2歳,松本大輝,中村直也,差し,,,中距離,右回り,ダ道悪,Lv1 ,リオンディーズ,,,5,D,13.9,11.0,13.9,11.0,,,,,B,,,,
札幌,1,未勝利,ダート,1700,重,6,ゲームチェンジャー,2歳,原田和真,蛯名利弘,差し,,,中距離,右回り,ダ道悪,Lv1 ,カレンブラックヒル,,,12,E,13.3,7.0,13.3,7.0,,,,,D,B,,,
札幌,1,未勝利,ダート,1700,重,7,キュータンチャン,2歳,丹内祐次,尾形和幸,差し,,,中距離,右回り,ダ道悪,Lv1 ,ヘニーヒューズ,休明初戦,距離延長,4,C,12.4,1.0,12.4,1.0,35.6,2.0,38.2,2.0,B,C,,,
札幌,1,未勝利,ダート,1700,重,8,カリスマン,2歳,吉田隼人,武井亮,差し,,,中距離,右回り,ダ道悪,Lv1 ,フィエールマン,,距離短縮,8,D,13.4,9.0,13.4,9.0,,,,,C,B,,,
札幌,1,未勝利,ダート,1700,重,9,サトノフルーク,2歳,佐々木大,堀宣行,先行,,,中距離,右回り,ダ道悪,Lv1 ,Flightline,,距離短縮,1,A,12.4,1.0,12.4,1.0,,,,,D,,,,
札幌,1,未勝利,ダート,1700,重,10,ラストフィールド,2歳,和田陽希,谷潔,追込,,,中距離,右回り,ダ道悪,Lv1 ,ノーブルミッション,,,11,E,14.3,12.0,14.3,12.0,,,,,B,,,,
