場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
中山,1,1,キタノラブミー,萱野浩二,114.0,97.0,90.0,96.0,96.0,96.0,,,98.167,7.0
中山,1,2,ノースグロリア,加藤士津,121.0,94.0,104.0,90.0,106.0,104.0,,,103.167,4.0
中山,1,3,フォアファン,松山将樹,70.0,100.0,97.0,86.0,104.0,84.0,,,90.167,13.0
中山,1,4,ロードオブドリーム,金成貴史,110.0,107.0,113.0,101.0,102.0,103.0,,,106.0,3.0
中山,1,5,トライゴーニック,池上昌和,116.0,104.0,103.0,105.0,113.0,106.0,,,107.833,2.0
中山,1,6,ホークライト,中舘英二,109.0,97.0,103.0,89.0,99.0,99.0,83.0,94.0,96.625,8.0
中山,1,7,トルーティクス,尾関知人,96.0,92.0,93.0,88.0,100.0,99.0,,,94.667,10.0
中山,1,8,スーパーチャージ,戸田博文,108.0,111.0,96.0,106.0,90.0,99.0,,,101.667,5.0
中山,1,9,レッドシュトラール,宮田敬介,85.0,96.0,89.0,95.0,95.0,86.0,,,91.0,11.0
中山,1,10,ワカムシャ,矢野英一,96.0,96.0,92.0,94.0,77.0,88.0,,,90.5,12.0
中山,1,11,モンサンプレシャス,牧光二　,96.0,110.0,104.0,106.0,111.0,104.0,73.0,105.0,101.125,6.0
中山,1,12,リネンフラッシュ,粕谷昌央,107.0,98.0,93.0,91.0,54.0,88.0,133.0,105.0,96.125,9.0
中山,1,13,プレシャストップ,稲垣幸雄,119.0,103.0,111.0,107.0,106.0,106.0,,,108.667,1.0
中山,2,1,ナックトライアンフ,杉浦宏昭,91.0,105.0,102.0,107.0,105.0,105.0,,,102.5,6.0
中山,2,2,ユウオウマイシン,松永康利,86.0,99.0,102.0,105.0,95.0,101.0,,,98.0,11.0
中山,2,3,ワタシマツワ,竹内正洋,101.0,103.0,107.0,99.0,112.0,100.0,110.0,94.0,103.25,5.0
中山,2,4,フルーツワゴン,根本康広,109.0,116.0,108.0,107.0,97.0,105.0,,,107.0,3.0
中山,2,5,ベルレオーネ,天間昭一,84.0,98.0,82.0,80.0,89.0,90.0,92.0,109.0,90.5,15.0
中山,2,6,ミズイロ,森一誠　,123.0,127.0,107.0,135.0,88.0,130.0,,,118.333,1.0
中山,2,7,グリーンエリクサー,青木孝文,107.0,102.0,96.0,101.0,93.0,109.0,,,101.333,8.0
中山,2,8,スリーローズマリー,伊藤圭三,86.0,95.0,103.0,103.0,101.0,101.0,,,98.167,10.0
中山,2,9,ベールドゥフィーユ,加藤士津,121.0,94.0,104.0,90.0,98.0,104.0,103.0,97.0,101.375,7.0
中山,2,10,パラモランド,小手川準,104.0,98.0,106.0,90.0,99.0,94.0,89.0,86.0,95.75,13.0
中山,2,11,ピコグリーン,牧光二　,96.0,110.0,104.0,106.0,103.0,104.0,73.0,105.0,100.125,9.0
中山,2,12,レトロブーム,西田雄一,109.0,107.0,104.0,92.0,102.0,99.0,98.0,119.0,103.75,4.0
中山,2,13,ファリア,土田稔　,81.0,70.0,68.0,69.0,75.0,86.0,87.0,77.0,76.625,16.0
中山,2,14,ステラマテュティナ,高柳瑞樹,94.0,95.0,91.0,95.0,95.0,98.0,79.0,85.0,91.5,14.0
中山,2,15,プロピエダッド,武藤善則,91.0,100.0,92.0,103.0,96.0,102.0,,,97.333,12.0
中山,2,16,クインズシフォン,和田正一,99.0,110.0,101.0,115.0,110.0,113.0,,,108.0,2.0
中山,3,1,オンザバサラ,大和田成,85.0,113.0,107.0,108.0,96.0,89.0,,,99.667,3.0
中山,3,2,サンライズフーガ,前川恭子,,,,,,,,,,
中山,3,3,カフェヘニーハイ,中舘英二,109.0,97.0,103.0,89.0,99.0,99.0,,,99.333,4.0
中山,3,4,ミルキーハニー,尾形和幸,95.0,94.0,85.0,95.0,103.0,96.0,35.0,76.0,84.875,12.0
中山,3,5,ハーレムシャフル,勢司和浩,100.0,79.0,88.0,85.0,89.0,99.0,109.0,93.0,92.75,8.0
中山,3,6,ソラノキャンバス,武井亮　,107.0,109.0,110.0,105.0,104.0,106.0,102.0,103.0,105.75,1.0
中山,3,7,グランスターオー,加藤和宏,83.0,90.0,89.0,99.0,84.0,80.0,,,87.5,10.0
中山,3,8,ナイトダンサー,佐藤吉勝,88.0,88.0,107.0,82.0,90.0,90.0,,,90.833,9.0
中山,3,9,ホウヨウムーン,伊坂重信,78.0,95.0,88.0,87.0,84.0,87.0,86.0,77.0,85.25,11.0
中山,3,10,ニニンサンキャク,蛯名利弘,89.0,86.0,93.0,103.0,85.0,90.0,108.0,96.0,93.75,7.0
中山,3,11,グレイテストソング,小笠倫弘,95.0,92.0,100.0,90.0,89.0,99.0,,,94.167,6.0
中山,3,12,ティアップドライブ,奥平雅士,104.0,97.0,97.0,95.0,102.0,112.0,101.0,78.0,98.25,5.0
中山,3,13,キープオントップ,西田雄一,109.0,107.0,104.0,92.0,91.0,99.0,,,100.333,2.0
中山,4,1,ケンヴァイザッハ,石栗龍彦,90.0,98.0,,,,,,,94.0,8.0
中山,4,2,バレンタインソング,小崎憲　,90.0,100.0,,,,,,,95.0,6.0
中山,4,3,アルカンサス,土田稔　,81.0,70.0,,,,,,,75.5,11.0
中山,4,4,リーゼントジャンボ,小手川準,104.0,98.0,,,,,,,101.0,4.0
中山,4,5,ウィズユアドリーム,宮地貴稔,21.0,168.0,,,,,,,94.5,7.0
中山,4,6,カルマンフィルター,戸田博文,108.0,111.0,,,,,,,109.5,1.0
中山,4,7,モーソンピーク,浅利英明,,,,,,,,,,
中山,4,8,アルマーザアミール,斉藤崇史,104.0,105.0,,,,,,,104.5,2.0
中山,4,9,メイショウカズサ,安達昭夫,85.0,79.0,,,,,,,82.0,10.0
中山,4,10,アルマドラード,小笠倫弘,95.0,92.0,,,,,,,93.5,9.0
中山,4,11,アルデドゥオーモ,矢野英一,96.0,96.0,,,,,,,96.0,5.0
中山,4,12,ユイノコキュウ,竹内正洋,101.0,103.0,,,,,,,102.0,3.0
中山,5,1,ルトンワージ,斎藤誠　,98.0,109.0,97.0,103.0,109.0,101.0,,,102.833,4.0
中山,5,2,ホウオウハナビ,奥村武　,91.0,87.0,101.0,90.0,102.0,97.0,,,94.667,9.0
中山,5,3,オカゲサン,尾形和幸,95.0,94.0,103.0,95.0,87.0,96.0,103.0,,96.143,8.0
中山,5,4,コア,相沢郁　,107.0,89.0,93.0,87.0,88.0,100.0,80.0,,92.0,16.0
中山,5,5,ガーネットウインク,小西一男,95.0,82.0,78.0,102.0,93.0,99.0,106.0,,93.571,12.0
中山,5,6,ペイシャキャット,粕谷昌央,107.0,98.0,79.0,91.0,104.0,88.0,,,94.5,10.0
中山,5,7,ララセリーヌ,牧光二　,96.0,110.0,106.0,106.0,103.0,104.0,,,104.167,3.0
中山,5,8,オーセンティアン,高橋文雅,108.0,95.0,95.0,90.0,102.0,102.0,113.0,,100.714,5.0
中山,5,9,ウインバーテックス,清水英克,97.0,109.0,119.0,107.0,100.0,111.0,87.0,,104.286,2.0
中山,5,10,ヤマノインパクト,本間忍　,83.0,92.0,95.0,87.0,97.0,79.0,118.0,,93.0,14.0
中山,5,11,ニットウアクシア,稲垣幸雄,119.0,103.0,101.0,107.0,109.0,106.0,,,107.5,1.0
中山,5,12,ソランチャン,小手川準,104.0,98.0,78.0,90.0,99.0,94.0,89.0,,93.143,13.0
中山,5,13,ヨタロー,堀内岳志,73.0,97.0,113.0,85.0,108.0,90.0,,,94.333,11.0
中山,5,14,ジーティーレグルス,栗田徹　,96.0,91.0,97.0,89.0,86.0,94.0,,,92.167,15.0
中山,5,15,ゼロファイター,和田雄二,102.0,101.0,99.0,108.0,88.0,94.0,86.0,,96.857,7.0
中山,5,16,ダングラール,田中博康,101.0,98.0,92.0,102.0,95.0,100.0,,,98.0,6.0
中山,6,1,ニシノケンタマン,深山雅史,125.0,99.0,98.0,100.0,102.0,113.0,115.0,92.0,105.5,5.0
中山,6,2,フィーチャリング,和田正一,99.0,113.0,101.0,115.0,118.0,113.0,,,109.833,3.0
中山,6,3,ビッキーファースト,武幸四郎,140.0,111.0,110.0,107.0,115.0,107.0,,,115.0,1.0
中山,6,4,チュウワクリスエス,栗田徹　,96.0,90.0,90.0,89.0,98.0,94.0,,,92.833,12.0
中山,6,5,ハルノアラシ,相沢郁　,107.0,96.0,95.0,87.0,98.0,100.0,,,97.167,9.0
中山,6,6,タイセイデクスター,伊藤圭三,86.0,108.0,103.0,103.0,93.0,101.0,,,99.0,6.0
中山,6,7,ミライヘノカギ,上原佑紀,114.0,125.0,108.0,102.0,105.0,118.0,,,112.0,2.0
中山,6,8,カージオイド,黒岩陽一,97.0,104.0,96.0,93.0,94.0,96.0,,,96.667,10.0
中山,6,9,ダイチラポール,蛯名利弘,89.0,92.0,93.0,103.0,85.0,90.0,,,92.0,13.0
中山,6,10,ゴッドエスパーダ,角田晃一,68.0,107.0,102.0,109.0,107.0,100.0,,,98.833,7.0
中山,6,11,リュミナーズ,堀内岳志,73.0,82.0,86.0,85.0,79.0,90.0,114.0,115.0,90.5,14.0
中山,6,12,テンワンダーマン,金成貴史,110.0,99.0,113.0,101.0,102.0,103.0,106.0,113.0,105.875,4.0
中山,6,13,キャストロププ,尾形和幸,95.0,100.0,85.0,95.0,103.0,96.0,,,95.667,11.0
中山,6,14,タイヨウフレア,杉浦宏昭,91.0,101.0,102.0,107.0,97.0,105.0,99.0,78.0,97.5,8.0
中山,7,1,ゲンジ,尾形和幸,95.0,100.0,103.0,95.0,87.0,96.0,,,96.0,4.0
中山,7,2,チョングク,南田美知,89.0,82.0,83.0,96.0,67.0,88.0,,,84.167,9.0
中山,7,3,テリオスルナ,高柳瑞樹,94.0,84.0,99.0,95.0,95.0,98.0,,,94.167,6.0
中山,7,4,ショウナンマリーナ,森一誠　,123.0,92.0,113.0,135.0,88.0,130.0,,,113.5,1.0
