場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
中山,1,1,キタノラブミー,アジアエクスプレス,104.0,96.0,102.0,97.0,103.0,106.0,,,101.333,5.0
中山,1,2,ノースグロリア,サトノダイヤモンド,106.0,108.0,100.0,97.0,99.0,98.0,,,101.333,5.0
中山,1,3,フォアファン,ドレフォン,100.0,107.0,107.0,105.0,105.0,104.0,,,104.667,2.0
中山,1,4,ロードオブドリーム,キズナ,104.0,104.0,101.0,104.0,105.0,104.0,,,103.667,4.0
中山,1,5,トライゴーニック,ルーラーシップ,100.0,107.0,99.0,102.0,96.0,100.0,107.0,96.0,100.875,7.0
中山,1,6,ホークライト,ハービンジャー,104.0,99.0,88.0,100.0,98.0,104.0,,,98.833,9.0
中山,1,7,トルーティクス,ドレフォン,100.0,107.0,107.0,105.0,105.0,104.0,106.0,107.0,105.125,1.0
中山,1,8,スーパーチャージ,ヘニーヒューズ,99.0,108.0,103.0,103.0,108.0,102.0,,,103.833,3.0
中山,1,9,レッドシュトラール,リアルインパクト,98.0,104.0,99.0,111.0,97.0,99.0,98.0,92.0,99.75,8.0
中山,1,10,ワカムシャ,バゴ,82.0,87.0,98.0,85.0,92.0,101.0,,,90.833,11.0
中山,1,11,モンサンプレシャス,コパノリッキー,103.0,98.0,94.0,91.0,100.0,96.0,,,97.0,10.0
中山,1,12,リネンフラッシュ,エイシンフラッシュ,96.0,94.0,87.0,85.0,90.0,86.0,84.0,83.0,88.125,12.0
中山,1,13,プレシャストップ,スマートファルコン,,,,,,,,,,
中山,2,1,ナックトライアンフ,バゴ,82.0,87.0,98.0,85.0,103.0,101.0,,,92.667,11.0
中山,2,2,ユウオウマイシン,ニシケンモノノフ,53.0,83.0,75.0,91.0,96.0,81.0,,,79.833,14.0
中山,2,3,ワタシマツワ,グレーターロンドン,136.0,114.0,120.0,113.0,117.0,119.0,,,119.833,1.0
中山,2,4,フルーツワゴン,アルアイン,84.0,82.0,84.0,81.0,88.0,88.0,74.0,57.0,79.75,15.0
中山,2,5,ベルレオーネ,アポロケンタッキー,,,,,,,,,,
中山,2,6,ミズイロ,マジェスティックウォリアー,100.0,91.0,103.0,105.0,100.0,105.0,,,100.667,7.0
中山,2,7,グリーンエリクサー,パイロ,95.0,104.0,105.0,112.0,102.0,106.0,101.0,106.0,103.875,3.0
中山,2,8,スリーローズマリー,サートゥルナーリア,74.0,101.0,116.0,105.0,96.0,,,,98.4,9.0
中山,2,9,ベールドゥフィーユ,レッドファルクス,107.0,98.0,113.0,100.0,99.0,98.0,,,102.5,5.0
中山,2,10,パラモランド,アメリカンペイトリオット,111.0,99.0,95.0,97.0,100.0,106.0,88.0,88.0,98.0,10.0
中山,2,11,ピコグリーン,ゴールドドリーム,90.0,66.0,94.0,52.0,102.0,,,,80.8,13.0
中山,2,12,レトロブーム,エスポワールシチー,118.0,115.0,108.0,106.0,108.0,110.0,,,110.833,2.0
中山,2,13,ファリア,メイショウボーラー,91.0,93.0,97.0,93.0,86.0,94.0,,,92.333,12.0
中山,2,14,ステラマテュティナ,リアルインパクト,98.0,104.0,99.0,111.0,103.0,99.0,,,102.333,6.0
中山,2,15,プロピエダッド,ルヴァンスレーヴ,118.0,90.0,106.0,115.0,133.0,68.0,91.0,,103.0,4.0
中山,2,16,クインズシフォン,デクラレーションオブウォー,102.0,99.0,96.0,102.0,105.0,100.0,,,100.667,7.0
中山,3,1,オンザバサラ,ハービンジャー,104.0,99.0,88.0,100.0,98.0,104.0,,,98.833,8.0
中山,3,2,サンライズフーガ,ルーラーシップ,100.0,107.0,99.0,102.0,96.0,100.0,107.0,96.0,100.875,5.0
中山,3,3,カフェヘニーハイ,ヘニーヒューズ,99.0,108.0,103.0,103.0,108.0,102.0,101.0,104.0,103.5,4.0
中山,3,4,ミルキーハニー,ダイシンサンダー,,,,,,,,,,
中山,3,5,ハーレムシャフル,ダノンレジェンド,111.0,102.0,116.0,110.0,113.0,114.0,105.0,114.0,110.625,3.0
中山,3,6,ソラノキャンバス,ニューイヤーズデイ,98.0,98.0,100.0,100.0,101.0,97.0,88.0,105.0,98.375,10.0
中山,3,7,グランスターオー,シニスターミニスター,116.0,123.0,115.0,116.0,118.0,119.0,123.0,116.0,118.25,1.0
中山,3,8,ナイトダンサー,カレンブラックヒル,92.0,102.0,107.0,92.0,102.0,102.0,,,99.5,6.0
中山,3,9,ホウヨウムーン,シャンハイボビー,84.0,105.0,101.0,97.0,94.0,104.0,80.0,92.0,94.625,11.0
中山,3,10,ニニンサンキャク,ユアーズトゥルーリ,,,,,,,,,,
中山,3,11,グレイテストソング,モズアスコット,94.0,109.0,117.0,146.0,117.0,,,,116.6,2.0
中山,3,12,ティアップドライブ,リオンディーズ,105.0,94.0,99.0,92.0,100.0,102.0,,,98.667,9.0
中山,3,13,キープオントップ,デクラレーションオブウォー,102.0,99.0,96.0,102.0,95.0,100.0,,,99.0,7.0
中山,4,1,ケンヴァイザッハ,ゴールドアクター,98.0,114.0,,,,,,,106.0,3.0
中山,4,2,バレンタインソング,ハービンジャー,104.0,99.0,,,,,,,101.5,7.0
中山,4,3,アルカンサス,シルバーステート,118.0,92.0,,,,,,,105.0,4.0
中山,4,4,リーゼントジャンボ,ゴールドシップ,96.0,102.0,,,,,,,99.0,9.0
中山,4,5,ウィズユアドリーム,サトノダイヤモンド,106.0,108.0,,,,,,,107.0,1.0
中山,4,6,カルマンフィルター,スワーヴリチャード,109.0,101.0,,,,,,,105.0,4.0
中山,4,7,モーソンピーク,ディープインパクト,105.0,98.0,,,,,,,101.5,7.0
中山,4,8,アルマーザアミール,サトノダイヤモンド,106.0,108.0,,,,,,,107.0,1.0
中山,4,9,メイショウカズサ,カジノドライヴ,,,,,,,,,,
中山,4,10,アルマドラード,キングカメハメハ,95.0,102.0,,,,,,,98.5,10.0
中山,4,11,アルデドゥオーモ,オルフェーヴル,101.0,103.0,,,,,,,102.0,6.0
中山,4,12,ユイノコキュウ,マジェスティックウォリアー,100.0,91.0,,,,,,,95.5,11.0
中山,5,1,ルトンワージ,レイデオロ,96.0,100.0,96.0,89.0,102.0,91.0,,,95.667,13.0
中山,5,2,ホウオウハナビ,エピファネイア,91.0,96.0,97.0,94.0,92.0,93.0,,,93.833,14.0
中山,5,3,オカゲサン,リオンディーズ,105.0,94.0,98.0,92.0,97.0,102.0,89.0,,96.714,10.0
中山,5,4,コア,キズナ,104.0,104.0,105.0,104.0,99.0,104.0,100.0,,102.857,6.0
中山,5,5,ガーネットウインク,エポカドーロ,,,,,,,,,,
中山,5,6,ペイシャキャット,ディスクリートキャット,106.0,106.0,119.0,106.0,109.0,106.0,,,108.667,3.0
中山,5,7,ララセリーヌ,フィエールマン,158.0,123.0,111.0,107.0,103.0,,,,120.4,1.0
中山,5,8,オーセンティアン,スワーヴリチャード,109.0,101.0,97.0,94.0,87.0,92.0,,,96.667,11.0
中山,5,9,ウインバーテックス,ウインブライト,110.0,107.0,97.0,102.0,99.0,,,,103.0,5.0
中山,5,10,ヤマノインパクト,カリフォルニアクローム,107.0,108.0,96.0,104.0,107.0,105.0,123.0,,107.143,4.0
中山,5,11,ニットウアクシア,シルバーステート,118.0,92.0,104.0,98.0,97.0,99.0,,,101.333,8.0
中山,5,12,ソランチャン,フィエールマン,158.0,123.0,111.0,107.0,103.0,,,,120.4,1.0
