場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷
新潟,1,未勝利,ダート,1200,稍重,1,ブラックトルネード,2歳,長浜鴻緒,佐藤吉勝,先行,0.0,0.0,短距離,左回り,ダ道悪,Lv4 ,452.0,,
新潟,1,未勝利,ダート,1200,稍重,2,フクシマジンロッソ,2歳,小林脩斗,石毛善彦,追込,,,短距離,左回り,ダ道悪,Lv4 ,442.0,,距離短縮
新潟,1,未勝利,ダート,1200,稍重,3,ニシノサンストーン,2歳,亀田温心,北出成人,差し,,,短距離,左回り,ダ道悪,Lv4 ,458.0,休明初戦,
新潟,1,未勝利,ダート,1200,稍重,4,オカゲサン,2歳,菊沢一樹,尾形和幸,先行,,,短距離,左回り,ダ道悪,Lv4 ,498.0,,
新潟,1,未勝利,ダート,1200,稍重,5,ミキノオーボエ,2歳,小林凌大,南田美知,,,,短距離,左回り,ダ道悪,Lv4 ,468.0,,
新潟,1,未勝利,ダート,1200,稍重,6,ブルドッグキング,2歳,斎藤新,斎藤誠,逃げ,,0.0,短距離,左回り,ダ道悪,Lv4 ,486.0,,
新潟,1,未勝利,ダート,1200,稍重,7,シカレ,2歳,古川奈穂,矢作芳人,先行,,,短距離,左回り,ダ道悪,Lv4 ,416.0,,距離短縮
新潟,1,未勝利,ダート,1200,稍重,8,チュラット,2歳,武藤雅,水野貴広,差し,,100.0,短距離,左回り,ダ道悪,Lv4 ,430.0,休明2走,
新潟,1,未勝利,ダート,1200,稍重,9,ダイメイハマダ,2歳,今村聖奈,本田優,追込,,0.0,短距離,左回り,ダ道悪,Lv4 ,458.0,,
新潟,1,未勝利,ダート,1200,稍重,10,ナックオリオン,2歳,佐藤翔馬,杉浦宏昭,差し,,,短距離,左回り,ダ道悪,Lv4 ,458.0,,距離短縮
新潟,1,未勝利,ダート,1200,稍重,11,エイトビートレター,2歳,秋山稔樹,佐藤吉勝,先行,0.0,0.0,短距離,左回り,ダ道悪,Lv4 ,424.0,,
新潟,1,未勝利,ダート,1200,稍重,12,ナムラルナ,2歳,河原田菜,大和田成,先行,,,短距離,左回り,ダ道悪,Lv4 ,478.0,休明初戦,
新潟,1,未勝利,ダート,1200,稍重,13,ブルドッグガール,2歳,荻野極,武市康男,差し,,0.0,短距離,左回り,ダ道悪,Lv4 ,426.0,休明2走,
新潟,1,未勝利,ダート,1200,稍重,14,ブリッツアロング,2歳,丹内祐次,上原博之,先行,,,短距離,左回り,ダ道悪,Lv4 ,484.0,休明初戦,
新潟,2,未勝利,芝,1800,良,1,ギリギリバイター,2歳,小林勝太,小笠倫弘,先行,,,中距離,左回り,,Lv2 ,422.0,休明2走,
新潟,2,未勝利,芝,1800,良,2,マイネルゼウス,2歳,丹内祐次,奥村武,差し,100.0,100.0,中距離,左回り,,Lv2 ,404.0,,
新潟,2,未勝利,芝,1800,良,3,ハイタイド,2歳,石橋脩,牧光二,逃げ,,,中距離,左回り,,Lv2 ,452.0,休明2走,距離延長
新潟,2,未勝利,芝,1800,良,4,ギザキズラヴ,2歳,西塚洸二,藤原英昭,先行,,0.0,中距離,左回り,,Lv2 ,440.0,,距離延長
新潟,2,未勝利,芝,1800,良,5,ラミントン,2歳,亀田温心,清水久詞,追込,,,中距離,左回り,,Lv2 ,484.0,,距離延長
新潟,2,未勝利,芝,1800,良,6,イスキオス,2歳,永島まな,栗田徹,差し,0.0,0.0,中距離,左回り,,Lv2 ,468.0,,
新潟,2,未勝利,芝,1800,良,7,バダジェフスカ,2歳,斎藤新,新谷功一,差し,0.0,,中距離,左回り,,Lv2 ,460.0,,距離延長
新潟,2,未勝利,芝,1800,良,8,キャバリエクエスト,2歳,河原田菜,大和田成,追込,,0.0,中距離,左回り,,Lv2 ,468.0,,
