場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
福島,1,1,ビップレオン,田島俊明,117.0,94.0,104.0,87.0,99.0,99.0,,,100.0,7.0
福島,1,2,ファンシーフリル,蛯名利弘,77.0,86.0,93.0,38.0,89.0,90.0,108.0,,83.0,15.0
福島,1,3,エレクトロン,佐藤吉勝,136.0,88.0,107.0,68.0,103.0,90.0,,,98.667,10.0
福島,1,4,チュラヴェール,松山将樹,111.0,100.0,97.0,128.0,87.0,84.0,113.0,,102.857,5.0
福島,1,5,リケアフェデリーニ,蛯名利弘,77.0,86.0,93.0,38.0,89.0,90.0,,,78.833,16.0
福島,1,6,サトミノアカリ,鈴木伸尋,112.0,103.0,91.0,99.0,96.0,99.0,,,100.0,7.0
福島,1,7,レオレコメンド,牧光二　,105.0,110.0,104.0,110.0,103.0,104.0,,,106.0,4.0
福島,1,8,ジェム,杉山佳明,108.0,112.0,111.0,118.0,108.0,106.0,,,110.5,2.0
福島,1,9,イッツユー,尾形和幸,93.0,94.0,85.0,90.0,87.0,96.0,,,90.833,13.0
福島,1,10,タイセイギガース,伊藤圭三,81.0,95.0,103.0,90.0,101.0,101.0,,,95.167,12.0
福島,1,11,ドナソレイ,伊藤圭三,81.0,95.0,103.0,90.0,101.0,101.0,99.0,,95.714,11.0
福島,1,12,フクノハリファ,千葉直人,76.0,118.0,100.0,110.0,120.0,87.0,,,101.833,6.0
福島,1,13,アルサック,西園正都,87.0,95.0,111.0,98.0,103.0,102.0,,,99.333,9.0
福島,1,14,ワイドアルバ,藤野健太,88.0,79.0,85.0,87.0,91.0,96.0,,,87.667,14.0
福島,1,15,シェイプオブユー,吉村圭司,131.0,100.0,108.0,111.0,116.0,110.0,,,112.667,1.0
福島,1,16,ルクスレイモンド,上原佑紀,128.0,95.0,108.0,98.0,113.0,118.0,,,110.0,3.0
福島,2,1,オリージネアリア,吉村圭司,131.0,102.0,108.0,107.0,96.0,110.0,96.0,,107.143,1.0
福島,2,2,ノーブルアクト,上原博之,103.0,99.0,98.0,121.0,97.0,102.0,,,103.333,4.0
福島,2,3,メイショウハマギク,藤岡健一,80.0,106.0,104.0,100.0,101.0,96.0,,,97.833,7.0
福島,2,4,ベルチュガダン,矢嶋大樹,44.0,69.0,82.0,148.0,71.0,86.0,,,83.333,15.0
福島,2,5,カスバートテソーロ,畠山吉宏,80.0,95.0,103.0,96.0,105.0,97.0,,,96.0,9.0
福島,2,6,ペイシャアンジェロ,伊藤伸一,78.0,110.0,82.0,88.0,88.0,94.0,90.0,,90.0,13.0
福島,2,7,ロンシャンクイーン,野中賢二,119.0,98.0,100.0,107.0,102.0,104.0,,,105.0,3.0
福島,2,8,シュニー,小崎憲　,73.0,91.0,98.0,105.0,108.0,85.0,105.0,,95.0,11.0
福島,2,9,フィールオーサム,岩戸孝樹,80.0,98.0,93.0,88.0,86.0,86.0,,,88.5,14.0
福島,2,10,ラーナローザ,畠山吉宏,80.0,95.0,103.0,96.0,105.0,97.0,,,96.0,9.0
福島,2,11,ステラスプレンダー,石坂公一,89.0,97.0,101.0,109.0,108.0,104.0,,,101.333,6.0
福島,2,12,ベルメサイア,西村真幸,98.0,91.0,90.0,95.0,95.0,96.0,82.0,,92.429,12.0
福島,2,13,チギリ,鹿戸雄一,114.0,102.0,101.0,99.0,103.0,102.0,98.0,,102.714,5.0
福島,2,14,サザンティスプーン,鈴木伸尋,112.0,90.0,91.0,103.0,90.0,99.0,,,97.5,8.0
福島,2,15,ユージュアーナ,奥村豊　,122.0,100.0,103.0,103.0,104.0,107.0,,,106.5,2.0
福島,3,1,タケルハーロック,高柳大輔,111.0,108.0,107.0,106.0,102.0,107.0,106.0,,106.714,4.0
福島,3,2,キングベルベット,国枝栄　,78.0,97.0,91.0,104.0,95.0,95.0,94.0,,93.429,14.0
福島,3,3,ブレイクザアイス,森一誠　,126.0,92.0,107.0,77.0,140.0,130.0,87.0,,108.429,2.0
福島,3,4,レイザリオ,橋口慎介,91.0,100.0,99.0,98.0,100.0,97.0,,,97.5,10.0
福島,3,5,マナエトレ,清水久詞,106.0,96.0,88.0,93.0,95.0,100.0,,,96.333,11.0
福島,3,6,キミオモウハナ,杉山佳明,108.0,99.0,111.0,104.0,109.0,106.0,,,106.167,5.0
福島,3,7,タニセンドリーム,加藤士津,87.0,103.0,104.0,108.0,106.0,104.0,,,102.0,8.0
福島,3,8,グロリアスヒーロー,高木登　,119.0,94.0,106.0,116.0,109.0,102.0,,,107.667,3.0
福島,3,9,クールシェルタ,高橋文雅,93.0,99.0,100.0,97.0,87.0,102.0,,,96.333,11.0
福島,3,10,テーオーノーベル,岡田稲男,106.0,100.0,105.0,104.0,102.0,99.0,,,102.667,7.0
福島,3,11,マンオブザマッチ,高橋義忠,140.0,97.0,96.0,100.0,98.0,100.0,94.0,,103.571,6.0
福島,3,12,ラストレガシー,手塚貴久,99.0,97.0,93.0,101.0,103.0,102.0,,,99.167,9.0
福島,3,13,ブルーカミング,牧浦充徳,123.0,109.0,105.0,105.0,107.0,110.0,108.0,,109.571,1.0
福島,3,14,スマートブル,井上智史,,,,,,,,,,
福島,3,15,ペロ,小西一男,79.0,93.0,98.0,93.0,98.0,99.0,106.0,,95.143,13.0
福島,4,1,ノイシュタット,杉浦宏昭,118.0,105.0,50.0,107.0,49.0,105.0,98.0,,90.286,10.0
福島,4,2,グラヴィテ,藤野健太,88.0,79.0,62.0,78.0,60.0,96.0,82.0,,77.857,12.0
福島,4,3,ダイシンネイビー,戸田博文,81.0,111.0,99.0,103.0,105.0,99.0,88.0,,98.0,3.0
福島,4,4,デスティネ,萱野浩二,73.0,97.0,101.0,79.0,98.0,96.0,90.0,,90.571,9.0
福島,4,5,フジフォンテ,粕谷昌央,62.0,98.0,125.0,92.0,120.0,88.0,67.0,,93.143,5.0
福島,4,6,マテンロウノカゼ,昆貢　　,106.0,87.0,21.0,91.0,53.0,95.0,,,75.5,13.0
福島,4,7,ハイウェイスター,宮本博　,76.0,120.0,86.0,95.0,120.0,110.0,,,101.167,2.0
福島,4,8,フェスティヴビーム,畠山吉宏,80.0,97.0,51.0,93.0,64.0,97.0,,,80.333,11.0
福島,4,9,コンバスチョン,伊藤圭三,81.0,95.0,61.0,98.0,115.0,101.0,86.0,,91.0,8.0
