,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,9.0,5.0,48.0,3.0,6.0,53.0,17.0,45.0,,,4.0,7.0,6.0,6.0,4.0,,16.0,19.0,3.0,2.0,1.0,37.0,3.0,21.0,
2022,6.0,2.0,69.0,,2.0,75.0,17.0,60.0,,,10.0,9.0,5.0,9.0,3.0,,15.0,26.0,1.0,2.0,,48.0,,29.0,
2023,8.0,1.0,74.0,,,83.0,24.0,59.0,,,12.0,17.0,3.0,10.0,4.0,5.0,10.0,22.0,5.0,,,46.0,1.0,36.0,
2024,3.0,1.0,28.0,,1.0,31.0,15.0,17.0,,,7.0,8.0,1.0,5.0,6.0,4.0,,1.0,1.0,,,20.0,,12.0,
2025,7.0,2.0,68.0,,1.0,76.0,24.0,53.0,,,4.0,10.0,7.0,14.0,7.0,10.0,10.0,15.0,1.0,,,48.0,1.0,28.0,
