場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
新潟,1,1,エスカラムサ,秋山稔樹,569.0,651.0,1621.0,1121.0,730.0,-183.0,4509.0,2.0
新潟,1,2,ミセスリリー,荻野極　,452.0,-421.0,250.0,-1798.0,976.0,-528.0,-1069.0,7.0
新潟,1,3,カスバートテソーロ,中井裕二,58.0,-1110.0,764.0,-455.0,380.0,38.0,-325.0,6.0
新潟,1,4,サラサラヘアー,永島まな,-1359.0,-2700.0,-4754.0,-5089.0,-4976.0,-1509.0,-20387.0,15.0
新潟,1,5,セラドピラール,丸山元気,255.0,-218.0,-955.0,-894.0,-494.0,542.0,-1764.0,9.0
新潟,1,6,クリップクロップ,小崎綾也,321.0,-2056.0,113.0,1016.0,1278.0,-521.0,151.0,4.0
新潟,1,7,ジュテパッセ,長浜鴻緒,691.0,1492.0,-605.0,1851.0,-718.0,3080.0,5791.0,1.0
新潟,1,8,ノワスティエ,大野拓弥,714.0,-593.0,-1332.0,378.0,-334.0,-124.0,-1291.0,8.0
新潟,1,9,ルージュキャルト,古川奈穂,61.0,-1108.0,-791.0,-842.0,-289.0,-208.0,-3177.0,12.0
新潟,1,10,クインズエクレア,丹内祐次,776.0,665.0,-92.0,3048.0,60.0,-243.0,4214.0,3.0
新潟,1,11,ノンスタンダルド,戸崎圭太,-111.0,318.0,-1345.0,-349.0,-1178.0,-474.0,-3139.0,11.0
新潟,1,12,スルーザナイト,北村友一,-262.0,1113.0,16.0,511.0,-1179.0,-200.0,-1.0,5.0
新潟,1,13,ディザーヴユー,小沢大仁,-2660.0,-923.0,-1561.0,1133.0,-5064.0,182.0,-8893.0,14.0
新潟,1,14,アットザホップ,石田拓郎,-352.0,980.0,-675.0,-677.0,-1161.0,-329.0,-2214.0,10.0
新潟,1,15,カワキタホクレア,今村聖奈,-84.0,-1511.0,-1053.0,-874.0,-20.0,-728.0,-4270.0,13.0
新潟,2,1,テイエムダイスター,荻野極　,452.0,-421.0,250.0,1835.0,976.0,-528.0,2564.0,4.0
新潟,2,2,ボンジュールアスク,横山琉人,477.0,-1045.0,567.0,-1128.0,437.0,51.0,-641.0,7.0
新潟,2,3,セイルロケット,川端海翼,-709.0,-2206.0,491.0,1647.0,1007.0,254.0,484.0,6.0
新潟,2,4,デュアルタスク,戸崎圭太,-111.0,318.0,-1345.0,-943.0,-1178.0,-474.0,-3733.0,11.0
新潟,2,5,マギームーン,武豊　　,0.0,-700.0,40.0,-765.0,-300.0,-42.0,-1767.0,9.0
新潟,2,6,サヨノミッキー,亀田温心,-89.0,-476.0,-329.0,-6.0,-988.0,-354.0,-2242.0,10.0
新潟,2,7,シルバードン,石橋脩　,1619.0,-366.0,1848.0,1273.0,132.0,922.0,5428.0,3.0
新潟,2,8,メイショウトキイロ,柴田裕一,1053.0,-1251.0,-709.0,695.0,-1463.0,353.0,-1322.0,8.0
新潟,2,9,ウインレアリゼ,石神深道,-1656.0,-455.0,-3589.0,-2057.0,-4525.0,419.0,-11863.0,13.0
新潟,2,10,ゼロファイター,柴田大知,-120.0,-1585.0,-2164.0,-2932.0,-2210.0,-34.0,-9045.0,12.0
新潟,2,11,インディゴアスール,和田陽希,,,,,,,,
新潟,2,12,ゴッドペイズリー,角田大和,220.0,-93.0,1480.0,2205.0,2232.0,648.0,6692.0,2.0
新潟,2,13,フラッシュケリー,小沢大仁,-2660.0,-923.0,-1561.0,-6122.0,-5064.0,182.0,-16148.0,14.0
新潟,2,14,クラウンキュー,菊沢一樹,3000.0,3343.0,2401.0,3695.0,2621.0,1230.0,16290.0,1.0
新潟,2,15,アイアンソリッド,丹内祐次,776.0,665.0,-92.0,-600.0,60.0,-243.0,566.0,5.0
新潟,3,1,ライヴスプーン,小林美駒,-253.0,-1267.0,195.0,-339.0,-938.0,376.0,-2226.0,11.0
新潟,3,2,ハクサンテュポン,石田拓郎,-352.0,980.0,-2879.0,-677.0,-1161.0,-632.0,-4721.0,13.0
新潟,3,3,ミクニインスパイア,岩田望来,0.0,136.0,2392.0,-739.0,345.0,-72.0,2062.0,6.0
新潟,3,4,ハツヒノデ,今村聖奈,-84.0,-1511.0,-920.0,-874.0,-20.0,-161.0,-3570.0,12.0
新潟,3,5,ブルーユンチェリー,小崎綾也,321.0,-2056.0,271.0,1016.0,1278.0,-412.0,418.0,8.0
新潟,3,6,プレスジャンケット,角田大和,220.0,-93.0,1907.0,1488.0,2232.0,326.0,6080.0,3.0
新潟,3,7,シャンクス,黛弘人　,-45.0,1090.0,383.0,1440.0,-788.0,110.0,2190.0,5.0
