場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,距離区分,回り,道悪判定,種牡馬名,臨戦過程,距離変遷
新潟,2,未勝利,ダート,1800,稍,4,デルタウェーブ,3歳,国分恭介,西園翔太,中距離,左回り,ダ道悪,リオンディーズ,,距離延長
新潟,2,未勝利,ダート,1800,稍,5,ウインクレドール,3歳,舟山瑠泉,鹿戸雄一,中距離,左回り,ダ道悪,モーリス,,距離短縮
新潟,2,未勝利,ダート,1800,稍,6,ビービーバザーク,3歳,佐々木大,武幸四郎,中距離,左回り,ダ道悪,シニスターミニスター,,距離延長
新潟,2,未勝利,ダート,1800,稍,7,ノイエムジーク,3歳,菱田裕二,須貝尚介,中距離,左回り,ダ道悪,ジャスタウェイ,休明初戦,
新潟,2,未勝利,ダート,1800,稍,8,メイショウアイル,3歳,藤懸貴志,高橋義忠,中距離,左回り,ダ道悪,ミッキーアイル,,
新潟,2,未勝利,ダート,1800,稍,9,キンセンオー,3歳,丸山元気,中尾秀正,中距離,左回り,ダ道悪,エスケンデレヤ,休明2走,距離延長
新潟,2,未勝利,ダート,1800,稍,10,ビビデバビデブー,3歳,今村聖奈,村田一誠,中距離,左回り,ダ道悪,サトノダイヤモンド,,距離短縮
新潟,2,未勝利,ダート,1800,稍,11,クレヨンポップ,3歳,武藤雅,水野貴広,中距離,左回り,ダ道悪,ロジャーバローズ,,
新潟,2,未勝利,ダート,1800,稍,12,メイショウタイピン,3歳,酒井学,飯田祐史,中距離,左回り,ダ道悪,モズアスコット,,
新潟,2,未勝利,ダート,1800,稍,13,ゲンタツ,3歳,小林美駒,中竹和也,中距離,左回り,ダ道悪,ヘニーヒューズ,連闘,
新潟,2,未勝利,ダート,1800,稍,14,チュラビックタイム,3歳,斎藤新,斎藤誠,中距離,左回り,ダ道悪,ビッグアーサー,,距離延長
新潟,2,未勝利,ダート,1800,稍,15,トンヤイビーン,3歳,石田拓郎,辻哲英,中距離,左回り,ダ道悪,アニマルキングダム,休明2走,距離延長
新潟,3,未勝利,ダート,1200,稍,1,ブリリアントフレア,3歳,上里直汰,松山将樹,短距離,左回り,ダ道悪,ディープブリランテ,,
新潟,3,未勝利,ダート,1200,稍,2,オースミライト,3歳,加藤祥太,宮本博,短距離,左回り,ダ道悪,ミッキーアイル,,距離延長
新潟,3,未勝利,ダート,1200,稍,3,リードプリンシパル,3歳,荻野琢真,秋山真一,短距離,左回り,ダ道悪,ストロングリターン,,
新潟,3,未勝利,ダート,1200,稍,4,メイショウホダワラ,3歳,藤懸貴志,荒川義之,短距離,左回り,ダ道悪,デクラレーションオブウォー,,距離延長
新潟,3,未勝利,ダート,1200,稍,5,ロッカバイベイビー,3歳,長浜鴻緒,伊藤圭三,短距離,左回り,ダ道悪,ルヴァンスレーヴ,,
新潟,3,未勝利,ダート,1200,稍,6,コオリナラグーン,3歳,舟山瑠泉,古賀慎明,短距離,左回り,ダ道悪,ミッキーアイル,,
新潟,3,未勝利,ダート,1200,稍,7,キタノライブリー,3歳,丹内祐次,本間忍,短距離,左回り,ダ道悪,アジアエクスプレス,,
新潟,3,未勝利,ダート,1200,稍,8,スマートイザナミ,3歳,川端海翼,谷潔,短距離,左回り,ダ道悪,ルヴァンスレーヴ,休明2走,
新潟,3,未勝利,ダート,1200,稍,9,ジーナアクトレス,3歳,小崎綾也,高橋義忠,短距離,左回り,ダ道悪,ニューイヤーズデイ,休明初戦,距離短縮
新潟,3,未勝利,ダート,1200,稍,10,バーミーズルビー,3歳,斎藤新,小林真也,短距離,左回り,ダ道悪,ブリックスアンドモルタル,休明初戦,距離短縮
新潟,3,未勝利,ダート,1200,稍,11,パッションディーバ,3歳,角田大和,四位洋文,短距離,左回り,ダ道悪,ゴールドシップ,,距離延長
新潟,3,未勝利,ダート,1200,稍,12,エコセーズ,3歳,鮫島良太,河嶋宏樹,短距離,左回り,ダ道悪,ミスターメロディ,,
新潟,3,未勝利,ダート,1200,稍,13,キャラメリー,3歳,小林脩斗,佐藤吉勝,短距離,左回り,ダ道悪,アニマルキングダム,,距離延長
新潟,3,未勝利,ダート,1200,稍,14,エファルジェント,3歳,菊沢一樹,堀内岳志,短距離,左回り,ダ道悪,サングレーザー,休明3走,距離短縮
新潟,3,未勝利,ダート,1200,稍,15,モリノアミーゴ,3歳,小林美駒,鈴木伸尋,短距離,左回り,ダ道悪,モーニン,,
新潟,4,OP,障害,2890,稍,1,パープルアドミラル,5歳以上,上野翔,堀内岳志,長距離,左回り,,シビルウォー,休明3走,距離短縮
新潟,4,OP,障害,2890,稍,2,ローディアマント,5歳以上,伴啓太,尾関知人,長距離,左回り,,サトノダイヤモンド,休明2走,距離短縮
新潟,4,OP,障害,2890,稍,3,エコロマーベリック,5歳以上,草野太郎,岩戸孝樹,長距離,左回り,,ハーツクライ,休明3走,距離短縮
新潟,4,OP,障害,2890,稍,4,ザスリーサーティ,5歳以上,坂口智康,尾形和幸,長距離,左回り,,ステイゴールド,,距離短縮
新潟,4,OP,障害,2890,稍,5,タイセイスラッガー,5歳以上,井上敏樹,古賀慎明,長距離,左回り,,タイセイレジェンド,休明2走,距離短縮
新潟,4,OP,障害,2890,稍,6,メイショウコホク,5歳以上,小牧加矢,笹田和秀,長距離,左回り,,ダイワメジャー,休明初戦,距離延長
新潟,4,OP,障害,2890,稍,7,テクネチウム,4歳,小野寺祐,前川恭子,長距離,左回り,,マクフィ,休明3走,距離延長
新潟,4,OP,障害,2890,稍,8,ブリエヴェール,5歳以上,金子光希,小笠倫弘,長距離,左回り,,エイシンフラッシュ,,距離延長
新潟,4,OP,障害,2890,稍,9,メイショウカズサ,5歳以上,森一馬,安達昭夫,長距離,左回り,,カジノドライヴ,,距離延長
新潟,4,OP,障害,2890,稍,10,タイセイモンストル,5歳以上,五十嵐雄,新開幸一,長距離,左回り,,ルーラーシップ,休明初戦,距離延長
新潟,4,OP,障害,2890,稍,11,エターナリー,5歳以上,石神深一,池上昌和,長距離,左回り,,ゴールドアリュール,休明2走,距離短縮
新潟,4,OP,障害,2890,稍,12,モントライゼ,5歳以上,高田潤,松永幹夫,長距離,左回り,,ダイワメジャー,,距離短縮
新潟,5,未勝利,芝,1600,稍,1,アローロ,3歳,菊沢一樹,畠山吉宏,短距離,左回り,芝道悪,ゴールドシップ,,
新潟,5,未勝利,芝,1600,稍,2,ノーブルライナー,3歳,丹内祐次,中川公成,短距離,左回り,芝道悪,マツリダゴッホ,,
新潟,5,未勝利,芝,1600,稍,3,ベールドインパクト,3歳,横山琉人,小島茂之,短距離,左回り,芝道悪,ダノンバラード,,距離短縮
新潟,5,未勝利,芝,1600,稍,4,エマリオンレイ,3歳,丸田恭介,青木孝文,短距離,左回り,芝道悪,ミッキーアイル,,
新潟,5,未勝利,芝,1600,稍,5,アットワンス,3歳,菱田裕二,長谷川浩,短距離,左回り,芝道悪,タワーオブロンドン,休明初戦,距離短縮
新潟,5,未勝利,芝,1600,稍,6,タイセイグレーター,3歳,長浜鴻緒,奥村武,短距離,左回り,芝道悪,エピファネイア,,距離短縮
新潟,5,未勝利,芝,1600,稍,7,ロジステート,3歳,小林美駒,尾形和幸,短距離,左回り,芝道悪,シルバーステート,,距離短縮
新潟,5,未勝利,芝,1600,稍,8,エコロジェイド,3歳,西塚洸二,小西一男,短距離,左回り,芝道悪,レッドファルクス,休明2走,距離延長
新潟,5,未勝利,芝,1600,稍,9,プレミアブルー,3歳,舟山瑠泉,菊川正達,短距離,左回り,芝道悪,トーセンラー,,距離短縮
新潟,5,未勝利,芝,1600,稍,10,プリティパール,3歳,小沢大仁,大和田成,短距離,左回り,芝道悪,ルーラーシップ,,
新潟,5,未勝利,芝,1600,稍,11,ワンコールアウェイ,3歳,和田陽希,杉山晴紀,短距離,左回り,芝道悪,サートゥルナーリア,,
新潟,5,未勝利,芝,1600,稍,12,ウィアステーラ,3歳,丸山元気,田島俊明,短距離,左回り,芝道悪,エピファネイア,,距離短縮
新潟,5,未勝利,芝,1600,稍,13,ライトニングラン,3歳,荻野琢真,梅田智之,短距離,左回り,芝道悪,ヤマカツエース,休明初戦,距離短縮
新潟,5,未勝利,芝,1600,稍,14,カコウガン,3歳,小崎綾也,寺島良,短距離,左回り,芝道悪,アメリカンペイトリオット,,距離短縮
新潟,5,未勝利,芝,1600,稍,15,マニス,3歳,石神深道,畠山吉宏,短距離,左回り,芝道悪,グレーターロンドン,休明2走,
新潟,6,未勝利,芝,2000,稍,1,ヒルノガリシア,3歳,秋山稔樹,北出成人,中距離,左回り,芝道悪,ノーブルミッション,連闘,距離短縮
新潟,6,未勝利,芝,2000,稍,2,ヒンメル,3歳,水沼元輝,伊藤大士,中距離,左回り,芝道悪,レイデオロ,,距離短縮
新潟,6,未勝利,芝,2000,稍,3,コンスピラシー,3歳,長浜鴻緒,本間忍,中距離,左回り,芝道悪,アメリカンペイトリオット,,
新潟,6,未勝利,芝,2000,稍,4,ナリノボガート,3歳,小林美駒,上原博之,中距離,左回り,芝道悪,サトノクラウン,,距離短縮
新潟,6,未勝利,芝,2000,稍,5,サミダレナイツ,3歳,舟山瑠泉,谷潔,中距離,左回り,芝道悪,トーホウジャッカル,,距離延長
新潟,6,未勝利,芝,2000,稍,6,メイショウヤシマ,3歳,角田大和,高橋亮,中距離,左回り,芝道悪,カリフォルニアクローム,休明2走,距離延長
新潟,6,未勝利,芝,2000,稍,7,グランツローゼ,3歳,小沢大仁,千葉直人,中距離,左回り,芝道悪,ゴールドシップ,休明3走,距離短縮
新潟,6,未勝利,芝,2000,稍,8,マイネルフィスキオ,3歳,石神深道,佐藤吉勝,中距離,左回り,芝道悪,ゴールドシップ,,距離短縮
新潟,6,未勝利,芝,2000,稍,9,マルテアヴニール,3歳,横山琉人,小島茂之,中距離,左回り,芝道悪,アドマイヤマーズ,,
新潟,6,未勝利,芝,2000,稍,10,ミッドセンチュリー,3歳,小林脩斗,松山将樹,中距離,左回り,芝道悪,トゥザグローリー,,
新潟,6,未勝利,芝,2000,稍,11,ロードシックザール,3歳,亀田温心,吉岡辰弥,中距離,左回り,芝道悪,ロードカナロア,,距離延長
新潟,6,未勝利,芝,2000,稍,12,ジーティーキュート,3歳,上里直汰,松山将樹,中距離,左回り,芝道悪,バゴ,,距離延長
新潟,6,未勝利,芝,2000,稍,13,アンガアヴィス,3歳,石田拓郎,新開幸一,中距離,左回り,芝道悪,ルーラーシップ,休明3走,距離短縮
新潟,6,未勝利,芝,2000,稍,14,グロウミニョン,3歳,和田陽希,佐藤悠太,中距離,左回り,芝道悪,シルバーステート,,距離延長
新潟,6,未勝利,芝,2000,稍,15,マドモアゼルアスク,3歳,西塚洸二,藤原英昭,中距離,左回り,芝道悪,エピファネイア,休明3走,
新潟,6,未勝利,芝,2000,稍,16,ファンタズマ,3歳,佐々木大,上原佑紀,中距離,左回り,芝道悪,ハービンジャー,,距離延長
新潟,7,自己条件,ダート,1800,稍,1,コルヴィル,4歳,黛弘人,柄崎将寿,中距離,左回り,ダ道悪,Omaha Beach,,距離延長
新潟,7,自己条件,ダート,1800,稍,2,パルメリータ,5歳以上,佐々木大,西園正都,中距離,左回り,ダ道悪,スクリーンヒーロー,休明初戦,
新潟,7,自己条件,ダート,1800,稍,3,ヴァズレーヌ,4歳,小崎綾也,嘉藤貴行,中距離,左回り,ダ道悪,フリオーソ,休明初戦,
新潟,7,自己条件,ダート,1800,稍,4,サンセットブライト,4歳,横山琉人,相沢郁,中距離,左回り,ダ道悪,ホッコータルマエ,休明3走,距離延長
新潟,7,自己条件,ダート,1800,稍,5,キョウエイフロイデ,4歳,石田拓郎,中川公成,中距離,左回り,ダ道悪,サトノクラウン,,
新潟,7,自己条件,ダート,1800,稍,6,ホウオウシンデレラ,4歳,長浜鴻緒,奥村武,中距離,左回り,ダ道悪,エピファネイア,,距離延長
新潟,7,自己条件,ダート,1800,稍,7,サイモンポーリア,5歳以上,斎藤新,根本康広,中距離,左回り,ダ道悪,マジェスティックウォリアー,,距離延長
新潟,7,自己条件,ダート,1800,稍,8,ソウキュウ,4歳,丸山元気,高木登,中距離,左回り,ダ道悪,Arrogate,休明3走,
新潟,7,自己条件,ダート,1800,稍,9,キセキノエンジェル,5歳以上,秋山稔樹,武市康男,中距離,左回り,ダ道悪,キンシャサノキセキ,,
新潟,7,自己条件,ダート,1800,稍,10,ロマンスライト,4歳,小林美駒,尾形和幸,中距離,左回り,ダ道悪,キンシャサノキセキ,,
新潟,7,自己条件,ダート,1800,稍,11,ミランカ,4歳,菊沢一樹,岩戸孝樹,中距離,左回り,ダ道悪,ホッコータルマエ,,
新潟,8,自己条件,ダート,1200,稍,1,ベンダバール,4歳,国分恭介,牧浦充徳,短距離,左回り,ダ道悪,ドレフォン,,
新潟,8,自己条件,ダート,1200,稍,2,アスクアメージモア,4歳,西塚洸二,藤原英昭,短距離,左回り,ダ道悪,エピファネイア,,距離短縮
新潟,8,自己条件,ダート,1200,稍,3,メレカリキマカ,5歳以上,横山琉人,小島茂之,短距離,左回り,ダ道悪,ロードカナロア,休明初戦,
新潟,8,自己条件,ダート,1200,稍,4,エスグラシア,5歳以上,秋山稔樹,加藤和宏,短距離,左回り,ダ道悪,ストロングリターン,,距離延長
新潟,8,自己条件,ダート,1200,稍,5,グッドロマンス,5歳以上,小林美駒,前川恭子,短距離,左回り,ダ道悪,コパノリッキー,休明2走,距離延長
新潟,8,自己条件,ダート,1200,稍,6,ルプランドル,5歳以上,長浜鴻緒,萱野浩二,短距離,左回り,ダ道悪,アイルハヴアナザー,,距離短縮
新潟,8,自己条件,ダート,1200,稍,7,ブリングライト,5歳以上,菊沢一樹,土田稔,短距離,左回り,ダ道悪,バトルプラン,休明3走,距離延長
新潟,8,自己条件,ダート,1200,稍,8,グラニットピーク,5歳以上,丹内祐次,田島俊明,短距離,左回り,ダ道悪,ダイワメジャー,,距離延長
新潟,8,自己条件,ダート,1200,稍,9,サイモンカーチス,5歳以上,丸山元気,根本康広,短距離,左回り,ダ道悪,コパノリッキー,,
新潟,8,自己条件,ダート,1200,稍,10,マーゴットレーヴ,5歳以上,斎藤新,伊坂重信,短距離,左回り,ダ道悪,エスポワールシチー,,距離短縮
新潟,8,自己条件,ダート,1200,稍,11,グリントリッター,4歳,石神深道,深山雅史,短距離,左回り,ダ道悪,ダノンレジェンド,休明初戦,
新潟,8,自己条件,ダート,1200,稍,12,ランスオブセヘル,4歳,和田陽希,奥村豊,短距離,左回り,ダ道悪,サトノアラジン,休明3走,
新潟,8,自己条件,ダート,1200,稍,13,イナフセド,5歳以上,佐々木大,小林真也,短距離,左回り,ダ道悪,モーリス,,距離延長
新潟,9,自己条件,芝,1600,稍,1,レッドロスタム,5歳以上,舟山瑠泉,国枝栄,短距離,左回り,芝道悪,ロードカナロア,休明3走,
新潟,9,自己条件,芝,1600,稍,2,グローブアマランス,4歳,丸山元気,中尾秀正,短距離,左回り,芝道悪,ドゥラメンテ,,
新潟,9,自己条件,芝,1600,稍,3,サトノエンパイア,4歳,西塚洸二,藤原英昭,短距離,左回り,芝道悪,サトノクラウン,,
新潟,9,自己条件,芝,1600,稍,4,クイーンズワーフ,4歳,長浜鴻緒,青木孝文,短距離,左回り,芝道悪,アルアイン,,距離短縮
新潟,9,自己条件,芝,1600,稍,5,ビヨンドザドリーム,5歳以上,加藤祥太,小椋研介,短距離,左回り,芝道悪,ドリームジャーニー,休明3走,距離短縮
新潟,9,自己条件,芝,1600,稍,6,ジーティーポライト,4歳,丸田恭介,加藤和宏,短距離,左回り,芝道悪,ハービンジャー,休明3走,距離短縮
新潟,9,自己条件,芝,1600,稍,7,グレイトクラウン,4歳,佐藤翔馬,松山将樹,短距離,左回り,芝道悪,サトノクラウン,,距離短縮
新潟,9,自己条件,芝,1600,稍,8,レオンバローズ,5歳以上,菱田裕二,渡辺薫彦,短距離,左回り,芝道悪,エピファネイア,,
新潟,10,自己条件,芝,2200,稍,1,アレナリア,5歳以上,国分恭介,西園翔太,中距離,左回り,芝道悪,ブラックタイド,休明2走,距離延長
新潟,10,自己条件,芝,2200,稍,2,キーチパルフェ,4歳,亀田温心,高柳大輔,中距離,左回り,芝道悪,ドゥラメンテ,休明3走,距離延長
新潟,10,自己条件,芝,2200,稍,3,ダノンロッキー,4歳,佐々木大,萩原清,中距離,左回り,芝道悪,キズナ,休明2走,距離短縮
新潟,10,自己条件,芝,2200,稍,4,メアヴィア,4歳,吉田隼人,金成貴史,中距離,左回り,芝道悪,ミッキーロケット,,距離延長
新潟,10,自己条件,芝,2200,稍,5,スノーブリザード,4歳,鮫島良太,畑端省吾,中距離,左回り,芝道悪,ゴールドアクター,,距離延長
新潟,10,自己条件,芝,2200,稍,6,ボクラヲツナグモノ,4歳,斎藤新,清水英克,中距離,左回り,芝道悪,ガルボ,,距離短縮
新潟,10,自己条件,芝,2200,稍,7,ウインリュクス,5歳以上,丹内祐次,吉田直弘,中距離,左回り,芝道悪,ハービンジャー,,距離短縮
新潟,10,自己条件,芝,2200,稍,8,ゼンノインヴォーク,5歳以上,小沢大仁,緒方努,中距離,左回り,芝道悪,シルバーステート,休明3走,距離短縮
新潟,10,自己条件,芝,2200,稍,9,ゴールデンステップ,4歳,横山琉人,和田勇介,中距離,左回り,芝道悪,ブリックスアンドモルタル,休明3走,距離短縮
新潟,10,自己条件,芝,2200,稍,10,マイネルシーマー,5歳以上,菊沢一樹,青木孝文,中距離,左回り,芝道悪,ゴールドシップ,,
新潟,10,自己条件,芝,2200,稍,11,マイファミリー,4歳,丸田恭介,深山雅史,中距離,左回り,芝道悪,ダノンバラード,,距離短縮
新潟,10,自己条件,芝,2200,稍,12,ジャンビ,4歳,秋山稔樹,勢司和浩,中距離,左回り,芝道悪,スクリーンヒーロー,,距離延長
新潟,10,自己条件,芝,2200,稍,13,レジェンドシップ,5歳以上,菱田裕二,佐藤悠太,中距離,左回り,芝道悪,ゴールドシップ,,距離短縮
新潟,10,自己条件,芝,2200,稍,14,マルチライセンス,4歳,武藤雅,高柳瑞樹,中距離,左回り,芝道悪,ブリックスアンドモルタル,休明3走,距離短縮
新潟,10,自己条件,芝,2200,稍,15,ティータイム,5歳以上,酒井学,長谷川浩,中距離,左回り,芝道悪,サトノクラウン,,距離短縮
新潟,11,自己条件,芝,1000,稍,1,コナブラック,5歳以上,亀田温心,清水久詞,短距離,左回り,芝道悪,キタサンブラック,,距離短縮
新潟,11,自己条件,芝,1000,稍,2,スコーピオン,4歳,武藤雅,武藤善則,短距離,左回り,芝道悪,ビッグアーサー,休明初戦,
新潟,11,自己条件,芝,1000,稍,3,エコロレジーナ,5歳以上,菊沢一樹,菊沢隆徳,短距離,左回り,芝道悪,アメリカンペイトリオット,,距離短縮
新潟,11,自己条件,芝,1000,稍,4,アルトシュタット,5歳以上,小沢大仁,安田翔伍,短距離,左回り,芝道悪,ロードカナロア,休明3走,距離短縮
新潟,11,自己条件,芝,1000,稍,5,ハンベルジャイト,5歳以上,菱田裕二,大久保龍,短距離,左回り,芝道悪,ジャスタウェイ,休明3走,距離短縮
新潟,11,自己条件,芝,1000,稍,6,スピードオブライト,5歳以上,横山琉人,相沢郁,短距離,左回り,芝道悪,ロードカナロア,,距離短縮
新潟,11,自己条件,芝,1000,稍,7,ユスティニアン,5歳以上,斎藤新,小椋研介,短距離,左回り,芝道悪,シニスターミニスター,休明2走,距離短縮
新潟,11,自己条件,芝,1000,稍,8,プロスペリダード,5歳以上,西塚洸二,西園翔太,短距離,左回り,芝道悪,アメリカンペイトリオット,,距離短縮
新潟,11,自己条件,芝,1000,稍,9,ウォータールグラン,5歳以上,秋山稔樹,秋山真一,短距離,左回り,芝道悪,ダイワメジャー,,距離短縮
新潟,11,自己条件,芝,1000,稍,10,ハーモニーマゼラン,5歳以上,丸山元気,土田稔,短距離,左回り,芝道悪,ダイワメジャー,休明2走,距離短縮
新潟,11,自己条件,芝,1000,稍,11,ショウナンマッハ,5歳以上,国分恭介,茶木太樹,短距離,左回り,芝道悪,ショウナンカンプ,,距離短縮
新潟,11,自己条件,芝,1000,稍,12,ランドオブラヴ,5歳以上,丹内祐次,蛯名正義,短距離,左回り,芝道悪,ミッキーアイル,休明2走,距離短縮
新潟,11,自己条件,芝,1000,稍,13,グレタ,5歳以上,酒井学,清水英克,短距離,左回り,芝道悪,ガルボ,,距離短縮
新潟,11,自己条件,芝,1000,稍,14,ニシノコニャック,5歳以上,佐々木大,伊藤大士,短距離,左回り,芝道悪,ディスクリートキャット,連闘,
新潟,11,自己条件,芝,1000,稍,15,カフジテトラゴン,5歳以上,小崎綾也,武英智,短距離,左回り,芝道悪,キズナ,休明初戦,距離短縮
新潟,11,自己条件,芝,1000,稍,16,レベレンシア,5歳以上,松本大輝,安田翔伍,短距離,左回り,芝道悪,ロードカナロア,,距離短縮
新潟,12,自己条件,ダート,1200,稍,1,ミルミナーヴァ,4歳,小沢大仁,西園正都,短距離,左回り,ダ道悪,ヘニーヒューズ,休明2走,
新潟,12,自己条件,ダート,1200,稍,2,サンダーアリュール,4歳,佐々木大,菊川正達,短距離,左回り,ダ道悪,サンダースノー,,距離延長
新潟,12,自己条件,ダート,1200,稍,3,モリノレッドスター,4歳,小林美駒,鈴木伸尋,短距離,左回り,ダ道悪,デクラレーションオブウォー,休明3走,
新潟,12,自己条件,ダート,1200,稍,4,サラマックイーン,5歳以上,角田大和,西村真幸,短距離,左回り,ダ道悪,ヘニーヒューズ,休明初戦,
新潟,12,自己条件,ダート,1200,稍,5,バルサミコ,4歳,菊沢一樹,小手川準,短距離,左回り,ダ道悪,オルフェーヴル,休明初戦,
新潟,12,自己条件,ダート,1200,稍,6,アイスリンディ,4歳,亀田温心,高柳大輔,短距離,左回り,ダ道悪,カリフォルニアクローム,,距離延長
新潟,12,自己条件,ダート,1200,稍,7,ローズブルーム,5歳以上,丸田恭介,伊藤大士,短距離,左回り,ダ道悪,グランデッツァ,休明2走,距離延長
新潟,12,自己条件,ダート,1200,稍,8,ブルーデイジー,5歳以上,上里直汰,的場均,短距離,左回り,ダ道悪,ディスクリートキャット,,距離短縮
新潟,12,自己条件,ダート,1200,稍,9,ハヌル,4歳,嶋田純次,岩戸孝樹,短距離,左回り,ダ道悪,トゥザグローリー,休明3走,
新潟,12,自己条件,ダート,1200,稍,10,クインズシャウラ,4歳,鷲頭虎太,野中賢二,短距離,左回り,ダ道悪,キンシャサノキセキ,休明3走,
新潟,12,自己条件,ダート,1200,稍,11,オンマガトオル,5歳以上,丸山元気,土田稔,短距離,左回り,ダ道悪,ジャスタウェイ,休明2走,
新潟,12,自己条件,ダート,1200,稍,12,ルミナスサンライズ,4歳,秋山稔樹,浜田多実,短距離,左回り,ダ道悪,シャンハイボビー,休明初戦,距離延長
新潟,12,自己条件,ダート,1200,稍,13,オオゾラヒバリ,4歳,長浜鴻緒,根本康広,短距離,左回り,ダ道悪,トーセンラー,,
新潟,12,自己条件,ダート,1200,稍,14,ゴールデンチップス,4歳,菱田裕二,須貝尚介,短距離,左回り,ダ道悪,エピファネイア,休明2走,
東京,1,未勝利,ダート,1300,重,1,レオネッサ,3歳,団野大成,池上昌和,短距離,左回り,ダ道悪,モーリス,,距離延長
東京,1,未勝利,ダート,1300,重,2,シルフレイ,3歳,横山武史,千葉直人,短距離,左回り,ダ道悪,フォーウィールドライブ,,距離延長
東京,1,未勝利,ダート,1300,重,3,フルグライト,3歳,松岡正海,堀内岳志,短距離,左回り,ダ道悪,オーヴァルエース,休明2走,距離延長
東京,1,未勝利,ダート,1300,重,4,ジーティーカメリア,3歳,永島まな,石栗龍彦,短距離,左回り,ダ道悪,ダンカーク,,距離延長
東京,1,未勝利,ダート,1300,重,5,ハーモニーソング,3歳,戸崎圭太,田島俊明,短距離,左回り,ダ道悪,デクラレーションオブウォー,,距離延長
東京,1,未勝利,ダート,1300,重,6,ショウナンラリー,3歳,吉田豊,嘉藤貴行,短距離,左回り,ダ道悪,ナダル,,距離延長
東京,1,未勝利,ダート,1300,重,7,ベルレオーネ,3歳,石川裕紀,天間昭一,短距離,左回り,ダ道悪,アポロケンタッキー,休明3走,距離延長
東京,1,未勝利,ダート,1300,重,8,グルーヴィーオン,3歳,原優介,小手川準,短距離,左回り,ダ道悪,ダノンレジェンド,,距離短縮
東京,1,未勝利,ダート,1300,重,9,ヤンキーパンチ,3歳,原田和真,蛯名利弘,短距離,左回り,ダ道悪,モーニン,休明2走,距離延長
東京,1,未勝利,ダート,1300,重,10,サンパギータチャン,3歳,柴田裕一,杉浦宏昭,短距離,左回り,ダ道悪,ダノンレジェンド,,距離延長
東京,1,未勝利,ダート,1300,重,11,ソラムパレード,3歳,ディー,久保田貴,短距離,左回り,ダ道悪,サトノアラジン,,距離延長
東京,1,未勝利,ダート,1300,重,12,オンサイト,3歳,小林凌大,小西一男,短距離,左回り,ダ道悪,アドミラブル,,距離延長
東京,1,未勝利,ダート,1300,重,13,ペイシャケリー,3歳,木幡初也,本間忍,短距離,左回り,ダ道悪,エスポワールシチー,,距離延長
