場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
福島,1,1,ハクサンエクレール,石田拓郎,1536.0,980.0,-675.0,-2815.0,-1195.0,,-2169.0,11.0
福島,1,2,ワキノグラス,秋山稔樹,340.0,651.0,1621.0,819.0,1410.0,,4841.0,4.0
福島,1,3,アシャカルーク,小林美駒,856.0,-1267.0,-1549.0,-935.0,-896.0,,-3791.0,12.0
福島,1,4,ジークマインド,川端海翼,-687.0,-2206.0,491.0,1647.0,-137.0,,-892.0,9.0
福島,1,5,クリアクォーツ,古川吉洋,37.0,505.0,-1488.0,1137.0,412.0,,603.0,8.0
福島,1,6,ヘレンテソーロ,横山琉人,128.0,-1045.0,567.0,-1128.0,-563.0,,-2041.0,10.0
福島,1,7,タイセイウーノ,松本大輝,-1.0,177.0,336.0,378.0,710.0,,1600.0,7.0
福島,1,8,シアトルプリンセス,菊沢一樹,1926.0,3343.0,2401.0,3695.0,2520.0,,13885.0,1.0
福島,1,9,マサハヤモーブ,小沢大仁,671.0,-923.0,-1561.0,-6122.0,1298.0,,-6637.0,14.0
福島,1,10,ミトノキャット,佐々木大,-290.0,537.0,468.0,2205.0,2169.0,,5089.0,2.0
福島,1,11,シャンパンゴールド,永島まな,-699.0,-2700.0,-4754.0,-3380.0,-4167.0,,-15700.0,15.0
福島,1,12,スマートテンペスト,丸山元気,-597.0,-218.0,-955.0,-725.0,-1593.0,,-4088.0,13.0
福島,1,13,メイショウホダワラ,藤懸貴志,-37.0,554.0,981.0,708.0,1535.0,,3741.0,5.0
福島,1,14,タルトポワール,丹内祐次,-603.0,665.0,-92.0,-600.0,3082.0,,2452.0,6.0
福島,1,15,パッションディーバ,角田大和,179.0,-93.0,1480.0,2205.0,1074.0,,4845.0,3.0
福島,1,16,ロベルタカリーナ,上里直汰,,,,,,,,
福島,2,1,ソシエテトウショウ,古川吉洋,37.0,505.0,2441.0,1137.0,412.0,,4532.0,3.0
福島,2,2,ウォーターカルミア,川端海翼,-687.0,-2206.0,-19.0,1647.0,-137.0,,-1402.0,6.0
福島,2,3,バシレイア,武藤雅　,-540.0,-644.0,-2112.0,-1816.0,-939.0,,-6051.0,13.0
福島,2,4,メイショウマチルダ,中井裕二,-303.0,-1110.0,-1156.0,623.0,-531.0,,-2477.0,8.0
福島,2,5,モンサンアマリリス,石田拓郎,1536.0,980.0,-2879.0,-2815.0,-1195.0,,-4373.0,10.0
福島,2,6,ルアスカリーン,小沢大仁,671.0,-923.0,-2422.0,-6122.0,1298.0,,-7498.0,14.0
福島,2,7,デボラ,佐々木大,-290.0,537.0,1146.0,2205.0,2169.0,,5767.0,2.0
福島,2,8,ヨシノサプライズ,古川奈穂,902.0,-1108.0,-646.0,-977.0,-1283.0,,-3112.0,9.0
福島,2,9,ハイヌーンチェコ,藤懸貴志,-37.0,554.0,296.0,708.0,1535.0,,3056.0,4.0
福島,2,10,リュウノハミング,遠藤汰月,,,,,,,,
福島,2,11,ジュリアナガール,今村聖奈,546.0,-1511.0,-920.0,-913.0,-2239.0,,-5037.0,12.0
福島,2,12,トレジャーハウス,永島まな,-699.0,-2700.0,-4025.0,-3380.0,-4167.0,,-14971.0,15.0
福島,2,13,ミズイロホルトゥス,菊沢一樹,1926.0,3343.0,2869.0,3695.0,2520.0,,14353.0,1.0
福島,2,14,オーシンブーケ,斎藤新　,-111.0,214.0,-479.0,551.0,625.0,,800.0,5.0
福島,2,15,マーレリアン,小林脩斗,-398.0,-1210.0,-2159.0,-326.0,-862.0,,-4955.0,11.0
福島,2,16,ヨッシーレイ,小林美駒,856.0,-1267.0,195.0,-935.0,-896.0,,-2047.0,7.0
福島,3,1,ベルランザドール,国分恭介,1920.0,931.0,853.0,-257.0,1786.0,,5233.0,3.0
